"Time";"temperature_0";"temperature_1";"temperature_2";"temperature_3";"temperature_4"
"2019-10-01T08:00:01+02:00";25.625;null;null;null;null
"2019-10-01T08:00:01+02:00";null;26.563;null;null;null
"2019-10-01T08:00:01+02:00";null;null;25.688;null;null
"2019-10-01T08:00:01+02:00";null;null;null;25.75;null
"2019-10-01T08:00:01+02:00";null;null;null;null;24.563
"2019-10-01T08:00:06+02:00";null;26.563;null;null;null
"2019-10-01T08:00:06+02:00";null;null;25.688;null;null
"2019-10-01T08:00:06+02:00";null;null;null;null;24.563
"2019-10-01T08:00:07+02:00";25.563;null;null;null;null
"2019-10-01T08:00:07+02:00";null;null;null;25.75;null
"2019-10-01T08:00:11+02:00";null;null;null;25.75;null
"2019-10-01T08:00:11+02:00";null;26.563;null;null;null
"2019-10-01T08:00:11+02:00";null;null;25.688;null;null
"2019-10-01T08:00:11+02:00";null;null;null;null;24.563
"2019-10-01T08:00:11+02:00";25.563;null;null;null;null
"2019-10-01T08:00:17+02:00";null;null;null;null;24.563
"2019-10-01T08:00:17+02:00";null;null;25.688;null;null
"2019-10-01T08:00:17+02:00";null;null;null;25.75;null
"2019-10-01T08:00:17+02:00";null;26.563;null;null;null
"2019-10-01T08:00:17+02:00";25.563;null;null;null;null
"2019-10-01T08:00:21+02:00";null;null;null;25.75;null
"2019-10-01T08:00:21+02:00";null;26.563;null;null;null
"2019-10-01T08:00:21+02:00";25.563;null;null;null;null
"2019-10-01T08:00:21+02:00";null;null;null;null;24.563
"2019-10-01T08:00:21+02:00";null;null;25.688;null;null
"2019-10-01T08:00:26+02:00";25.625;null;null;null;null
"2019-10-01T08:00:26+02:00";null;null;null;null;24.563
"2019-10-01T08:00:26+02:00";null;null;25.625;null;null
"2019-10-01T08:00:26+02:00";null;26.563;null;null;null
"2019-10-01T08:00:26+02:00";null;null;null;25.75;null
"2019-10-01T08:00:31+02:00";null;null;null;null;24.563
"2019-10-01T08:00:31+02:00";null;null;25.688;null;null
"2019-10-01T08:00:31+02:00";null;26.563;null;null;null
"2019-10-01T08:00:31+02:00";25.563;null;null;null;null
"2019-10-01T08:00:31+02:00";null;null;null;25.688;null
"2019-10-01T08:00:36+02:00";null;null;null;null;24.563
"2019-10-01T08:00:36+02:00";null;null;25.688;null;null
"2019-10-01T08:00:36+02:00";null;26.563;null;null;null
"2019-10-01T08:00:36+02:00";null;null;null;25.688;null
"2019-10-01T08:00:36+02:00";25.563;null;null;null;null
"2019-10-01T08:00:41+02:00";25.625;null;null;null;null
"2019-10-01T08:00:42+02:00";null;null;null;25.75;null
"2019-10-01T08:00:42+02:00";null;null;null;null;24.563
"2019-10-01T08:00:42+02:00";null;null;25.688;null;null
"2019-10-01T08:00:42+02:00";null;26.625;null;null;null
"2019-10-01T08:00:46+02:00";null;null;25.688;null;null
"2019-10-01T08:00:46+02:00";null;null;null;null;24.563
"2019-10-01T08:00:46+02:00";25.625;null;null;null;null
"2019-10-01T08:00:46+02:00";null;null;null;25.75;null
"2019-10-01T08:00:46+02:00";null;26.625;null;null;null
"2019-10-01T08:00:51+02:00";25.563;null;null;null;null
"2019-10-01T08:00:51+02:00";null;null;null;25.688;null
"2019-10-01T08:00:51+02:00";null;26.625;null;null;null
"2019-10-01T08:00:51+02:00";null;null;25.625;null;null
"2019-10-01T08:00:51+02:00";null;null;null;null;24.563
"2019-10-01T08:00:56+02:00";null;null;null;25.688;null
"2019-10-01T08:00:56+02:00";25.563;null;null;null;null
"2019-10-01T08:00:56+02:00";null;26.563;null;null;null
"2019-10-01T08:00:56+02:00";null;null;null;null;24.563
"2019-10-01T08:00:56+02:00";null;null;25.688;null;null
"2019-10-01T08:01:01+02:00";null;null;null;null;24.563
"2019-10-01T08:01:01+02:00";null;null;null;25.75;null
"2019-10-01T08:01:01+02:00";25.563;null;null;null;null
"2019-10-01T08:01:01+02:00";null;26.563;null;null;null
"2019-10-01T08:01:01+02:00";null;null;25.625;null;null
"2019-10-01T08:01:06+02:00";null;null;null;null;24.563
"2019-10-01T08:01:06+02:00";null;null;null;25.75;null
"2019-10-01T08:01:06+02:00";25.625;null;null;null;null
"2019-10-01T08:01:06+02:00";null;26.563;null;null;null
"2019-10-01T08:01:06+02:00";null;null;25.625;null;null
"2019-10-01T08:01:11+02:00";null;null;null;25.75;null
"2019-10-01T08:01:11+02:00";25.625;null;null;null;null
"2019-10-01T08:01:11+02:00";null;null;null;null;24.563
"2019-10-01T08:01:11+02:00";null;null;25.625;null;null
"2019-10-01T08:01:11+02:00";null;26.563;null;null;null
"2019-10-01T08:01:17+02:00";null;null;null;25.813;null
"2019-10-01T08:01:17+02:00";null;26.563;null;null;null
"2019-10-01T08:01:17+02:00";null;null;25.625;null;null
"2019-10-01T08:01:17+02:00";null;null;null;null;24.563
"2019-10-01T08:01:17+02:00";25.625;null;null;null;null
"2019-10-01T08:01:21+02:00";25.625;null;null;null;null
"2019-10-01T08:01:21+02:00";null;null;null;null;24.563
"2019-10-01T08:01:21+02:00";null;null;25.625;null;null
"2019-10-01T08:01:21+02:00";null;null;null;25.813;null
"2019-10-01T08:01:21+02:00";null;26.563;null;null;null
"2019-10-01T08:01:26+02:00";null;null;null;null;24.563
"2019-10-01T08:01:26+02:00";null;null;25.688;null;null
"2019-10-01T08:01:26+02:00";25.563;null;null;null;null
"2019-10-01T08:01:26+02:00";null;null;null;25.625;null
"2019-10-01T08:01:26+02:00";null;26.563;null;null;null
"2019-10-01T08:01:31+02:00";null;null;25.625;null;null
"2019-10-01T08:01:31+02:00";25.563;null;null;null;null
"2019-10-01T08:01:31+02:00";null;null;null;25.688;null
"2019-10-01T08:01:31+02:00";null;null;null;null;24.563
"2019-10-01T08:01:31+02:00";null;26.563;null;null;null
"2019-10-01T08:01:36+02:00";null;null;25.625;null;null
"2019-10-01T08:01:36+02:00";25.563;null;null;null;null
"2019-10-01T08:01:36+02:00";null;null;null;25.688;null
"2019-10-01T08:01:36+02:00";null;null;null;null;24.563
"2019-10-01T08:01:36+02:00";null;26.563;null;null;null
"2019-10-01T08:01:41+02:00";null;null;null;25.75;null
"2019-10-01T08:01:42+02:00";null;26.563;null;null;null
"2019-10-01T08:01:42+02:00";null;null;null;null;24.563
"2019-10-01T08:01:42+02:00";null;null;25.625;null;null
"2019-10-01T08:01:42+02:00";25.563;null;null;null;null
"2019-10-01T08:01:46+02:00";null;null;25.625;null;null
"2019-10-01T08:01:46+02:00";null;null;null;25.75;null
"2019-10-01T08:01:46+02:00";null;26.563;null;null;null
"2019-10-01T08:01:46+02:00";null;null;null;null;24.563
"2019-10-01T08:01:46+02:00";25.563;null;null;null;null
"2019-10-01T08:01:51+02:00";null;null;null;25.688;null
"2019-10-01T08:01:51+02:00";null;26.563;null;null;null
"2019-10-01T08:01:51+02:00";25.563;null;null;null;null
"2019-10-01T08:01:51+02:00";null;null;25.688;null;null
"2019-10-01T08:01:51+02:00";null;null;null;null;24.625
"2019-10-01T08:01:56+02:00";null;null;null;25.688;null
"2019-10-01T08:01:56+02:00";null;26.563;null;null;null
"2019-10-01T08:01:56+02:00";25.625;null;null;null;null
"2019-10-01T08:01:56+02:00";null;null;25.75;null;null
"2019-10-01T08:01:56+02:00";null;null;null;null;24.563
"2019-10-01T08:02:01+02:00";null;null;25.75;null;null
"2019-10-01T08:02:01+02:00";25.625;null;null;null;null
"2019-10-01T08:02:01+02:00";null;null;null;25.688;null
"2019-10-01T08:02:01+02:00";null;null;null;null;24.563
"2019-10-01T08:02:01+02:00";null;26.563;null;null;null
"2019-10-01T08:02:06+02:00";null;26.563;null;null;null
"2019-10-01T08:02:06+02:00";25.625;null;null;null;null
"2019-10-01T08:02:06+02:00";null;null;null;25.625;null
"2019-10-01T08:02:06+02:00";null;null;null;null;24.563
"2019-10-01T08:02:06+02:00";null;null;25.688;null;null
"2019-10-01T08:02:11+02:00";25.625;null;null;null;null
"2019-10-01T08:02:11+02:00";null;null;null;25.75;null
"2019-10-01T08:02:11+02:00";null;null;null;null;24.625
"2019-10-01T08:02:11+02:00";null;null;25.625;null;null
"2019-10-01T08:02:11+02:00";null;26.563;null;null;null
"2019-10-01T08:02:17+02:00";25.625;null;null;null;null
"2019-10-01T08:02:17+02:00";null;null;null;null;24.5
"2019-10-01T08:02:17+02:00";null;26.625;null;null;null
"2019-10-01T08:02:17+02:00";null;null;25.625;null;null
"2019-10-01T08:02:17+02:00";null;null;null;25.688;null
"2019-10-01T08:02:21+02:00";null;26.625;null;null;null
"2019-10-01T08:02:21+02:00";null;null;25.625;null;null
"2019-10-01T08:02:21+02:00";25.625;null;null;null;null
"2019-10-01T08:02:21+02:00";null;null;null;25.688;null
"2019-10-01T08:02:21+02:00";null;null;null;null;24.5
"2019-10-01T08:02:26+02:00";null;null;null;null;24.563
"2019-10-01T08:02:26+02:00";null;null;25.688;null;null
"2019-10-01T08:02:26+02:00";null;null;null;25.688;null
"2019-10-01T08:02:26+02:00";25.688;null;null;null;null
"2019-10-01T08:02:26+02:00";null;26.625;null;null;null
"2019-10-01T08:02:31+02:00";null;null;null;null;24.563
"2019-10-01T08:02:31+02:00";null;null;25.688;null;null
"2019-10-01T08:02:31+02:00";null;null;null;25.75;null
"2019-10-01T08:02:31+02:00";25.625;null;null;null;null
"2019-10-01T08:02:31+02:00";null;26.5;null;null;null
"2019-10-01T08:02:36+02:00";null;null;null;null;24.563
"2019-10-01T08:02:36+02:00";null;null;25.688;null;null
"2019-10-01T08:02:36+02:00";null;null;null;25.75;null
"2019-10-01T08:02:36+02:00";25.625;null;null;null;null
"2019-10-01T08:02:36+02:00";null;26.5;null;null;null
"2019-10-01T08:02:42+02:00";null;26.563;null;null;null
"2019-10-01T08:02:42+02:00";25.688;null;null;null;null
"2019-10-01T08:02:42+02:00";null;null;null;25.75;null
"2019-10-01T08:02:42+02:00";null;null;null;null;24.625
"2019-10-01T08:02:42+02:00";null;null;25.563;null;null
"2019-10-01T08:02:46+02:00";null;null;null;25.75;null
"2019-10-01T08:02:46+02:00";null;null;25.563;null;null
"2019-10-01T08:02:46+02:00";null;null;null;null;24.625
"2019-10-01T08:02:46+02:00";25.688;null;null;null;null
"2019-10-01T08:02:46+02:00";null;26.563;null;null;null
"2019-10-01T08:02:51+02:00";null;null;25.625;null;null
"2019-10-01T08:02:51+02:00";null;null;null;null;24.625
"2019-10-01T08:02:51+02:00";25.625;null;null;null;null
"2019-10-01T08:02:51+02:00";null;26.5;null;null;null
"2019-10-01T08:02:51+02:00";null;null;null;25.75;null
"2019-10-01T08:02:56+02:00";null;null;25.563;null;null
"2019-10-01T08:02:56+02:00";null;null;null;null;24.625
"2019-10-01T08:02:56+02:00";25.625;null;null;null;null
"2019-10-01T08:02:56+02:00";null;26.563;null;null;null
"2019-10-01T08:02:56+02:00";null;null;null;25.813;null
"2019-10-01T08:03:01+02:00";null;null;25.563;null;null
"2019-10-01T08:03:01+02:00";null;null;null;null;24.688
"2019-10-01T08:03:01+02:00";null;26.563;null;null;null
"2019-10-01T08:03:01+02:00";null;null;null;25.813;null
"2019-10-01T08:03:01+02:00";25.688;null;null;null;null
"2019-10-01T08:03:06+02:00";null;null;25.563;null;null
"2019-10-01T08:03:06+02:00";null;null;null;null;24.625
"2019-10-01T08:03:06+02:00";null;26.563;null;null;null
"2019-10-01T08:03:06+02:00";null;null;null;25.875;null
"2019-10-01T08:03:07+02:00";25.625;null;null;null;null
"2019-10-01T08:03:11+02:00";null;null;25.563;null;null
"2019-10-01T08:03:11+02:00";null;null;null;null;24.625
"2019-10-01T08:03:11+02:00";null;26.563;null;null;null
"2019-10-01T08:03:11+02:00";null;null;null;25.875;null
"2019-10-01T08:03:11+02:00";25.625;null;null;null;null
"2019-10-01T08:03:17+02:00";null;null;null;25.875;null
"2019-10-01T08:03:17+02:00";null;null;25.5;null;null
"2019-10-01T08:03:17+02:00";25.75;null;null;null;null
"2019-10-01T08:03:17+02:00";null;null;null;null;24.625
"2019-10-01T08:03:17+02:00";null;26.563;null;null;null
"2019-10-01T08:03:21+02:00";25.75;null;null;null;null
"2019-10-01T08:03:21+02:00";null;null;null;null;24.625
"2019-10-01T08:03:21+02:00";null;26.563;null;null;null
"2019-10-01T08:03:21+02:00";null;null;null;25.875;null
"2019-10-01T08:03:21+02:00";null;null;25.5;null;null
"2019-10-01T08:03:26+02:00";null;26.5;null;null;null
"2019-10-01T08:03:26+02:00";null;null;null;25.875;null
"2019-10-01T08:03:26+02:00";null;null;25.5;null;null
"2019-10-01T08:03:26+02:00";null;null;null;null;24.688
"2019-10-01T08:03:26+02:00";25.688;null;null;null;null
"2019-10-01T08:03:31+02:00";null;null;null;25.875;null
"2019-10-01T08:03:31+02:00";null;26.5;null;null;null
"2019-10-01T08:03:31+02:00";null;null;null;null;24.625
"2019-10-01T08:03:31+02:00";null;null;25.5;null;null
"2019-10-01T08:03:31+02:00";25.688;null;null;null;null
"2019-10-01T08:03:36+02:00";null;null;null;25.875;null
"2019-10-01T08:03:36+02:00";null;26.5;null;null;null
"2019-10-01T08:03:36+02:00";null;null;25.5;null;null
"2019-10-01T08:03:36+02:00";25.688;null;null;null;null
"2019-10-01T08:03:36+02:00";null;null;null;null;24.625
"2019-10-01T08:03:41+02:00";null;null;25.5;null;null
"2019-10-01T08:03:42+02:00";25.688;null;null;null;null
"2019-10-01T08:03:42+02:00";null;null;null;null;24.688
"2019-10-01T08:03:42+02:00";null;null;null;25.875;null
"2019-10-01T08:03:42+02:00";null;26.5;null;null;null
"2019-10-01T08:03:46+02:00";25.688;null;null;null;null
"2019-10-01T08:03:46+02:00";null;null;null;null;24.688
"2019-10-01T08:03:46+02:00";null;null;25.5;null;null
"2019-10-01T08:03:46+02:00";null;null;null;25.875;null
"2019-10-01T08:03:46+02:00";null;26.5;null;null;null
"2019-10-01T08:03:51+02:00";null;null;null;null;24.688
"2019-10-01T08:03:51+02:00";null;null;null;25.813;null
"2019-10-01T08:03:51+02:00";null;26.5;null;null;null
"2019-10-01T08:03:51+02:00";null;null;25.563;null;null
"2019-10-01T08:03:51+02:00";25.688;null;null;null;null
"2019-10-01T08:03:56+02:00";null;null;null;null;24.688
"2019-10-01T08:03:56+02:00";null;null;null;25.875;null
"2019-10-01T08:03:56+02:00";null;null;25.5;null;null
"2019-10-01T08:03:56+02:00";25.688;null;null;null;null
"2019-10-01T08:03:56+02:00";null;26.438;null;null;null
"2019-10-01T08:04:01+02:00";null;null;null;25.875;null
"2019-10-01T08:04:01+02:00";null;null;25.563;null;null
"2019-10-01T08:04:01+02:00";25.688;null;null;null;null
"2019-10-01T08:04:01+02:00";null;26.5;null;null;null
"2019-10-01T08:04:01+02:00";null;null;null;null;24.688
"2019-10-01T08:04:06+02:00";null;null;25.563;null;null
"2019-10-01T08:04:07+02:00";25.688;null;null;null;null
"2019-10-01T08:04:07+02:00";null;26.5;null;null;null
"2019-10-01T08:04:07+02:00";null;null;null;null;24.688
"2019-10-01T08:04:07+02:00";null;null;null;25.875;null
"2019-10-01T08:04:11+02:00";null;null;25.563;null;null
"2019-10-01T08:04:11+02:00";null;null;null;25.875;null
"2019-10-01T08:04:11+02:00";null;null;null;null;24.688
"2019-10-01T08:04:11+02:00";25.688;null;null;null;null
"2019-10-01T08:04:11+02:00";null;26.5;null;null;null
"2019-10-01T08:04:17+02:00";null;26.563;null;null;null
"2019-10-01T08:04:17+02:00";25.625;null;null;null;null
"2019-10-01T08:04:17+02:00";null;null;25.563;null;null
"2019-10-01T08:04:17+02:00";null;null;null;25.875;null
"2019-10-01T08:04:17+02:00";null;null;null;null;24.688
"2019-10-01T08:04:21+02:00";null;null;25.563;null;null
"2019-10-01T08:04:21+02:00";null;null;null;25.875;null
"2019-10-01T08:04:21+02:00";null;null;null;null;24.688
"2019-10-01T08:04:21+02:00";null;26.563;null;null;null
"2019-10-01T08:04:21+02:00";25.625;null;null;null;null
"2019-10-01T08:04:26+02:00";null;null;null;null;24.75
"2019-10-01T08:04:26+02:00";null;26.5;null;null;null
"2019-10-01T08:04:26+02:00";25.688;null;null;null;null
"2019-10-01T08:04:26+02:00";null;null;null;25.875;null
"2019-10-01T08:04:26+02:00";null;null;25.563;null;null
"2019-10-01T08:04:31+02:00";null;null;null;null;24.75
"2019-10-01T08:04:31+02:00";null;26.5;null;null;null
"2019-10-01T08:04:31+02:00";25.688;null;null;null;null
"2019-10-01T08:04:31+02:00";null;null;null;26;null
"2019-10-01T08:04:31+02:00";null;null;25.5;null;null
"2019-10-01T08:04:36+02:00";null;null;null;26;null
"2019-10-01T08:04:36+02:00";null;null;25.5;null;null
"2019-10-01T08:04:36+02:00";null;null;null;null;24.75
"2019-10-01T08:04:36+02:00";null;26.5;null;null;null
"2019-10-01T08:04:36+02:00";25.688;null;null;null;null
"2019-10-01T08:04:41+02:00";null;26.563;null;null;null
"2019-10-01T08:04:42+02:00";null;null;null;25.938;null
"2019-10-01T08:04:42+02:00";null;null;25.563;null;null
"2019-10-01T08:04:42+02:00";25.688;null;null;null;null
"2019-10-01T08:04:42+02:00";null;null;null;null;24.75
"2019-10-01T08:04:46+02:00";25.688;null;null;null;null
"2019-10-01T08:04:46+02:00";null;null;25.563;null;null
"2019-10-01T08:04:46+02:00";null;null;null;null;24.75
"2019-10-01T08:04:46+02:00";null;null;null;25.938;null
"2019-10-01T08:04:46+02:00";null;26.563;null;null;null
"2019-10-01T08:04:51+02:00";null;null;null;null;24.75
"2019-10-01T08:04:51+02:00";null;null;null;25.938;null
"2019-10-01T08:04:51+02:00";25.688;null;null;null;null
"2019-10-01T08:04:51+02:00";null;26.563;null;null;null
"2019-10-01T08:04:51+02:00";null;null;25.563;null;null
"2019-10-01T08:04:56+02:00";null;null;null;null;24.75
"2019-10-01T08:04:56+02:00";null;null;null;25.875;null
"2019-10-01T08:04:56+02:00";25.688;null;null;null;null
"2019-10-01T08:04:56+02:00";null;26.563;null;null;null
"2019-10-01T08:04:56+02:00";null;null;25.563;null;null
"2019-10-01T08:05:01+02:00";null;null;null;25.875;null
"2019-10-01T08:05:01+02:00";null;null;null;null;24.688
"2019-10-01T08:05:01+02:00";25.688;null;null;null;null
"2019-10-01T08:05:01+02:00";null;26.5;null;null;null
"2019-10-01T08:05:01+02:00";null;null;25.563;null;null
"2019-10-01T08:05:07+02:00";null;null;null;26;null
"2019-10-01T08:05:07+02:00";null;null;null;null;24.688
"2019-10-01T08:05:07+02:00";25.688;null;null;null;null
"2019-10-01T08:05:07+02:00";null;26.563;null;null;null
"2019-10-01T08:05:07+02:00";null;null;25.563;null;null
"2019-10-01T08:05:11+02:00";null;26.563;null;null;null
"2019-10-01T08:05:11+02:00";25.688;null;null;null;null
"2019-10-01T08:05:11+02:00";null;null;25.563;null;null
"2019-10-01T08:05:11+02:00";null;null;null;26;24.688
"2019-10-01T08:05:17+02:00";null;26.5;null;null;null
"2019-10-01T08:05:17+02:00";null;null;25.5;null;null
"2019-10-01T08:05:17+02:00";null;null;null;null;24.688
"2019-10-01T08:05:17+02:00";null;null;null;25.938;null
"2019-10-01T08:05:17+02:00";25.688;null;null;null;null
"2019-10-01T08:05:21+02:00";null;null;25.5;null;null
"2019-10-01T08:05:21+02:00";null;null;null;null;24.688
"2019-10-01T08:05:21+02:00";null;null;null;25.938;null
"2019-10-01T08:05:21+02:00";25.688;null;null;null;null
"2019-10-01T08:05:21+02:00";null;26.5;null;null;null
"2019-10-01T08:05:26+02:00";null;null;null;25.938;null
"2019-10-01T08:05:26+02:00";25.625;null;null;null;null
"2019-10-01T08:05:26+02:00";null;null;25.563;null;null
"2019-10-01T08:05:26+02:00";null;null;null;null;24.688
"2019-10-01T08:05:26+02:00";null;26.563;null;null;null
"2019-10-01T08:05:31+02:00";25.688;null;null;null;null
"2019-10-01T08:05:31+02:00";null;null;25.563;null;null
"2019-10-01T08:05:31+02:00";null;null;null;null;24.75
"2019-10-01T08:05:31+02:00";null;26.563;null;null;null
"2019-10-01T08:05:31+02:00";null;null;null;25.938;null
"2019-10-01T08:05:36+02:00";25.688;null;null;null;null
"2019-10-01T08:05:36+02:00";null;null;25.563;null;null
"2019-10-01T08:05:36+02:00";null;null;null;null;24.75
"2019-10-01T08:05:36+02:00";null;26.563;null;null;null
"2019-10-01T08:05:36+02:00";null;null;null;25.938;null
"2019-10-01T08:05:42+02:00";null;null;null;25.938;null
"2019-10-01T08:05:42+02:00";25.625;null;null;null;null
"2019-10-01T08:05:42+02:00";null;null;25.688;null;null
"2019-10-01T08:05:42+02:00";null;null;null;null;24.75
"2019-10-01T08:05:42+02:00";null;26.5;null;null;null
"2019-10-01T08:05:46+02:00";25.625;null;null;null;null
"2019-10-01T08:05:46+02:00";null;null;25.688;null;null
"2019-10-01T08:05:46+02:00";null;26.5;null;null;null
"2019-10-01T08:05:46+02:00";null;null;null;null;24.75
"2019-10-01T08:05:46+02:00";null;null;null;25.938;null
"2019-10-01T08:05:51+02:00";null;null;25.563;null;null
"2019-10-01T08:05:51+02:00";null;26.563;null;null;null
"2019-10-01T08:05:51+02:00";null;null;null;null;24.688
"2019-10-01T08:05:51+02:00";null;null;null;25.875;null
"2019-10-01T08:05:51+02:00";25.625;null;null;null;null
"2019-10-01T08:05:56+02:00";null;null;25.625;null;null
"2019-10-01T08:05:56+02:00";null;26.5;null;null;null
"2019-10-01T08:05:56+02:00";null;null;null;null;24.75
"2019-10-01T08:05:56+02:00";null;null;null;26;null
"2019-10-01T08:05:56+02:00";25.625;null;null;null;null
"2019-10-01T08:06:01+02:00";null;null;25.563;null;null
"2019-10-01T08:06:01+02:00";null;26.563;null;null;null
"2019-10-01T08:06:01+02:00";null;null;null;null;24.75
"2019-10-01T08:06:01+02:00";null;null;null;26;null
"2019-10-01T08:06:01+02:00";25.625;null;null;null;null
"2019-10-01T08:06:06+02:00";null;null;25.563;null;null
"2019-10-01T08:06:06+02:00";null;26.563;null;null;null
"2019-10-01T08:06:07+02:00";null;null;null;null;24.75
"2019-10-01T08:06:07+02:00";null;null;null;25.938;null
"2019-10-01T08:06:07+02:00";25.625;null;null;null;null
"2019-10-01T08:06:11+02:00";null;null;25.563;null;null
"2019-10-01T08:06:11+02:00";null;26.563;null;null;null
"2019-10-01T08:06:11+02:00";null;null;null;null;24.75
"2019-10-01T08:06:11+02:00";25.625;null;null;null;null
"2019-10-01T08:06:11+02:00";null;null;null;25.938;null
"2019-10-01T08:06:17+02:00";null;26.5;null;null;null
"2019-10-01T08:06:17+02:00";null;null;25.563;null;null
"2019-10-01T08:06:17+02:00";25.688;null;null;null;null
"2019-10-01T08:06:17+02:00";null;null;null;null;24.75
"2019-10-01T08:06:17+02:00";null;null;null;25.938;null
"2019-10-01T08:06:21+02:00";null;null;null;null;24.75
"2019-10-01T08:06:21+02:00";25.688;null;null;null;null
"2019-10-01T08:06:21+02:00";null;null;25.563;null;null
"2019-10-01T08:06:21+02:00";null;null;null;25.938;null
"2019-10-01T08:06:21+02:00";null;26.5;null;null;null
"2019-10-01T08:06:26+02:00";25.688;null;null;null;null
"2019-10-01T08:06:26+02:00";null;null;25.563;null;null
"2019-10-01T08:06:26+02:00";null;null;null;25.938;null
"2019-10-01T08:06:26+02:00";null;26.5;null;null;null
"2019-10-01T08:06:26+02:00";null;null;null;null;24.688
"2019-10-01T08:06:31+02:00";25.688;null;null;null;null
"2019-10-01T08:06:31+02:00";null;null;null;25.938;null
"2019-10-01T08:06:31+02:00";null;26.438;null;null;null
"2019-10-01T08:06:31+02:00";null;null;25.563;null;null
"2019-10-01T08:06:31+02:00";null;null;null;null;24.75
"2019-10-01T08:06:36+02:00";25.688;null;null;null;null
"2019-10-01T08:06:36+02:00";null;null;null;25.938;null
"2019-10-01T08:06:36+02:00";null;26.438;null;null;null
"2019-10-01T08:06:36+02:00";null;null;25.563;null;null
"2019-10-01T08:06:36+02:00";null;null;null;null;24.75
"2019-10-01T08:06:41+02:00";null;null;null;null;24.688
"2019-10-01T08:06:42+02:00";25.688;null;null;null;null
"2019-10-01T08:06:42+02:00";null;null;null;25.938;null
"2019-10-01T08:06:42+02:00";null;26.5;null;null;null
"2019-10-01T08:06:42+02:00";null;null;25.5;null;null
"2019-10-01T08:06:46+02:00";null;null;null;25.938;null
"2019-10-01T08:06:46+02:00";null;26.5;null;null;null
"2019-10-01T08:06:46+02:00";null;null;25.5;null;null
"2019-10-01T08:06:46+02:00";null;null;null;null;24.688
"2019-10-01T08:06:46+02:00";25.688;null;null;null;null
"2019-10-01T08:06:51+02:00";null;null;null;25.938;null
"2019-10-01T08:06:51+02:00";null;26.5;null;null;null
"2019-10-01T08:06:51+02:00";null;null;25.5;null;null
"2019-10-01T08:06:51+02:00";null;null;null;null;24.75
"2019-10-01T08:06:51+02:00";25.688;null;null;null;null
"2019-10-01T08:06:56+02:00";null;null;null;25.938;null
"2019-10-01T08:06:56+02:00";null;26.5;null;null;null
"2019-10-01T08:06:56+02:00";null;null;25.5;null;null
"2019-10-01T08:06:56+02:00";null;null;null;null;24.75
"2019-10-01T08:06:56+02:00";25.625;null;null;null;null
"2019-10-01T08:07:01+02:00";null;null;null;25.938;null
"2019-10-01T08:07:01+02:00";null;26.5;null;null;null
"2019-10-01T08:07:01+02:00";null;null;25.5;null;null
"2019-10-01T08:07:01+02:00";null;null;null;null;24.75
"2019-10-01T08:07:01+02:00";25.625;null;null;null;null
"2019-10-01T08:07:06+02:00";null;null;25.563;null;null
"2019-10-01T08:07:06+02:00";null;26.438;null;null;null
"2019-10-01T08:07:06+02:00";null;null;null;25.938;null
"2019-10-01T08:07:06+02:00";25.688;null;null;null;null
"2019-10-01T08:07:06+02:00";null;null;null;null;24.75
"2019-10-01T08:07:11+02:00";null;null;null;26;null
"2019-10-01T08:07:11+02:00";25.688;null;null;null;null
"2019-10-01T08:07:11+02:00";null;null;null;null;24.75
"2019-10-01T08:07:11+02:00";null;null;25.5;null;null
"2019-10-01T08:07:11+02:00";null;26.438;null;null;null
"2019-10-01T08:07:16+02:00";null;null;null;25.938;null
"2019-10-01T08:07:17+02:00";null;null;null;null;24.813
"2019-10-01T08:07:17+02:00";null;null;25.5;null;null
"2019-10-01T08:07:17+02:00";null;26.5;null;null;null
"2019-10-01T08:07:17+02:00";25.625;null;null;null;null
"2019-10-01T08:07:21+02:00";null;null;25.5;null;null
"2019-10-01T08:07:21+02:00";null;null;null;25.938;null
"2019-10-01T08:07:21+02:00";null;null;null;null;24.813
"2019-10-01T08:07:21+02:00";null;26.5;null;null;null
"2019-10-01T08:07:21+02:00";25.625;null;null;null;null
"2019-10-01T08:07:26+02:00";null;null;null;null;24.813
"2019-10-01T08:07:26+02:00";null;26.5;null;null;null
"2019-10-01T08:07:26+02:00";25.625;null;null;null;null
"2019-10-01T08:07:26+02:00";null;null;null;25.875;null
"2019-10-01T08:07:26+02:00";null;null;25.563;null;null
"2019-10-01T08:07:31+02:00";null;null;null;null;24.75
"2019-10-01T08:07:31+02:00";25.625;null;null;null;null
"2019-10-01T08:07:31+02:00";null;null;null;25.938;null
"2019-10-01T08:07:31+02:00";null;null;25.563;null;null
"2019-10-01T08:07:31+02:00";null;26.438;null;null;null
"2019-10-01T08:07:36+02:00";null;null;null;null;24.75
"2019-10-01T08:07:36+02:00";25.625;null;null;null;null
"2019-10-01T08:07:36+02:00";null;null;null;25.938;null
"2019-10-01T08:07:36+02:00";null;26.438;null;null;null
"2019-10-01T08:07:36+02:00";null;null;25.563;null;null
"2019-10-01T08:07:41+02:00";null;null;null;25.938;null
"2019-10-01T08:07:41+02:00";null;26.438;null;null;null
"2019-10-01T08:07:41+02:00";null;null;25.563;null;null
"2019-10-01T08:07:42+02:00";null;null;null;null;24.75
"2019-10-01T08:07:42+02:00";25.625;null;null;null;null
"2019-10-01T08:07:46+02:00";null;null;null;null;24.75
