"Time";"Room setpoint";"Room Temp";"return";"return";"discharge"
"2019-10-01T08:32:33+02:00";null;22.9;25.3;24.8;16.7
"2019-10-01T08:33:02+02:00";23;null;null;null;null
"2019-10-01T08:33:03+02:00";null;22.9;25.3;24.7;16.7
"2019-10-01T08:33:32+02:00";23;null;null;null;null
"2019-10-01T08:33:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:34:02+02:00";23;null;null;null;null
"2019-10-01T08:34:03+02:00";null;23;25.3;24.7;16.6
"2019-10-01T08:34:32+02:00";23;null;null;null;null
"2019-10-01T08:34:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:35:02+02:00";23;null;null;null;null
"2019-10-01T08:35:03+02:00";null;23;25.3;24.8;16.6
"2019-10-01T08:35:32+02:00";23;null;null;null;null
"2019-10-01T08:35:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:36:02+02:00";23;null;null;null;null
"2019-10-01T08:36:03+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:36:32+02:00";23;null;null;null;null
"2019-10-01T08:36:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:37:02+02:00";23;null;null;null;null
"2019-10-01T08:37:03+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:37:32+02:00";23;null;null;null;null
"2019-10-01T08:37:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:38:02+02:00";23;null;null;null;null
"2019-10-01T08:38:03+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:38:32+02:00";23;null;null;null;null
"2019-10-01T08:38:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:39:02+02:00";23;null;null;null;null
"2019-10-01T08:39:03+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:39:32+02:00";23;null;null;null;null
"2019-10-01T08:39:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:40:02+02:00";23;null;null;null;null
"2019-10-01T08:40:03+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:40:32+02:00";23;null;null;null;null
"2019-10-01T08:40:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:41:02+02:00";23;null;null;null;null
"2019-10-01T08:41:03+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:41:32+02:00";23;null;null;null;null
"2019-10-01T08:41:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:42:02+02:00";23;null;null;null;null
"2019-10-01T08:42:03+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:42:32+02:00";23;null;null;null;null
"2019-10-01T08:42:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:43:02+02:00";23;null;null;null;null
"2019-10-01T08:43:03+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:43:32+02:00";23;null;null;null;null
"2019-10-01T08:43:33+02:00";null;23;25.3;24.8;16.7
"2019-10-01T08:44:02+02:00";23;null;null;null;null
"2019-10-01T08:44:03+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:44:32+02:00";23;null;null;null;null
"2019-10-01T08:44:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:45:02+02:00";23;null;null;null;null
"2019-10-01T08:45:03+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:45:32+02:00";23;null;null;null;null
"2019-10-01T08:45:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:46:02+02:00";23;null;null;null;null
"2019-10-01T08:46:03+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:46:32+02:00";23;null;null;null;null
"2019-10-01T08:46:33+02:00";null;22.9;25.3;24.7;16.7
"2019-10-01T08:47:02+02:00";23;null;null;null;null
"2019-10-01T08:47:03+02:00";null;22.9;25.3;24.7;16.7
"2019-10-01T08:47:32+02:00";23;null;null;null;null
"2019-10-01T08:47:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:48:02+02:00";23;null;null;null;null
"2019-10-01T08:48:03+02:00";null;23;25.3;24.7;16.6
"2019-10-01T08:48:32+02:00";23;null;null;null;null
"2019-10-01T08:48:33+02:00";null;22.9;25.3;24.7;16.6
"2019-10-01T08:49:02+02:00";23;null;null;null;null
"2019-10-01T08:49:03+02:00";null;22.9;25.3;24.7;16.7
"2019-10-01T08:49:32+02:00";23;null;null;null;null
"2019-10-01T08:49:33+02:00";null;22.9;25.3;24.7;16.6
"2019-10-01T08:50:02+02:00";23;null;null;null;null
"2019-10-01T08:50:03+02:00";null;22.9;25.3;24.8;16.6
"2019-10-01T08:50:32+02:00";23;null;null;null;null
"2019-10-01T08:50:33+02:00";null;22.9;25.3;24.7;16.6
"2019-10-01T08:51:02+02:00";23;null;null;null;null
"2019-10-01T08:51:03+02:00";null;22.9;25.3;24.7;16.6
"2019-10-01T08:51:32+02:00";23;null;null;null;null
"2019-10-01T08:51:33+02:00";null;22.9;25.3;24.7;16.6
"2019-10-01T08:52:02+02:00";23;null;null;null;null
"2019-10-01T08:52:03+02:00";null;22.9;25.3;24.7;16.6
"2019-10-01T08:52:32+02:00";23;null;null;null;null
"2019-10-01T08:52:33+02:00";null;22.9;25.3;24.7;16.6
"2019-10-01T08:53:02+02:00";23;null;null;null;null
"2019-10-01T08:53:03+02:00";null;22.9;25.3;24.7;16.6
"2019-10-01T08:53:32+02:00";23;null;null;null;null
"2019-10-01T08:53:33+02:00";null;23;25.3;24.7;16.7
"2019-10-01T08:54:02+02:00";23;null;null;null;null
"2019-10-01T08:54:03+02:00";null;23;25.3;24.8;16.8
"2019-10-01T08:54:32+02:00";23;null;null;null;null
"2019-10-01T08:54:33+02:00";null;23;25.3;24.8;16.7
"2019-10-01T08:55:02+02:00";23;null;null;null;null
"2019-10-01T08:55:03+02:00";null;22.9;25.3;24.7;16.6
"2019-10-01T08:55:32+02:00";23;null;null;null;null
"2019-10-01T08:55:33+02:00";null;22.9;25.3;24.7;16.5
"2019-10-01T08:56:02+02:00";23;null;null;null;null
"2019-10-01T08:56:03+02:00";null;23;25.3;24.7;16.5
"2019-10-01T08:56:32+02:00";23;null;null;null;null
"2019-10-01T08:56:33+02:00";null;23;25.3;24.7;16.3
"2019-10-01T08:57:02+02:00";23;null;null;null;null
"2019-10-01T08:57:03+02:00";null;22.9;25.3;24.7;16.1
"2019-10-01T08:57:32+02:00";23;null;null;null;null
"2019-10-01T08:57:33+02:00";null;22.9;25.3;24.7;16
"2019-10-01T08:58:02+02:00";23;null;null;null;null
"2019-10-01T08:58:03+02:00";null;22.9;25.2;24.6;15.9
"2019-10-01T08:58:32+02:00";23;null;null;null;null
"2019-10-01T08:58:33+02:00";null;22.9;25.2;24.6;15.8
"2019-10-01T08:59:02+02:00";23;null;null;null;null
"2019-10-01T08:59:03+02:00";null;23;25.2;24.6;15.7
"2019-10-01T08:59:32+02:00";23;null;null;null;null
"2019-10-01T08:59:33+02:00";null;23;25.2;24.5;15.6
"2019-10-01T09:00:02+02:00";23;null;null;null;null
"2019-10-01T09:00:03+02:00";null;22.9;25.2;24.5;15.6
"2019-10-01T09:00:32+02:00";23;null;null;null;null
"2019-10-01T09:00:33+02:00";null;23;25.1;24.5;15.6
"2019-10-01T09:01:02+02:00";23;null;null;null;null
"2019-10-01T09:01:03+02:00";null;23;25.2;24.5;15.6
"2019-10-01T09:01:32+02:00";23;null;null;null;null
"2019-10-01T09:01:33+02:00";null;23;25.4;24.8;15.6
"2019-10-01T09:02:02+02:00";23;null;null;null;null
"2019-10-01T09:02:03+02:00";null;23;25.7;25.1;15.6
"2019-10-01T09:02:32+02:00";23;null;null;null;null
"2019-10-01T09:02:33+02:00";null;23.1;26.1;25.4;15.6
"2019-10-01T09:03:02+02:00";23;null;null;null;null
"2019-10-01T09:03:03+02:00";null;23.2;26.6;25.7;15.7
"2019-10-01T09:03:32+02:00";23;null;null;null;null
"2019-10-01T09:03:33+02:00";null;23.2;27;26;15.8
"2019-10-01T09:04:02+02:00";23;null;null;null;null
"2019-10-01T09:04:03+02:00";null;23.2;27.4;26.3;15.9
"2019-10-01T09:04:32+02:00";23;null;null;null;null
"2019-10-01T09:04:33+02:00";null;23.2;27.7;26.5;16
"2019-10-01T09:05:02+02:00";23;null;null;null;null
"2019-10-01T09:05:03+02:00";null;23.2;28;26.7;16.1
"2019-10-01T09:05:32+02:00";23;null;null;null;null
"2019-10-01T09:05:33+02:00";null;23.2;28.2;26.9;16.2
"2019-10-01T09:06:02+02:00";23;null;null;null;null
"2019-10-01T09:06:03+02:00";null;23.1;28.5;27;16.3
"2019-10-01T09:06:32+02:00";23;null;null;null;null
"2019-10-01T09:06:33+02:00";null;23;28.7;27.2;16.4
"2019-10-01T09:07:02+02:00";23;null;null;null;null
"2019-10-01T09:07:03+02:00";null;23;28.8;27.4;16.5
"2019-10-01T09:07:32+02:00";23;null;null;null;null
"2019-10-01T09:07:33+02:00";null;23;29;27.5;16.6
"2019-10-01T09:08:02+02:00";23;null;null;null;null
"2019-10-01T09:08:03+02:00";null;23;29.1;27.6;16.6
"2019-10-01T09:08:32+02:00";23;null;null;null;null
"2019-10-01T09:08:33+02:00";null;23;29.3;27.7;16.6
"2019-10-01T09:09:02+02:00";23;null;null;null;null
"2019-10-01T09:09:03+02:00";null;22.9;29.3;27.8;16.7
"2019-10-01T09:09:32+02:00";23;null;null;null;null
"2019-10-01T09:09:33+02:00";null;22.9;29.4;27.9;16.7
"2019-10-01T09:10:02+02:00";23;null;null;null;null
"2019-10-01T09:10:03+02:00";null;22.9;29.4;27.9;16.7
"2019-10-01T09:10:32+02:00";23;null;null;null;null
"2019-10-01T09:10:33+02:00";null;23;29.5;28;16.7
"2019-10-01T09:11:02+02:00";23;null;null;null;null
"2019-10-01T09:11:03+02:00";null;23;29.6;28.1;16.6
"2019-10-01T09:11:32+02:00";23;null;null;null;null
"2019-10-01T09:11:33+02:00";null;23;29.7;28.2;16.6
"2019-10-01T09:12:02+02:00";23;null;null;null;null
"2019-10-01T09:12:03+02:00";null;23;29.7;28.2;16.6
"2019-10-01T09:12:32+02:00";23;null;null;null;null
"2019-10-01T09:12:33+02:00";null;23;29.8;28.3;16.6
"2019-10-01T09:13:02+02:00";23;null;null;null;null
"2019-10-01T09:13:03+02:00";null;22.9;29.9;28.3;16.5
"2019-10-01T09:13:32+02:00";23;null;null;null;null
"2019-10-01T09:13:33+02:00";null;23;29.9;28.4;16.5
"2019-10-01T09:14:02+02:00";23;null;null;null;null
"2019-10-01T09:14:03+02:00";null;23;30;28.4;16.5
"2019-10-01T09:14:32+02:00";23;null;null;null;null
"2019-10-01T09:14:33+02:00";null;22.9;30.1;28.5;16.5
"2019-10-01T09:15:02+02:00";23;null;null;null;null
"2019-10-01T09:15:03+02:00";null;23;30.1;28.5;16.5
"2019-10-01T09:15:32+02:00";23;null;null;null;null
"2019-10-01T09:15:33+02:00";null;23;30.2;28.6;16.5
"2019-10-01T09:16:02+02:00";23;null;null;null;null
"2019-10-01T09:16:03+02:00";null;23;30.2;28.7;16.5
"2019-10-01T09:16:32+02:00";23;null;null;null;null
"2019-10-01T09:16:33+02:00";null;22.9;30.2;28.7;16.5
"2019-10-01T09:17:02+02:00";23;null;null;null;null
"2019-10-01T09:17:03+02:00";null;22.9;30.3;28.8;16.4
"2019-10-01T09:17:32+02:00";23;null;null;null;null
"2019-10-01T09:17:33+02:00";null;22.9;30.2;28.8;16.4
"2019-10-01T09:18:02+02:00";23;null;null;null;null
"2019-10-01T09:18:03+02:00";null;22.9;30.3;28.8;16.4
"2019-10-01T09:18:32+02:00";23;null;null;null;null
"2019-10-01T09:18:33+02:00";null;22.9;30.3;28.9;16.4
"2019-10-01T09:19:02+02:00";23;null;null;null;null
"2019-10-01T09:19:03+02:00";null;22.9;30.4;28.9;16.4
"2019-10-01T09:19:32+02:00";23;null;null;null;null
"2019-10-01T09:19:33+02:00";null;22.9;30.4;28.9;16.4
"2019-10-01T09:20:02+02:00";23;null;null;null;null
"2019-10-01T09:20:03+02:00";null;23;30.4;29;16.3
"2019-10-01T09:20:32+02:00";23;null;null;null;null
"2019-10-01T09:20:33+02:00";null;23;30.5;29;16.3
"2019-10-01T09:21:02+02:00";23;null;null;null;null
"2019-10-01T09:21:03+02:00";null;23;30.5;29;16.3
"2019-10-01T09:21:32+02:00";23;null;null;null;null
"2019-10-01T09:21:33+02:00";null;23;30.5;29;16.4
"2019-10-01T09:22:02+02:00";23;null;null;null;null
"2019-10-01T09:22:03+02:00";null;23;30.5;29;16.4
"2019-10-01T09:22:32+02:00";23;null;null;null;null
"2019-10-01T09:22:33+02:00";null;23;30.6;29;16.3
"2019-10-01T09:23:02+02:00";23;null;null;null;null
"2019-10-01T09:23:03+02:00";null;23;30.6;29.1;16.4
"2019-10-01T09:23:32+02:00";23;null;null;null;null
"2019-10-01T09:23:33+02:00";null;23;30.6;29.1;16.3
"2019-10-01T09:24:02+02:00";23;null;null;null;null
"2019-10-01T09:24:03+02:00";null;23;30.7;29.2;16.4
"2019-10-01T09:24:32+02:00";23;null;null;null;null
"2019-10-01T09:24:33+02:00";null;23;30.7;29.2;16.4
"2019-10-01T09:25:02+02:00";23;null;null;null;null
"2019-10-01T09:25:03+02:00";null;23;30.6;29.2;16.4
"2019-10-01T09:25:32+02:00";23;null;null;null;null
"2019-10-01T09:25:33+02:00";null;22.9;30.6;29.3;16.4
"2019-10-01T09:26:02+02:00";23;null;null;null;null
"2019-10-01T09:26:03+02:00";null;22.9;30.7;29.3;16.4
"2019-10-01T09:26:32+02:00";23;null;null;null;null
"2019-10-01T09:26:33+02:00";null;22.9;30.7;29.3;16.4
"2019-10-01T09:27:02+02:00";23;null;null;null;null
"2019-10-01T09:27:03+02:00";null;23;30.7;29.3;16.4
"2019-10-01T09:27:32+02:00";23;null;null;null;null
"2019-10-01T09:27:33+02:00";null;23;30.7;29.3;16.3
"2019-10-01T09:28:02+02:00";23;null;null;null;null
"2019-10-01T09:28:03+02:00";null;23;30.8;29.3;16.3
"2019-10-01T09:28:32+02:00";23;null;null;null;null
"2019-10-01T09:28:33+02:00";null;23;30.8;29.3;16.4
"2019-10-01T09:29:02+02:00";23;null;null;null;null
"2019-10-01T09:29:03+02:00";null;23;30.9;29.3;16.4
"2019-10-01T09:29:32+02:00";23;null;null;null;null
"2019-10-01T09:29:33+02:00";null;23;30.9;29.3;16.4
"2019-10-01T09:30:02+02:00";23;null;null;null;null
"2019-10-01T09:30:03+02:00";null;23;30.9;29.4;16.4
"2019-10-01T09:30:32+02:00";23;null;null;null;null
"2019-10-01T09:30:33+02:00";null;23;30.9;29.4;16.4
"2019-10-01T09:31:02+02:00";23;null;null;null;null
"2019-10-01T09:31:03+02:00";null;23;30.9;29.4;16.4
"2019-10-01T09:31:32+02:00";23;null;null;null;null
"2019-10-01T09:31:33+02:00";null;23;30.9;29.4;16.4
"2019-10-01T09:32:02+02:00";23;null;null;null;null
"2019-10-01T09:32:03+02:00";null;22.9;30.9;29.5;16.4
"2019-10-01T09:32:32+02:00";23;null;null;null;null
"2019-10-01T09:32:33+02:00";null;23;30.9;29.5;16.4
"2019-10-01T09:33:02+02:00";23;null;null;null;null
"2019-10-01T09:33:03+02:00";null;23;30.9;29.5;16.4
"2019-10-01T09:33:32+02:00";23;null;null;null;null
"2019-10-01T09:33:33+02:00";null;23;31;29.5;16.4
"2019-10-01T09:34:02+02:00";23;null;null;null;null
"2019-10-01T09:34:03+02:00";null;23;30.9;29.5;16.4
"2019-10-01T09:34:32+02:00";23;null;null;null;null
"2019-10-01T09:34:33+02:00";null;22.9;30.9;29.5;16.4
"2019-10-01T09:35:02+02:00";23;null;null;null;null
"2019-10-01T09:35:03+02:00";null;22.9;30.9;29.5;16.4
"2019-10-01T09:35:32+02:00";23;null;null;null;null
"2019-10-01T09:35:33+02:00";null;22.9;31;29.5;16.4
"2019-10-01T09:36:02+02:00";23;null;null;null;null
"2019-10-01T09:36:03+02:00";null;23;31;29.6;16.4
"2019-10-01T09:36:32+02:00";23;null;null;null;null
"2019-10-01T09:36:33+02:00";null;23;31;29.6;16.4
"2019-10-01T09:37:02+02:00";23;null;null;null;null
"2019-10-01T09:37:03+02:00";null;23;31;29.5;16.4
"2019-10-01T09:37:32+02:00";23;null;null;null;null
"2019-10-01T09:37:33+02:00";null;23;31;29.6;16.4
"2019-10-01T09:38:02+02:00";23;null;null;null;null
"2019-10-01T09:38:03+02:00";null;23;31.1;29.6;16.4
"2019-10-01T09:38:32+02:00";23;null;null;null;null
"2019-10-01T09:38:33+02:00";null;23;31.1;29.6;16.4
"2019-10-01T09:39:02+02:00";23;null;null;null;null
"2019-10-01T09:39:03+02:00";null;23;31.1;29.7;16.4
"2019-10-01T09:39:32+02:00";23;null;null;null;null
"2019-10-01T09:39:33+02:00";null;23;31.1;29.6;16.4
"2019-10-01T09:40:02+02:00";23;null;null;null;null
"2019-10-01T09:40:03+02:00";null;23;31.1;29.6;16.4
"2019-10-01T09:40:32+02:00";23;null;null;null;null
"2019-10-01T09:40:33+02:00";null;23;31.2;29.6;16.4
"2019-10-01T09:41:02+02:00";23;null;null;null;null
"2019-10-01T09:41:03+02:00";null;22.9;31.2;29.7;16.4
"2019-10-01T09:41:32+02:00";23;null;null;null;null
"2019-10-01T09:41:33+02:00";null;23;31.2;29.6;16.4
"2019-10-01T09:42:02+02:00";23;null;null;null;null
"2019-10-01T09:42:03+02:00";null;23;31.2;29.7;16.4
"2019-10-01T09:42:32+02:00";23;null;null;null;null
"2019-10-01T09:42:33+02:00";null;22.9;31.2;29.7;16.4
"2019-10-01T09:43:02+02:00";23;null;null;null;null
"2019-10-01T09:43:03+02:00";null;23;31.2;29.7;16.4
"2019-10-01T09:43:32+02:00";23;null;null;null;null
"2019-10-01T09:43:33+02:00";null;23;31.2;29.7;16.4
"2019-10-01T09:44:02+02:00";23;null;null;null;null
"2019-10-01T09:44:03+02:00";null;23;31.2;29.7;16.4
"2019-10-01T09:44:32+02:00";23;null;null;null;null
"2019-10-01T09:44:33+02:00";null;23;31.1;29.7;16.4
"2019-10-01T09:45:02+02:00";23;null;null;null;null
"2019-10-01T09:45:03+02:00";null;23;31.2;29.7;16.4
"2019-10-01T09:45:32+02:00";23;null;null;null;null
"2019-10-01T09:45:33+02:00";null;23;31.2;29.7;16.4
"2019-10-01T09:46:02+02:00";23;null;null;null;null
"2019-10-01T09:46:03+02:00";null;23;31.2;29.7;16.4
"2019-10-01T09:46:32+02:00";23;null;null;null;null
"2019-10-01T09:46:33+02:00";null;23;31.2;29.7;16.4
"2019-10-01T09:47:02+02:00";23;null;null;null;null
"2019-10-01T09:47:03+02:00";null;22.9;31.3;29.8;16.4
"2019-10-01T09:47:32+02:00";23;null;null;null;null
"2019-10-01T09:47:33+02:00";null;22.9;31.2;29.8;16.4
"2019-10-01T09:48:02+02:00";23;null;null;null;null
"2019-10-01T09:48:03+02:00";null;23;31.2;29.8;16.4
"2019-10-01T09:48:32+02:00";23;null;null;null;null
"2019-10-01T09:48:33+02:00";null;22.9;31.2;29.8;16.4
"2019-10-01T09:49:02+02:00";23;null;null;null;null
"2019-10-01T09:49:03+02:00";null;22.9;31.2;29.7;16.4
"2019-10-01T09:49:32+02:00";23;null;null;null;null
"2019-10-01T09:49:33+02:00";null;23;31.3;29.8;16.4
"2019-10-01T09:50:02+02:00";23;null;null;null;null
"2019-10-01T09:50:03+02:00";null;23;31.2;29.8;16.4
"2019-10-01T09:50:32+02:00";23;null;null;null;null
"2019-10-01T09:50:33+02:00";null;23;31.3;29.8;16.4
"2019-10-01T09:51:02+02:00";23;null;null;null;null
"2019-10-01T09:51:03+02:00";null;23;31.3;29.8;16.4
