time,temperature_p02r05c01srv01_outlet,temperature_p02r05c01srv02_outlet,temperature_p02r05c01srv03_outlet,temperature_p02r05c02srv01_outlet,temperature_p02r05c02srv02_outlet,temperature_p02r05c02srv03_outlet,temperature_p02r05c03srv01_outlet,temperature_p02r05c03srv02_outlet,temperature_p02r05c03srv03_outlet,temperature_p02r05c04srv01_outlet,temperature_p02r05c04srv02_outlet,temperature_p02r05c04srv03_outlet,temperature_p02r05c05srv01_outlet,temperature_p02r05c05srv02_outlet,temperature_p02r05c05srv03_outlet,temperature_p02r05c06srv01_outlet,temperature_p02r05c06srv02_outlet,temperature_p02r05c06srv03_outlet,temperature_p02r05c07srv01_outlet,temperature_p02r05c07srv02_outlet,temperature_p02r05c07srv03_outlet,temperature_p02r05c08srv01_outlet,temperature_p02r05c08srv02_outlet,temperature_p02r05c08srv03_outlet,temperature_p02r05c09srv01_outlet,temperature_p02r05c09srv02_outlet,temperature_p02r05c09srv03_outlet,temperature_p02r05c10srv01_outlet,temperature_p02r05c10srv02_outlet,temperature_p02r05c10srv03_outlet
02-Oct-2019 09:00:00,27.0,27.0,27.0,25.0,25.0,26.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,26.0,28.0,25.0,26.0,30.0,26.0,26.0,30.0,30.966666666666665,30.0,31.0,31.0,31.0
02-Oct-2019 09:01:00,27.0,27.0,27.0,25.0,25.0,26.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,26.0,28.0,25.0,26.0,29.366666666666667,26.0,26.0,30.0,30.333333333333332,30.0,31.0,31.0,31.0
02-Oct-2019 09:02:00,27.0,27.0,27.0,25.0,25.0,26.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,26.0,28.0,25.0,26.0,29.0,26.0,26.0,30.0,30.0,30.0,31.0,31.0,31.0
02-Oct-2019 09:03:00,27.0,27.0,27.0,25.0,25.0,26.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,26.0,28.0,25.0,26.0,29.0,26.0,26.0,30.0,30.0,30.0,31.0,31.0,31.0
02-Oct-2019 09:04:00,27.0,27.0,27.0,25.0,25.0,26.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,26.0,28.0,25.0,26.0,29.0,26.0,26.0,30.0,30.0,30.0,31.0,31.0,31.0
02-Oct-2019 09:05:00,27.0,27.0,27.0,25.0,25.0,26.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,26.0,28.0,25.0,26.0,29.633333333333333,26.0,26.0,30.0,30.0,30.0,31.0,31.0,31.0
02-Oct-2019 09:06:00,27.0,27.0,27.0,25.0,25.0,26.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,26.0,28.3,25.0,26.0,30.0,26.0,26.0,30.0,30.033333333333335,30.0,31.0,31.0,31.0
02-Oct-2019 09:07:00,27.0,27.0,27.0,25.0,25.466666666666665,26.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,26.0,28.933333333333334,25.0,26.0,30.0,26.0,26.166666666666668,30.0,30.666666666666668,30.0,31.0,31.0,31.0
02-Oct-2019 09:08:00,27.0,27.0,27.0,25.0,25.833333333333332,26.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,26.0,29.0,25.0,26.0,30.0,26.0,26.533333333333335,30.0,31.0,30.0,31.0,31.0,31.0
02-Oct-2019 09:09:00,27.0,27.0,27.0,25.0,26.0,26.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,26.0,29.0,25.0,26.0,30.0,26.0,27.0,30.0,31.0,30.0,31.0,31.0,31.0
