time,temperature_p02r09c01srv01_inlet,temperature_p02r09c01srv02_inlet,temperature_p02r09c01srv03_inlet,temperature_p02r09c02srv01_inlet,temperature_p02r09c02srv02_inlet,temperature_p02r09c02srv03_inlet,temperature_p02r09c03srv01_inlet,temperature_p02r09c03srv02_inlet,temperature_p02r09c03srv03_inlet,temperature_p02r09c04srv01_inlet,temperature_p02r09c04srv02_inlet,temperature_p02r09c04srv03_inlet,temperature_p02r09c05srv01_inlet,temperature_p02r09c05srv02_inlet,temperature_p02r09c05srv03_inlet,temperature_p02r09c06srv01_inlet,temperature_p02r09c06srv02_inlet,temperature_p02r09c06srv03_inlet,temperature_p02r09c07srv01_inlet,temperature_p02r09c07srv02_inlet,temperature_p02r09c07srv03_inlet,temperature_p02r09c08srv01_inlet,temperature_p02r09c08srv02_inlet,temperature_p02r09c08srv03_inlet,temperature_p02r09c09srv01_inlet,temperature_p02r09c09srv02_inlet,temperature_p02r09c09srv03_inlet,temperature_p02r09c10srv01_inlet,temperature_p02r09c10srv02_inlet,temperature_p02r09c10srv03_inlet
2019-10-02 09:01:00,20.0,20.0,21.0,18.0,18.0,19.0,17.0,17.733333333333334,18.0,17.0,17.0,18.0,17.0,17.0,19.0,19.0,19.0,18.0,19.0,19.0,18.666666666666668,19.0,20.0,20.0,21.0,22.6,23.0,21.633333333333333,23.0,24.0
2019-10-02 09:02:00,20.0,20.0,21.0,18.0,18.0,19.0,17.0,17.366666666666667,18.366666666666667,17.0,17.0,18.0,17.0,17.0,18.916666666666664,19.0,19.0,18.0,18.933333333333334,19.0,18.833333333333336,19.0,20.0,20.0,21.0,22.8,23.0,21.316666666666666,23.0,24.0
2019-10-02 09:03:00,20.0,20.0,21.0,18.0,18.0,19.0,17.0,17.0,18.733333333333334,17.0,17.0,18.0,17.0,17.0,18.833333333333332,19.0,19.0,18.0,18.866666666666667,19.0,19.0,19.0,20.0,20.0,21.0,23.0,23.0,21.0,23.0,24.0
2019-10-02 09:04:00,20.0,20.0,21.0,18.0,18.0,19.0,17.0,17.0,18.5,17.0,17.0,18.0,17.0,17.0,18.5,19.0,19.0,18.2,18.5,19.0,19.0,19.0,20.0,20.0,21.0,22.7,23.0,21.0,23.0,24.0
2019-10-02 09:05:00,20.0,20.0,21.0,18.0,18.0,19.0,17.0,17.0,18.266666666666666,17.0,17.0,18.0,17.0,17.0,18.166666666666668,19.0,19.0,18.4,18.133333333333333,19.0,19.0,19.0,20.0,20.0,21.0,22.4,23.0,21.0,23.0,24.0
2019-10-02 09:06:00,20.0,20.0,21.0,18.0,18.0,19.0,17.0,17.0,18.133333333333333,17.0,17.0,18.0,17.0,17.0,18.583333333333336,19.0,18.566666666666666,18.5,18.5,19.0,18.666666666666664,19.0,20.0,20.0,21.0,22.2,23.0,21.0,23.0,24.0
2019-10-02 09:07:00,20.0,20.0,21.0,18.0,18.0,19.0,17.0,17.0,18.0,17.0,17.0,18.0,17.0,17.0,19.0,19.0,18.133333333333333,18.6,18.866666666666667,19.0,18.333333333333332,19.0,20.0,20.0,21.0,22.0,23.0,21.0,23.0,24.0
2019-10-02 09:08:00,20.0,20.0,21.0,18.0,18.0,19.0,17.0,17.0,18.0,17.0,17.0,18.0,17.0,17.0,19.0,19.0,18.066666666666666,18.3,18.433333333333334,19.0,18.166666666666664,19.0,20.0,20.0,21.0,22.0,23.0,21.0,23.0,24.0
2019-10-02 09:09:00,20.0,20.0,21.0,18.0,18.0,19.0,17.0,17.0,18.0,17.0,17.0,18.0,17.0,17.0,19.0,19.0,18.0,18.0,18.0,19.0,18.0,19.0,20.0,20.0,21.0,22.0,23.0,21.0,23.0,24.0
2019-10-02 09:10:00,20.0,20.0,21.0,18.0,18.0,19.0,17.0,17.0,18.0,17.0,17.0,18.0,17.0,17.0,18.916666666666664,19.0,18.0,18.0,18.0,19.0,18.0,19.0,20.0,20.0,21.0,22.0,23.0,21.0,23.0,24.0
