time,temperature_p02r03c01srv01_outlet,temperature_p02r03c01srv02_outlet,temperature_p02r03c01srv03_outlet,temperature_p02r03c02srv01_outlet,temperature_p02r03c02srv02_outlet,temperature_p02r03c02srv03_outlet,temperature_p02r03c03srv01_outlet,temperature_p02r03c03srv02_outlet,temperature_p02r03c03srv03_outlet,temperature_p02r03c04srv01_outlet,temperature_p02r03c04srv02_outlet,temperature_p02r03c04srv03_outlet,temperature_p02r03c05srv01_outlet,temperature_p02r03c05srv02_outlet,temperature_p02r03c05srv03_outlet,temperature_p02r03c06srv01_outlet,temperature_p02r03c06srv02_outlet,temperature_p02r03c06srv03_outlet,temperature_p02r03c07srv01_outlet,temperature_p02r03c07srv02_outlet,temperature_p02r03c07srv03_outlet,temperature_p02r03c08srv01_outlet,temperature_p02r03c08srv02_outlet,temperature_p02r03c08srv03_outlet,temperature_p02r03c09srv01_outlet,temperature_p02r03c09srv02_outlet,temperature_p02r03c09srv03_outlet,temperature_p02r03c10srv01_outlet,temperature_p02r03c10srv02_outlet,temperature_p02r03c10srv03_outlet
02-Oct-2019 09:01:00,30.0,31.0,31.0,30.0,29.0,29.0,28.866666666666667,28.2,28.0,27.0,28.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,30.0,29.0,30.428571428571427,30.2,32.0,33.0,32.0,32.0,33.0,32.0
02-Oct-2019 09:02:00,30.0,30.78333333333333,31.0,30.0,29.0,29.0,28.933333333333334,28.1,28.0,27.46666666666667,28.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,30.0,29.0,30.48095238095238,30.5,32.0,33.0,32.0,32.0,33.0,32.016666666666666
02-Oct-2019 09:03:00,30.0,30.566666666666666,31.0,30.0,29.0,29.0,29.0,28.0,28.0,27.933333333333334,28.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,30.0,29.0,30.533333333333335,30.8,32.0,33.0,32.0,32.0,33.0,32.03333333333333
02-Oct-2019 09:04:00,30.0,30.28333333333333,31.0,30.0,29.0,29.0,29.0,28.4,28.0,27.96666666666667,28.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,30.0,29.0,30.5,30.4,31.583333333333336,33.0,32.0,32.0,33.0,32.5
02-Oct-2019 09:05:00,30.0,30.0,31.0,30.0,29.0,29.0,29.0,28.8,28.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,30.0,29.0,30.466666666666665,30.0,31.166666666666668,33.0,32.0,32.0,33.0,32.96666666666667
02-Oct-2019 09:06:00,30.0,30.0,31.0,30.0,29.0,29.0,29.0,28.5,28.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,29.266666666666666,29.0,29.0,29.0,30.0,29.0,30.733333333333334,30.0,31.083333333333336,32.85,32.0,32.0,33.0,32.483333333333334
02-Oct-2019 09:07:00,30.0,30.0,31.0,30.0,29.0,29.0,29.0,28.2,28.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,29.533333333333335,29.0,29.0,29.0,30.0,29.0,31.0,30.0,31.0,32.7,32.0,32.0,33.0,32.0
02-Oct-2019 09:08:00,30.0,30.0,31.0,30.0,29.0,29.0,29.0,28.5,28.0,28.0,27.916666666666664,28.0,28.0,28.0,28.0,29.0,29.766666666666666,29.0,29.0,29.0,30.0,29.0,30.766666666666666,30.0,31.0,32.35,32.0,32.0,33.0,32.016666666666666
02-Oct-2019 09:09:00,30.0,30.0,31.0,30.0,29.0,29.0,29.0,28.8,28.0,28.0,27.833333333333332,28.0,28.0,28.0,28.0,29.0,30.0,29.0,29.0,29.0,30.0,29.0,30.533333333333335,30.0,31.0,32.0,32.0,32.0,33.0,32.03333333333333
02-Oct-2019 09:10:00,30.0,30.0,31.0,29.71666666666667,29.0,29.0,29.0,28.5,28.0,28.0,27.416666666666664,28.0,28.0,28.0,28.0,29.0,30.0,29.0,29.0,29.0,30.0,29.0,30.266666666666666,30.0,31.0,32.0,32.0,32.0,33.0,32.516666666666666
02-Oct-2019 09:11:00,30.0,30.0,31.0,29.433333333333334,29.0,29.0,29.0,28.2,28.0,28.0,27.0,28.0,28.0,28.0,28.0,29.0,30.0,29.0,29.0,29.0,30.0,29.0,30.0,30.0,31.0,32.0,32.0,32.0,33.0,33.0
02-Oct-2019 09:12:00,30.0,30.0,31.0,29.21666666666667,29.0,29.0,29.0,28.1,28.0,28.0,27.08064516129032,28.0,28.0,28.0,28.0,29.0,30.0,29.0,29.0,29.166666666666664,29.65,29.0,30.0,30.0,31.0,32.0,32.0,32.0,33.0,33.0
02-Oct-2019 09:13:00,30.0,30.0,31.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,27.161290322580644,28.0,28.0,28.0,28.0,29.0,30.0,29.0,29.0,29.333333333333332,29.3,29.0,30.0,30.0,31.0,32.0,32.0,32.0,33.0,33.0
02-Oct-2019 09:14:00,30.0,30.0,31.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,27.58064516129032,28.0,28.0,28.0,28.0,29.0,30.0,29.0,29.0,29.666666666666664,29.15,29.0,30.0,30.0,31.416666666666664,32.0,32.0,32.0,33.0,33.0
02-Oct-2019 09:15:00,30.0,30.0,31.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,30.0,29.0,29.0,30.0,29.0,29.0,30.0,30.0,31.833333333333332,32.0,32.0,32.0,33.0,33.0
02-Oct-2019 09:16:00,30.0,30.0,31.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.183333333333334,29.0,30.0,29.0,29.0,30.0,29.0,29.0,30.0,30.1,31.916666666666664,32.0,32.0,32.0,33.0,33.0
02-Oct-2019 09:17:00,30.0,30.0,31.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.366666666666667,29.0,30.0,29.0,29.0,30.0,29.0,29.0,30.0,30.2,32.0,32.0,32.0,32.0,33.0,33.0
02-Oct-2019 09:18:00,30.0,30.0,31.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,27.516666666666666,28.0,28.0,28.5,29.0,30.0,29.0,29.0,30.0,29.0,29.0,30.0,30.6,31.583333333333336,32.15,32.0,31.5,33.0,33.0
02-Oct-2019 09:19:00,30.0,30.0,31.0,29.0,29.0,29.0,29.0,28.0,28.0,28.0,28.0,27.033333333333335,28.0,28.0,28.633333333333333,29.0,30.0,29.0,29.0,30.0,29.0,29.0,30.0,31.0,31.166666666666668,32.3,32.0,31.0,33.0,33.0
02-Oct-2019 09:20:00,30.0,30.0,31.0,29.0,29.0,29.0,28.55,28.0,28.0,28.0,27.916666666666664,27.016666666666666,28.0,28.0,28.316666666666666,29.133333333333333,30.0,29.0,29.0,30.0,29.0,29.0,30.0,30.9,31.083333333333336,32.65,32.0,31.0,33.0,33.0
02-Oct-2019 09:21:00,30.0,30.0,31.0,29.0,29.0,29.0,28.1,28.0,28.0,28.0,27.833333333333332,27.0,28.0,28.0,28.0,29.266666666666666,30.0,29.0,29.0,30.0,29.0,29.0,30.0,30.8,31.0,33.0,32.0,31.0,33.0,33.0
02-Oct-2019 09:22:00,30.0,30.0,31.0,29.0,29.0,29.0,28.48548387096774,28.0,28.366666666666667,28.0,27.416666666666664,27.483333333333334,28.0,28.0,28.0,29.633333333333333,30.0,29.0,28.683333333333334,30.0,29.0,29.0,30.0,30.4,31.0,33.0,32.0,31.5,33.0,33.0
02-Oct-2019 09:23:00,30.0,30.0,31.0,29.0,29.0,29.0,28.870967741935484,28.0,28.733333333333334,28.0,27.0,27.966666666666665,28.0,28.0,28.0,30.0,30.0,29.0,28.366666666666667,30.0,29.0,29.0,30.0,30.0,31.0,33.0,32.0,32.0,33.0,33.0
02-Oct-2019 09:24:00,30.0,30.0,31.0,29.0,29.0,29.0,28.502150537634407,28.0,28.866666666666667,28.0,27.0,27.983333333333334,28.0,28.0,28.0,30.0,30.0,29.0,28.183333333333334,30.0,29.0,29.0,30.0,30.0,31.0,33.0,32.0,32.0,33.0,33.0
02-Oct-2019 09:25:00,30.0,30.0,31.0,29.0,29.0,29.0,28.133333333333333,28.0,29.0,28.0,27.0,28.0,28.0,28.0,28.0,30.0,30.0,29.0,28.0,30.0,29.0,29.0,30.0,30.0,31.0,33.0,32.0,32.0,33.0,33.0
02-Oct-2019 09:26:00,30.0,30.0,31.0,29.0,29.0,29.0,28.066666666666666,28.0,29.0,28.0,27.0,28.0,28.0,28.0,28.0,30.0,30.0,29.0,28.0,30.0,29.0,29.0,30.0,30.0,31.0,33.0,32.0,32.0,33.0,33.0
02-Oct-2019 09:27:00,30.0,30.0,31.0,29.0,29.0,29.0,28.0,28.0,29.0,28.0,27.0,28.0,28.0,28.0,28.0,30.0,30.0,29.0,28.0,30.0,29.0,29.0,30.0,30.0,31.0,33.0,32.0,32.0,33.0,33.0
02-Oct-2019 09:28:00,30.0,30.0,31.0,29.0,29.0,29.0,28.0,28.0,29.0,28.0,27.083333333333336,28.0,28.0,28.0,28.0,30.0,30.0,29.0,28.0,30.0,29.0,29.0,30.0,30.0,31.0,33.0,32.0,32.0,32.71666666666667,33.0
02-Oct-2019 09:29:00,30.0,30.0,31.0,29.0,29.0,29.0,28.0,28.0,29.0,28.0,27.166666666666668,28.0,28.0,28.0,28.0,30.0,30.0,29.0,28.0,30.0,29.0,29.0,30.0,30.0,31.0,33.0,32.0,32.0,32.43333333333333,33.0
02-Oct-2019 09:30:00,30.0,30.0,31.0,29.0,29.0,29.0,28.0,28.0,29.0,28.0,27.583333333333336,28.0,28.0,28.0,28.0,30.0,30.0,29.0,28.0,30.0,29.0,29.0,30.0,30.0,31.0,33.0,32.0,32.0,32.21666666666667,33.0
02-Oct-2019 09:31:00,30.0,30.0,31.0,29.0,29.0,29.0,28.0,28.0,29.0,28.0,28.0,28.0,28.0,28.0,28.0,30.0,30.0,29.0,28.0,30.0,29.0,29.0,30.0,30.0,31.0,33.0,32.0,32.0,32.0,33.0
02-Oct-2019 09:32:00,30.0,30.0,31.0,29.0,29.0,29.0,28.0,28.0,29.0,27.53333333333333,28.0,28.0,28.0,28.0,28.0,30.0,30.0,29.0,28.0,30.0,29.35,28.933333333333334,30.0,30.0,31.0,32.83333333333333,32.3,32.0,32.0,33.0
02-Oct-2019 09:33:00,30.0,30.0,31.0,29.0,29.0,29.0,28.0,28.0,29.0,27.066666666666666,28.0,28.0,28.0,28.0,28.0,30.0,30.0,29.0,28.0,30.0,29.7,28.866666666666667,30.0,30.0,31.0,32.666666666666664,32.6,32.0,32.0,33.0
02-Oct-2019 09:34:00,29.78333333333333,30.0,31.0,29.0,29.0,29.0,27.566666666666666,28.4,29.0,27.03333333333333,28.0,28.0,28.0,28.0,28.0,30.0,30.0,29.0,28.0,29.85,29.85,28.5,30.0,30.0,31.0,32.33333333333333,32.8,32.0,32.0,33.0
02-Oct-2019 09:35:00,29.566666666666666,30.0,31.0,29.0,29.0,29.0,27.133333333333333,28.8,29.0,27.0,28.0,28.0,28.0,28.0,28.0,30.0,30.0,29.0,28.0,29.7,30.0,28.133333333333333,30.0,30.0,31.0,32.0,33.0,32.0,32.0,33.0
02-Oct-2019 09:36:00,29.28333333333333,30.0,31.0,29.0,29.0,29.45,27.066666666666666,28.9,29.0,27.0,28.0,27.516666666666666,28.0,28.0,28.0,29.866666666666667,30.0,29.0,28.0,29.35,30.0,28.566666666666666,30.0,30.0,31.0,32.0,33.0,32.5,32.0,33.0
02-Oct-2019 09:37:00,29.0,30.0,31.0,29.0,29.0,29.9,27.0,29.0,29.0,27.0,28.0,27.033333333333335,28.0,28.0,28.0,29.733333333333334,30.0,29.0,28.0,29.0,30.0,29.0,30.0,30.0,31.0,32.0,33.0,33.0,32.0,33.0
02-Oct-2019 09:38:00,29.433333333333334,30.233333333333334,31.25,29.64516129032258,29.233333333333334,30.4,27.433333333333334,29.0,29.366666666666667,27.46666666666667,28.083333333333336,27.5,28.03333333333333,28.383333333333333,28.183333333333334,29.5,30.266666666666666,29.05,28.612903225806452,29.155172413793103,30.35,29.066666666666666,30.2,30.2,31.833333333333332,32.16129032258064,33.0,34.0,32.31481481481481,33.016666666666666
02-Oct-2019 09:39:00,29.866666666666667,30.466666666666665,31.5,30.29032258064516,29.466666666666665,30.9,27.866666666666667,29.0,29.733333333333334,27.933333333333334,28.166666666666668,27.966666666666665,28.066666666666666,28.766666666666666,28.366666666666667,29.266666666666666,30.533333333333335,29.1,29.225806451612904,29.310344827586206,30.7,29.133333333333333,30.4,30.4,32.666666666666664,32.32258064516129,33.0,35.0,32.629629629629626,33.03333333333333
02-Oct-2019 09:40:00,30.866666666666667,31.2,32.25,30.961827956989247,30.466666666666665,31.849999999999998,29.233333333333334,30.2,30.6,28.9,28.75,29.43333333333333,28.6,29.65,29.05,30.03333333333333,31.300000000000004,29.700000000000003,30.21290322580645,30.155172413793103,31.549999999999997,29.7,31.1,31.4,33.666666666666664,33.11129032258064,33.56666666666666,36.0,33.48148148148148,33.55
02-Oct-2019 09:41:00,31.866666666666667,31.933333333333334,33.0,31.633333333333333,31.466666666666665,32.8,30.6,31.4,31.466666666666665,29.866666666666667,29.333333333333332,30.9,29.133333333333333,30.53333333333333,29.733333333333334,30.8,32.06666666666667,30.3,31.2,31.0,32.4,30.266666666666666,31.8,32.4,34.666666666666664,33.9,34.13333333333333,37.0,34.333333333333336,34.06666666666667
02-Oct-2019 09:42:00,32.86666666666667,32.93333333333333,34.0,32.45,32.35,33.8,31.233333333333334,32.099999999999994,32.1,30.866666666666667,30.333333333333332,31.916666666666664,30.1,31.53333333333333,30.733333333333334,32.03333333333333,32.8,31.700000000000003,32.2,32.33333333333333,33.4,31.2,32.8,33.4,35.25,35.25,35.41666666666667,37.5,35.333333333333336,35.06666666666667
02-Oct-2019 09:43:00,33.86666666666667,33.93333333333333,35.0,33.266666666666666,33.233333333333334,34.8,31.866666666666667,32.8,32.733333333333334,31.866666666666667,31.333333333333332,32.93333333333333,31.066666666666666,32.53333333333333,31.733333333333334,33.266666666666666,33.53333333333333,33.1,33.2,33.666666666666664,34.4,32.13333333333333,33.8,34.4,35.833333333333336,36.6,36.7,38.0,36.333333333333336,36.06666666666667
02-Oct-2019 09:44:00,34.65,34.7,35.75,33.95,33.733333333333334,34.9,32.36666666666667,33.3,33.6,32.4,32.25,33.45,31.6,33.15,32.55,33.766666666666666,34.03333333333333,33.650000000000006,33.900000000000006,34.33333333333333,35.05,32.63333333333333,34.599999999999994,35.3,36.333333333333336,37.45,37.63333333333334,38.5,37.333333333333336,37.05
02-Oct-2019 09:45:00,35.43333333333333,35.46666666666667,36.5,34.63333333333333,34.233333333333334,35.0,32.86666666666667,33.8,34.46666666666667,32.93333333333333,33.166666666666664,33.96666666666667,32.13333333333333,33.766666666666666,33.36666666666667,34.266666666666666,34.53333333333333,34.2,34.6,35.0,35.7,33.13333333333333,35.4,36.2,36.833333333333336,38.3,38.56666666666667,39.0,38.333333333333336,38.03333333333333
02-Oct-2019 09:46:00,35.93333333333333,35.96666666666667,36.75,35.13333333333333,34.72956989247312,35.45,33.36666666666667,34.3,34.733333333333334,33.43333333333333,33.666666666666664,34.46666666666667,33.06666666666666,33.88333333333333,33.68333333333334,34.766666666666666,34.766666666666666,35.1,34.8,35.16666666666667,36.2,33.63333333333333,35.7,36.6,37.333333333333336,38.8,39.06666666666667,39.0,39.0,38.53333333333333
02-Oct-2019 09:47:00,36.43333333333333,36.46666666666667,37.0,35.63333333333333,35.225806451612904,35.9,33.86666666666667,34.8,35.0,33.93333333333333,34.166666666666664,34.96666666666667,34.0,34.0,34.0,35.266666666666666,35.0,36.0,35.0,35.333333333333336,36.7,34.13333333333333,36.0,37.0,37.833333333333336,39.3,39.56666666666667,39.0,39.666666666666664,39.03333333333333
02-Oct-2019 09:48:00,36.71666666666667,36.96666666666667,37.25,35.81666666666666,35.61290322580645,36.4,33.93333333333334,34.9,35.36666666666667,34.43333333333333,34.58333333333333,34.983333333333334,34.03333333333333,34.38333333333333,34.18333333333334,35.63333333333333,35.266666666666666,36.05,35.3,35.66666666666667,36.85,34.63333333333333,36.0,37.11666666666667,38.333333333333336,39.8,39.78333333333333,39.5,40.166666666666664,39.53333333333333
02-Oct-2019 09:49:00,37.0,37.46666666666667,37.5,36.0,36.0,36.9,34.0,35.0,35.733333333333334,34.93333333333333,35.0,35.0,34.06666666666667,34.766666666666666,34.36666666666667,36.0,35.53333333333333,36.1,35.6,36.0,37.0,35.13333333333333,36.0,37.233333333333334,38.833333333333336,40.3,40.0,40.0,40.666666666666664,40.03333333333333
02-Oct-2019 09:50:00,37.21666666666667,37.733333333333334,37.75,36.31666666666666,36.1,36.95,34.43333333333334,35.4,35.86666666666667,34.96666666666667,35.08333333333333,35.483333333333334,34.53333333333333,34.88333333333333,34.68333333333334,36.13333333333333,35.766666666666666,36.55,35.8,36.16666666666667,37.0,35.56666666666666,36.2,37.61666666666667,38.91666666666667,40.65,40.28333333333333,40.0,40.83333333333333,40.516666666666666
