time,temperature_front_bottom,temperature_front_middle,temperature_front_top,temperature_rear_bottom,temperature_rear_middle,temperature_rear_top
2019-10-02 09:00:00,19.88,18.52,23.69,23.69,23.686666666666667,27.44
2019-10-02 09:01:00,19.88,18.5,23.75,23.72,23.666666666666668,27.333333333333332
2019-10-02 09:02:00,19.88,18.5,23.705000000000002,23.72,23.6475,27.38
2019-10-02 09:03:00,19.88,18.515,23.75,23.69,23.675,27.38
2019-10-02 09:04:00,19.81,18.52,23.69,23.75,23.67,27.38
2019-10-02 09:05:00,19.862499999999997,18.53,23.69,23.75,23.675,27.47
2019-10-02 09:06:00,19.88,18.5,23.69,23.79,23.685000000000002,27.47
2019-10-02 09:07:00,19.866,18.52,23.69,23.75,23.66,27.476
2019-10-02 09:08:00,19.81,18.5,23.702,23.72,23.655,27.544999999999998
2019-10-02 09:09:00,19.88,18.53,23.69,23.71,23.64,27.595
2019-10-02 09:10:00,19.88,18.52,23.642,23.735,23.62,27.544999999999998
2019-10-02 09:11:00,19.81,18.53,23.69,23.72,23.6475,27.612499999999997
2019-10-02 09:12:00,19.8275,18.52,23.69,23.75,23.630000000000003,27.63
2019-10-02 09:13:00,19.88,18.49,23.69,23.77,23.673333333333332,27.583333333333332
2019-10-02 09:14:00,19.823999999999998,18.52,23.69,23.79,23.668,27.602
2019-10-02 09:15:00,19.88,18.52,23.69,23.72,23.65,27.48
2019-10-02 09:16:00,19.88,18.54,23.67,23.75,23.6575,27.44
2019-10-02 09:17:00,19.81,18.535,23.63,23.69,23.665,27.38
2019-10-02 09:18:00,19.823999999999998,18.53,23.69,23.75,23.666666666666668,27.3275
2019-10-02 09:19:00,19.88,18.53,23.72,23.75,23.66,27.28
2019-10-02 09:20:00,19.81,18.5325,23.69,23.794999999999998,23.66,27.38
2019-10-02 09:21:00,19.88,18.54,23.675,23.78,23.6825,27.425
2019-10-02 09:22:00,19.81,18.54,23.63,23.81,23.666666666666668,27.44
2019-10-02 09:23:00,19.81,18.53,23.63,23.78,23.66,27.5
2019-10-02 09:24:00,19.88,18.54,23.63,23.774,23.66,27.56
2019-10-02 09:25:00,19.88,18.53,23.69,23.765,23.66,27.53
2019-10-02 09:26:00,19.88,18.54,23.645,23.75,23.665,27.56
2019-10-02 09:27:00,19.88,18.54,23.69,23.75,23.65,27.63
2019-10-02 09:28:00,19.88,18.54,23.69,23.75,23.6475,27.56
2019-10-02 09:29:00,19.88,18.54,23.69,23.73,23.64,27.56
2019-10-02 09:30:00,19.81,18.54,23.612499999999997,23.735,23.630000000000003,27.63
2019-10-02 09:31:00,19.8275,18.53,23.63,23.71,23.6125,27.66
2019-10-02 09:32:00,19.81,18.52,23.63,23.69,23.61,27.66
2019-10-02 09:33:00,19.81,18.54,23.69,23.69,23.616,27.56
2019-10-02 09:34:00,19.81,18.52,23.69,23.69,23.6075,27.73
2019-10-02 09:35:00,19.833333333333332,18.5,23.69,23.69,23.572499999999998,27.63
2019-10-02 09:36:00,19.81,18.57,23.645,23.69,23.6,27.5775
2019-10-02 09:37:00,19.94,18.53,23.675,23.73,23.61,27.552
2019-10-02 09:38:00,19.88,18.4575,23.69,23.69,23.5875,27.455000000000002
2019-10-02 09:39:00,19.81,18.39,23.69,23.66,23.55666666666667,27.44
2019-10-02 09:40:00,19.75,18.27,23.63,23.67,23.5475,27.38
2019-10-02 09:41:00,19.63,18.1475,23.69,23.836666666666666,23.705,27.488
2019-10-02 09:42:00,19.485,18.073999999999998,23.69,24.255,24.130000000000003,27.845
2019-10-02 09:43:00,19.3475,18.02,23.794999999999998,24.685,24.561999999999998,28.27
2019-10-02 09:44:00,19.25,17.9775,23.765,25.2475,25.106666666666666,28.7025
2019-10-02 09:45:00,19.13,17.988,23.928,25.65,25.655,29.086666666666666
2019-10-02 09:46:00,19.06,17.95,23.88,26.035,26.09,29.35333333333333
2019-10-02 09:47:00,19.0,17.99,23.81,26.4975,26.558,29.52
2019-10-02 09:48:00,18.81,18.04,23.81,26.87666666666667,26.91,29.73
2019-10-02 09:49:00,18.88,18.06,23.81,27.22,27.28,29.875
2019-10-02 09:50:00,18.81,18.08,23.81,27.46333333333333,27.580000000000002,30.106666666666666
2019-10-02 09:51:00,18.72,18.12,23.892,27.77,27.915,30.294999999999998
2019-10-02 09:52:00,18.75,18.134,23.94,28.0,28.21,30.565
2019-10-02 09:53:00,18.705000000000002,18.16,24.0,28.21,28.415,30.87666666666667
2019-10-02 09:54:00,18.69,18.16,24.112499999999997,28.345,28.656666666666666,31.064999999999998
2019-10-02 09:55:00,18.69,18.185000000000002,24.06,28.56,28.799999999999997,31.29
