time,temperature_p02r10c01srv01_inlet,temperature_p02r10c01srv02_inlet,temperature_p02r10c01srv03_inlet,temperature_p02r10c02srv01_inlet,temperature_p02r10c02srv02_inlet,temperature_p02r10c02srv03_inlet,temperature_p02r10c03srv01_inlet,temperature_p02r10c03srv02_inlet,temperature_p02r10c03srv03_inlet,temperature_p02r10c04srv01_inlet,temperature_p02r10c04srv02_inlet,temperature_p02r10c04srv03_inlet,temperature_p02r10c05srv01_inlet,temperature_p02r10c05srv02_inlet,temperature_p02r10c05srv03_inlet,temperature_p02r10c06srv01_inlet,temperature_p02r10c06srv02_inlet,temperature_p02r10c06srv03_inlet,temperature_p02r10c07srv01_inlet,temperature_p02r10c07srv02_inlet,temperature_p02r10c07srv03_inlet,temperature_p02r10c08srv01_inlet,temperature_p02r10c08srv02_inlet,temperature_p02r10c08srv03_inlet,temperature_p02r10c09srv01_inlet,temperature_p02r10c09srv02_inlet,temperature_p02r10c09srv03_inlet,temperature_p02r10c10srv01_inlet,temperature_p02r10c10srv02_inlet,temperature_p02r10c10srv03_inlet
2019-10-02 09:00:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,19.866666666666667,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.0
2019-10-02 09:01:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,19.866666666666667,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.0
2019-10-02 09:02:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,19.933333333333334,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.0
2019-10-02 09:03:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.0
2019-10-02 09:04:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.0
2019-10-02 09:05:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.2
2019-10-02 09:06:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.266666666666666
2019-10-02 09:07:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.8
2019-10-02 09:08:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.733333333333334
2019-10-02 09:09:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.0
2019-10-02 09:10:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.0
2019-10-02 09:11:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.0
2019-10-02 09:12:00,22.0,23.0,22.0,21.0,20.0,19.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,22.0
