time,temperature_p02r11c01srv01_inlet,temperature_p02r11c01srv02_inlet,temperature_p02r11c01srv03_inlet,temperature_p02r11c02srv01_inlet,temperature_p02r11c02srv02_inlet,temperature_p02r11c02srv03_inlet,temperature_p02r11c03srv01_inlet,temperature_p02r11c03srv02_inlet,temperature_p02r11c03srv03_inlet,temperature_p02r11c04srv01_inlet,temperature_p02r11c04srv02_inlet,temperature_p02r11c04srv03_inlet,temperature_p02r11c05srv01_inlet,temperature_p02r11c05srv02_inlet,temperature_p02r11c05srv03_inlet,temperature_p02r11c06srv01_inlet,temperature_p02r11c06srv02_inlet,temperature_p02r11c06srv03_inlet,temperature_p02r11c07srv01_inlet,temperature_p02r11c07srv02_inlet,temperature_p02r11c07srv03_inlet,temperature_p02r11c08srv01_inlet,temperature_p02r11c08srv02_inlet,temperature_p02r11c08srv03_inlet,temperature_p02r11c09srv01_inlet,temperature_p02r11c09srv02_inlet,temperature_p02r11c09srv03_inlet,temperature_p02r11c10srv01_inlet,temperature_p02r11c10srv02_inlet,temperature_p02r11c10srv03_inlet
02-Oct-2019 09:01:00,21.866666666666667,21.0,20.033333333333335,19.0,19.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,19.0,21.0,21.933333333333334,22.0,23.0,23.0,23.0
02-Oct-2019 09:02:00,21.5,21.0,20.016666666666666,19.0,19.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,19.0,21.0,21.46666666666667,22.0,23.0,23.0,23.0
02-Oct-2019 09:03:00,21.133333333333333,21.0,20.0,19.0,19.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,19.0,21.0,21.0,22.0,23.0,23.0,23.0
02-Oct-2019 09:04:00,21.066666666666666,21.0,20.0,19.0,19.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,19.0,21.0,21.0,22.0,23.0,23.0,23.0
02-Oct-2019 09:05:00,21.0,21.0,20.0,19.0,19.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,19.0,21.0,21.0,22.0,23.0,23.0,23.0
02-Oct-2019 09:06:00,21.0,21.0,20.0,19.0,19.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,19.0,21.0,21.0,22.0,22.78333333333333,23.0,23.0
02-Oct-2019 09:07:00,21.0,21.0,20.0,19.0,19.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,19.0,21.0,21.0,22.0,22.566666666666666,23.0,23.0
02-Oct-2019 09:08:00,21.0,21.0,20.0,19.0,19.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,19.0,21.0,21.0,22.0,22.5,23.0,23.0
02-Oct-2019 09:09:00,21.0,21.0,20.0,19.0,19.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,19.0,21.0,21.0,22.0,22.433333333333334,23.0,23.0
02-Oct-2019 09:10:00,21.0,21.0,20.0,19.0,19.0,18.0,17.0,17.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,19.0,21.0,21.0,22.0,22.71666666666667,23.0,23.0
