time,temperature_p02r07c01srv01_outlet,temperature_p02r07c01srv02_outlet,temperature_p02r07c01srv03_outlet,temperature_p02r07c02srv01_outlet,temperature_p02r07c02srv02_outlet,temperature_p02r07c02srv03_outlet,temperature_p02r07c03srv01_outlet,temperature_p02r07c03srv02_outlet,temperature_p02r07c03srv03_outlet,temperature_p02r07c04srv01_outlet,temperature_p02r07c04srv02_outlet,temperature_p02r07c04srv03_outlet,temperature_p02r07c05srv01_outlet,temperature_p02r07c05srv02_outlet,temperature_p02r07c05srv03_outlet,temperature_p02r07c06srv01_outlet,temperature_p02r07c06srv02_outlet,temperature_p02r07c06srv03_outlet,temperature_p02r07c07srv01_outlet,temperature_p02r07c07srv02_outlet,temperature_p02r07c07srv03_outlet,temperature_p02r07c08srv01_outlet,temperature_p02r07c08srv02_outlet,temperature_p02r07c08srv03_outlet,temperature_p02r07c09srv01_outlet,temperature_p02r07c09srv02_outlet,temperature_p02r07c09srv03_outlet,temperature_p02r07c10srv01_outlet,temperature_p02r07c10srv02_outlet,temperature_p02r07c10srv03_outlet
02-Oct-2019 09:00:00,30.0,29.0,29.0,29.0,28.0,28.0,28.0,27.0,28.0,30.0,29.0,27.0,29.0,30.0,29.0,31.0,30.0,31.0,31.0,30.0,29.0,32.0,31.0,30.0,34.0,34.0,33.0,33.0,33.0,33.0
02-Oct-2019 09:01:00,30.0,29.0,29.0,29.0,28.0,28.0,28.0,27.0,28.0,30.0,29.0,27.0,29.0,30.0,29.0,31.0,30.0,31.0,31.0,30.0,29.0,32.0,31.0,30.0,34.0,34.0,33.0,33.0,33.0,33.0
02-Oct-2019 09:02:00,30.0,29.0,29.0,29.0,28.0,28.0,28.0,27.0,28.0,30.0,29.0,27.0,29.0,30.0,29.0,31.0,30.0,31.0,31.0,30.0,29.0,32.0,31.0,30.0,34.0,34.0,33.0,33.0,33.0,33.0
02-Oct-2019 09:03:00,30.0,29.0,29.0,29.0,28.0,28.666666666666668,28.0,27.0,28.0,30.0,29.0,27.0,29.0,29.9,29.0,31.0,30.0,31.0,31.0,30.0,29.0,32.0,31.0,30.0,34.0,34.0,33.0,33.0,33.0,33.0
02-Oct-2019 09:04:00,30.0,29.0,29.2,29.0,28.0,28.933333333333334,28.0,27.0,28.0,30.0,29.0,27.0,29.0,29.633333333333333,29.0,31.0,30.0,31.0,31.0,30.0,29.0,32.0,31.0,30.0,34.0,34.0,33.0,33.0,33.0,33.0
02-Oct-2019 09:05:00,30.0,29.0,29.933333333333334,29.0,28.0,29.0,28.0,27.0,28.0,30.0,29.0,27.0,29.0,29.0,29.0,31.0,30.0,31.0,31.0,30.0,29.0,32.0,31.0,30.0,34.0,34.0,33.0,33.266666666666666,33.0,33.0
02-Oct-2019 09:06:00,30.0,29.0,30.0,29.0,28.0,29.0,28.0,27.0,28.0,30.0,29.0,27.0,29.033333333333335,29.0,29.0,31.0,30.0,31.0,31.0,30.0,29.0,32.0,31.0,30.0,34.0,34.0,33.0,33.53333333333333,33.0,33.0
02-Oct-2019 09:07:00,30.0,29.0,30.0,29.0,28.0,29.0,28.0,27.0,28.0,30.0,29.0,27.0,29.766666666666666,29.0,29.0,31.0,30.0,31.0,31.0,30.0,29.0,32.0,31.0,30.0,34.0,34.0,33.0,33.733333333333334,33.0,33.0
02-Oct-2019 09:08:00,30.0,29.0,30.0,29.0,28.0,29.0,28.0,27.0,28.0,30.0,29.0,27.0,30.0,29.0,29.0,31.0,30.0,31.0,31.0,30.0,29.0,32.0,31.0,30.0,34.0,34.0,33.0,33.46666666666667,33.0,33.0
02-Oct-2019 09:09:00,30.0,28.366666666666667,30.0,29.0,28.0,29.0,28.0,27.0,28.0,30.0,29.0,27.0,30.0,28.9,29.0,31.0,30.0,31.0,31.0,30.0,29.0,32.0,31.0,30.0,34.0,34.0,33.0,33.0,33.0,33.0
