time,power_p02r04c01srv01,power_p02r04c01srv02,power_p02r04c01srv03,power_p02r04c02srv01,power_p02r04c02srv02,power_p02r04c02srv03,power_p02r04c03srv01,power_p02r04c03srv02,power_p02r04c03srv03,power_p02r04c04srv01,power_p02r04c04srv02,power_p02r04c04srv03,power_p02r04c05srv01,power_p02r04c05srv02,power_p02r04c05srv03,power_p02r04c06srv01,power_p02r04c06srv02,power_p02r04c06srv03,power_p02r04c07srv01,power_p02r04c07srv02,power_p02r04c07srv03,power_p02r04c08srv01,power_p02r04c08srv02,power_p02r04c08srv03,power_p02r04c09srv01,power_p02r04c09srv02,power_p02r04c09srv03,power_p02r04c10srv01,power_p02r04c10srv02,power_p02r04c10srv03
2019-10-02 09:00:00,48.1,60.0,43.2,39.6,72.0,60.0,42.0,38.8,60.0,57.0,57.0,60.0,57.0,55.0,60.0,57.3,39.0,60.0,54.6,55.8,44.0,52.3,52.2,57.0,60.0,62.9,52.8,42.0,46.2,53.0
2019-10-02 09:01:00,48.1,60.0,54.6,51.0,72.0,60.0,53.4,52.099999999999994,60.0,57.0,57.0,60.0,58.9,55.0,60.0,57.3,39.0,60.0,54.6,42.5,53.5,52.3,52.2,57.0,60.0,62.9,52.8,42.0,46.2,53.0
2019-10-02 09:02:00,55.8,60.0,57.67741935483871,56.6,72.0,58.6,57.0,57.38709677419355,59.2,57.0,57.0,60.0,60.0,50.6,60.0,58.4,39.0,60.0,48.0,42.724137931034484,49.0,44.6,45.6,57.0,60.0,61.8,46.2,51.9,52.8,45.3
2019-10-02 09:03:00,60.0,60.0,59.516129032258064,49.0,72.0,45.3,57.0,59.225806451612904,57.3,57.0,57.0,60.0,46.7,47.0,58.6,59.7,50.2,60.0,39.0,54.51724137931035,39.5,46.7,39.0,53.4,60.0,59.32258064516129,43.2,69.0,59.4,39.0
2019-10-02 09:04:00,60.0,60.0,60.0,45.4,72.8,39.8,54.0,60.6,57.0,57.0,57.0,60.0,39.0,51.4,50.9,58.6,57.9,60.0,39.0,57.67741935483871,45.0,54.4,39.0,46.8,60.0,51.87096774193549,49.8,65.58620689655173,61.6,39.0
2019-10-02 09:05:00,60.0,60.0,60.0,53.0,76.6,47.4,42.6,64.4,57.0,58.8,57.0,61.8,50.4,54.0,39.0,57.3,48.8,58.5,39.0,59.516129032258064,56.4,60.0,39.0,39.0,60.0,39.0,57.0,60.0,61.8,46.0
2019-10-02 09:06:00,60.0,60.0,59.3,57.0,77.2,51.4,39.0,63.3,57.0,59.9,57.0,64.0,57.0,47.4,39.0,58.4,41.1,57.4,39.0,59.4,57.0,60.0,39.0,39.0,60.0,46.7,57.0,60.0,60.7,53.7
2019-10-02 09:07:00,60.0,60.0,57.4,57.0,73.4,55.2,39.0,46.2,57.0,58.2,48.6,63.3,45.6,39.0,40.4,60.0,39.0,47.689655172413794,41.4,57.5,57.0,60.0,44.6,39.0,60.0,60.0,57.0,59.4,60.0,60.0
2019-10-02 09:08:00,60.0,60.0,57.7,56.7,68.51612903225806,56.2,42.5,39.0,57.0,57.1,42.0,60.0,39.0,39.0,48.1,60.0,39.0,40.86206896551724,48.0,53.4,51.0,60.0,52.3,39.0,60.0,60.0,57.0,52.8,60.0,60.0
2019-10-02 09:09:00,60.0,60.0,59.6,51.0,51.96774193548387,48.6,55.8,39.0,57.0,46.2,39.0,51.6,50.4,42.5,58.6,60.0,49.5,48.6,57.0,42.0,39.6,60.0,60.0,42.6,60.0,60.0,52.8,42.0,60.0,60.0
2019-10-02 09:10:00,60.0,60.0,60.0,47.7,45.0,44.8,59.5,39.0,57.0,39.6,39.0,45.0,57.0,50.2,50.9,60.0,57.2,55.2,57.0,42.6,39.0,60.0,60.0,49.2,53.7,60.0,46.2,42.0,60.0,60.0
2019-10-02 09:11:00,60.0,60.0,60.0,42.0,45.0,42.9,57.6,39.0,57.0,49.8,39.0,39.0,58.9,59.5,39.0,60.0,49.13793103448276,47.70967741935484,57.0,54.0,39.0,60.0,60.0,53.4,40.400000000000006,60.0,39.0,42.3,60.0,60.0
2019-10-02 09:12:00,60.0,60.0,55.1,39.0,47.7,41.8,57.5,39.0,57.0,56.4,39.0,39.0,60.0,58.4,39.0,60.0,41.172413793103445,41.32258064516129,57.0,57.0,40.0,60.0,60.0,46.8,39.0,60.0,39.0,45.6,60.0,60.0
2019-10-02 09:13:00,58.7,60.0,41.8,39.0,64.8,39.9,59.4,39.0,57.0,57.0,47.4,39.0,58.1,57.5,40.4,59.7,50.2,49.5,55.8,57.0,41.9,60.0,60.0,39.6,39.0,60.0,39.0,50.7,60.0,60.0
