time,temperature_p02r12c01srv01_outlet,temperature_p02r12c01srv02_outlet,temperature_p02r12c01srv03_outlet,temperature_p02r12c02srv01_outlet,temperature_p02r12c02srv02_outlet,temperature_p02r12c02srv03_outlet,temperature_p02r12c03srv01_outlet,temperature_p02r12c03srv02_outlet,temperature_p02r12c03srv03_outlet,temperature_p02r12c04srv01_outlet,temperature_p02r12c04srv02_outlet,temperature_p02r12c04srv03_outlet,temperature_p02r12c05srv01_outlet,temperature_p02r12c05srv02_outlet,temperature_p02r12c05srv03_outlet,temperature_p02r12c06srv01_outlet,temperature_p02r12c06srv02_outlet,temperature_p02r12c06srv03_outlet,temperature_p02r12c07srv01_outlet,temperature_p02r12c07srv02_outlet,temperature_p02r12c07srv03_outlet,temperature_p02r12c08srv01_outlet,temperature_p02r12c08srv02_outlet,temperature_p02r12c08srv03_outlet,temperature_p02r12c09srv01_outlet,temperature_p02r12c09srv02_outlet,temperature_p02r12c09srv03_outlet,temperature_p02r12c10srv01_outlet,temperature_p02r12c10srv02_outlet,temperature_p02r12c10srv03_outlet
02-Oct-2019 09:01:00,27.0,26.0,26.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.0,25.8,25.0,25.0,25.0,26.0,25.0,26.0,25.866666666666667,25.0,25.0,26.0,26.0,26.0,28.0,29.0,29.0,29.0,29.0,30.0
02-Oct-2019 09:02:00,27.0,26.0,26.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.21666666666667,25.9,25.0,25.0,25.0,26.0,25.0,26.0,25.433333333333334,25.0,25.0,26.0,26.0,26.0,28.0,29.0,29.0,29.0,29.0,30.0
02-Oct-2019 09:03:00,27.0,26.0,26.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.433333333333334,26.0,25.0,25.0,25.0,26.0,25.0,26.0,25.0,25.0,25.0,26.0,26.0,26.0,28.0,29.0,29.0,29.0,29.0,30.0
02-Oct-2019 09:04:00,27.0,26.0,26.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.5,26.0,25.0,25.0,25.0,26.0,25.0,26.0,25.066666666666666,25.0,25.0,26.0,26.0,26.0,28.0,29.0,29.0,29.0,29.0,30.0
02-Oct-2019 09:05:00,27.0,26.0,26.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.566666666666666,26.0,25.0,25.0,25.0,26.0,25.0,26.0,25.133333333333333,25.0,25.0,26.0,26.0,26.0,28.0,29.0,29.0,29.0,29.0,30.0
02-Oct-2019 09:06:00,27.0,26.0,26.0,25.0,25.0,25.0,24.366666666666667,25.0,25.0,25.0,25.28333333333333,26.0,25.0,25.0,25.0,26.0,25.0,26.0,25.566666666666666,25.0,25.0,26.0,26.0,26.0,28.0,29.0,29.0,29.0,29.0,30.0
02-Oct-2019 09:07:00,27.0,26.0,26.0,25.0,25.0,25.0,24.733333333333334,25.0,25.0,25.0,25.0,26.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,26.0,26.0,28.0,29.0,29.0,29.0,29.0,30.0
02-Oct-2019 09:08:00,27.0,26.0,26.0,25.0,25.0,25.0,24.866666666666667,25.0,25.0,25.0,25.0,26.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,26.0,26.0,28.0,29.0,29.0,29.0,29.0,30.0
02-Oct-2019 09:09:00,27.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,26.0,26.0,28.0,29.0,29.0,29.0,29.0,30.0
02-Oct-2019 09:10:00,27.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,26.0,26.0,28.0,29.0,29.0,29.0,29.0,30.0
