time,power_1,power_10,power_11,power_2,power_3,power_4,power_5,power_6,power_7,power_8,power_9
02-Oct-2019 09:30:00,4744.811,1996.7418,2096.0897999999997,2533.2817,2127.14151,2492.339,2139.87191,2138.36318,2493.69452,2046.503134065934,2466.53734
02-Oct-2019 09:31:00,4749.4336,2094.58212,2084.0436999999997,2469.9442,2156.21703,2515.19824,2153.1399300000003,2127.7106,2495.25871,2051.7006065934065,2562.15188
02-Oct-2019 09:32:00,4735.563,2143.2835999999998,2150.91352,2458.01685,2140.96469,2446.3765,2137.65045,2138.65236,2539.9815000000003,2056.898079120879,2552.89916
02-Oct-2019 09:33:00,4667.3813,2075.2844999999998,2132.8250199999998,2505.88,2110.07363,2401.15794,2164.5947399999995,2143.578,2581.92607,2062.095551648352,2465.5771799999998
02-Oct-2019 09:34:00,4833.2944,2045.6521,2204.6047099999996,2549.3008,2083.5009400000004,2441.87244,2112.46256,2099.64588,2573.50767,2067.293024175824,2510.0917600000002
02-Oct-2019 09:35:00,4652.4023,2089.63502,2001.4561899999999,2563.0939,2047.8751300000001,2519.44922,2093.64625,2044.03232,2505.09438,2072.4904967032967,2456.94378
02-Oct-2019 09:36:00,4716.1953,2124.5694,2122.34917,2583.42385,2137.308590909091,2452.4246,2156.6612727272727,2104.1205272727275,2470.06588,2077.6879692307693,2474.38122
02-Oct-2019 09:37:00,4688.0122,2066.6979818181817,2212.5535545454545,2594.310781818182,2092.539209090909,2506.8833636363634,2133.8973272727276,2220.3103545454546,2521.9219272727273,2093.466090909091,2470.6798090909087
02-Oct-2019 09:38:00,4701.5718,2078.4733,2067.6741545454543,2523.9859636363635,2055.800381818182,2543.632281818182,2147.7392363636363,2081.364572727273,2597.712409090909,2125.5621363636365,2485.166427272727
02-Oct-2019 09:39:00,4619.3027,3432.3937090909094,2004.3080545454545,4062.009818181818,2312.0883272727274,4210.6982727272725,2918.7050090909092,2547.9901727272727,3595.894145454545,3136.5890727272727,2407.944609090909
02-Oct-2019 09:40:00,10279.5898,4845.6969818181815,4784.499036363637,5537.865145454545,4925.61594,5286.4925454545455,4952.361709090909,4803.02085,5146.767181818182,4912.1825181818185,4869.905645454545
02-Oct-2019 09:41:00,10492.4873,4730.408,4744.49139,5646.1191,4796.008449999999,5385.91644,5013.73812,4850.5106,5306.21522,5043.70974,5439.8131
02-Oct-2019 09:42:00,10398.5586,4854.66784,4746.470859999999,5523.39475,5060.64538,5394.2914,4845.9882800000005,4898.00035,5291.646409999999,5126.53924,5441.323060000001
02-Oct-2019 09:43:00,10634.7246,4869.94396,4867.47009,5478.49635,4835.0917899999995,5401.12332,4938.40808,4945.4901,5425.69224,4965.79704,5516.57772
02-Oct-2019 09:44:00,10077.7578,4821.38742,4774.00965,5522.97805,4639.5880099999995,5402.04758,5016.41896,4992.97985,5498.2041,4907.99244,5390.08928
02-Oct-2019 09:45:00,10592.8223,4854.77146,4963.692510000001,5564.17065,4865.21748,5373.07168,4976.834793333333,5040.4696,5403.09251,4885.16829,5381.404460000001
02-Oct-2019 09:46:00,10190.543,4894.48006,5160.9791399999995,5410.1113000000005,4834.44694,5247.52422,4989.47076,4983.3618,5565.10958,4892.0778,5322.48102
02-Oct-2019 09:47:00,10139.3125,4890.7581,4923.94774,5272.0581,4934.9642300000005,5313.07784,5002.106726666667,4696.914559999999,5520.36139,4710.12129,5435.0539
02-Oct-2019 09:48:00,10783.9512,4755.11992,4970.918500000001,5419.593500000001,4995.8422900000005,5509.92542,5014.742693333334,5064.092839999999,5448.81283,4798.54543,5518.72578
02-Oct-2019 09:49:00,10542.2607,4860.03914,5048.34621,5395.5254,4895.19235,5597.7060599999995,5027.37866,5003.281440000001,5419.31,4979.1096,5519.0716600000005
02-Oct-2019 09:50:00,10798.6123,4975.055560000001,4811.16225,5385.84375,4853.963940000001,5523.967979999999,5040.014626666666,4922.4165,5541.1939,4726.92579,5502.69368
02-Oct-2019 09:51:00,10553.4941,4802.0588,4896.84589,5499.232900000001,4878.1217400000005,5507.64386,5052.650593333333,4956.96214,5594.048830000001,4959.5134,5583.95666
02-Oct-2019 09:52:00,10401.7432,4930.83954,4813.612099999999,5492.881600000001,4800.63879,5456.7261,5065.28656,4718.9834599999995,5492.23626,5128.29534,5578.4717200000005
02-Oct-2019 09:53:00,10213.3936,5031.80422,5146.00385,5444.030000000001,5077.186845454546,5295.7121,5077.922526666666,4801.888445454546,5348.22278,4884.2245299999995,5398.25002
02-Oct-2019 09:54:00,10385.1924,4928.345554545454,5016.5197,5561.678963636364,4952.27993,5311.071336363636,5039.746572727272,4947.416390476191,5314.387818181818,5006.443,5652.350709090909
02-Oct-2019 09:55:00,10488.3164,4823.79734,5050.92705,5421.3213,4857.177218181819,5433.19786,4916.55186,5031.998342857142,5478.4570699999995,5019.743759999999,5645.96544
02-Oct-2019 09:56:00,10605.6475,4843.448909090909,4956.192390909091,5329.611090909091,4918.062290909091,5422.020390909091,4961.112072727273,5096.170736363636,5609.162881818182,4792.955436363636,5467.727054545454
02-Oct-2019 09:57:00,10193.0596,4797.29075,4969.753036363636,5441.880792307692,4999.3151100000005,5407.384772727272,5007.9856199999995,5015.79996,5568.253636363636,4744.55566,5518.808145454545
02-Oct-2019 09:58:00,10331.4258,4850.5376,4812.99168,5428.553779487179,4783.7508,5272.51264,4977.4821,4918.16582,5443.58824,4846.80018,5439.06328
02-Oct-2019 09:59:00,10373.9844,5018.77665,4927.8931999999995,5415.226766666667,4816.70502,5293.027160000001,4938.61085,4928.79406,5343.60222,4962.2921,5379.95154
02-Oct-2019 10:00:00,10234.2881,4768.449500000001,4821.93225,5401.8997538461535,4973.88361,5563.03992,4826.4776,4831.17382,5268.82371,4923.39454,5498.28714
02-Oct-2019 10:01:00,10312.4199,4813.5093,4778.4515599999995,5388.57274102564,4916.871788888889,5583.23488,4888.007466666667,4860.069877777778,5279.88878,4976.433831034483,5598.39044
02-Oct-2019 10:02:00,10361.0576,5028.863066666667,4863.291377777778,5376.578429487179,4829.6311444444445,5631.631077777778,5109.368166666666,4966.667222222222,5391.5846,4971.437775862069,5794.098433333334
02-Oct-2019 10:03:00,10462.2881,4960.364488888888,4766.718088888889,5364.584117948718,4977.718699999999,5663.747588888889,5099.615266666667,4971.487344444445,5358.053233333333,4966.441720689655,5547.776044444445
02-Oct-2019 10:04:00,10753.8672,4971.1875,4843.229044444445,5352.589806410257,5154.68242,5588.663333333333,5179.33353,4990.83004,5453.276866666667,4961.445665517242,5474.372377777778
02-Oct-2019 10:05:00,10192.6367,4920.62898,4856.2192,5435.70435,4966.16848,5381.25712,5111.6927399999995,4915.08846,5426.79202,4955.894493103448,5475.500359999999
02-Oct-2019 10:06:00,10103.0059,4888.27434,4794.16451,5484.69335,4979.73302,5318.00176,5066.256048148148,4942.25246,5309.70217,4950.343320689655,5506.45972
02-Oct-2019 10:07:00,10586.376,4894.51058,4748.85301,5330.81105,4872.83841,5349.01116,5074.272541975309,4786.703,5161.73538,4907.8388,5500.49012
02-Oct-2019 10:08:00,10254.252,4928.2020600000005,4987.69373,5273.4604500000005,4822.36904,5453.10002,5082.289035802469,4966.6187199999995,5246.247170000001,4842.17454,5597.2112
02-Oct-2019 10:09:00,10287.127,4952.1209,4929.20029,5421.31055,4926.377109999999,5591.4207799999995,5090.30552962963,4974.2373,5433.22786,4993.6598,5528.97952
02-Oct-2019 10:10:00,10371.7471,4943.65994,4864.02543,5318.4038,4959.84249,5441.60948,5098.32202345679,4690.81986,5461.241,5151.66003,5548.20708
02-Oct-2019 10:11:00,10170.7383,4941.1828,4772.07831,5262.639150000001,5030.1704199999995,5291.13026,5106.338517283951,5111.90558,5567.017809999999,5020.19556,5379.3589999999995
02-Oct-2019 10:12:00,10209.0371,5098.86078,4760.78494,5357.8318,4889.02158,5410.362099999999,5114.355011111111,5092.841100000001,5486.8211599999995,5003.3372899999995,5670.93588
02-Oct-2019 10:13:00,10397.7148,4927.26546,4822.15934,5325.26465,4850.623209090909,5407.5590999999995,5122.371504938272,5008.925136363636,5313.121169999999,4859.87737,5611.84158
02-Oct-2019 10:14:00,10915.5293,4867.821290909091,4816.421954545454,5336.6644,4866.3232727272725,5463.3680545454545,5090.076327272727,5026.029572727273,5375.398290909091,4782.911909090909,5493.0501
02-Oct-2019 10:15:00,10175.9775,4866.2788,5015.8161,5344.1281988636365,5052.819619999999,5517.1964727272725,4933.417100000001,5181.3579199999995,5346.4572181818185,4811.760560000001,5443.1798181818185
02-Oct-2019 10:16:00,10509.3916,4810.99415,4871.04072,5356.692863636364,4999.37757,5427.73092,4955.76232,4763.19058,5551.0869999999995,4825.84788,5411.93484
02-Oct-2019 10:17:00,10261.5684,4896.075699999999,5001.53227,5369.257528409091,4923.5435,5398.529759999999,5181.228,4833.382033333333,5536.71445,4740.111428888888,5413.07704
02-Oct-2019 10:18:00,10501.0986,5121.217455555556,4824.5343111111115,5380.565726704545,5059.100188888889,5405.198466666667,4866.0332,4778.218177777778,5471.4587,4758.236818888889,5590.102977777778
02-Oct-2019 10:19:00,10391.0762,5125.332255555556,4958.172666666666,5391.873925,4906.753422222222,5378.099244444445,4730.8233666666665,4898.0804,5576.902533333333,4776.362208888889,5395.085333333333
02-Oct-2019 10:20:00,10350.1436,5153.889244444445,4849.861044444444,5403.182123295454,4892.659433333333,5519.747566666667,4855.567033333334,5032.352744444444,5401.3413,4794.487598888889,5545.794400000001
02-Oct-2019 10:21:00,10402.2373,5247.8805,4747.409333333333,5414.490321590909,4847.798811111111,5564.6594888888885,4937.264,5027.323655555556,5218.214199999999,4812.612988888889,5405.283222222222
02-Oct-2019 10:22:00,10292.0352,5124.535588888889,4884.912122222223,5425.7985198863635,4924.716822222223,5535.591622222222,4862.1654,5071.190388888888,5412.342966666666,4830.738378888888,5492.367033333333
02-Oct-2019 10:23:00,10852.5283,4881.968433333333,4877.9411,5437.106718181818,4948.903222222222,5487.875311111111,4975.0251,5027.418877777778,5604.437533333333,4848.863768888888,5737.224788888889
02-Oct-2019 10:24:00,10605.8633,4808.2562777777775,5099.406533333334,5448.4149164772725,4778.650422222222,5429.369377777778,4922.3672,4879.650211111111,5489.0277,4866.989158888889,5578.9739
02-Oct-2019 10:25:00,10361.3828,4828.5758,4796.7635,5459.723114772727,4833.875175,5444.448555555556,4874.433422972973,4898.546025,5413.118166666667,4885.114548888889,5636.772755555556
02-Oct-2019 10:26:00,10672.7588,4961.2635625,4949.549349999999,5469.774846590909,4833.372775,5475.4822,4898.365217567567,4989.874276744185,5403.44545,4901.226006666666,5512.1108
02-Oct-2019 10:27:00,10218.0576,4888.7069,4973.850125,5479.826578409091,4790.348425,5387.1934,4922.297012162162,4990.28738372093,5406.918,4929.139424999999,5573.37155
02-Oct-2019 10:28:00,10367.082,4731.74805,5054.18155,5489.878310227273,4884.513550000001,5390.09595,4946.228806756757,4990.7004906976745,5509.43275,4943.662824999999,5580.3418
02-Oct-2019 10:29:00,10703.0391,4885.556537500001,4901.0203,5499.930042045455,4750.1313125,5501.8634999999995,4970.160601351351,4991.113597674418,5494.83235,4842.33175,5474.159799999999
02-Oct-2019 10:30:00,10563.0938,4966.9480625,4799.752025,5509.981773863637,4901.8862375,5464.1748,4994.092395945946,4991.526704651163,5394.0358,4845.482425,5446.253575000001
02-Oct-2019 10:31:00,10271.3623,4888.3574874999995,4865.5576,5520.0335056818185,4890.4637125,5605.687749999999,5018.02419054054,4991.939811627907,5329.1417,4952.669825,5692.7151
02-Oct-2019 10:32:00,10506.6797,4906.693562500001,4806.926837499999,5530.0852374999995,5081.5300625,5637.2075,5041.955985135135,4992.352918604651,5625.2435749999995,5103.5757,5730.866675
02-Oct-2019 10:33:00,10158.3916,4989.9253125000005,4961.1468875,5540.136969318181,4875.413977777778,5399.52245,5065.887779729729,4992.766025581395,5731.115737499999,4845.6849,5435.873125
02-Oct-2019 10:34:00,10553.6318,4831.2158,5177.448522222222,5551.445167613636,4907.992,5430.970177777777,5086.14364,4993.230770930233,5535.402,4799.76375,5374.172655555556
02-Oct-2019 10:35:00,10605.1719,4777.15448,4978.42328,5452.71775,4746.295545454545,5444.04864,5076.262140000001,4993.747154651163,5439.969700000001,4844.01084,5331.15974
02-Oct-2019 10:36:00,10719.0137,4816.2877,4943.253081818181,5350.180654545455,5075.393218181818,5339.6435363636365,5036.5297909090905,4956.7373,5201.475790909091,4704.211554545454,5565.737236363636
02-Oct-2019 10:37:00,10439.7324,4784.6886,4860.543663636364,5403.99730909091,4851.030418181818,5315.133,5002.733045454545,4800.8028545454545,5437.993072727273,4859.50279090909,5415.9315
02-Oct-2019 10:38:00,10255.5938,4860.489072727273,4952.460772727272,5312.909090909091,4765.365218181819,5452.863454545454,4958.397072727274,4885.495609090909,5595.548172727273,5053.0130818181815,5462.225799999999
02-Oct-2019 10:39:00,10158.6162,4898.439727272727,5049.511109090909,5304.847627272728,5114.4085700000005,5531.7658363636365,4886.16515882353,4981.29756,5456.3441454545455,4826.542263636364,5486.111645454545
02-Oct-2019 10:40:00,10115.7764,4796.91936,4896.69086,5414.92945,4950.52387,5403.99724,4943.659021568627,4891.30478,5381.63814,4996.37043,5525.45018
02-Oct-2019 10:41:00,10671.4492,4861.471100000001,4715.6511900000005,5490.22925,5003.8117999999995,5308.5007399999995,5001.152884313726,4930.58162,5385.28124,4972.87939,5657.3018600000005
02-Oct-2019 10:42:00,10594.8379,4942.94434,4888.49279,5451.16965,5039.534,5420.4367,5058.646747058823,4759.23748,5637.49147,4894.49276,5434.33026
02-Oct-2019 10:43:00,10386.5645,4899.9457999999995,4545.17886,5391.26145,4925.075430000001,5418.99238,5116.1406098039215,4981.051361290322,5481.86653,4885.2548799999995,5583.63944
02-Oct-2019 10:44:00,10545.0186,5540.4027399999995,4808.366889999999,6063.4402,5001.26296,6399.4371,5329.327319999999,5469.589167741935,5406.95248,5384.25143,5650.50616
02-Oct-2019 10:45:00,13225.4063,6185.92482,6210.68559,6853.14185,6706.104172727273,7108.72872,6039.5349,5958.126974193548,6077.68495,6245.4716499999995,6698.00546
02-Oct-2019 10:46:00,13305.5137,6252.932190909091,6525.128318181819,6918.116527272728,6310.418727272727,7051.753009090909,6190.566709090909,6410.2257818181815,6782.232445454546,6211.4180636363635,6985.675609090909
02-Oct-2019 10:47:00,13431.2471,6540.438300000001,6343.70729090909,7102.597672727273,6188.651372727272,7059.305672727272,6177.816109090909,6471.331554545454,6864.314027272728,6197.181627272727,7002.446209090909
02-Oct-2019 10:48:00,14017.3965,6529.638763636364,6431.583490909091,7072.614090909091,6070.3411636363635,6933.181009090909,6268.988736363636,6481.555745454545,7123.2869909090905,6260.462072727273,6838.026518181818
02-Oct-2019 10:49:00,13419.7559,6346.326118181819,6028.129790909092,6864.3616363636365,6316.129872727273,6998.317463636364,6338.508718181818,6362.776263636363,7078.117563636364,6311.636818181818,7110.370481818181
02-Oct-2019 10:50:00,13668.8564,6405.239027272728,6287.662818181819,7085.533727272727,6345.101390909091,6970.9271181818185,6452.868527272727,6165.131290909091,6779.956790909091,6370.453754545455,7009.2765
02-Oct-2019 10:51:00,13353.8555,6585.432727272727,6653.508936363636,7127.971981818182,6373.397481818181,6907.2806272727275,6677.142236363636,6457.800563636363,7034.864018181818,6398.113745454545,7040.618081818182
02-Oct-2019 10:52:00,13594.0059,6670.024145454546,6450.703454545455,7019.663227272727,6127.091663636364,6799.628945454546,6687.444518181818,6382.6665454545455,7016.2023272727265,6366.992554545454,7329.575036363636
02-Oct-2019 10:53:00,13043.7148,6335.697690909091,6482.923490909091,7009.856981818182,6517.826054545454,6950.908290909091,6472.396963636364,6299.161727272727,6724.0860999999995,6133.332363636364,6882.486036363637
02-Oct-2019 10:54:00,13251.0654,6176.875463636364,6352.913572727273,6884.955009090909,6416.167572727273,6958.226590909091,6320.259472727273,6717.564945454545,6866.179772727272,6174.4118,7126.2485636363635
02-Oct-2019 10:55:00,13390.6475,6367.867363636364,6435.382090909091,6821.695127272727,6157.534554545455,6798.806818181818,6418.815245454545,6148.694736363636,6985.792381818183,5981.501754545455,7001.798481818181
02-Oct-2019 10:56:00,13422.833999999999,6311.289090909091,6411.428445454545,7015.799145454545,6341.679972727273,6925.060009090909,6724.631336363636,6431.7573,7173.389718181818,5904.908136363636,7060.637809090909
02-Oct-2019 10:57:00,13333.7539,6257.492563636363,6404.563800000001,7067.677954545455,6257.320545454545,7208.229536363637,6678.7826000000005,6583.365563636364,6974.266672727273,6078.334390909091,7338.401236363636
02-Oct-2019 10:58:00,13411.4414,6337.507490909091,6117.8439,7044.630245454546,6047.953027272728,7065.457545454546,6777.3857181818175,6227.74,6891.816327272728,6023.415381818182,7217.660854545455
02-Oct-2019 10:59:00,13191.5059,6404.760618181818,6422.080818181818,6931.578372727273,6279.64325,6874.743018181818,6702.877863636363,6598.5195,7028.1421272727275,6067.092809090909,7016.010518181818
02-Oct-2019 11:00:00,13653.8633,6488.642444444444,6462.68682,6797.035530232558,6424.896625,6953.50916,6710.924409090909,6650.355340740741,7050.41967,6100.013366666667,7151.43026
02-Oct-2019 11:01:00,13050.5576,6498.7969625,6160.7555125,6791.931418604651,6371.811,7025.67385,6717.361645454545,6610.433103703704,7031.285325,6191.536275,7492.636199999999
02-Oct-2019 11:02:00,13206.9189,6294.1966250000005,6108.6114875,6786.827306976744,6169.5881125,6877.81205,6723.798881818182,6570.5108666666665,6965.13955,6023.565325,7313.07105
02-Oct-2019 11:03:00,13312.6582,6147.674,6346.085075,6781.723195348837,6120.2862,7005.96435,6730.236118181818,6530.588629629629,6989.6590875,6202.33195,7269.869875
02-Oct-2019 11:04:00,13327.0313,6347.965700000001,6333.163666666667,6775.981069767442,6370.51446,6972.208211111111,6658.1805,6485.676112962963,7016.3138,6256.030839999999,7025.749555555556
02-Oct-2019 11:05:00,13756.0332,6348.8306600000005,6360.76889,6834.188,6258.096136363636,6893.8305,6342.62976,6435.773316666667,6861.929169999999,6184.27007,7256.6254
02-Oct-2019 11:06:00,13785.458,6506.275809090909,6263.836754545455,6903.542254545455,6272.262709090909,6985.654936363637,6483.688563636364,6344.668690909091,7047.472827272727,6252.044909090909,7285.251836363636
02-Oct-2019 11:07:00,13436.4971,6565.801809090909,6196.660318181818,6962.113227272727,6323.511736363636,7063.861599999999,6867.734872727273,6211.869454545455,6873.0931909090905,6122.410972727273,7060.181754545454
02-Oct-2019 11:08:00,13507.0449,6421.634727272727,6228.886018181818,6967.163027272727,6214.9224,7062.548563636364,6587.08719090909,6513.433863636364,7091.2600999999995,6327.993845454545,7265.096127272727
02-Oct-2019 11:09:00,13551.6377,6544.648981818182,6194.219063636364,6818.510054545455,6400.161890909091,6913.625509090909,6168.698927272727,6304.007954545455,7078.031436363636,6258.174672727272,7344.6193454545455
02-Oct-2019 11:10:00,13430.3701,6578.018927272727,5903.050181818182,6661.2198181818185,6453.682433333333,6871.602054545455,6255.252631578947,6106.938444827586,7066.255027272728,6251.060963636363,7045.786290909091
02-Oct-2019 11:11:00,13265.7188,6316.164366666667,6384.086522222222,6748.830311111111,6304.389944444444,6954.195377777778,6337.505526315789,6159.611146551724,7036.4717,6520.552466666667,7150.152
02-Oct-2019 11:12:00,13550.0264,6117.575666666667,6139.373555555556,6810.1368555555555,6078.751344444445,7021.489522222222,6419.758421052632,6212.283848275862,7173.2191,6032.977766666667,7126.862822222222
02-Oct-2019 11:13:00,13254.1582,6191.885433333333,6388.800633333333,6734.345911111111,6282.23506,6921.269211111111,6502.011315789474,6264.95655,7165.864933333333,6402.524788888889,7217.5426333333335
02-Oct-2019 11:14:00,13466.8516,6404.4549,6110.36962,6936.43555,6311.55533,6840.472839999999,6557.84004,6323.481774137931,6942.23275,6356.82415,6888.48966
02-Oct-2019 11:15:00,13359.0059,6343.3355599999995,6342.84605,7067.99245,6335.083154545454,6830.18574,6484.9422,6382.006998275861,7110.1355,6385.47902,6854.80974
02-Oct-2019 11:16:00,13275.8828,6326.504618181818,6256.441781818182,7111.835554545454,6347.2550363636365,6877.607763636364,6523.211581818182,6413.498590909091,6917.895018181818,6535.310236363636,6909.429981818182
02-Oct-2019 11:17:00,13521.0176,6313.2231,6339.329372727273,6956.590181818182,6287.756745454545,7005.3176454545455,6665.850663636364,6375.451181818182,6906.359572727273,6268.748827272728,6858.403427272728
02-Oct-2019 11:18:00,13504.8945,6408.221809090909,6330.204663636364,6974.877781818182,6253.102772727273,6890.866754545455,6586.749981818182,6492.959718181818,6957.731309090909,6351.496627272728,7088.227145454546
02-Oct-2019 11:19:00,13147.0967,6332.789618181818,6539.650018181818,6971.868563636363,6494.349018181818,6841.278018181818,6351.903918181818,5966.818327272727,7090.407136363637,6348.473263636364,6974.497963636364
02-Oct-2019 11:20:00,13260.1113,6349.226299999999,6455.157027272727,6874.697963636364,6295.378372727272,7005.427372727273,6330.669436363636,6435.173763636364,7035.996954545455,6146.467218181819,6710.401418181818
02-Oct-2019 11:21:00,13545.498,6474.181736363636,6294.908972727273,6969.780527272727,6536.394963636364,6942.792054545455,6514.673154545455,6406.136,7152.866836363636,6177.442790909091,6799.552409090909
02-Oct-2019 11:22:00,13413.5967,6416.7804636363635,6562.239309090909,6900.26489090909,6424.9636,7084.187818181818,6563.6972,6402.290690909091,7202.498909090909,6272.4569363636365,7002.759781818182
02-Oct-2019 11:23:00,13316.416000000001,6344.272281818182,6452.565745454546,6931.994054545455,6008.751,7199.690263636363,6180.5022818181815,6682.5969,6918.331554545455,6494.093936363636,7051.853545454545
02-Oct-2019 11:24:00,13251.7695,6339.556545454545,6537.8494,6993.49450909091,5821.506345454545,7146.451754545455,6573.0046,6506.125999999999,6830.615636363636,6367.620718181818,6933.972672727273
