time,temperature_p02r06c01srv01_outlet,temperature_p02r06c01srv02_outlet,temperature_p02r06c01srv03_outlet,temperature_p02r06c02srv01_outlet,temperature_p02r06c02srv02_outlet,temperature_p02r06c02srv03_outlet,temperature_p02r06c03srv01_outlet,temperature_p02r06c03srv02_outlet,temperature_p02r06c03srv03_outlet,temperature_p02r06c04srv01_outlet,temperature_p02r06c04srv02_outlet,temperature_p02r06c04srv03_outlet,temperature_p02r06c05srv01_outlet,temperature_p02r06c05srv02_outlet,temperature_p02r06c05srv03_outlet,temperature_p02r06c06srv01_outlet,temperature_p02r06c06srv02_outlet,temperature_p02r06c06srv03_outlet,temperature_p02r06c07srv01_outlet,temperature_p02r06c07srv02_outlet,temperature_p02r06c07srv03_outlet,temperature_p02r06c08srv01_outlet,temperature_p02r06c08srv02_outlet,temperature_p02r06c08srv03_outlet,temperature_p02r06c09srv01_outlet,temperature_p02r06c09srv02_outlet,temperature_p02r06c09srv03_outlet,temperature_p02r06c10srv01_outlet,temperature_p02r06c10srv02_outlet,temperature_p02r06c10srv03_outlet
2019-10-02 09:00:00,27.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,26.0,28.0,28.0,28.0,28.0,28.0,27.866666666666667,29.0,28.0,28.0,29.0,29.0,30.0,29.0,29.0,30.0
2019-10-02 09:01:00,27.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,26.0,28.0,28.0,28.0,28.0,28.0,27.866666666666667,29.0,28.0,28.0,29.0,29.0,30.0,29.0,29.0,30.0
2019-10-02 09:02:00,27.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,26.0,28.0,28.0,28.0,28.0,28.0,27.8,29.0,28.0,28.0,29.0,29.0,30.0,29.0,29.0,30.0
2019-10-02 09:03:00,27.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,26.0,28.0,28.0,28.0,28.0,28.0,27.0,29.0,28.0,28.0,29.0,29.0,30.0,29.0,29.0,30.0
2019-10-02 09:04:00,27.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,26.0,28.0,28.0,28.0,28.0,28.0,27.0,29.0,28.0,28.0,29.0,29.0,30.0,29.0,29.0,30.0
2019-10-02 09:05:00,27.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,25.1,28.0,28.0,28.0,28.0,28.0,27.133333333333333,29.0,28.0,28.0,29.0,29.466666666666665,30.0,29.0,29.0,30.0
2019-10-02 09:06:00,27.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,25.033333333333335,28.0,28.0,28.0,28.0,28.0,27.2,29.0,28.0,28.0,29.0,29.533333333333335,30.0,29.0,29.0,30.0
2019-10-02 09:07:00,27.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,25.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,28.0,28.0,29.0,30.0,30.0,29.0,29.0,30.0
2019-10-02 09:08:00,27.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,25.0,28.0,28.0,27.933333333333334,28.0,28.0,28.0,29.0,28.0,28.0,29.0,30.0,30.0,29.0,29.0,30.0
2019-10-02 09:09:00,26.466666666666665,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,25.0,28.0,28.0,27.0,28.0,28.0,28.0,28.266666666666666,28.0,28.0,29.0,30.0,30.0,29.0,29.0,30.0
2019-10-02 09:10:00,26.4,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,25.0,28.0,28.0,27.0,28.0,28.0,28.0,28.2,28.0,28.0,29.0,30.0,30.0,29.0,29.0,30.0
2019-10-02 09:11:00,26.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,25.0,28.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,30.0,30.0,29.0,29.0,30.0
2019-10-02 09:12:00,26.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,25.0,28.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,30.0,30.0,29.0,29.0,30.0
2019-10-02 09:13:00,26.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,25.0,28.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,30.0,30.0,29.0,29.0,30.0
2019-10-02 09:14:00,26.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,26.0,26.0,26.0,25.0,25.0,28.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,30.0,30.0,29.0,29.0,30.0
2019-10-02 09:15:00,26.0,27.0,27.0,26.0,27.0,26.0,24.0,27.0,25.0,25.0,25.566666666666666,26.0,26.0,25.0,25.9,28.0,28.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,30.0,30.0,29.0,29.0,30.0
