"Time";"temperature_0";"temperature_1";"temperature_2";"temperature_3";"temperature_4"
"2019-10-02T09:24:51+02:00";26.063;null;null;null;null
"2019-10-02T09:24:51+02:00";null;26.5;null;null;null
"2019-10-02T09:24:51+02:00";null;null;null;25.813;null
"2019-10-02T09:24:51+02:00";null;null;25.313;null;null
"2019-10-02T09:24:51+02:00";null;null;null;null;24.813
"2019-10-02T09:24:56+02:00";26.063;null;null;null;null
"2019-10-02T09:24:56+02:00";null;null;null;25.813;null
"2019-10-02T09:24:56+02:00";null;26.438;null;null;null
"2019-10-02T09:24:56+02:00";null;null;25.313;null;null
"2019-10-02T09:24:56+02:00";null;null;null;null;24.813
"2019-10-02T09:25:01+02:00";26.063;null;null;null;null
"2019-10-02T09:25:01+02:00";null;null;null;null;24.875
"2019-10-02T09:25:01+02:00";null;null;null;25.875;null
"2019-10-02T09:25:01+02:00";null;26.375;null;null;null
"2019-10-02T09:25:01+02:00";null;null;25.313;null;null
"2019-10-02T09:25:06+02:00";null;26.5;null;null;null
"2019-10-02T09:25:06+02:00";null;null;25.25;null;null
"2019-10-02T09:25:06+02:00";26.063;null;null;null;null
"2019-10-02T09:25:07+02:00";null;null;null;null;24.875
"2019-10-02T09:25:07+02:00";null;null;null;25.875;null
"2019-10-02T09:25:11+02:00";null;26.5;null;null;null
"2019-10-02T09:25:11+02:00";null;null;25.25;null;null
"2019-10-02T09:25:11+02:00";26.063;null;null;null;null
"2019-10-02T09:25:11+02:00";null;null;null;null;24.875
"2019-10-02T09:25:11+02:00";null;null;null;25.875;null
"2019-10-02T09:25:17+02:00";null;null;null;25.875;null
"2019-10-02T09:25:17+02:00";null;null;null;null;24.875
"2019-10-02T09:25:17+02:00";26.125;null;null;null;null
"2019-10-02T09:25:17+02:00";null;null;25.188;null;null
"2019-10-02T09:25:17+02:00";null;26.5;null;null;null
"2019-10-02T09:25:21+02:00";null;null;25.188;null;null
"2019-10-02T09:25:21+02:00";null;26.5;null;null;null
"2019-10-02T09:25:21+02:00";26.125;null;null;null;null
"2019-10-02T09:25:21+02:00";null;null;null;null;24.875
"2019-10-02T09:25:21+02:00";null;null;null;25.875;null
"2019-10-02T09:25:26+02:00";null;26.438;null;null;null
"2019-10-02T09:25:26+02:00";null;null;null;null;24.938
"2019-10-02T09:25:26+02:00";null;null;null;25.938;null
"2019-10-02T09:25:26+02:00";null;null;25.25;null;null
"2019-10-02T09:25:26+02:00";26.125;null;null;null;null
"2019-10-02T09:25:31+02:00";null;null;null;null;24.875
"2019-10-02T09:25:31+02:00";null;26.5;null;null;null
"2019-10-02T09:25:31+02:00";null;null;null;25.938;null
"2019-10-02T09:25:31+02:00";null;null;25.313;null;null
"2019-10-02T09:25:31+02:00";26.125;null;null;null;null
"2019-10-02T09:25:36+02:00";null;null;null;null;24.875
"2019-10-02T09:25:36+02:00";null;26.5;null;null;null
"2019-10-02T09:25:36+02:00";null;null;null;25.938;null
"2019-10-02T09:25:36+02:00";null;null;25.313;null;null
"2019-10-02T09:25:36+02:00";26.125;null;null;null;null
"2019-10-02T09:25:41+02:00";null;26.438;null;null;null
"2019-10-02T09:25:42+02:00";null;null;null;25.938;null
"2019-10-02T09:25:42+02:00";null;null;25.25;null;null
"2019-10-02T09:25:42+02:00";26.063;null;null;null;null
"2019-10-02T09:25:42+02:00";null;null;null;null;24.875
"2019-10-02T09:25:46+02:00";null;null;25.25;null;null
"2019-10-02T09:25:46+02:00";26.063;null;null;null;null
"2019-10-02T09:25:46+02:00";null;null;null;null;24.875
"2019-10-02T09:25:46+02:00";null;null;null;25.938;null
"2019-10-02T09:25:46+02:00";null;26.438;null;null;null
"2019-10-02T09:25:51+02:00";null;null;null;null;24.875
"2019-10-02T09:25:51+02:00";null;null;null;25.938;null
"2019-10-02T09:25:51+02:00";null;26.438;null;null;null
"2019-10-02T09:25:51+02:00";26.125;null;null;null;null
"2019-10-02T09:25:51+02:00";null;null;25.25;null;null
"2019-10-02T09:25:56+02:00";null;null;null;25.938;null
"2019-10-02T09:25:56+02:00";null;null;null;null;24.938
"2019-10-02T09:25:56+02:00";null;26.375;null;null;null
"2019-10-02T09:25:56+02:00";null;null;25.25;null;null
"2019-10-02T09:25:56+02:00";26.063;null;null;null;null
"2019-10-02T09:26:01+02:00";26.125;null;null;null;null
"2019-10-02T09:26:01+02:00";null;null;null;25.875;null
"2019-10-02T09:26:01+02:00";null;null;null;null;24.875
"2019-10-02T09:26:01+02:00";null;26.375;null;null;null
"2019-10-02T09:26:01+02:00";null;null;25.25;null;null
"2019-10-02T09:26:06+02:00";null;null;25.25;null;null
"2019-10-02T09:26:06+02:00";26.063;null;null;null;null
"2019-10-02T09:26:06+02:00";null;26.438;null;null;null
"2019-10-02T09:26:07+02:00";null;null;null;25.938;null
"2019-10-02T09:26:07+02:00";null;null;null;null;24.875
"2019-10-02T09:26:11+02:00";26.063;null;null;null;null
"2019-10-02T09:26:11+02:00";null;26.438;null;null;null
"2019-10-02T09:26:11+02:00";null;null;25.188;null;null
"2019-10-02T09:26:11+02:00";null;null;null;null;24.875
"2019-10-02T09:26:11+02:00";null;null;null;25.938;null
"2019-10-02T09:26:16+02:00";26.063;null;null;null;null
"2019-10-02T09:26:17+02:00";null;null;null;25.875;null
"2019-10-02T09:26:17+02:00";null;null;null;null;24.875
"2019-10-02T09:26:17+02:00";null;null;25.188;null;null
"2019-10-02T09:26:17+02:00";null;26.438;null;null;null
"2019-10-02T09:26:21+02:00";null;null;25.188;null;null
"2019-10-02T09:26:21+02:00";null;null;null;25.875;null
"2019-10-02T09:26:21+02:00";null;26.438;null;null;null
"2019-10-02T09:26:21+02:00";26.063;null;null;null;null
"2019-10-02T09:26:21+02:00";null;null;null;null;24.875
"2019-10-02T09:26:26+02:00";null;null;null;null;24.875
"2019-10-02T09:26:26+02:00";null;null;null;25.938;null
"2019-10-02T09:26:26+02:00";null;26.438;null;null;null
"2019-10-02T09:26:26+02:00";26.063;null;null;null;null
"2019-10-02T09:26:26+02:00";null;null;25.188;null;null
"2019-10-02T09:26:31+02:00";null;26.438;null;null;null
"2019-10-02T09:26:31+02:00";26.125;null;null;null;null
"2019-10-02T09:26:31+02:00";null;null;25.188;null;null
"2019-10-02T09:26:31+02:00";null;null;null;null;24.875
"2019-10-02T09:26:31+02:00";null;null;null;25.875;null
"2019-10-02T09:26:36+02:00";null;26.438;null;null;null
"2019-10-02T09:26:36+02:00";null;null;25.188;null;null
"2019-10-02T09:26:36+02:00";null;null;null;null;24.875
"2019-10-02T09:26:36+02:00";null;null;null;25.875;null
"2019-10-02T09:26:36+02:00";26.125;null;null;null;null
"2019-10-02T09:26:41+02:00";null;null;null;null;24.813
"2019-10-02T09:26:42+02:00";null;null;null;25.938;null
"2019-10-02T09:26:42+02:00";26.125;null;null;null;null
"2019-10-02T09:26:42+02:00";null;null;25.188;null;null
"2019-10-02T09:26:42+02:00";null;26.375;null;null;null
"2019-10-02T09:26:46+02:00";null;null;null;25.938;null
"2019-10-02T09:26:46+02:00";null;null;25.188;null;null
"2019-10-02T09:26:46+02:00";26.125;null;null;null;null
"2019-10-02T09:26:46+02:00";null;26.375;null;null;null
"2019-10-02T09:26:46+02:00";null;null;null;null;24.813
"2019-10-02T09:26:51+02:00";null;null;25.188;null;null
"2019-10-02T09:26:51+02:00";26.125;null;null;null;null
"2019-10-02T09:26:51+02:00";null;26.375;null;null;null
"2019-10-02T09:26:51+02:00";null;null;null;null;24.813
"2019-10-02T09:26:51+02:00";null;null;null;25.875;null
"2019-10-02T09:26:56+02:00";null;26.375;null;null;null
"2019-10-02T09:26:56+02:00";null;null;25.188;null;null
"2019-10-02T09:26:56+02:00";26.125;null;null;null;null
"2019-10-02T09:26:56+02:00";null;null;null;null;24.813
"2019-10-02T09:26:56+02:00";null;null;null;25.813;null
"2019-10-02T09:27:01+02:00";null;26.375;null;null;null
"2019-10-02T09:27:01+02:00";null;null;25.25;null;null
"2019-10-02T09:27:01+02:00";26.188;null;null;null;null
"2019-10-02T09:27:01+02:00";null;null;null;null;24.813
"2019-10-02T09:27:01+02:00";null;null;null;25.813;null
"2019-10-02T09:27:06+02:00";null;26.375;null;null;null
"2019-10-02T09:27:06+02:00";null;null;25.188;null;null
"2019-10-02T09:27:06+02:00";null;null;null;null;24.75
"2019-10-02T09:27:07+02:00";26.188;null;null;null;null
"2019-10-02T09:27:07+02:00";null;null;null;25.813;null
"2019-10-02T09:27:11+02:00";null;26.375;null;null;null
"2019-10-02T09:27:11+02:00";null;null;null;null;24.75
"2019-10-02T09:27:11+02:00";null;null;25.188;null;null
"2019-10-02T09:27:11+02:00";26.188;null;null;null;null
"2019-10-02T09:27:11+02:00";null;null;null;25.813;null
"2019-10-02T09:27:17+02:00";null;null;null;null;24.75
"2019-10-02T09:27:17+02:00";null;26.438;null;null;null
"2019-10-02T09:27:17+02:00";26.063;null;null;null;null
"2019-10-02T09:27:17+02:00";null;null;null;25.875;null
"2019-10-02T09:27:17+02:00";null;null;25.25;null;null
"2019-10-02T09:27:21+02:00";26.063;null;null;null;null
"2019-10-02T09:27:21+02:00";null;null;null;25.875;null
"2019-10-02T09:27:21+02:00";null;null;25.25;null;null
"2019-10-02T09:27:21+02:00";null;26.438;null;null;null
"2019-10-02T09:27:21+02:00";null;null;null;null;24.75
"2019-10-02T09:27:26+02:00";null;null;null;25.875;null
"2019-10-02T09:27:26+02:00";null;null;25.25;null;null
"2019-10-02T09:27:26+02:00";null;26.438;null;null;null
"2019-10-02T09:27:26+02:00";null;null;null;null;24.813
"2019-10-02T09:27:26+02:00";26.125;null;null;null;null
"2019-10-02T09:27:31+02:00";null;null;null;25.875;null
"2019-10-02T09:27:31+02:00";null;null;25.25;null;null
"2019-10-02T09:27:31+02:00";null;26.438;null;null;null
"2019-10-02T09:27:31+02:00";null;null;null;null;24.75
"2019-10-02T09:27:31+02:00";26.063;null;null;null;null
"2019-10-02T09:27:36+02:00";null;null;null;25.875;null
"2019-10-02T09:27:36+02:00";null;null;25.25;null;null
"2019-10-02T09:27:36+02:00";null;26.438;null;null;null
"2019-10-02T09:27:36+02:00";null;null;null;null;24.75
"2019-10-02T09:27:36+02:00";26.063;null;null;null;null
"2019-10-02T09:27:41+02:00";null;26.438;null;null;null
"2019-10-02T09:27:42+02:00";null;null;25.188;null;null
"2019-10-02T09:27:42+02:00";null;null;null;null;24.75
"2019-10-02T09:27:42+02:00";26.125;null;null;null;null
"2019-10-02T09:27:42+02:00";null;null;null;25.875;null
"2019-10-02T09:27:46+02:00";26.125;null;null;null;null
"2019-10-02T09:27:46+02:00";null;null;25.188;null;null
"2019-10-02T09:27:46+02:00";null;26.438;null;null;null
"2019-10-02T09:27:46+02:00";null;null;null;null;24.75
"2019-10-02T09:27:46+02:00";null;null;null;25.875;null
"2019-10-02T09:27:51+02:00";26.125;null;null;null;null
"2019-10-02T09:27:51+02:00";null;null;25.25;null;null
"2019-10-02T09:27:51+02:00";null;26.375;null;null;null
"2019-10-02T09:27:51+02:00";null;null;null;null;24.75
"2019-10-02T09:27:51+02:00";null;null;null;25.938;null
"2019-10-02T09:27:56+02:00";null;null;25.25;null;null
"2019-10-02T09:27:56+02:00";26.125;null;null;null;null
"2019-10-02T09:27:56+02:00";null;26.438;null;null;null
"2019-10-02T09:27:56+02:00";null;null;null;25.938;null
"2019-10-02T09:27:56+02:00";null;null;null;null;24.813
"2019-10-02T09:28:01+02:00";null;null;25.25;null;null
"2019-10-02T09:28:01+02:00";26.125;null;null;null;null
"2019-10-02T09:28:01+02:00";null;26.438;null;null;null
"2019-10-02T09:28:01+02:00";null;null;null;null;24.813
"2019-10-02T09:28:01+02:00";null;null;null;25.938;null
"2019-10-02T09:28:06+02:00";null;26.438;null;null;null
"2019-10-02T09:28:06+02:00";null;null;null;null;24.813
"2019-10-02T09:28:06+02:00";null;null;25.188;null;null
"2019-10-02T09:28:06+02:00";null;null;null;25.938;null
"2019-10-02T09:28:06+02:00";26.125;null;null;null;null
"2019-10-02T09:28:11+02:00";null;null;null;null;24.75
"2019-10-02T09:28:11+02:00";null;null;25.25;null;null
"2019-10-02T09:28:11+02:00";26.125;null;null;null;null
"2019-10-02T09:28:11+02:00";null;26.5;null;null;null
"2019-10-02T09:28:11+02:00";null;null;null;25.938;null
"2019-10-02T09:28:17+02:00";null;null;25.313;null;null
"2019-10-02T09:28:17+02:00";26.125;null;null;null;null
"2019-10-02T09:28:17+02:00";null;26.438;null;null;null
"2019-10-02T09:28:17+02:00";null;null;null;25.938;null
"2019-10-02T09:28:17+02:00";null;null;null;null;24.813
"2019-10-02T09:28:21+02:00";null;null;null;25.938;null
"2019-10-02T09:28:21+02:00";null;null;null;null;24.813
"2019-10-02T09:28:21+02:00";null;26.438;null;null;null
"2019-10-02T09:28:21+02:00";null;null;25.313;null;null
"2019-10-02T09:28:21+02:00";26.125;null;null;null;null
"2019-10-02T09:28:26+02:00";null;null;null;null;24.813
"2019-10-02T09:28:26+02:00";null;26.438;null;null;null
"2019-10-02T09:28:26+02:00";null;null;25.313;null;null
"2019-10-02T09:28:26+02:00";26.125;null;null;null;null
"2019-10-02T09:28:26+02:00";null;null;null;25.875;null
"2019-10-02T09:28:31+02:00";null;null;25.313;null;null
"2019-10-02T09:28:31+02:00";26.125;null;null;null;null
"2019-10-02T09:28:31+02:00";null;null;null;25.875;null
"2019-10-02T09:28:31+02:00";null;26.375;null;null;null
"2019-10-02T09:28:31+02:00";null;null;null;null;24.75
"2019-10-02T09:28:36+02:00";null;null;null;null;24.75
"2019-10-02T09:28:36+02:00";null;null;25.313;null;null
"2019-10-02T09:28:36+02:00";26.125;null;null;null;null
"2019-10-02T09:28:36+02:00";null;null;null;25.875;null
"2019-10-02T09:28:36+02:00";null;26.375;null;null;null
"2019-10-02T09:28:41+02:00";null;null;25.25;null;null
"2019-10-02T09:28:42+02:00";26.125;null;null;null;null
"2019-10-02T09:28:42+02:00";null;null;null;25.875;null
"2019-10-02T09:28:42+02:00";null;26.438;null;null;null
"2019-10-02T09:28:42+02:00";null;null;null;null;24.75
"2019-10-02T09:28:46+02:00";null;26.438;null;null;null
"2019-10-02T09:28:46+02:00";26.125;null;null;null;null
"2019-10-02T09:28:46+02:00";null;null;null;25.875;null
"2019-10-02T09:28:46+02:00";null;null;null;null;24.75
"2019-10-02T09:28:46+02:00";null;null;25.25;null;null
"2019-10-02T09:28:51+02:00";null;null;null;null;24.75
"2019-10-02T09:28:51+02:00";null;26.375;null;null;null
"2019-10-02T09:28:51+02:00";null;null;25.313;null;null
"2019-10-02T09:28:51+02:00";null;null;null;25.813;null
"2019-10-02T09:28:51+02:00";26.125;null;null;null;null
"2019-10-02T09:28:56+02:00";null;null;null;null;24.688
"2019-10-02T09:28:56+02:00";null;26.438;null;null;null
"2019-10-02T09:28:56+02:00";null;null;25.313;null;null
"2019-10-02T09:28:56+02:00";null;null;null;25.813;null
"2019-10-02T09:28:56+02:00";26.125;null;null;null;null
"2019-10-02T09:29:01+02:00";null;null;null;25.813;null
"2019-10-02T09:29:01+02:00";null;26.438;null;null;null
"2019-10-02T09:29:01+02:00";26.125;null;null;null;null
"2019-10-02T09:29:01+02:00";null;null;25.313;null;null
"2019-10-02T09:29:01+02:00";null;null;null;null;24.688
"2019-10-02T09:29:06+02:00";null;null;25.25;null;null
"2019-10-02T09:29:06+02:00";null;26.438;null;null;null
"2019-10-02T09:29:06+02:00";26.125;null;null;null;null
"2019-10-02T09:29:06+02:00";null;null;null;null;24.688
"2019-10-02T09:29:06+02:00";null;null;null;25.813;null
"2019-10-02T09:29:11+02:00";null;null;null;25.813;null
"2019-10-02T09:29:11+02:00";null;null;null;null;24.688
"2019-10-02T09:29:11+02:00";null;null;25.188;null;null
"2019-10-02T09:29:11+02:00";null;26.375;null;null;null
"2019-10-02T09:29:11+02:00";26.125;null;null;null;null
"2019-10-02T09:29:17+02:00";null;null;null;25.813;null
"2019-10-02T09:29:17+02:00";null;null;null;null;24.75
"2019-10-02T09:29:17+02:00";null;null;25.25;null;null
"2019-10-02T09:29:17+02:00";null;26.438;null;null;null
"2019-10-02T09:29:17+02:00";26.125;null;null;null;null
"2019-10-02T09:29:21+02:00";null;null;null;null;24.75
"2019-10-02T09:29:21+02:00";null;null;25.25;null;null
"2019-10-02T09:29:21+02:00";null;26.438;null;null;null
"2019-10-02T09:29:21+02:00";26.125;null;null;null;null
"2019-10-02T09:29:21+02:00";null;null;null;25.813;null
"2019-10-02T09:29:26+02:00";null;null;null;null;24.688
"2019-10-02T09:29:26+02:00";null;null;25.25;null;null
"2019-10-02T09:29:26+02:00";null;26.375;null;null;null
"2019-10-02T09:29:26+02:00";26.063;null;null;null;null
"2019-10-02T09:29:26+02:00";null;null;null;25.75;null
"2019-10-02T09:29:31+02:00";null;null;25.313;null;null
"2019-10-02T09:29:31+02:00";26.125;null;null;null;null
"2019-10-02T09:29:31+02:00";null;26.438;null;null;null
"2019-10-02T09:29:31+02:00";null;null;null;null;24.75
"2019-10-02T09:29:31+02:00";null;null;null;25.813;null
"2019-10-02T09:29:36+02:00";null;null;25.313;null;null
"2019-10-02T09:29:36+02:00";26.125;null;null;null;null
"2019-10-02T09:29:36+02:00";null;26.438;null;null;null
"2019-10-02T09:29:36+02:00";null;null;null;null;24.75
"2019-10-02T09:29:36+02:00";null;null;null;25.813;null
"2019-10-02T09:29:41+02:00";26.063;null;null;null;null
"2019-10-02T09:29:42+02:00";null;26.438;null;null;null
"2019-10-02T09:29:42+02:00";null;null;null;null;24.688
"2019-10-02T09:29:42+02:00";null;null;null;25.75;null
"2019-10-02T09:29:42+02:00";null;null;25.313;null;null
"2019-10-02T09:29:46+02:00";null;null;null;null;24.688
"2019-10-02T09:29:46+02:00";null;null;25.313;null;null
"2019-10-02T09:29:46+02:00";null;null;null;25.75;null
"2019-10-02T09:29:46+02:00";26.063;null;null;null;null
"2019-10-02T09:29:46+02:00";null;26.438;null;null;null
"2019-10-02T09:29:51+02:00";null;null;25.25;null;null
"2019-10-02T09:29:51+02:00";null;null;null;25.75;null
"2019-10-02T09:29:51+02:00";null;26.5;null;null;null
"2019-10-02T09:29:51+02:00";null;null;null;null;24.75
"2019-10-02T09:29:51+02:00";26.063;null;null;null;null
"2019-10-02T09:29:56+02:00";null;null;25.313;null;null
"2019-10-02T09:29:56+02:00";null;null;null;25.688;null
"2019-10-02T09:29:56+02:00";null;26.438;null;null;null
"2019-10-02T09:29:56+02:00";null;null;null;null;24.75
"2019-10-02T09:29:56+02:00";26.063;null;null;null;null
"2019-10-02T09:30:01+02:00";null;null;25.313;null;null
"2019-10-02T09:30:01+02:00";null;26.375;null;null;null
"2019-10-02T09:30:01+02:00";null;null;null;25.625;null
"2019-10-02T09:30:01+02:00";null;null;null;null;24.75
"2019-10-02T09:30:01+02:00";26.063;null;null;null;null
"2019-10-02T09:30:06+02:00";null;null;null;25.688;null
"2019-10-02T09:30:06+02:00";null;26.375;null;null;null
"2019-10-02T09:30:06+02:00";null;null;null;null;24.75
"2019-10-02T09:30:06+02:00";26.125;null;null;null;null
"2019-10-02T09:30:07+02:00";null;null;25.313;null;null
"2019-10-02T09:30:11+02:00";null;26.375;null;null;null
"2019-10-02T09:30:11+02:00";null;null;null;25.688;null
"2019-10-02T09:30:11+02:00";null;null;25.313;null;null
"2019-10-02T09:30:11+02:00";null;null;null;null;24.75
"2019-10-02T09:30:11+02:00";26.125;null;null;null;null
"2019-10-02T09:30:17+02:00";null;26.5;null;null;null
"2019-10-02T09:30:17+02:00";null;null;null;25.625;null
"2019-10-02T09:30:17+02:00";null;null;null;null;24.75
"2019-10-02T09:30:17+02:00";26.125;null;null;null;null
"2019-10-02T09:30:17+02:00";null;null;25.313;null;null
"2019-10-02T09:30:21+02:00";null;null;null;null;24.75
"2019-10-02T09:30:21+02:00";26.125;null;null;null;null
"2019-10-02T09:30:21+02:00";null;null;25.313;null;null
"2019-10-02T09:30:21+02:00";null;26.5;null;null;null
"2019-10-02T09:30:21+02:00";null;null;null;25.625;null
"2019-10-02T09:30:26+02:00";26;null;null;null;null
"2019-10-02T09:30:26+02:00";null;null;25.313;null;null
"2019-10-02T09:30:26+02:00";null;26.438;null;null;null
"2019-10-02T09:30:26+02:00";null;null;null;25.625;null
"2019-10-02T09:30:26+02:00";null;null;null;null;24.688
"2019-10-02T09:30:31+02:00";null;null;25.313;null;null
"2019-10-02T09:30:31+02:00";null;26.438;null;null;null
"2019-10-02T09:30:31+02:00";null;null;null;null;24.688
"2019-10-02T09:30:31+02:00";26;null;null;null;null
"2019-10-02T09:30:31+02:00";null;null;null;25.625;null
"2019-10-02T09:30:36+02:00";null;26.438;null;null;null
"2019-10-02T09:30:36+02:00";null;null;null;null;24.688
"2019-10-02T09:30:36+02:00";26.125;null;null;null;null
"2019-10-02T09:30:36+02:00";null;null;null;25.563;null
"2019-10-02T09:30:36+02:00";null;null;25.313;null;null
"2019-10-02T09:30:41+02:00";26.125;null;null;null;null
"2019-10-02T09:30:41+02:00";null;null;null;25.625;null
"2019-10-02T09:30:41+02:00";null;null;25.313;null;null
"2019-10-02T09:30:41+02:00";null;null;null;null;24.75
"2019-10-02T09:30:42+02:00";null;26.5;null;null;null
"2019-10-02T09:30:46+02:00";null;null;null;null;24.75
"2019-10-02T09:30:46+02:00";26.125;null;null;null;null
"2019-10-02T09:30:46+02:00";null;null;null;25.625;null
"2019-10-02T09:30:46+02:00";null;null;25.313;null;null
"2019-10-02T09:30:46+02:00";null;26.5;null;null;null
"2019-10-02T09:30:51+02:00";26.125;null;null;null;null
"2019-10-02T09:30:51+02:00";null;null;null;25.563;null
"2019-10-02T09:30:51+02:00";null;null;25.375;null;null
"2019-10-02T09:30:51+02:00";null;26.438;null;null;null
"2019-10-02T09:30:51+02:00";null;null;null;null;24.75
"2019-10-02T09:30:56+02:00";null;null;25.313;null;null
"2019-10-02T09:30:56+02:00";26.125;null;null;null;null
"2019-10-02T09:30:56+02:00";null;null;null;25.625;null
"2019-10-02T09:30:56+02:00";null;26.5;null;null;null
"2019-10-02T09:30:56+02:00";null;null;null;null;24.75
"2019-10-02T09:31:01+02:00";null;null;null;25.688;null
"2019-10-02T09:31:01+02:00";null;26.438;null;null;null
"2019-10-02T09:31:01+02:00";null;null;null;null;24.75
"2019-10-02T09:31:01+02:00";null;null;25.313;null;null
"2019-10-02T09:31:01+02:00";26.125;null;null;null;null
"2019-10-02T09:31:06+02:00";null;26.438;null;null;null
"2019-10-02T09:31:06+02:00";null;null;null;null;24.75
"2019-10-02T09:31:06+02:00";null;null;25.313;null;null
"2019-10-02T09:31:07+02:00";26.125;null;null;null;null
"2019-10-02T09:31:07+02:00";null;null;null;25.688;null
"2019-10-02T09:31:11+02:00";null;26.438;null;null;null
"2019-10-02T09:31:11+02:00";null;null;null;null;24.75
"2019-10-02T09:31:11+02:00";null;null;25.313;null;null
"2019-10-02T09:31:11+02:00";26.125;null;null;null;null
"2019-10-02T09:31:11+02:00";null;null;null;25.688;null
"2019-10-02T09:31:16+02:00";26.125;null;null;null;null
"2019-10-02T09:31:17+02:00";null;null;null;25.75;null
"2019-10-02T09:31:17+02:00";null;26.375;null;null;null
"2019-10-02T09:31:17+02:00";null;null;25.25;null;null
"2019-10-02T09:31:17+02:00";null;null;null;null;24.75
"2019-10-02T09:31:21+02:00";null;null;null;null;24.75
"2019-10-02T09:31:21+02:00";null;null;25.25;null;null
"2019-10-02T09:31:21+02:00";26.125;null;null;null;null
"2019-10-02T09:31:21+02:00";null;null;null;25.75;null
"2019-10-02T09:31:21+02:00";null;26.375;null;null;null
"2019-10-02T09:31:26+02:00";null;null;null;25.75;null
"2019-10-02T09:31:26+02:00";null;26.438;null;null;null
"2019-10-02T09:31:26+02:00";26.125;null;null;null;null
"2019-10-02T09:31:26+02:00";null;null;25.188;null;null
"2019-10-02T09:31:26+02:00";null;null;null;null;24.75
"2019-10-02T09:31:31+02:00";null;null;null;25.688;null
"2019-10-02T09:31:31+02:00";null;26.375;null;null;null
"2019-10-02T09:31:31+02:00";26.125;null;null;null;null
"2019-10-02T09:31:31+02:00";null;null;25.25;null;null
"2019-10-02T09:31:31+02:00";null;null;null;null;24.813
"2019-10-02T09:31:36+02:00";null;null;null;25.688;null
"2019-10-02T09:31:36+02:00";null;26.375;null;null;null
"2019-10-02T09:31:36+02:00";26.125;null;null;null;null
"2019-10-02T09:31:36+02:00";null;null;25.25;null;null
"2019-10-02T09:31:36+02:00";null;null;null;null;24.813
"2019-10-02T09:31:41+02:00";null;null;25.188;null;null
"2019-10-02T09:31:42+02:00";null;null;null;null;24.75
"2019-10-02T09:31:42+02:00";null;null;null;25.75;null
"2019-10-02T09:31:42+02:00";null;26.375;null;null;null
"2019-10-02T09:31:42+02:00";26.125;null;null;null;null
"2019-10-02T09:31:46+02:00";null;26.375;null;null;null
"2019-10-02T09:31:46+02:00";26.125;null;null;null;null
"2019-10-02T09:31:46+02:00";null;null;25.188;null;null
"2019-10-02T09:31:46+02:00";null;null;null;null;24.75
"2019-10-02T09:31:46+02:00";null;null;null;25.75;null
"2019-10-02T09:31:51+02:00";26.188;null;null;null;null
"2019-10-02T09:31:51+02:00";null;null;null;25.75;null
"2019-10-02T09:31:51+02:00";null;null;null;null;24.813
"2019-10-02T09:31:51+02:00";null;null;25.25;null;null
"2019-10-02T09:31:51+02:00";null;26.375;null;null;null
"2019-10-02T09:31:56+02:00";null;null;null;25.813;null
"2019-10-02T09:31:56+02:00";null;null;null;null;24.875
"2019-10-02T09:31:56+02:00";null;null;25.25;null;null
"2019-10-02T09:31:56+02:00";null;26.375;null;null;null
"2019-10-02T09:31:56+02:00";26.188;null;null;null;null
"2019-10-02T09:32:01+02:00";null;null;25.25;null;null
"2019-10-02T09:32:01+02:00";null;null;null;25.813;null
"2019-10-02T09:32:01+02:00";null;null;null;null;24.875
"2019-10-02T09:32:01+02:00";null;26.438;null;null;null
"2019-10-02T09:32:01+02:00";26.188;null;null;null;null
"2019-10-02T09:32:06+02:00";null;null;null;25.938;null
"2019-10-02T09:32:06+02:00";null;null;25.188;null;null
"2019-10-02T09:32:06+02:00";null;null;null;null;24.813
"2019-10-02T09:32:06+02:00";null;26.438;null;null;null
"2019-10-02T09:32:07+02:00";26.188;null;null;null;null
"2019-10-02T09:32:11+02:00";26.188;null;null;null;null
"2019-10-02T09:32:11+02:00";null;null;null;25.938;null
"2019-10-02T09:32:11+02:00";null;null;25.125;null;null
"2019-10-02T09:32:11+02:00";null;26.438;null;null;null
"2019-10-02T09:32:11+02:00";null;null;null;null;24.813
"2019-10-02T09:32:17+02:00";null;null;null;25.875;null
"2019-10-02T09:32:17+02:00";26.188;null;null;null;null
"2019-10-02T09:32:17+02:00";null;null;null;null;24.875
"2019-10-02T09:32:17+02:00";null;26.375;null;null;null
"2019-10-02T09:32:17+02:00";null;null;25.188;null;null
"2019-10-02T09:32:21+02:00";26.188;null;null;null;null
"2019-10-02T09:32:21+02:00";null;null;null;null;24.875
"2019-10-02T09:32:21+02:00";null;26.375;null;null;null
"2019-10-02T09:32:21+02:00";null;null;25.188;null;null
"2019-10-02T09:32:21+02:00";null;null;null;25.875;null
"2019-10-02T09:32:26+02:00";26.25;null;null;null;null
"2019-10-02T09:32:26+02:00";null;null;null;null;24.813
"2019-10-02T09:32:26+02:00";null;26.375;null;null;null
"2019-10-02T09:32:26+02:00";null;null;25.188;null;null
"2019-10-02T09:32:26+02:00";null;null;null;25.875;null
"2019-10-02T09:32:31+02:00";null;26.438;null;null;null
"2019-10-02T09:32:31+02:00";null;null;25.188;null;null
"2019-10-02T09:32:31+02:00";null;null;null;25.875;null
"2019-10-02T09:32:31+02:00";null;null;null;null;24.875
"2019-10-02T09:32:31+02:00";26.188;null;null;null;null
