time,temperature_front_bottom,temperature_front_middle,temperature_front_top,temperature_rear_bottom,temperature_rear_middle,temperature_rear_top
2019-10-02 09:00:00,19.72,18.314,24.294999999999998,23.44,23.16,27.88
2019-10-02 09:01:00,19.75,18.323999999999998,24.205000000000002,23.455000000000002,23.145999999999997,27.88
2019-10-02 09:02:00,19.69,18.34,24.235,23.44,23.15,27.895
2019-10-02 09:03:00,19.69,18.33,24.205000000000002,23.452,23.15,27.88
2019-10-02 09:04:00,19.66,18.3425,24.205000000000002,23.5,23.16,27.88
2019-10-02 09:05:00,19.654,18.33,24.22,23.5,23.185000000000002,27.976
2019-10-02 09:06:00,19.73,18.33,24.25,23.5,23.16,27.88
2019-10-02 09:07:00,19.66,18.323999999999998,24.25,23.5,23.1625,27.88
2019-10-02 09:08:00,19.65,18.33,24.21,23.56,23.19,27.88
2019-10-02 09:09:00,19.735,18.33,24.25,23.56,23.215,27.88
2019-10-02 09:10:00,19.69,18.32,24.25,23.5775,23.19,27.88
2019-10-02 09:11:00,19.69,18.31,24.25,23.56,23.17,27.94
2019-10-02 09:12:00,19.72,18.32,24.28,23.573999999999998,23.22,27.925
2019-10-02 09:13:00,19.79,18.32,24.25,23.63,23.2425,27.94
2019-10-02 09:14:00,19.75,18.34,24.214000000000002,23.63,23.23,27.892
2019-10-02 09:15:00,19.75,18.33,24.25,23.63,23.246,27.952
2019-10-02 09:16:00,19.785999999999998,18.322499999999998,24.27,23.69,23.204,27.94
2019-10-02 09:17:00,19.75,18.338,24.25,23.63,23.22,27.94
2019-10-02 09:18:00,19.726,18.336666666666666,24.265,23.63,23.215999999999998,27.94
2019-10-02 09:19:00,19.73,18.3175,24.274,23.616,23.174000000000003,27.94
2019-10-02 09:20:00,19.71,18.3175,24.25,23.56,23.16,28.0
2019-10-02 09:21:00,19.65,18.316666666666666,24.19,23.56,23.16,27.94
2019-10-02 09:22:00,19.69,18.31,24.19,23.544999999999998,23.15,27.94
2019-10-02 09:23:00,19.75,18.314999999999998,24.25,23.56,23.16,27.94
2019-10-02 09:24:00,19.72,18.34,24.205000000000002,23.612499999999997,23.19,27.94
2019-10-02 09:25:00,19.75,18.336666666666666,24.31,23.63,23.246,27.94
2019-10-02 09:26:00,19.765,18.35,24.214000000000002,23.63,23.26,27.94
2019-10-02 09:27:00,19.75,18.343333333333334,24.25,23.5775,23.235,27.94
2019-10-02 09:28:00,19.75,18.3525,24.235,23.5,23.2,27.94
2019-10-02 09:29:00,19.73,18.343333333333334,24.28,23.56,23.2,27.94
2019-10-02 09:30:00,19.71,18.3275,24.25,23.515,23.19,27.985
2019-10-02 09:31:00,19.72,18.33,24.235,23.56,23.23,27.985
2019-10-02 09:32:00,19.81,18.35,24.25,23.69,23.25,27.94
2019-10-02 09:33:00,19.77,18.343333333333334,24.25,23.63,23.26,28.0
2019-10-02 09:34:00,19.81,18.35,24.25,23.63,23.27,27.985
2019-10-02 09:35:00,19.75,18.36,24.25,23.645,23.27,27.94
2019-10-02 09:36:00,19.765,18.42,24.25,23.69,23.268,27.94
2019-10-02 09:37:00,19.75,18.3625,24.25,23.56,23.25,27.94
2019-10-02 09:38:00,19.75,18.29,24.25,23.5,23.19,27.94
2019-10-02 09:39:00,19.66,18.2,24.19,23.488,23.17,27.94
2019-10-02 09:40:00,19.587999999999997,18.105,24.235,23.515,23.12,27.94
2019-10-02 09:41:00,19.52,18.023333333333333,24.19,23.69,23.29,27.94
2019-10-02 09:42:00,19.4,17.933333333333334,24.285999999999998,24.267500000000002,23.58,28.0775
2019-10-02 09:43:00,19.3425,17.880000000000003,24.38,24.7825,24.08,28.265
