time,Thermal power (out),Electrical power (in),Electrical IT power
2019-10-02 09:35:00,10500.0,30705.0,27329.333333333332
2019-10-02 09:36:00,31933.334666666666,31044.0,27124.0
2019-10-02 09:37:00,51366.66766666667,30638.0,27353.0
2019-10-02 09:38:00,45166.66666666667,30822.0,27648.0
2019-10-02 09:39:00,41599.99966666666,29315.0,27251.0
2019-10-02 09:40:00,37866.668666666665,63279.0,41668.333333333336
2019-10-02 09:41:00,35266.668,62875.0,61731.666666666664
2019-10-02 09:42:00,34433.33466666667,64497.0,61290.0
2019-10-02 09:43:00,36100.002,64609.0,61457.666666666664
2019-10-02 09:44:00,38133.334,64834.0,61627.333333333336
2019-10-02 09:45:00,39600.00133333333,64621.0,61059.0
2019-10-02 09:46:00,41466.66733333333,65197.0,61715.0
2019-10-02 09:47:00,43400.002,65131.0,61096.0
2019-10-02 09:48:00,45833.335,64507.0,61275.666666666664
2019-10-02 09:49:00,46500.00166666666,65169.0,62313.666666666664
2019-10-02 09:50:00,49333.333333333336,64120.0,62086.0
2019-10-02 09:51:00,50366.668666666665,64229.0,62066.0
2019-10-02 09:52:00,52866.666000000005,64224.0,62162.666666666664
2019-10-02 09:53:00,53166.666666666664,64562.0,61884.333333333336
2019-10-02 09:54:00,53766.666333333334,65067.0,61531.0
2019-10-02 09:55:00,55299.999,64176.0,62326.666666666664
2019-10-02 09:56:00,55866.66766666667,66419.0,62006.666666666664
2019-10-02 09:57:00,56433.33466666666,64538.0,61947.0
2019-10-02 09:58:00,56533.334,64908.0,61630.333333333336
2019-10-02 09:59:00,57166.66666666667,64993.0,60941.666666666664
2019-10-02 10:00:00,57533.335333333336,65538.0,61432.0
2019-10-02 10:01:00,57600.002,65322.0,61361.666666666664
2019-10-02 10:02:00,58100.002,64940.0,61355.0
2019-10-02 10:03:00,58233.333333333336,65143.0,62654.333333333336
2019-10-02 10:04:00,58233.333333333336,63220.0,62223.666666666664
2019-10-02 10:05:00,58400.00033333333,64782.0,62548.0
2019-10-02 10:06:00,58400.002,65068.0,61547.666666666664
2019-10-02 10:07:00,58599.99966666667,65025.0,61419.333333333336
2019-10-02 10:08:00,58766.668,65557.0,61002.666666666664
2019-10-02 10:09:00,59066.667,64672.0,61705.333333333336
2019-10-02 10:10:00,59100.00133333333,63533.0,62205.333333333336
2019-10-02 10:11:00,59100.00133333333,63329.0,61491.333333333336
2019-10-02 10:12:00,59400.00033333333,64859.0,61678.0
2019-10-02 10:13:00,59400.00033333333,64229.0,62193.666666666664
2019-10-02 10:14:00,59400.00033333333,64916.0,61635.666666666664
2019-10-02 10:15:00,59100.00133333333,65239.0,62059.333333333336
2019-10-02 10:16:00,59666.668,66132.0,61585.666666666664
2019-10-02 10:17:00,59566.668666666665,64868.0,61516.0
2019-10-02 10:18:00,59466.66733333333,65343.0,61464.0
2019-10-02 10:19:00,59699.99933333333,64533.0,61688.0
2019-10-02 10:20:00,59400.002,64999.0,61378.666666666664
2019-10-02 10:21:00,59500.0,66013.0,61684.666666666664
2019-10-02 10:22:00,59733.333666666666,65226.0,61396.666666666664
2019-10-02 10:23:00,59833.335,64418.0,62103.0
2019-10-02 10:24:00,59500.0,64551.0,62437.0
2019-10-02 10:25:00,59200.00066666667,64508.0,61368.666666666664
2019-10-02 10:26:00,59266.666333333334,64069.0,61321.333333333336
2019-10-02 10:27:00,58866.66766666667,64731.0,61610.0
2019-10-02 10:28:00,60200.001,63823.0,61421.333333333336
2019-10-02 10:29:00,60100.002,65777.0,61818.0
2019-10-02 10:30:00,60266.668666666665,63962.0,61598.666666666664
2019-10-02 10:31:00,60166.668,66063.0,61418.666666666664
2019-10-02 10:32:00,60533.335333333336,64157.0,62075.666666666664
2019-10-02 10:33:00,60533.335333333336,64946.0,62615.333333333336
2019-10-02 10:34:00,61000.001000000004,64940.0,61667.333333333336
2019-10-02 10:35:00,61100.002,64654.0,62199.0
2019-10-02 10:36:00,60900.00133333333,65426.0,61587.666666666664
2019-10-02 10:37:00,60866.66766666667,64572.0,61447.333333333336
2019-10-02 10:38:00,60833.335,64258.0,61217.666666666664
2019-10-02 10:39:00,60766.666333333334,64954.0,61673.0
2019-10-02 10:40:00,61033.335333333336,65590.0,61584.0
2019-10-02 10:41:00,61066.667,64553.0,61323.333333333336
2019-10-02 10:42:00,61300.00066666667,64438.0,61928.0
2019-10-02 10:43:00,61000.0,64992.0,61789.0
2019-10-02 10:44:00,61033.334,64821.0,61365.666666666664
2019-10-02 10:45:00,61266.668,73723.0,68323.66666666667
2019-10-02 10:46:00,61466.66733333333,81954.0,77612.0
2019-10-02 10:47:00,61933.333,83387.0,78929.66666666667
2019-10-02 10:48:00,63199.99933333333,81462.0,79740.66666666667
2019-10-02 10:49:00,66666.66966666667,83475.0,79570.66666666667
2019-10-02 10:50:00,67633.33633333333,82580.0,79371.66666666667
2019-10-02 10:51:00,69533.33566666667,82931.0,79662.66666666667
2019-10-02 10:52:00,70466.66733333333,82902.0,80543.33333333333
2019-10-02 10:53:00,71033.33266666667,82513.0,80299.0
2019-10-02 10:54:00,71099.99799999999,83008.0,78912.33333333333
2019-10-02 10:55:00,71600.00366666667,82393.0,79099.33333333333
2019-10-02 10:56:00,72000.0,82922.0,78575.33333333333
2019-10-02 10:57:00,72966.667,81461.0,80058.33333333333
2019-10-02 10:58:00,74366.666,82943.0,79945.0
2019-10-02 10:59:00,75233.33766666667,82247.0,79162.0
2019-10-02 11:00:00,75600.004,82065.0,79595.66666666667
2019-10-02 11:01:00,76000.0,82718.0,80220.0
2019-10-02 11:02:00,76399.99866666667,83226.0,80018.0
2019-10-02 11:03:00,75800.003,83321.0,78980.0
2019-10-02 11:04:00,75933.33433333333,81573.0,79983.33333333333
2019-10-02 11:05:00,76533.33266666667,82183.0,79474.66666666667
2019-10-02 11:06:00,76800.003,83037.0,79836.0
2019-10-02 11:07:00,76700.002,83216.0,80048.66666666667
2019-10-02 11:08:00,76699.99933333333,82071.0,79700.0
2019-10-02 11:09:00,77099.99799999999,82899.0,80288.0
2019-10-02 11:10:00,76800.003,81094.0,79172.66666666667
2019-10-02 11:11:00,76999.99966666666,83828.0,78592.0
2019-10-02 11:12:00,78000.00266666667,82941.0,79151.66666666667
2019-10-02 11:13:00,78633.33666666667,83492.0,78377.33333333333
2019-10-02 11:14:00,78633.33366666666,83344.0,78972.33333333333
2019-10-02 11:15:00,78266.66466666666,82200.0,78900.0
2019-10-02 11:16:00,78100.001,83604.0,79408.66666666667
2019-10-02 11:17:00,77900.00200000001,81470.0,79570.33333333333
2019-10-02 11:18:00,77333.336,82494.0,79431.66666666667
2019-10-02 11:19:00,77900.00166666666,82725.0,79828.0
2019-10-02 11:20:00,77900.00200000001,83599.0,79052.33333333333
2019-10-02 11:21:00,78033.33833333333,83206.0,78974.0
2019-10-02 11:22:00,78200.005,82371.0,79926.0
2019-10-02 11:23:00,78266.67066666667,82593.0,80144.33333333333
2019-10-02 11:24:00,78599.99799999999,82557.0,79556.66666666667
2019-10-02 11:25:00,78366.66900000001,82659.0,79168.0
2019-10-02 11:26:00,78100.001,82415.0,79386.0
2019-10-02 11:27:00,77566.66833333333,83293.0,79882.33333333333
2019-10-02 11:28:00,77866.666,83102.0,80850.0
2019-10-02 11:29:00,79500.00266666667,81939.0,80345.0
2019-10-02 11:30:00,80500.0,82706.0,80095.66666666667
2019-10-02 11:31:00,81100.001,83244.0,79822.33333333333
2019-10-02 11:32:00,80933.337,81910.0,79693.66666666667
2019-10-02 11:33:00,79933.33133333332,82970.0,79132.33333333333
2019-10-02 11:34:00,79100.001,83859.0,79807.66666666667
2019-10-02 11:35:00,78566.66866666668,82585.0,79632.0
2019-10-02 11:36:00,78333.336,83241.0,79711.0
2019-10-02 11:37:00,78466.66733333333,83071.0,79662.0
2019-10-02 11:38:00,78966.66733333333,82593.0,79736.66666666667
2019-10-02 11:39:00,78933.33466666668,83030.0,80626.66666666667
2019-10-02 11:40:00,78400.00200000001,81960.0,79455.33333333333
2019-10-02 11:41:00,78800.00333333334,83891.0,80227.66666666667
2019-10-02 11:42:00,78300.00333333334,83428.0,79981.0
2019-10-02 11:43:00,78533.33266666667,82070.0,79205.33333333333
2019-10-02 11:44:00,78266.66466666666,83358.0,79002.0
2019-10-02 11:45:00,78366.666,83336.0,79076.33333333333
2019-10-02 11:46:00,79433.33433333333,83054.0,79095.66666666667
2019-10-02 11:47:00,81100.00366666667,82305.0,78526.0
2019-10-02 11:48:00,81233.332,82802.0,78224.33333333333
2019-10-02 11:49:00,81633.33666666667,83183.0,79210.66666666667
2019-10-02 11:50:00,81866.66900000001,81965.0,79214.66666666667
2019-10-02 11:51:00,79833.333,83998.0,79156.66666666667
2019-10-02 11:52:00,78933.337,88550.0,84142.33333333333
2019-10-02 11:53:00,78466.66733333333,96275.0,90766.0
2019-10-02 11:54:00,79400.00433333333,96355.0,91458.66666666667
2019-10-02 11:55:00,80533.33266666667,96937.0,92555.0
2019-10-02 11:56:00,81933.33433333333,95920.0,93473.33333333333
2019-10-02 11:57:00,82233.332,97036.0,93738.33333333333
2019-10-02 11:58:00,84700.00200000001,96060.0,92798.33333333333
2019-10-02 11:59:00,86433.33133333334,95771.0,93697.0
2019-10-02 12:00:00,87300.00300000001,97220.0,94018.33333333333
2019-10-02 12:01:00,86766.66799999999,96553.0,93250.0
2019-10-02 12:02:00,89233.33466666668,95298.0,93730.0
2019-10-02 12:03:00,89699.99933333334,96394.0,93716.33333333333
2019-10-02 12:04:00,88500.00266666667,97274.0,93935.0
2019-10-02 12:05:00,87766.67066666667,98077.0,93822.33333333333
2019-10-02 12:06:00,87266.66466666668,96224.0,93037.66666666667
2019-10-02 12:07:00,87333.33600000001,97449.0,92630.66666666667
2019-10-02 12:08:00,87633.33633333334,95118.0,92634.0
2019-10-02 12:09:00,88200.005,97729.0,93658.33333333333
2019-10-02 12:10:00,88333.33633333333,97087.0,93529.66666666667
2019-10-02 12:11:00,88533.33266666667,96626.0,93385.33333333333
2019-10-02 12:12:00,88933.33433333333,94634.0,93715.66666666667
2019-10-02 12:13:00,89000.0,96664.0,93791.33333333333
2019-10-02 12:14:00,89000.0,97326.0,93220.66666666667
2019-10-02 12:15:00,88966.66733333333,97429.0,94041.33333333333
2019-10-02 12:16:00,88933.33733333333,97405.0,94363.0
2019-10-02 12:17:00,90266.66466666668,96759.0,93491.33333333333
2019-10-02 12:18:00,91600.00366666667,98000.0,94230.33333333333
2019-10-02 12:19:00,91266.67033333334,97409.0,93617.0
2019-10-02 12:20:00,91900.00166666666,96549.0,92469.0
2019-10-02 12:21:00,92300.00333333334,97652.0,93162.66666666667
2019-10-02 12:22:00,92499.99966666667,96874.0,93556.33333333333
2019-10-02 12:23:00,92466.66733333333,95994.0,92720.66666666667
2019-10-02 12:24:00,92733.33533333332,95729.0,93352.33333333333
2019-10-02 12:25:00,92966.66733333333,97184.0,94046.0
2019-10-02 12:26:00,92700.005,96775.0,93820.33333333333
2019-10-02 12:27:00,92300.00300000001,95239.0,94549.0
2019-10-02 12:28:00,91766.67066666667,95379.0,93199.66666666667
2019-10-02 12:29:00,91233.33766666667,97165.0,93862.33333333333
2019-10-02 12:30:00,91566.671,96978.0,94633.33333333333
2019-10-02 12:31:00,91100.001,97342.0,93955.33333333333
2019-10-02 12:32:00,91000.0,98310.0,94128.0
2019-10-02 12:33:00,90433.33700000001,96842.0,94643.66666666667
2019-10-02 12:34:00,90699.99933333334,98354.0,94722.0
2019-10-02 12:35:00,93033.33266666667,98917.0,93707.66666666667
2019-10-02 12:36:00,93733.33200000001,96832.0,94351.66666666667
2019-10-02 12:37:00,93233.33766666667,96791.0,94146.66666666667
2019-10-02 12:38:00,93133.33666666667,96821.0,92637.33333333333
2019-10-02 12:39:00,93266.67033333334,96641.0,93776.66666666667
2019-10-02 12:40:00,93366.669,97631.0,93748.0
2019-10-02 12:41:00,93533.33266666667,96541.0,93766.33333333333
2019-10-02 12:42:00,93866.666,97432.0,93755.0
2019-10-02 12:43:00,94200.005,95622.0,94174.0
2019-10-02 12:44:00,94000.0,97011.0,95217.66666666667
2019-10-02 12:45:00,94500.0,97064.0,93769.33333333333
2019-10-02 12:46:00,94200.00200000001,96808.0,93478.0
2019-10-02 12:47:00,92866.67166666668,97288.0,93403.0
2019-10-02 12:48:00,92233.33766666667,96898.0,94441.0
2019-10-02 12:49:00,92466.66966666668,98907.0,93147.33333333333
2019-10-02 12:50:00,92633.33366666667,94387.0,93957.0
2019-10-02 12:51:00,93166.66933333334,96508.0,93771.0
2019-10-02 12:52:00,91866.67166666668,96027.0,94299.66666666667
2019-10-02 12:53:00,91833.33633333333,97758.0,94242.33333333333
2019-10-02 12:54:00,91300.00300000001,97025.0,93018.66666666667
2019-10-02 12:55:00,92733.33200000001,97791.0,93588.0
2019-10-02 12:56:00,94366.666,96622.0,94184.66666666667
2019-10-02 12:57:00,94000.00266666667,97710.0,94148.66666666667
2019-10-02 12:58:00,93933.33133333334,97402.0,93150.33333333333
2019-10-02 12:59:00,93833.33600000001,96942.0,94347.66666666667
2019-10-02 13:00:00,94566.671,96233.0,93677.0
2019-10-02 13:01:00,94333.33633333333,96527.0,94363.66666666667
2019-10-02 13:02:00,94133.33666666667,97204.0,93749.0
2019-10-02 13:03:00,94300.00333333334,97717.0,94299.0
2019-10-02 13:04:00,94066.66833333333,96211.0,94937.66666666667
2019-10-02 13:05:00,94600.00366666667,96331.0,93282.66666666667
2019-10-02 13:06:00,94566.66533333334,96699.0,93502.66666666667
2019-10-02 13:07:00,94633.33366666667,97869.0,93689.33333333333
2019-10-02 13:08:00,93800.00033333334,96655.0,95241.0
2019-10-02 13:09:00,93900.002,97771.0,93856.33333333333
2019-10-02 13:10:00,93733.33466666668,97266.0,93870.33333333333
2019-10-02 13:11:00,93600.00366666667,96375.0,92637.33333333333
2019-10-02 13:12:00,94000.00266666667,98908.0,93391.66666666667
2019-10-02 13:13:00,93933.33433333333,97415.0,94413.0
2019-10-02 13:14:00,93333.33600000001,97144.0,93427.33333333333
2019-10-02 13:15:00,92266.67066666667,97660.0,92846.33333333333
2019-10-02 13:16:00,92166.66666666667,97625.0,93397.33333333333
2019-10-02 13:17:00,92499.99966666667,94960.0,94060.33333333333
2019-10-02 13:18:00,94600.00133333333,96979.0,93017.0
2019-10-02 13:19:00,95233.335,96840.0,94755.66666666667
2019-10-02 13:20:00,94400.00133333335,96748.0,93640.0
2019-10-02 13:21:00,94366.67166666668,97420.0,93627.0
2019-10-02 13:22:00,94700.005,97011.0,94062.66666666667
2019-10-02 13:23:00,95300.00300000001,105834.0,98557.0
2019-10-02 13:24:00,94933.33133333334,106545.0,103364.33333333333
2019-10-02 13:25:00,94833.33633333333,106293.0,104007.66666666667
2019-10-02 13:26:00,96966.66733333333,107163.0,104134.0
2019-10-02 13:27:00,97733.335,107477.0,103367.66666666667
2019-10-02 13:28:00,98400.00133333335,107416.0,103325.33333333333
2019-10-02 13:29:00,99300.00300000001,107157.0,103701.0
2019-10-02 13:30:00,99900.00433333335,107425.0,103818.66666666667
2019-10-02 13:31:00,99733.335,107280.0,103269.66666666667
2019-10-02 13:32:00,100600.00366666667,106830.0,103005.0
2019-10-02 13:33:00,100766.66799999999,105434.0,103442.66666666667
2019-10-02 13:34:00,100800.00033333334,106674.0,103478.66666666667
2019-10-02 13:35:00,101366.666,106520.0,103109.0
2019-10-02 13:36:00,101100.004,107017.0,103108.0
2019-10-02 13:37:00,101700.00200000001,106946.0,102919.66666666667
2019-10-02 13:38:00,101899.99866666667,106610.0,102566.66666666667
2019-10-02 13:39:00,101766.66466666668,107014.0,103765.66666666667
2019-10-02 13:40:00,101733.335,106978.0,103983.0
2019-10-02 13:41:00,102266.66466666668,106934.0,102973.0
2019-10-02 13:42:00,101566.66533333334,106233.0,103345.33333333333
2019-10-02 13:43:00,102366.666,107530.0,104663.0
2019-10-02 13:44:00,102366.666,107180.0,104538.66666666667
2019-10-02 13:45:00,101833.33300000001,107104.0,104381.0
2019-10-02 13:46:00,102233.33466666668,108269.0,103785.33333333333
2019-10-02 13:47:00,102566.66533333334,106891.0,103213.0
2019-10-02 13:48:00,102600.00366666667,106912.0,103196.0
2019-10-02 13:49:00,102599.998,106487.0,103628.66666666667
2019-10-02 13:50:00,102333.33600000001,107218.0,103380.0
2019-10-02 13:51:00,102700.00200000001,106296.0,102979.33333333333
2019-10-02 13:52:00,103233.33766666667,105674.0,103126.33333333333
2019-10-02 13:53:00,103133.33366666667,106707.0,103211.66666666667
2019-10-02 13:54:00,103133.334,106467.0,104346.66666666667
2019-10-02 13:55:00,102933.33700000001,107258.0,103475.66666666667
2019-10-02 13:56:00,102600.00366666667,106961.0,103879.66666666667
2019-10-02 13:57:00,103400.00166666666,105074.0,104514.66666666667
2019-10-02 13:58:00,102999.99966666667,106471.0,103894.0
2019-10-02 13:59:00,102733.33466666668,106491.0,102896.0
2019-10-02 14:00:00,102333.33300000001,107213.0,102787.33333333333
2019-10-02 14:01:00,102900.002,108183.0,103074.66666666667
2019-10-02 14:02:00,103166.66933333334,108621.0,104205.33333333333
2019-10-02 14:03:00,103033.33533333334,107487.0,103547.0
2019-10-02 14:04:00,103366.66866666668,106428.0,103080.33333333333
2019-10-02 14:05:00,103433.33433333333,105843.0,103314.0
2019-10-02 14:06:00,103533.33266666667,105968.0,103392.0
2019-10-02 14:07:00,103400.00166666666,106403.0,103847.33333333333
2019-10-02 14:08:00,103366.66866666668,106274.0,103226.66666666667
2019-10-02 14:09:00,103499.99966666667,106006.0,103678.0
2019-10-02 14:10:00,103466.667,107833.0,103218.0
2019-10-02 14:11:00,103433.33466666666,107705.0,104241.33333333333
2019-10-02 14:12:00,103333.33600000001,107744.0,103843.33333333333
2019-10-02 14:13:00,103233.33766666667,108279.0,103117.0
2019-10-02 14:14:00,103600.00366666667,108279.0,102774.66666666667
2019-10-02 14:15:00,103700.00200000001,108279.0,103287.0
2019-10-02 14:16:00,103566.66533333334,108279.0,103878.33333333333
2019-10-02 14:17:00,103266.66466666668,108279.0,103747.33333333333
2019-10-02 14:18:00,103599.998,108279.0,104245.0
2019-10-02 14:19:00,103400.00166666666,108279.0,103382.0
2019-10-02 14:20:00,103366.666,108279.0,102836.33333333333
2019-10-02 14:21:00,103533.33266666667,108279.0,103084.66666666667
2019-10-02 14:22:00,103800.00066666666,107318.0,103502.33333333333
2019-10-02 14:23:00,103600.001,107227.0,103710.66666666667
2019-10-02 14:24:00,102699.99933333334,107204.0,103497.33333333333
2019-10-02 14:25:00,102433.33133333334,106988.0,103734.33333333333
2019-10-02 14:26:00,103166.66933333334,106886.0,103588.33333333333
2019-10-02 14:27:00,103700.00200000001,31268.0,60674.666666666664
2019-10-02 14:28:00,102666.66633333334,31842.0,28315.666666666668
2019-10-02 14:29:00,98666.66666666667,31374.0,27937.0
2019-10-02 14:30:00,94700.00233333334,30949.0,27707.333333333332
2019-10-02 14:31:00,84733.33466666666,31587.0,27699.333333333332
2019-10-02 14:32:00,77466.66733333333,31178.0,27768.0
2019-10-02 14:33:00,71066.66833333333,30507.0,27333.333333333332
2019-10-02 14:34:00,67366.666,30883.0,27772.666666666668
2019-10-02 14:35:00,61100.002,30078.0,27641.666666666668
2019-10-02 14:36:00,57300.00066666667,30308.0,27472.0
2019-10-02 14:37:00,54533.33433333333,30279.0,27483.0
2019-10-02 14:38:00,53266.668,30391.0,27535.666666666668
2019-10-02 14:39:00,51866.66766666667,30870.0,27273.666666666668
2019-10-02 14:40:00,48833.33466666666,30059.0,27382.333333333332
2019-10-02 14:41:00,47500.00166666666,30552.0,27473.333333333332
2019-10-02 14:42:00,46000.0,30253.0,27444.666666666668
2019-10-02 14:43:00,45333.33466666666,32079.0,27119.666666666668
2019-10-02 14:44:00,44700.002,30625.0,27398.666666666668
2019-10-02 14:45:00,44300.00066666667,29839.0,27235.333333333332
2019-10-02 14:46:00,44233.333666666666,30651.0,27449.666666666668
2019-10-02 14:47:00,43200.001,30686.0,27408.0
2019-10-02 14:48:00,42099.99966666667,30580.0,27276.333333333332
2019-10-02 14:49:00,40833.333333333336,30501.0,27370.333333333332
2019-10-02 14:50:00,40133.335,30864.0,27413.333333333332
2019-10-02 14:51:00,39400.0,29571.0,27552.0
2019-10-02 14:52:00,38800.00066666667,30689.0,27448.666666666668
2019-10-02 14:53:00,38400.0,29557.0,27481.666666666668
2019-10-02 14:54:00,38233.333666666666,30677.0,27485.666666666668
2019-10-02 14:55:00,38200.001000000004,29939.0,27470.333333333332
2019-10-02 14:56:00,37866.66766666667,30497.0,27264.0
2019-10-02 14:57:00,37400.002,30155.0,27286.666666666668
2019-10-02 14:58:00,37066.668,30313.0,27444.666666666668
2019-10-02 14:59:00,36500.0,30244.0,27503.0
