time,temperature_p02r01c01srv01_inlet,temperature_p02r01c01srv02_inlet,temperature_p02r01c01srv03_inlet,temperature_p02r01c02srv01_inlet,temperature_p02r01c02srv02_inlet,temperature_p02r01c02srv03_inlet,temperature_p02r01c03srv01_inlet,temperature_p02r01c03srv02_inlet,temperature_p02r01c03srv03_inlet,temperature_p02r01c04srv01_inlet,temperature_p02r01c04srv02_inlet,temperature_p02r01c04srv03_inlet,temperature_p02r01c05srv01_inlet,temperature_p02r01c05srv02_inlet,temperature_p02r01c05srv03_inlet,temperature_p02r01c06srv01_inlet,temperature_p02r01c06srv02_inlet,temperature_p02r01c06srv03_inlet,temperature_p02r01c07srv01_inlet,temperature_p02r01c07srv02_inlet,temperature_p02r01c07srv03_inlet,temperature_p02r01c08srv01_inlet,temperature_p02r01c08srv02_inlet,temperature_p02r01c08srv03_inlet,temperature_p02r01c09srv01_inlet,temperature_p02r01c09srv02_inlet,temperature_p02r01c09srv03_inlet,temperature_p02r01c10srv01_inlet,temperature_p02r01c10srv02_inlet,temperature_p02r01c10srv03_inlet
02-Oct-2019 09:00:00,23.0,22.0,22.0,21.0,20.0,21.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.633333333333333,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:01:00,23.0,22.0,22.0,21.0,20.0,21.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.633333333333333,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:02:00,23.0,22.0,22.0,21.0,20.0,21.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.7,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:03:00,23.0,22.0,22.0,21.0,20.0,21.0,19.933333333333334,19.0,20.0,20.0,19.0,19.0,19.0,18.0,18.566666666666666,20.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:04:00,23.0,22.0,22.0,21.0,20.0,21.0,20.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,18.5,20.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:05:00,23.0,22.0,22.0,21.0,20.0,20.3,19.066666666666666,19.0,20.0,20.0,19.0,19.0,19.0,18.0,18.0,20.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:06:00,23.0,22.0,22.0,21.0,20.0,20.233333333333334,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,18.0,20.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:07:00,23.0,22.0,22.0,20.8,20.0,20.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,18.433333333333334,20.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:08:00,23.0,22.0,22.0,20.733333333333334,20.0,20.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,18.5,20.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:09:00,23.0,22.0,22.0,20.2,20.0,20.7,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,18.566666666666666,20.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:10:00,23.0,22.0,22.0,20.266666666666666,20.0,20.766666666666666,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,18.5,20.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:11:00,23.0,22.0,22.0,21.0,20.0,21.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,18.433333333333334,20.0,22.0,22.0,21.0,21.366666666666667,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:12:00,23.0,22.0,22.0,21.0,20.0,21.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,18.5,20.0,22.0,22.0,21.0,21.3,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:13:00,23.0,22.0,22.0,21.0,20.033333333333335,20.333333333333332,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.633333333333333,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:14:00,23.0,22.0,22.0,21.0,20.1,20.266666666666666,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.7,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:15:00,23.0,22.0,22.0,21.0,20.966666666666665,20.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:16:00,23.0,22.0,22.0,21.0,20.9,20.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,22.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:17:00,22.7,22.0,22.0,20.8,20.0,20.666666666666668,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.366666666666667,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:18:00,22.633333333333333,22.0,22.0,20.733333333333334,20.0,20.733333333333334,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.3,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:19:00,22.0,22.0,22.0,20.0,20.033333333333335,21.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:20:00,22.0,22.0,22.0,20.0,20.1,21.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:21:00,22.3,22.0,22.0,20.0,21.0,21.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:22:00,22.366666666666667,22.0,22.0,20.0,21.0,21.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:23:00,22.7,22.0,22.0,20.0,21.0,20.333333333333332,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:24:00,22.633333333333333,22.0,22.0,20.0,21.0,20.266666666666666,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
02-Oct-2019 09:25:00,22.3,22.0,22.0,20.2,20.966666666666665,20.714285714285715,19.0,19.0,20.0,20.0,19.0,19.0,19.0,18.0,19.0,20.0,22.0,22.0,21.0,21.0,22.0,22.0,21.0,22.0,23.0,22.0,23.0,24.0,23.0,23.0
