time,temperature_p02r09c01srv01_outlet,temperature_p02r09c01srv02_outlet,temperature_p02r09c01srv03_outlet,temperature_p02r09c02srv01_outlet,temperature_p02r09c02srv02_outlet,temperature_p02r09c02srv03_outlet,temperature_p02r09c03srv01_outlet,temperature_p02r09c03srv02_outlet,temperature_p02r09c03srv03_outlet,temperature_p02r09c04srv01_outlet,temperature_p02r09c04srv02_outlet,temperature_p02r09c04srv03_outlet,temperature_p02r09c05srv01_outlet,temperature_p02r09c05srv02_outlet,temperature_p02r09c05srv03_outlet,temperature_p02r09c06srv01_outlet,temperature_p02r09c06srv02_outlet,temperature_p02r09c06srv03_outlet,temperature_p02r09c07srv01_outlet,temperature_p02r09c07srv02_outlet,temperature_p02r09c07srv03_outlet,temperature_p02r09c08srv01_outlet,temperature_p02r09c08srv02_outlet,temperature_p02r09c08srv03_outlet,temperature_p02r09c09srv01_outlet,temperature_p02r09c09srv02_outlet,temperature_p02r09c09srv03_outlet,temperature_p02r09c10srv01_outlet,temperature_p02r09c10srv02_outlet,temperature_p02r09c10srv03_outlet
02-Oct-2019 09:01:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,24.766666666666666,26.0,24.0,24.0,25.0,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,27.2,28.0,30.0,30.433333333333334,29.0,30.0,30.833333333333332
02-Oct-2019 09:02:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,24.383333333333333,26.0,24.0,24.0,25.083333333333336,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,27.6,28.0,30.0,30.21666666666667,29.0,30.0,30.916666666666664
02-Oct-2019 09:03:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,24.0,26.0,24.0,24.0,25.166666666666668,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,28.0,28.0,30.0,30.0,29.0,30.0,31.0
02-Oct-2019 09:04:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,24.0,26.0,24.15,24.383333333333333,25.5,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,28.0,28.0,30.0,30.0,29.0,30.0,31.0
02-Oct-2019 09:05:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,24.0,26.0,24.3,24.766666666666666,25.833333333333332,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,28.0,28.0,30.0,30.0,29.0,30.0,31.0
02-Oct-2019 09:06:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,24.0,25.75,24.65,24.883333333333333,25.5,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,28.0,28.0,30.0,30.0,29.0,30.0,31.0
02-Oct-2019 09:07:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,24.0,25.5,25.0,25.0,25.166666666666668,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,28.0,28.0,30.0,30.0,29.0,30.0,31.0
02-Oct-2019 09:08:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,24.120689655172413,25.25,24.85,25.0,25.583333333333336,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,28.0,28.0,30.0,30.0,29.0,30.0,31.0
02-Oct-2019 09:09:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,24.24137931034483,25.0,24.7,25.0,26.0,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,28.0,28.0,30.0,30.0,29.0,30.0,31.0
02-Oct-2019 09:10:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,24.620689655172413,25.25,24.35,25.0,26.0,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,27.9,28.0,30.0,30.0,29.0,30.0,30.583333333333336
02-Oct-2019 09:11:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,25.0,25.5,24.0,25.0,26.0,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,27.8,28.0,30.0,30.0,29.0,30.0,30.166666666666668
02-Oct-2019 09:12:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,25.0,25.75,24.0,25.0,26.0,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,27.4,28.0,29.71666666666667,30.0,29.0,30.0,30.083333333333336
02-Oct-2019 09:13:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,25.0,26.0,24.0,25.0,26.0,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,27.0,28.0,29.433333333333334,30.0,29.0,30.0,30.0
02-Oct-2019 09:14:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,25.0,26.0,24.0,25.0,26.0,25.0,26.0,25.0,26.0,27.0,26.0,26.03333333333333,28.0,27.0,28.0,29.21666666666667,30.0,29.0,30.0,30.0
02-Oct-2019 09:15:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,25.0,26.0,24.0,25.0,26.0,25.0,26.0,25.0,26.0,27.0,26.0,26.066666666666666,28.0,27.0,28.0,29.0,30.0,29.0,30.0,30.0
02-Oct-2019 09:16:00,26.53333333333333,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,25.0,26.0,24.0,24.616666666666667,26.0,25.0,26.0,25.0,26.0,27.0,26.0,26.5,28.0,27.1,28.0,29.0,30.0,29.0,30.0,30.0
02-Oct-2019 09:17:00,26.066666666666666,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,25.0,26.0,24.0,24.233333333333334,26.0,25.0,26.0,25.0,26.0,27.0,26.0,26.933333333333334,28.0,27.2,28.0,29.0,30.0,29.0,30.0,30.0
02-Oct-2019 09:18:00,26.5,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,25.0,26.0,24.0,24.116666666666667,26.0,25.0,26.0,25.0,26.0,27.0,26.0,26.46666666666667,28.0,27.6,28.0,29.0,30.0,29.0,30.0,30.0
02-Oct-2019 09:19:00,26.933333333333334,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,25.0,26.0,24.0,24.0,26.0,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,28.0,28.0,29.0,30.0,29.0,30.0,30.0
02-Oct-2019 09:20:00,26.96666666666667,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,25.0,25.75,24.0,24.0,25.916666666666664,25.0,25.566666666666666,25.0,26.0,27.0,26.0,26.0,28.0,28.0,28.0,29.28333333333333,30.0,29.0,30.0,30.416666666666664
02-Oct-2019 09:21:00,27.0,26.0,27.0,25.0,25.0,26.0,24.0,25.0,25.0,25.0,25.0,25.5,24.0,24.0,25.833333333333332,25.0,25.133333333333333,25.0,26.0,27.0,26.0,26.0,28.0,28.0,28.0,29.566666666666666,30.0,29.0,30.0,30.833333333333332
