time,temperature_p02r11c01srv01_outlet,temperature_p02r11c01srv02_outlet,temperature_p02r11c01srv03_outlet,temperature_p02r11c02srv01_outlet,temperature_p02r11c02srv02_outlet,temperature_p02r11c02srv03_outlet,temperature_p02r11c03srv01_outlet,temperature_p02r11c03srv02_outlet,temperature_p02r11c03srv03_outlet,temperature_p02r11c04srv01_outlet,temperature_p02r11c04srv02_outlet,temperature_p02r11c04srv03_outlet,temperature_p02r11c05srv01_outlet,temperature_p02r11c05srv02_outlet,temperature_p02r11c05srv03_outlet,temperature_p02r11c06srv01_outlet,temperature_p02r11c06srv02_outlet,temperature_p02r11c06srv03_outlet,temperature_p02r11c07srv01_outlet,temperature_p02r11c07srv02_outlet,temperature_p02r11c07srv03_outlet,temperature_p02r11c08srv01_outlet,temperature_p02r11c08srv02_outlet,temperature_p02r11c08srv03_outlet,temperature_p02r11c09srv01_outlet,temperature_p02r11c09srv02_outlet,temperature_p02r11c09srv03_outlet,temperature_p02r11c10srv01_outlet,temperature_p02r11c10srv02_outlet,temperature_p02r11c10srv03_outlet
02-Oct-2019 09:01:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,25.0,25.0,24.0,26.0,25.0,26.0,26.0,26.0,25.0,25.0,24.64516129032258,25.0,25.0,25.0,25.0,27.0,29.0,29.0,29.0,29.0,31.0,31.0
02-Oct-2019 09:02:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,25.0,25.0,24.133333333333333,26.0,25.0,26.0,26.0,25.8,25.0,25.0,24.32258064516129,25.0,25.0,25.0,25.0,27.0,29.0,29.0,29.0,29.0,31.0,31.0
02-Oct-2019 09:03:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,25.0,25.0,24.266666666666666,26.0,25.0,26.0,26.0,25.6,25.0,25.0,24.0,25.0,25.0,25.0,25.0,27.0,29.0,29.0,29.0,29.0,31.0,31.0
02-Oct-2019 09:04:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,25.0,25.0,24.5,26.0,25.0,26.0,26.0,25.5,25.0,25.0,24.0,25.0,25.0,25.0,25.0,27.0,29.0,29.0,29.0,29.0,31.0,31.0
02-Oct-2019 09:05:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,25.0,25.0,24.733333333333334,26.0,25.0,26.0,26.0,25.4,25.0,25.0,24.0,25.0,25.0,25.0,25.0,27.0,29.0,29.0,29.0,29.0,31.0,31.0
02-Oct-2019 09:06:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,25.0,25.0,24.5,26.0,25.0,26.0,26.0,25.5,25.0,25.0,24.0,25.0,25.0,25.0,25.0,27.0,28.55,29.0,29.0,29.0,31.0,30.733333333333334
02-Oct-2019 09:07:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,25.0,25.0,24.266666666666666,26.0,25.0,26.0,26.0,25.6,25.0,25.0,24.0,25.0,25.0,25.0,25.0,27.0,28.1,29.0,29.0,29.0,31.0,30.466666666666665
02-Oct-2019 09:08:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,25.0,25.0,24.633333333333333,26.0,25.0,26.0,26.0,25.3,25.0,25.0,24.0,25.0,25.0,25.0,25.0,27.0,28.05,29.0,29.0,29.0,31.0,30.233333333333334
02-Oct-2019 09:09:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.0,27.0,28.0,29.0,29.0,29.0,31.0,30.0
02-Oct-2019 09:10:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.0,27.0,28.45,29.0,29.0,29.0,31.0,30.0
02-Oct-2019 09:11:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,24.0,25.0,25.0,25.0,25.0,27.0,28.9,29.0,29.0,29.0,31.0,30.0
02-Oct-2019 09:12:00,29.0,27.0,27.0,26.0,26.0,25.933333333333334,25.0,24.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,24.166666666666664,25.0,25.0,25.0,25.0,27.0,28.95,29.0,29.0,29.0,31.0,30.0
02-Oct-2019 09:13:00,29.0,27.0,27.0,26.0,26.0,25.866666666666667,25.0,24.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,24.333333333333332,25.0,25.0,25.0,25.0,27.0,29.0,29.0,29.0,29.0,31.0,30.0
02-Oct-2019 09:14:00,29.0,27.0,27.0,26.0,26.0,25.5,25.0,24.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0,25.0,24.666666666666664,25.0,25.0,25.0,25.0,26.883333333333333,28.55,29.0,29.0,29.0,31.0,30.0
