time,power_cooling,power_fans,temperature_discharge_,temperature_return_air_1,temperature_return_air_2,temperature_room_,signal_percent_fans,dT,mass_flow
23-Jan-2018 09:29:00,12.8428571428571,266.666666666667,19.05,33.7,33.7333333333333,22.95,33.6,14.6666666666667,0.87564935064935
23-Jan-2018 09:30:00,13.025,200,19.05,33.65,33.7333333333333,22.9,34.2,14.6416666666667,0.889584519066591
23-Jan-2018 09:31:00,12.775,300,19.1666666666667,33.75,33.8,23,33.14,14.6083333333333,0.874500855675984
23-Jan-2018 09:32:00,12.7,250,19.1666666666667,33.7666666666667,33.8666666666667,22.95,33.4666666666667,14.65,0.866894197952219
23-Jan-2018 09:33:00,12.64,233.333333333333,19.1666666666667,33.7666666666667,33.8333333333333,22.9333333333333,33.06,14.6333333333333,0.86378132118451
23-Jan-2018 09:34:00,12.7,300,19.1666666666667,33.7666666666667,33.8666666666667,22.9666666666667,33.2,14.65,0.866894197952219
23-Jan-2018 09:35:00,12.6285714285714,200,19.1666666666667,33.75,33.8,22.95,33.0714285714286,14.6083333333333,0.864477222720235
23-Jan-2018 09:36:00,12.9333333333333,266.666666666667,19.3,33.75,33.9333333333333,22.95,33.8833333333333,14.5416666666667,0.889398280802292
23-Jan-2018 09:37:00,12.375,200,19.2,33.75,33.9333333333333,22.9,32.86,14.6416666666667,0.845190665907797
23-Jan-2018 09:38:00,12.82,300,19.2,33.75,33.8333333333333,22.95,33.425,14.5916666666667,0.878583666476299
23-Jan-2018 09:39:00,12.65,250,19.2,33.8,33.9,22.9,33.0333333333333,14.65,0.863481228668942
23-Jan-2018 09:40:00,13.02,250,19.2,33.65,33.8,22.95,34.1166666666667,14.525,0.896385542168675
23-Jan-2018 09:41:00,12.35,200,19.2,33.45,33.6666666666667,22.9,32.5833333333333,14.3583333333333,0.860127684271619
23-Jan-2018 09:42:00,13,300,19.2,33.75,33.85,23,34.1833333333333,14.6,0.89041095890411
23-Jan-2018 09:43:00,12.95,233.333333333333,19.2,33.9,34,22.9,33.7333333333333,14.75,0.877966101694915
23-Jan-2018 09:44:00,12.7,233.333333333333,19.1,33.9,34,22.95,32.8666666666667,14.85,0.855218855218855
23-Jan-2018 09:45:00,12.7,233.333333333333,19,33.9,34,22.9666666666667,32.65,14.95,0.849498327759197
23-Jan-2018 09:46:00,13.02,250,19,33.8,33.85,22.9666666666667,33.6714285714286,14.825,0.878246205733558
23-Jan-2018 09:47:00,13.25,266.666666666667,19,33.8,33.85,22.95,34.1,14.825,0.893760539629005
23-Jan-2018 09:48:00,12.5166666666667,200,19,33.56,33.6666666666667,22.9,32.7666666666667,14.6133333333333,0.856523722627737
23-Jan-2018 09:49:00,12.75,250,19,33.5,33.75,22.9,33.3666666666667,14.625,0.871794871794872
23-Jan-2018 09:50:00,13,300,19,33.65,33.8,23,33.95,14.725,0.882852292020373
23-Jan-2018 09:51:00,13.125,200,19.1,33.65,33.85,22.9,34.3666666666667,14.65,0.895904436860068
23-Jan-2018 09:52:00,13.16,300,19.1,33.8,33.9,23,34.24,14.75,0.892203389830509
23-Jan-2018 09:53:00,13.04,250,19.2,33.8,34,22.95,34,14.7,0.887074829931973
23-Jan-2018 09:54:00,12.88,200,19.3,33.8,33.95,22.9,33.7666666666667,14.575,0.883704974271012
23-Jan-2018 09:55:00,13.1,250,19.3,33.85,33.95,22.95,34.26,14.6,0.897260273972603
23-Jan-2018 09:56:00,12.6,250,19.4,33.75,33.95,22.9,33,14.45,0.8719723183391
23-Jan-2018 09:57:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 09:58:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 09:59:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:00:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:01:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:02:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:03:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:04:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:05:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:06:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:07:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:08:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:09:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:10:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:11:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:12:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:13:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:14:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:15:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:16:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:17:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:18:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:19:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:20:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:21:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:22:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:23:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:24:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:25:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:26:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:27:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:28:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:29:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:30:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:31:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:32:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:33:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:34:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:35:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:36:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:37:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:38:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:39:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:40:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:41:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:42:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:43:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:44:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:45:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:46:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:47:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:48:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:49:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:50:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:51:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:52:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:53:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:54:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:55:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:56:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:57:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:58:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 10:59:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:00:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:01:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:02:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:03:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:04:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:05:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:06:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:07:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:08:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:09:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:10:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:11:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:12:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:13:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:14:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:15:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:16:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:17:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:18:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:19:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:20:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:21:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:22:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:23:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:24:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:25:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:26:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:27:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:28:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:29:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:30:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:31:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:32:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:33:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:34:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:35:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:36:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:37:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:38:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:39:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:40:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:41:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:42:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:43:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:44:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:45:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:46:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:47:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:48:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:49:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:50:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:51:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:52:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:53:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:54:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:55:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:56:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:57:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:58:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 11:59:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:00:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:01:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:02:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:03:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:04:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:05:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:06:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:07:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:08:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:09:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:10:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:11:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:12:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:13:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:14:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:15:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:16:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:17:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:18:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:19:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:20:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:21:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:22:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:23:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:24:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:25:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:26:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:27:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:28:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:29:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:30:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:31:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:32:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:33:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:34:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:35:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:36:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:37:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:38:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:39:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:40:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:41:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:42:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:43:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:44:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:45:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:46:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:47:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:48:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:49:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:50:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:51:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:52:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:53:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:54:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:55:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:56:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:57:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:58:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 12:59:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 13:00:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 13:01:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 13:02:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 13:03:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 13:04:00,13,300,19.35,33.75,33.95,23,34.25,14.5,0.896551724137931
23-Jan-2018 13:05:00,14.1428571428571,333.333333333333,19.55,34.4,34.6,23,36.38,14.95,0.946010511227903
23-Jan-2018 13:06:00,14.02,333.333333333333,19.7,34.5,34.6,22.9333333333333,36.0666666666667,14.85,0.944107744107744
23-Jan-2018 13:07:00,13.8166666666667,333.333333333333,19.7,34.55,34.66,23,35.4833333333333,14.905,0.926981997092698
23-Jan-2018 13:08:00,13.7666666666667,333.333333333333,19.7,34.35,34.6,22.95,35.4,14.775,0.931754089114495
23-Jan-2018 13:09:00,13.8166666666667,333.333333333333,19.6,34.45,34.6,22.95,35.6142857142857,14.925,0.925739810161921
23-Jan-2018 13:10:00,13.8285714285714,333.333333333333,19.6666666666667,34.45,34.6,22.95,35.5571428571429,14.8583333333333,0.930694655876933
23-Jan-2018 13:11:00,13.9,350,19.6666666666667,34.55,34.7,22.85,36.0666666666667,14.9583333333333,0.92924791086351
23-Jan-2018 13:12:00,14.0428571428571,350,19.6666666666667,34.6,34.6333333333333,22.95,36.0571428571429,14.95,0.9393215480172
23-Jan-2018 13:13:00,13.98,350,19.6333333333333,34.5,34.6,22.95,35.88,14.9166666666667,0.937206703910615
23-Jan-2018 13:14:00,13.9,350,19.6333333333333,34.35,34.6,23,35.72,14.8416666666667,0.936552498596295
23-Jan-2018 13:15:00,13.6166666666667,250,19.5,34.2333333333333,34.6,22.9,35.3,14.9166666666667,0.912849162011173
23-Jan-2018 13:16:00,13.7714285714286,250,19.5,34.3,34.5,22.9333333333333,35.3714285714286,14.9,0.924256951102589
23-Jan-2018 13:17:00,13.68,250,19.4,34.3,34.55,22.9,34.85,15.025,0.910482529118136
23-Jan-2018 13:18:00,13.6571428571429,250,19.4,34.25,34.4,22.9333333333333,34.9285714285714,14.925,0.915051447714764
23-Jan-2018 13:19:00,13.7833333333333,250,19.3,34.45,34.5,22.96,34.8166666666667,15.175,0.908292147171884
23-Jan-2018 13:20:00,13.88,250,19.3,34.45,34.65,22.9333333333333,34.8,15.25,0.91016393442623
23-Jan-2018 13:21:00,13.96,250,19.25,34.45,34.65,22.9666666666667,34.65,15.3,0.912418300653595
23-Jan-2018 13:22:00,13.8571428571429,250,19.2,34.45,34.6666666666667,22.95,34.3571428571429,15.3583333333333,0.902255639097744
23-Jan-2018 13:23:00,13.8166666666667,250,19.2,34.45,34.6,22.95,34.3,15.325,0.9015769439913
23-Jan-2018 13:24:00,14,250,19.3,34.5,34.65,22.9333333333333,35.1142857142857,15.275,0.916530278232406
