time,realpower_l1,realpower_l2,realpower_l3,front_temperature_temp_bottom,front_temperature_temp_middle,front_temperature_temp_top,rear_temperature_temp_bottom,rear_temperature_temp_middle,rear_temperature_temp_top
23-Jan-2018 21:46:00,5456,5450.66666666667,5536,23.91,24.97,27.125,36.035,38.735,37.47
23-Jan-2018 21:47:00,5456,5450.66666666667,5536,23.97,25.125,27.03,36.53,38.76,37.5
23-Jan-2018 21:48:00,5536,5536,5600,23.91,25.23,27.13,36.69,38.77,37.47
23-Jan-2018 21:49:00,5504,5472,5536,23.94,25.105,27.095,36.72,38.745,37.44
23-Jan-2018 21:50:00,5472,5472,5552,23.91,25.085,27.16,36.595,38.705,37.47
23-Jan-2018 21:51:00,5504,5504,5568,23.88,25.175,27.16,36.56,38.7,37.47
23-Jan-2018 21:52:00,5456,5456,5504,23.94,25.12,27.095,36.435,38.685,37.47
23-Jan-2018 21:53:00,5424,5424,5488,23.845,25.035,27.095,36.25,38.68,37.47
23-Jan-2018 21:54:00,5472,5424,5488,23.91,25.015,27.06,36.22,38.7,37.44
23-Jan-2018 21:55:00,5440,5456,5520,23.81,24.9,27.095,36.285,38.655,37.47
23-Jan-2018 21:56:00,5440,5456,5520,23.75,24.865,27.095,36.315,38.665,37.44
23-Jan-2018 21:57:00,5408,5376,5440,23.78,24.72,27,36.065,38.61,37.44
23-Jan-2018 21:58:00,5440,5424,5520,23.75,24.55,26.97,36.03,38.59,37.44
23-Jan-2018 21:59:00,5472,5472,5536,23.69,24.575,27.06,36.03,38.57,37.41
23-Jan-2018 22:00:00,5408,5392,5472,23.75,24.62,27.095,36.16,38.575,37.44
23-Jan-2018 22:01:00,5456,5456,5520,23.815,24.7,27.03,36.345,38.575,37.47
23-Jan-2018 22:02:00,5456,5456,5520,23.78,24.905,27.03,36.375,38.6,37.44
23-Jan-2018 22:03:00,5472,5472,5536,23.815,24.88,27.095,36.16,38.595,37.44
23-Jan-2018 22:04:00,5472,5472,5536,23.81,24.93,27.095,36.375,38.58,37.44
23-Jan-2018 22:05:00,5472,5472,5504,23.88,24.905,27,36.47,38.6,37.44
23-Jan-2018 22:06:00,5424,5472,5504,23.81,24.84,27.06,36.47,38.62,37.44
23-Jan-2018 22:07:00,5424,5408,5504,23.815,24.78,27.125,36.28,38.605,37.44
23-Jan-2018 22:08:00,5392,5408,5456,23.91,24.745,27.095,36,38.6,37.47
23-Jan-2018 22:09:00,5472,5424,5536,23.845,24.65,27.16,36.13,38.575,37.44
23-Jan-2018 22:10:00,5456,5424,5504,23.81,24.615,27.035,36.19,38.565,37.47
23-Jan-2018 22:11:00,5472,5472,5536,23.81,24.57,27.095,36.065,38.555,37.47
23-Jan-2018 22:12:00,5504,5488,5552,23.845,24.615,27.065,36.06,38.58,37.44
23-Jan-2018 22:13:00,5472,5461.33333333333,5525.33333333333,23.81,24.62,27,36.03,38.6,37.47
23-Jan-2018 22:14:00,5408,5440,5472,23.845,24.705,27,36.13,38.59,37.47
23-Jan-2018 22:15:00,5472,5456,5536,23.875,24.705,27.125,36.095,38.66,37.44
23-Jan-2018 22:16:00,5424,5440,5488,23.91,24.64,27.095,35.97,38.665,37.47
23-Jan-2018 22:17:00,5418.66666666667,5418.66666666667,5482.66666666667,23.81,24.655,27,35.91,38.68,37.44
23-Jan-2018 22:18:00,5440,5440,5488,23.91,24.73,27.19,35.875,38.68,37.5
23-Jan-2018 22:19:00,5472,5456,5520,23.91,24.97,27.06,36.03,38.66,37.5
23-Jan-2018 22:20:00,5456,5440,5504,23.78,24.775,27.095,36.155,38.635,37.47
23-Jan-2018 22:21:00,5456,5456,5520,23.81,24.685,27.095,36.03,38.62,37.5
23-Jan-2018 22:22:00,5461.33333333333,5461.33333333333,5525.33333333333,23.815,24.6,27.095,36.035,38.595,37.5
23-Jan-2018 22:23:00,5424,5424,5488,23.75,24.515,27.06,36.065,38.615,37.47
23-Jan-2018 22:24:00,5408,5408,5472,23.75,24.555,27.06,36.03,38.59,37.5
23-Jan-2018 22:25:00,5424,5408,5488,23.69,24.535,26.97,36.22,38.565,37.5
23-Jan-2018 22:26:00,5472,5472,5504,23.69,24.66,26.91,36.25,38.55,37.41
23-Jan-2018 22:27:00,5472,5472,5504,23.69,24.595,26.94,36.125,38.56,37.41
23-Jan-2018 22:28:00,5408,5424,5488,23.69,24.505,26.88,35.88,38.545,37.41
23-Jan-2018 22:29:00,5440,5440,5504,23.72,24.58,26.88,35.81,38.53,37.38
23-Jan-2018 22:30:00,5456,5456,5488,23.69,24.62,26.875,36.22,38.515,37.41
23-Jan-2018 22:31:00,5450.66666666667,5418.66666666667,5488,23.66,24.61,26.845,36.25,38.51,37.38
23-Jan-2018 22:32:00,5488,5472,5552,23.685,24.5,26.97,35.97,38.515,37.38
23-Jan-2018 22:33:00,5456,5440,5520,23.72,24.555,26.97,35.97,38.52,37.38
23-Jan-2018 22:34:00,5408,5408,5472,23.69,24.625,26.91,35.78,38.55,37.38
23-Jan-2018 22:35:00,5456,5456,5525.33333333333,23.78,24.555,26.78,35.905,38.55,37.345
23-Jan-2018 22:36:00,5456,5440,5520,23.75,24.56,26.94,35.815,38.56,37.345
23-Jan-2018 22:37:00,5504,5472,5536,23.78,24.57,26.97,36.065,38.54,37.345
23-Jan-2018 22:38:00,5424,5440,5520,23.72,24.595,27.03,36.125,38.52,37.38
23-Jan-2018 22:39:00,5408,5408,5472,23.72,24.535,27.03,36.035,38.51,37.38
23-Jan-2018 22:40:00,5424,5408,5472,23.69,24.575,27.03,36.095,38.53,37.345
23-Jan-2018 22:41:00,5408,5392,5456,23.75,24.63,27,36.065,38.535,37.345
23-Jan-2018 22:42:00,5456,5440,5504,23.69,24.695,27,35.935,38.54,37.38
23-Jan-2018 22:43:00,5408,5408,5472,23.72,24.575,26.94,36.06,38.54,37.38
23-Jan-2018 22:44:00,5424,5472,5536,23.72,24.475,26.91,35.94,38.545,37.345
23-Jan-2018 22:45:00,5424,5440,5536,23.75,24.425,26.97,35.97,38.53,37.345
23-Jan-2018 22:46:00,5424,5424,5488,23.78,24.375,26.97,35.78,38.52,37.38
23-Jan-2018 22:47:00,5488,5472,5536,23.655,24.36,26.94,35.69,38.5,37.31
23-Jan-2018 22:48:00,5424,5424,5488,23.75,24.51,26.875,35.72,38.48,37.345
23-Jan-2018 22:49:00,5493.33333333333,5472,5536,23.75,24.505,26.97,35.75,38.48,37.31
23-Jan-2018 22:50:00,5472,5472,5536,23.69,24.43,26.97,35.94,38.465,37.31
23-Jan-2018 22:51:00,5440,5440,5504,23.72,24.465,26.91,36.035,38.49,37.345
23-Jan-2018 22:52:00,5472,5472,5536,23.69,24.495,26.88,35.91,38.49,37.345
23-Jan-2018 22:53:00,5440,5440,5504,23.75,24.435,26.845,35.91,38.495,37.31
23-Jan-2018 22:54:00,5472,5472,5536,23.69,24.515,26.78,35.785,38.48,37.315
23-Jan-2018 22:55:00,5440,5408,5472,23.72,24.525,26.845,36.095,38.495,37.31
23-Jan-2018 22:56:00,5488,5472,5536,23.66,24.57,26.845,35.97,38.495,37.31
23-Jan-2018 22:57:00,5440,5424,5488,23.72,24.515,26.905,36.13,38.5,37.31
23-Jan-2018 22:58:00,5472,5456,5536,23.815,24.485,26.94,36.035,38.48,37.28
23-Jan-2018 22:59:00,5472,5408,5472,23.75,24.44,26.88,35.815,38.47,37.31
23-Jan-2018 23:00:00,5440,5440,5504,23.72,24.395,26.94,35.935,38.47,37.345
23-Jan-2018 23:01:00,5440,5440,5504,23.72,24.46,26.91,36.03,38.465,37.28
23-Jan-2018 23:02:00,5424,5408,5514.66666666667,23.625,24.57,26.845,35.91,38.44,37.345
23-Jan-2018 23:03:00,5456,5472,5536,23.72,24.495,26.845,35.81,38.45,37.31
23-Jan-2018 23:04:00,5456,5456,5520,23.72,24.46,26.935,35.845,38.44,37.31
23-Jan-2018 23:05:00,5440,5424,5488,23.66,24.495,27,36.065,38.45,37.31
23-Jan-2018 23:06:00,5488,5456,5520,23.72,24.48,26.81,36.095,38.47,37.31
23-Jan-2018 23:07:00,5440,5450.66666666667,5514.66666666667,23.66,24.475,26.91,36.25,38.48,37.31
23-Jan-2018 23:08:00,5440,5424,5488,23.69,24.515,26.845,36.41,38.47,37.25
23-Jan-2018 23:09:00,5504,5472,5568,23.625,24.655,26.91,36.19,38.48,37.31
23-Jan-2018 23:10:00,5440,5440,5504,23.72,24.635,26.845,36.095,38.485,37.28
23-Jan-2018 23:11:00,5440,5418.66666666667,5493.33333333333,23.66,24.43,27,35.94,38.505,37.31
23-Jan-2018 23:12:00,5440,5440,5520,23.595,24.37,26.94,35.94,38.465,37.31
23-Jan-2018 23:13:00,5456,5456,5536,23.595,24.52,26.91,36.06,38.45,37.28
23-Jan-2018 23:14:00,5472,5392,5456,23.69,24.43,26.845,36.47,38.435,37.28
23-Jan-2018 23:15:00,5456,5456,5520,23.63,24.47,26.845,36.44,38.465,37.25
23-Jan-2018 23:16:00,5440,5440,5493.33333333333,23.66,24.43,26.81,36.345,38.46,37.25
23-Jan-2018 23:17:00,5456,5440,5520,23.66,24.495,26.815,36.22,38.465,37.25
23-Jan-2018 23:18:00,5408,5376,5440,23.69,24.41,26.75,35.815,38.465,37.25
23-Jan-2018 23:19:00,5440,5424,5488,23.625,24.43,26.81,35.97,38.455,37.22
23-Jan-2018 23:20:00,5424,5429.33333333333,5493.33333333333,23.66,24.395,26.75,36.25,38.44,37.25
23-Jan-2018 23:21:00,5424,5424,5488,23.595,24.31,26.815,36.095,38.46,37.25
23-Jan-2018 23:22:00,5408,5392,5456,23.595,24.285,26.78,36.315,38.405,37.25
23-Jan-2018 23:23:00,5504,5472,5536,23.595,24.355,26.78,36.25,38.425,37.25
23-Jan-2018 23:24:00,5408,5392,5456,23.56,24.28,26.78,36.285,38.41,37.22
23-Jan-2018 23:25:00,5408,5408,5488,23.66,24.16,26.75,36.25,38.395,37.25
23-Jan-2018 23:26:00,5376,5376,5440,23.595,24.19,26.72,36.44,38.38,37.25
23-Jan-2018 23:27:00,5456,5424,5488,23.63,24.31,26.72,36.25,38.375,37.22
23-Jan-2018 23:28:00,5440,5440,5504,23.56,24.25,26.63,36.22,38.37,37.22
23-Jan-2018 23:29:00,5450.66666666667,5440,5504,23.625,24.23,26.66,36.53,38.345,37.25
23-Jan-2018 23:30:00,5424,5392,5472,23.66,24.19,26.66,36.5,38.335,37.22
23-Jan-2018 23:31:00,5408,5408,5440,23.595,24.28,26.72,36.72,38.335,37.19
23-Jan-2018 23:32:00,5440,5408,5488,23.595,24.335,26.69,36.69,38.34,37.19
23-Jan-2018 23:33:00,5488,5456,5520,23.5,24.24,26.66,36.41,38.335,37.19
23-Jan-2018 23:34:00,5456,5440,5504,23.595,24.195,26.66,36.41,38.33,37.16
23-Jan-2018 23:35:00,5472,5440,5504,23.56,24.055,26.595,36.005,38.31,37.16
23-Jan-2018 23:36:00,5424,5408,5488,23.47,23.895,26.595,35.75,38.315,37.19
23-Jan-2018 23:37:00,5424,5424,5440,23.47,24.015,26.595,36.095,38.315,37.25
23-Jan-2018 23:38:00,5440,5408,5472,23.47,24.105,26.535,35.97,38.34,37.16
23-Jan-2018 23:39:00,5456,5424,5488,23.47,24.035,26.56,35.69,38.345,37.19
23-Jan-2018 23:40:00,5440,5408,5488,23.44,24.065,26.565,35.56,38.365,37.19
23-Jan-2018 23:41:00,5424,5440,5488,23.44,23.925,26.56,35.72,38.365,37.19
23-Jan-2018 23:42:00,5504,5440,5488,23.41,24.04,26.56,35.595,38.38,37.16
23-Jan-2018 23:43:00,5440,5408,5472,23.47,24,26.5,35.345,38.395,37.19
23-Jan-2018 23:44:00,5440,5408,5472,23.47,24,26.47,35.19,38.41,37.19
23-Jan-2018 23:45:00,5440,5424,5504,23.595,24.12,26.565,35.75,38.435,37.19
23-Jan-2018 23:46:00,5440,5440,5504,23.5,24.05,26.625,35.535,38.44,37.19
23-Jan-2018 23:47:00,5440,5408,5472,23.595,23.99,26.625,35.25,38.44,37.22
23-Jan-2018 23:48:00,5440,5408,5472,23.66,24.06,26.66,35.25,38.46,37.19
23-Jan-2018 23:49:00,5408,5344,5408,23.595,24.11,26.66,35.505,38.445,37.25
23-Jan-2018 23:50:00,5408,5392,5456,23.595,24.07,26.625,35.69,38.46,37.25
23-Jan-2018 23:51:00,5408,5392,5456,23.53,24.085,26.66,35.595,38.45,37.25
23-Jan-2018 23:52:00,5440,5418.66666666667,5482.66666666667,23.53,24.005,26.72,35.22,38.455,37.31
23-Jan-2018 23:53:00,5472,5408,5472,23.5,23.955,26.66,35.41,38.44,37.25
23-Jan-2018 23:54:00,5408,5424,5488,23.53,23.895,26.625,35.56,38.44,37.31
23-Jan-2018 23:55:00,5376,5424,5488,23.5,23.935,26.53,35.785,38.41,37.28
23-Jan-2018 23:56:00,5418.66666666667,5440,5488,23.5,23.935,26.53,35.345,38.4,37.25
23-Jan-2018 23:57:00,5440,5408,5472,23.44,23.905,26.5,35.38,38.37,37.25
23-Jan-2018 23:58:00,5456,5424,5504,23.41,23.85,26.595,35.565,38.34,37.22
23-Jan-2018 23:59:00,5424,5440,5472,23.375,23.835,26.44,34.97,38.34,37.19
24-Jan-2018 00:00:00,5408,5392,5456,23.405,23.91,26.535,35.13,38.34,37.22
24-Jan-2018 00:01:00,5456,5440,5504,23.41,23.96,26.44,34.91,38.345,37.19
24-Jan-2018 00:02:00,5440,5408,5472,23.47,23.99,26.53,35.28,38.34,37.19
24-Jan-2018 00:03:00,5424,5424,5488,23.375,23.965,26.53,35.97,38.375,37.19
24-Jan-2018 00:04:00,5472,5472,5536,23.53,23.965,26.5,35.815,38.35,37.16
24-Jan-2018 00:05:00,5408,5376,5450.66666666667,23.47,24,26.565,35.72,38.36,37.19
24-Jan-2018 00:06:00,5440,5408,5472,23.53,24.035,26.53,35.69,38.385,37.19
24-Jan-2018 00:07:00,5440,5424,5488,23.53,24.095,26.595,35.535,38.39,37.19
24-Jan-2018 00:08:00,5408,5424,5488,23.5,24.025,26.53,35.25,38.425,37.22
24-Jan-2018 00:09:00,5376,5360,5424,23.435,23.975,26.5,35.22,38.405,37.16
24-Jan-2018 00:10:00,5424,5392,5472,23.47,23.98,26.63,35.595,38.405,37.22
24-Jan-2018 00:11:00,5408,5424,5488,23.535,24.1,26.5,35.88,38.39,37.19
24-Jan-2018 00:12:00,5392,5376,5472,23.535,24.075,26.5,35.905,38.415,37.19
24-Jan-2018 00:13:00,5392,5408,5472,23.5,24.015,26.5,36.035,38.405,37.19
24-Jan-2018 00:14:00,5440,5440,5504,23.5,24.01,26.47,36,38.4,37.19
24-Jan-2018 00:15:00,5424,5392,5488,23.5,24.035,26.565,35.655,38.41,37.19
24-Jan-2018 00:16:00,5408,5408,5488,23.44,23.96,26.5,35.53,38.38,37.19
24-Jan-2018 00:17:00,5456,5424,5472,23.47,23.98,26.5,35.505,38.395,37.19
24-Jan-2018 00:18:00,5472,5472,5536,23.535,23.96,26.565,35.875,38.395,37.19
24-Jan-2018 00:19:00,5424,5408,5472,23.41,23.89,26.535,35.625,38.4,37.19
24-Jan-2018 00:20:00,5376,5344,5472,23.435,23.97,26.5,36.035,38.395,37.22
24-Jan-2018 00:21:00,5424,5408,5488,23.47,23.945,26.44,36.25,38.39,37.13
24-Jan-2018 00:22:00,5488,5472,5536,23.47,23.99,26.53,35.69,38.4,37.19
24-Jan-2018 00:23:00,5408,5392,5456,23.44,24.055,26.56,35.38,38.38,37.19
24-Jan-2018 00:24:00,5408,5408,5472,23.44,23.96,26.5,35.41,38.37,37.16
24-Jan-2018 00:25:00,5408,5376,5440,23.44,24.07,26.595,35.78,38.39,37.16
24-Jan-2018 00:26:00,5456,5424,5472,23.5,24.15,26.47,36.19,38.4,37.13
24-Jan-2018 00:27:00,5456,5424,5472,23.56,24.145,26.47,36.155,38.405,37.16
24-Jan-2018 00:28:00,5424,5392,5456,23.44,24.125,26.595,36.06,38.4,37.16
24-Jan-2018 00:29:00,5408,5376,5440,23.47,24.035,26.565,36.22,38.4,37.19
24-Jan-2018 00:30:00,5440,5408,5472,23.47,24.045,26.535,35.845,38.395,37.16
24-Jan-2018 00:31:00,5472,5456,5520,23.5,24.065,26.5,35.56,38.41,37.16
24-Jan-2018 00:32:00,5450.66666666667,5429.33333333333,5493.33333333333,23.47,23.965,26.53,35.31,38.41,37.16
24-Jan-2018 00:33:00,5456,5424,5488,23.56,23.93,26.5,35.565,38.425,37.19
24-Jan-2018 00:34:00,5408,5408,5456,23.53,24.08,26.625,35.255,38.425,37.19
24-Jan-2018 00:35:00,5456,5440,5504,23.44,24.045,26.56,35.505,38.4,37.19
24-Jan-2018 00:36:00,5440,5456,5520,23.47,24.015,26.595,35.97,38.41,37.19
24-Jan-2018 00:37:00,5429.33333333333,5418.66666666667,5488,23.565,24.035,26.565,35.565,38.425,37.19
24-Jan-2018 00:38:00,5440,5392,5456,23.47,24,26.565,35.47,38.42,37.25
24-Jan-2018 00:39:00,5376,5344,5408,23.47,23.98,26.5,35.66,38.4,37.19
24-Jan-2018 00:40:00,5408,5408,5472,23.5,24.005,26.5,35.47,38.425,37.22
24-Jan-2018 00:41:00,5456,5424,5488,23.53,24.005,26.56,35.5,38.425,37.19
24-Jan-2018 00:42:00,5440,5376,5472,23.56,24.055,26.625,35.44,38.425,37.19
24-Jan-2018 00:43:00,5472,5472,5536,23.565,24.12,26.595,35.625,38.43,37.19
24-Jan-2018 00:44:00,5392,5392,5456,23.53,24.105,26.625,35.78,38.455,37.19
24-Jan-2018 00:45:00,5456,5440,5504,23.5,24.085,26.535,35.81,38.455,37.22
24-Jan-2018 00:46:00,5424,5429.33333333333,5493.33333333333,23.565,24.145,26.595,35.565,38.46,37.22
24-Jan-2018 00:47:00,5392,5344,5408,23.53,24.16,26.595,35.19,38.455,37.25
24-Jan-2018 00:48:00,5440,5424,5504,23.405,24.12,26.53,35.375,38.465,37.22
24-Jan-2018 00:49:00,5440,5424,5488,23.53,24.05,26.53,35.405,38.455,37.22
24-Jan-2018 00:50:00,5392,5376,5440,23.44,23.905,26.5,35.315,38.435,37.25
24-Jan-2018 00:51:00,5440,5424,5488,23.47,23.93,26.5,35.125,38.405,37.22
24-Jan-2018 00:52:00,5472,5440,5504,23.28,23.9,26.535,35.28,38.405,37.25
24-Jan-2018 00:53:00,5408,5376,5440,23.345,23.905,26.44,35.56,38.395,37.25
24-Jan-2018 00:54:00,5456,5424,5488,23.38,23.89,26.47,35.94,38.4,37.22
24-Jan-2018 00:55:00,5440,5408,5472,23.47,23.965,26.5,36.095,38.39,37.19
24-Jan-2018 00:56:00,5424,5408,5472,23.41,24.01,26.44,35.785,38.365,37.19
24-Jan-2018 00:57:00,5408,5424,5488,23.44,23.93,26.44,35.755,38.365,37.19
24-Jan-2018 00:58:00,5408,5392,5456,23.47,24.025,26.505,35.815,38.35,37.19
24-Jan-2018 00:59:00,5472,5429.33333333333,5493.33333333333,23.41,24.07,26.5,36,38.37,37.16
24-Jan-2018 01:00:00,5424,5408,5472,23.56,23.93,26.53,36.345,38.38,37.19
24-Jan-2018 01:01:00,5440,5424,5488,23.47,24.01,26.53,36.19,38.41,37.13
24-Jan-2018 01:02:00,5408,5408,5472,23.47,24.175,26.5,35.655,38.43,37.19
24-Jan-2018 01:03:00,5424,5408,5488,23.595,24.28,26.53,35.47,38.46,37.19
24-Jan-2018 01:04:00,5472,5456,5520,23.53,24.215,26.63,35.625,38.485,37.19
24-Jan-2018 01:05:00,5440,5408,5472,23.53,24.15,26.53,35.47,38.465,37.22
24-Jan-2018 01:06:00,5472,5440,5520,23.53,24.035,26.47,35.655,38.47,37.19
24-Jan-2018 01:07:00,5408,5408,5472,23.44,24.035,26.53,35.375,38.465,37.22
24-Jan-2018 01:08:00,5440,5408,5472,23.5,23.93,26.53,35.47,38.44,37.22
24-Jan-2018 01:09:00,5440,5440,5504,23.44,23.905,26.63,35.505,38.425,37.25
24-Jan-2018 01:10:00,5408,5408,5472,23.44,23.835,26.53,35.19,38.435,37.19
24-Jan-2018 01:11:00,5472,5408,5504,23.53,23.86,26.69,35.69,38.4,37.22
24-Jan-2018 01:12:00,5408,5376,5440,23.5,24,26.5,35.88,38.385,37.22
24-Jan-2018 01:13:00,5397.33333333333,5376,5440,23.5,24.065,26.53,35.72,38.425,37.22
24-Jan-2018 01:14:00,5440,5440,5504,23.595,23.965,26.47,35.47,38.425,37.22
24-Jan-2018 01:15:00,5440,5440,5504,23.595,24.065,26.56,35.815,38.425,37.19
24-Jan-2018 01:16:00,5440,5408,5472,23.56,24.075,26.53,36.065,38.435,37.19
24-Jan-2018 01:17:00,5520,5461.33333333333,5525.33333333333,23.38,24.06,26.63,35.66,38.44,37.25
24-Jan-2018 01:18:00,5392,5344,5456,23.47,24.05,26.625,35.78,38.455,37.19
24-Jan-2018 01:19:00,5392,5360,5472,23.595,24,26.595,35.625,38.44,37.25
24-Jan-2018 01:20:00,5456,5440,5520,23.53,24.08,26.56,35.655,38.44,37.22
24-Jan-2018 01:21:00,5472,5456,5504,23.41,24.055,26.595,35.935,38.425,37.25
24-Jan-2018 01:22:00,5440,5424,5488,23.31,24.09,26.595,35.97,38.44,37.25
24-Jan-2018 01:23:00,5472,5456,5536,23.47,23.95,26.595,35.69,38.415,37.22
24-Jan-2018 01:24:00,5440,5440,5504,23.345,23.865,26.41,35.655,38.39,37.22
24-Jan-2018 01:25:00,5424,5424,5488,23.44,23.855,26.41,35.69,38.36,37.19
24-Jan-2018 01:26:00,5408,5386.66666666667,5472,23.44,23.92,26.41,36,38.35,37.19
24-Jan-2018 01:27:00,5440,5408,5472,23.44,23.865,26.53,35.78,38.345,37.13
24-Jan-2018 01:28:00,5408,5392,5456,23.405,23.99,26.44,35.75,38.36,37.19
24-Jan-2018 01:29:00,5472,5456,5520,23.375,24.095,26.47,35.78,38.36,37.19
24-Jan-2018 01:30:00,5440,5440,5504,23.41,24.055,26.47,35.69,38.375,37.19
24-Jan-2018 01:31:00,5408,5392,5456,23.53,23.97,26.47,35.78,38.405,37.16
24-Jan-2018 01:32:00,5424,5392,5488,23.5,23.95,26.47,35.845,38.39,37.19
24-Jan-2018 01:33:00,5408,5392,5488,23.47,23.9,26.41,35.75,38.395,37.19
24-Jan-2018 01:34:00,5408,5392,5472,23.47,23.945,26.44,36.095,38.405,37.16
24-Jan-2018 01:35:00,5429.33333333333,5408,5472,23.47,24.005,26.38,35.72,38.41,37.16
24-Jan-2018 01:36:00,5440,5440,5504,23.41,23.905,26.405,35.22,38.43,37.19
24-Jan-2018 01:37:00,5472,5456,5520,23.41,23.87,26.5,35.345,38.45,37.19
24-Jan-2018 01:38:00,5424,5392,5456,23.47,23.955,26.44,35.25,38.44,37.22
24-Jan-2018 01:39:00,5456,5392,5456,23.505,23.955,26.53,35.345,38.45,37.25
24-Jan-2018 01:40:00,5440,5424,5488,23.565,24.05,26.47,36.035,38.43,37.25
24-Jan-2018 01:41:00,5440,5408,5472,23.505,23.935,26.5,35.97,38.435,37.22
24-Jan-2018 01:42:00,5376,5344,5472,23.595,24.02,26.56,36.315,38.44,37.22
24-Jan-2018 01:43:00,5408,5440,5504,23.44,24.065,26.5,36.19,38.42,37.22
24-Jan-2018 01:44:00,5440,5418.66666666667,5482.66666666667,23.47,23.965,26.66,35.78,38.445,37.25
24-Jan-2018 01:45:00,5456,5424,5456,23.44,23.85,26.53,35.97,38.44,37.22
24-Jan-2018 01:46:00,5408,5376,5456,23.41,23.94,26.505,36.125,38.425,37.22
24-Jan-2018 01:47:00,5472,5456,5520,23.375,23.89,26.53,36.155,38.435,37.19
24-Jan-2018 01:48:00,5424,5408,5472,23.47,23.95,26.44,36.22,38.45,37.19
24-Jan-2018 01:49:00,5472,5440,5504,23.44,23.98,26.44,35.785,38.45,37.22
24-Jan-2018 01:50:00,5456,5440,5504,23.565,23.99,26.53,35.785,38.465,37.19
24-Jan-2018 01:51:00,5424,5392,5456,23.53,24.165,26.47,35.44,38.46,37.19
24-Jan-2018 01:52:00,5424,5392,5456,23.53,24.155,26.5,35.63,38.465,37.19
24-Jan-2018 01:53:00,5424,5392,5504,23.44,24.075,26.53,35.565,38.47,37.19
24-Jan-2018 01:54:00,5440,5408,5472,23.44,24.155,26.47,35.815,38.455,37.19
24-Jan-2018 01:55:00,5440,5408,5488,23.44,24.065,26.53,36.005,38.47,37.19
24-Jan-2018 01:56:00,5424,5376,5488,23.63,24.095,26.625,36.345,38.46,37.16
24-Jan-2018 01:57:00,5440,5424,5472,23.625,24.095,26.5,36.25,38.47,37.19
24-Jan-2018 01:58:00,5472,5440,5504,23.53,24.07,26.47,36.035,38.48,37.25
24-Jan-2018 01:59:00,5408,5408,5472,23.565,24.06,26.5,35.72,38.48,37.22
24-Jan-2018 02:00:00,5440,5424,5536,23.47,24.105,26.47,35.875,38.49,37.25
24-Jan-2018 02:01:00,5472,5424,5488,23.595,24.055,26.53,35.94,38.505,37.25
24-Jan-2018 02:02:00,5440,5440,5504,23.5,24.04,26.53,35.655,38.5,37.22
24-Jan-2018 02:03:00,5472,5456,5520,23.66,23.91,26.5,35.78,38.465,37.25
24-Jan-2018 02:04:00,5440,5424,5488,23.56,23.995,26.5,35.815,38.455,37.25
24-Jan-2018 02:05:00,5408,5376,5440,23.44,23.98,26.56,35.75,38.46,37.25
24-Jan-2018 02:06:00,5472,5472,5520,23.47,23.89,26.56,35.875,38.465,37.22
24-Jan-2018 02:07:00,5408,5408,5472,23.41,23.8,26.595,35.875,38.445,37.22
24-Jan-2018 02:08:00,5472,5456,5520,23.28,23.87,26.595,35.78,38.425,37.22
24-Jan-2018 02:09:00,5408,5456,5520,23.285,23.835,26.435,35.595,38.385,37.19
24-Jan-2018 02:10:00,5424,5456,5520,23.285,23.775,26.44,35.75,38.365,37.19
24-Jan-2018 02:11:00,5424,5408,5472,23.53,23.91,26.41,35.94,38.37,37.19
24-Jan-2018 02:12:00,5440,5440,5488,23.38,23.995,26.44,35.845,38.38,37.16
24-Jan-2018 02:13:00,5440,5408,5440,23.375,23.91,26.595,35.63,38.38,37.19
24-Jan-2018 02:14:00,5456,5440,5488,23.345,23.89,26.47,35.595,38.38,37.19
24-Jan-2018 02:15:00,5408,5440,5504,23.435,24.04,26.44,35.595,38.395,37.19
24-Jan-2018 02:16:00,5456,5408,5472,23.5,24.06,26.5,35.285,38.415,37.16
24-Jan-2018 02:17:00,5408,5376,5440,23.41,24.035,26.56,35.25,38.425,37.19
24-Jan-2018 02:18:00,5440,5424,5488,23.47,24,26.41,35.285,38.43,37.19
24-Jan-2018 02:19:00,5440,5424,5488,23.5,24.06,26.405,35.535,38.455,37.19
24-Jan-2018 02:20:00,5440,5440,5536,23.47,23.965,26.565,35.345,38.455,37.19
24-Jan-2018 02:21:00,5440,5472,5520,23.47,23.95,26.44,35.505,38.44,37.22
24-Jan-2018 02:22:00,5440,5440,5504,23.47,24.08,26.47,35.595,38.45,37.22
24-Jan-2018 02:23:00,5408,5408,5472,23.625,24.005,26.405,35.44,38.46,37.19
24-Jan-2018 02:24:00,5456,5424,5488,23.5,23.865,26.565,35.53,38.47,37.19
24-Jan-2018 02:25:00,5456,5440,5504,23.565,23.99,26.41,35.595,38.475,37.25
24-Jan-2018 02:26:00,5472,5472,5488,23.47,23.94,26.53,35.405,38.465,37.25
24-Jan-2018 02:27:00,5440,5424,5472,23.375,23.95,26.47,35.53,38.465,37.25
24-Jan-2018 02:28:00,5472,5440,5504,23.435,24.005,26.41,35.69,38.45,37.22
24-Jan-2018 02:29:00,5424,5440,5504,23.38,23.93,26.47,35.845,38.455,37.25
24-Jan-2018 02:30:00,5472,5424,5488,23.44,24.015,26.435,35.63,38.455,37.22
