time,realpower_l1,realpower_l2,realpower_l3,front_temperature_temp_bottom,front_temperature_temp_middle,front_temperature_temp_top,rear_temperature_temp_bottom,rear_temperature_temp_middle,rear_temperature_temp_top,speed_rpm_server_fan_avg_srv01,speed_rpm_server_fan_avg_srv02,speed_rpm_server_fan_avg_srv03,speed_rpm_server_fan_avg_srv04,speed_rpm_server_fan_avg_srv05,speed_rpm_server_fan_avg_srv06,speed_rpm_server_fan_avg_srv07,speed_rpm_server_fan_avg_srv08,speed_rpm_server_fan_avg_srv09,speed_rpm_server_fan_avg_srv10,speed_rpm_server_fan_avg_srv11,speed_rpm_server_fan_avg_srv12,speed_rpm_server_fan_avg_srv13,speed_rpm_server_fan_avg_srv14,speed_rpm_server_fan_avg_srv15,speed_rpm_server_fan_avg_srv16
23-Jan-2018 14:35:00,710,512,882,21.81,21.16,30.53,35.875,35.545,36.13,2352,2328,2376,2292,2328,2316,2304,2292,2412,2424,2388,2316,2520,2520,2520,3456
23-Jan-2018 14:36:00,710,507,882,21.78,21.15,30.5,35.91,35.535,36.16,2352,2340,2352,2280,2304,2292,2304,2280,2412,2424,2292,2304,2520,2520,2520,3456
23-Jan-2018 14:37:00,708,511,878,21.75,21.13,30.56,35.91,35.55,36.095,2376,2352,2352,2280,2304,2292,2304,2280,2460,2520,2292,2304,2520,2520,2520,3456
23-Jan-2018 14:38:00,708,511,878,21.72,21.13,30.5,35.91,35.545,36.095,2376,2364,2352,2292,2280,2304,2304,2280,2400,2424,2280,2304,2520,2520,2520,3456
23-Jan-2018 14:39:00,704,510,876,21.72,21.13,30.53,35.81,35.55,36.13,2400,2364,2352,2292,2304,2292,2292,2280,2412,2364,2304,2328,2520,2520,2520,3456
23-Jan-2018 14:40:00,710,510,878,21.69,21.11,30.5,35.845,35.555,36.095,2376,2352,2352,2280,2304,2292,2316,2280,2376,2364,2316,2340,2520,2520,2520,3456
23-Jan-2018 14:41:00,712,510,880,21.63,21.1,30.595,35.88,35.58,36.06,2376,2352,2352,2280,2304,2292,2328,2304,2340,2328,2316,2316,2520,2520,2520,3456
23-Jan-2018 14:42:00,708,511,880,21.63,21.095,30.56,35.81,35.555,36.095,2376,2352,2352,2304,2304,2292,2316,2316,2340,2316,2304,2304,2520,2520,2520,3456
23-Jan-2018 14:43:00,706.666666666667,510,878,21.595,21.075,30.53,35.845,35.54,36.03,2376,2352,2352,2316,2352,2292,2316,2304,2328,2316,2280,2304,2448,2520,2520,3456
23-Jan-2018 14:44:00,710,512,878,21.63,21.065,30.5,35.81,35.535,36.06,2376,2340,2352,2292,2328,2304,2340,2292,2328,2328,2280,2304,2448,2520,2520,3468
23-Jan-2018 14:45:00,710,509,876,21.63,21.065,30.41,35.845,35.515,36.095,2376,2328,2352,2280,2328,2328,2340,2292,2328,2328,2292,2304,2520,2520,2520,3480
23-Jan-2018 14:46:00,706,502,884,21.66,21.095,30.38,35.845,35.505,36.13,2376,2340,2352,2280,2304,2316,2340,2304,2424,2424,2292,2316,2520,2520,2520,3468
23-Jan-2018 14:47:00,706,511,878,21.72,21.105,30.345,35.81,35.505,36.13,2352,2352,2352,2280,2352,2316,2328,2304,2520,2520,2280,2328,2520,2520,2520,3468
23-Jan-2018 14:48:00,712,508.666666666667,882,21.72,21.115,30.31,35.845,35.51,36.13,2376,2352,2352,2280,2304,2328,2304,2292,2520,2520,2316,2316,2520,2520,2520,3480
23-Jan-2018 14:49:00,706,512,878,21.78,21.14,30.25,35.94,35.525,36.06,2352,2352,2352,2292,2280,2328,2328,2292,2520,2520,2436,2304,2520,2520,2520,3480
23-Jan-2018 14:50:00,712,509,878,21.75,21.13,30.31,35.88,35.555,36.095,2376,2352,2352,2304,2280,2328,2340,2316,2520,2520,2532,2304,2520,2520,2520,3480
23-Jan-2018 14:51:00,708,511,878,21.75,21.14,30.375,35.845,35.585,36.03,2376,2352,2328,2292,2328,2328,2328,2316,2424,2520,2532,2316,2520,2520,2520,3480
23-Jan-2018 14:52:00,708,510,878,21.75,21.135,30.41,35.88,35.555,36.06,2400,2352,2352,2280,2328,2316,2328,2292,2328,2448,2436,2328,2520,2520,2520,3480
23-Jan-2018 14:53:00,708,511,878,21.78,21.14,30.44,35.845,35.555,36.03,2352,2352,2352,2280,2280,2304,2316,2292,2424,2436,2352,2352,2520,2520,2520,3480
23-Jan-2018 14:54:00,710,511,878,21.75,21.12,30.44,35.88,35.565,36.06,2376,2352,2376,2304,2328,2316,2316,2304,2400,2400,2340,2328,2520,2520,2520,3480
23-Jan-2018 14:55:00,712,508,878,21.72,21.13,30.44,35.88,35.57,36.095,2352,2352,2376,2316,2304,2316,2328,2304,2292,2292,2316,2304,2520,2520,2520,3480
23-Jan-2018 14:56:00,708,510,878,21.69,21.11,30.47,35.88,35.555,36.03,2352,2352,2352,2304,2304,2316,2316,2292,2304,2292,2328,2328,2520,2520,2520,3480
23-Jan-2018 14:57:00,709.333333333333,512,878,21.72,21.125,30.5,35.845,35.565,36.03,2352,2352,2352,2292,2328,2328,2304,2280,2412,2412,2328,2328,2520,2520,2520,3468
23-Jan-2018 14:58:00,710,510,876,21.72,21.115,30.47,35.88,35.535,36.03,2328,2364,2352,2280,2328,2316,2316,2280,2520,2520,2304,2328,2520,2520,2520,3456
23-Jan-2018 14:59:00,710,509,880,21.72,21.145,30.44,35.875,35.54,36.03,2376,2376,2352,2280,2328,2304,2316,2304,2520,2520,2412,2316,2520,2520,2520,3456
23-Jan-2018 15:00:00,696,494,854,21.75,21.145,30.44,35.88,35.53,36,2352,2376,2376,2280,2304,2316,2316,2304,2520,2520,2508,2304,2520,2520,2520,3456
23-Jan-2018 15:01:00,692,498,856,21.81,21.16,30.41,35.88,35.475,36,2352,2364,2376,2280,2328,2328,2316,2304,2520,2520,2388,2304,2520,2520,2520,3456
23-Jan-2018 15:02:00,698,498.666666666667,852,21.75,21.15,30.38,35.81,35.46,36,2400,2364,2352,2292,2304,2328,2304,2316,2520,2520,2292,2316,2520,2520,2520,3456
23-Jan-2018 15:03:00,696,497,846,21.75,21.14,30.345,35.72,35.435,36,2328,2376,2352,2292,2304,2328,2316,2292,2424,2460,2292,2316,2520,2520,2520,3456
23-Jan-2018 15:04:00,686,501,842,21.72,21.135,30.345,35.63,35.395,35.97,2328,2376,2352,2280,2280,2316,2328,2292,2352,2412,2292,2328,2520,2520,2520,3456
23-Jan-2018 15:05:00,694,495,850,21.69,21.125,30.38,35.63,35.395,35.97,2376,2364,2376,2280,2280,2316,2328,2304,2352,2352,2316,2376,2520,2520,2520,3468
23-Jan-2018 15:06:00,690,494.666666666667,845.333333333333,21.72,21.115,30.345,35.53,35.35,35.94,2376,2364,2376,2280,2304,2328,2328,2304,2328,2280,2328,2340,2520,2520,2520,3480
23-Jan-2018 15:07:00,694,493,852,21.66,21.09,30.345,35.5,35.345,35.94,2376,2364,2376,2280,2304,2328,2316,2292,2304,2304,2316,2352,2520,2520,2520,3480
23-Jan-2018 15:08:00,696,486,840,21.69,21.095,30.345,35.44,35.305,35.97,2376,2352,2352,2280,2328,2328,2316,2292,2400,2328,2316,2340,2520,2520,2520,3480
23-Jan-2018 15:09:00,694,493,848,21.69,21.105,30.38,35.44,35.275,35.94,2352,2364,2352,2280,2328,2328,2316,2304,2520,2424,2316,2340,2520,2520,2520,3480
23-Jan-2018 15:10:00,689.333333333333,493.333333333333,856,21.69,21.105,30.31,35.41,35.22,35.88,2376,2364,2352,2280,2352,2328,2316,2292,2520,2460,2316,2328,2520,2520,2520,3480
23-Jan-2018 15:11:00,696,492,846.666666666667,21.72,21.095,30.31,35.44,35.205,35.88,2376,2352,2376,2292,2328,2328,2316,2292,2520,2412,2328,2304,2520,2520,2520,3480
23-Jan-2018 15:12:00,696,498,844,21.69,21.1,30.28,35.44,35.18,35.845,2376,2352,2352,2292,2352,2328,2316,2292,2448,2352,2316,2304,2520,2520,2520,3492
23-Jan-2018 15:13:00,684,499,854,21.69,21.08,30.345,35.38,35.155,35.91,2376,2352,2352,2280,2304,2328,2304,2280,2364,2304,2316,2304,2520,2520,2520,3492
23-Jan-2018 15:14:00,692,490,846,21.69,21.085,30.25,35.38,35.16,35.88,2376,2364,2352,2292,2352,2328,2292,2292,2364,2328,2304,2304,2508,2520,2520,3468
23-Jan-2018 15:15:00,692,496,846,21.63,21.045,30.19,35.31,35.115,35.94,2376,2376,2352,2304,2304,2340,2316,2292,2364,2328,2280,2304,2388,2520,2520,3456
23-Jan-2018 15:16:00,690,496,854,21.63,21.055,30.22,35.345,35.06,36,2376,2364,2352,2292,2304,2340,2316,2280,2364,2328,2280,2304,2400,2520,2520,3468
23-Jan-2018 15:17:00,694,495,842,21.66,21.035,30.19,35.31,35.06,35.97,2400,2352,2376,2292,2280,2328,2316,2292,2352,2316,2292,2292,2520,2520,2520,3480
23-Jan-2018 15:18:00,696,497,848,21.69,21.03,30.22,35.345,35.05,35.94,2376,2340,2400,2292,2328,2328,2328,2292,2340,2304,2304,2292,2520,2520,2520,3480
23-Jan-2018 15:19:00,686,495,850,21.63,21.045,30.19,35.31,35.06,35.88,2376,2352,2376,2280,2304,2340,2328,2292,2436,2304,2292,2292,2520,2520,2520,3480
23-Jan-2018 15:20:00,700,495,844,21.69,21.06,30.19,35.31,35.055,35.91,2400,2376,2400,2280,2304,2352,2328,2292,2520,2412,2292,2292,2520,2520,2520,3492
23-Jan-2018 15:21:00,688,495,848,21.72,21.08,30.19,35.345,35.105,35.88,2376,2364,2376,2280,2280,2352,2316,2280,2520,2520,2304,2304,2520,2520,2520,3504
23-Jan-2018 15:22:00,688,495,860,21.72,21.08,30.16,35.28,35.095,35.845,2376,2352,2352,2280,2328,2352,2304,2292,2532,2520,2304,2292,2520,2520,2520,3504
23-Jan-2018 15:23:00,690,496,858,21.75,21.095,30.19,35.31,35.085,35.88,2352,2352,2376,2280,2328,2352,2328,2304,2532,2424,2292,2292,2520,2520,2520,3504
23-Jan-2018 15:24:00,694.666666666667,496.666666666667,850,21.75,21.09,30.16,35.315,35.07,35.81,2376,2352,2376,2280,2328,2340,2340,2304,2412,2304,2340,2304,2520,2520,2520,3504
23-Jan-2018 15:25:00,698,501,852,21.72,21.1,30.22,35.345,35.065,35.845,2376,2328,2376,2280,2328,2328,2328,2304,2352,2328,2352,2304,2520,2520,2520,3504
23-Jan-2018 15:26:00,684,496,846,21.72,21.105,30.19,35.345,35.025,35.845,2328,2304,2400,2280,2328,2340,2328,2304,2460,2388,2352,2304,2520,2520,2520,3504
23-Jan-2018 15:27:00,702,492,846,21.72,21.115,30.16,35.38,35.02,35.845,2400,2328,2400,2280,2304,2352,2328,2292,2520,2460,2352,2304,2520,2520,2520,3504
23-Jan-2018 15:28:00,694,496,842,21.69,21.12,30.19,35.345,35.075,35.94,2400,2364,2376,2280,2304,2328,2328,2292,2520,2520,2292,2304,2520,2520,2520,3492
23-Jan-2018 15:29:00,689.333333333333,494.666666666667,848,21.75,21.11,30.22,35.31,35.07,35.88,2376,2352,2376,2280,2328,2340,2328,2316,2424,2520,2316,2304,2520,2520,2520,3480
23-Jan-2018 15:30:00,692,496,844,21.69,21.115,30.25,35.31,35.06,35.91,2376,2328,2376,2304,2304,2376,2328,2316,2412,2520,2328,2304,2520,2520,2520,3480
23-Jan-2018 15:31:00,694,498,838,21.75,21.14,30.25,35.28,35.045,35.88,2400,2340,2376,2316,2328,2364,2316,2304,2412,2436,2304,2292,2520,2520,2520,3396
23-Jan-2018 15:32:00,688,497,850,21.75,21.1,30.31,35.28,35.02,35.91,2400,2340,2376,2304,2328,2364,2304,2304,2328,2328,2316,2292,2520,2520,2520,3312
23-Jan-2018 15:33:00,690.666666666667,498,852,21.72,21.105,30.31,35.25,35.035,35.91,2400,2328,2376,2292,2328,2352,2304,2304,2328,2352,2328,2328,2520,2520,2520,3396
23-Jan-2018 15:34:00,692,495,836,21.69,21.08,30.28,35.25,35.09,35.88,2400,2328,2376,2292,2304,2328,2304,2304,2328,2352,2304,2316,2520,2520,2520,3360
23-Jan-2018 15:35:00,692,494,844,21.66,21.045,30.25,35.22,35.065,35.88,2376,2340,2376,2304,2280,2328,2316,2304,2328,2292,2280,2316,2400,2520,2520,3360
23-Jan-2018 15:36:00,690,495,846,21.66,21.045,30.25,35.25,35.07,35.91,2376,2316,2352,2304,2304,2316,2316,2292,2328,2304,2292,2316,2400,2520,2520,3480
23-Jan-2018 15:37:00,696,496,846,21.63,21.035,30.31,35.22,35.065,35.845,2352,2316,2400,2292,2280,2292,2304,2280,2328,2328,2304,2304,2520,2520,2520,3480
23-Jan-2018 15:38:00,692,499,850,21.63,21.015,30.38,35.22,35.035,35.78,2376,2340,2352,2280,2280,2292,2304,2280,2328,2328,2304,2316,2520,2520,2520,3396
23-Jan-2018 15:39:00,692,493,842,21.56,20.99,30.28,35.22,35.03,35.845,2400,2328,2352,2304,2304,2304,2304,2280,2328,2328,2304,2316,2412,2520,2520,3312
23-Jan-2018 15:40:00,694,499,852,21.595,20.98,30.28,35.19,34.98,35.81,2376,2328,2400,2304,2304,2328,2292,2292,2316,2328,2304,2304,2424,2520,2520,3408
23-Jan-2018 15:41:00,688,492,842,21.63,20.985,30.25,35.19,34.995,35.81,2400,2340,2376,2292,2304,2340,2292,2316,2316,2328,2304,2304,2532,2520,2520,3504
23-Jan-2018 15:42:00,694.666666666667,496,853.333333333333,21.595,21.005,30.25,35.19,35.02,35.81,2352,2340,2376,2292,2304,2316,2304,2328,2340,2316,2304,2304,2520,2520,2520,3504
23-Jan-2018 15:43:00,676,497,852,21.595,21.02,30.25,35.25,35.035,35.815,2376,2340,2376,2292,2304,2292,2292,2328,2352,2304,2304,2292,2520,2520,2520,3408
23-Jan-2018 15:44:00,690,484,852,21.69,21.025,30.22,35.25,35.025,35.845,2352,2352,2376,2304,2304,2292,2280,2316,2400,2328,2292,2280,2520,2520,2520,3372
23-Jan-2018 15:45:00,692,497,856,21.69,21.04,30.25,35.25,34.975,35.845,2376,2316,2400,2292,2304,2292,2280,2316,2484,2412,2280,2280,2520,2520,2520,3396
23-Jan-2018 15:46:00,682,494,858,21.75,21.075,30.25,35.25,34.95,35.875,2376,2304,2376,2292,2328,2280,2280,2328,2496,2484,2280,2292,2520,2520,2520,3312
23-Jan-2018 15:47:00,690,496.666666666667,848,21.75,21.05,30.22,35.28,34.965,35.88,2388,2328,2328,2292,2328,2280,2292,2316,2400,2472,2280,2304,2520,2520,2520,3372
23-Jan-2018 15:48:00,692,494,848,21.75,21.07,30.16,35.31,34.95,35.91,2352,2328,2352,2280,2304,2280,2304,2304,2340,2424,2280,2304,2520,2520,2520,3480
23-Jan-2018 15:49:00,698,502,848,21.75,21.06,30.16,35.28,34.98,35.875,2400,2340,2352,2280,2304,2292,2304,2304,2436,2460,2280,2316,2520,2520,2532,3480
23-Jan-2018 15:50:00,694,499,842,21.75,21.075,30.22,35.31,34.995,35.845,2376,2340,2328,2280,2304,2292,2304,2316,2448,2508,2292,2304,2520,2520,2532,3372
23-Jan-2018 15:51:00,684,499.333333333333,844,21.75,21.08,30.22,35.28,35.025,35.78,2376,2340,2376,2292,2280,2292,2292,2328,2352,2424,2292,2304,2520,2520,2520,3276
23-Jan-2018 15:52:00,692,495,848,21.69,21.065,30.19,35.25,35.01,35.81,2376,2340,2352,2292,2280,2304,2292,2316,2340,2328,2292,2316,2520,2520,2520,3288
23-Jan-2018 15:53:00,682,494,844,21.66,21.06,30.22,35.28,34.995,35.845,2376,2328,2376,2292,2280,2304,2316,2316,2340,2304,2292,2316,2520,2520,2520,3276
23-Jan-2018 15:54:00,682,495,844,21.69,21.07,30.13,35.25,34.995,35.88,2376,2340,2376,2292,2304,2304,2328,2316,2328,2304,2292,2304,2568,2520,2520,3264
23-Jan-2018 15:55:00,697.333333333333,495,846,21.66,21.06,30.13,35.22,34.97,35.81,2376,2340,2376,2280,2352,2304,2328,2292,2328,2316,2292,2304,2448,2520,2520,3264
23-Jan-2018 15:56:00,696,490.666666666667,848,21.63,21.04,30.13,35.25,34.995,35.845,2352,2316,2352,2280,2328,2304,2316,2304,2340,2328,2280,2304,2304,2520,2520,3264
23-Jan-2018 15:57:00,688,493,848,21.63,21.04,30.13,35.22,35.03,35.91,2400,2316,2352,2292,2304,2304,2304,2316,2352,2328,2292,2304,2424,2520,2520,3288
23-Jan-2018 15:58:00,686,500,852,21.56,21.035,30.16,35.22,35.02,35.88,2376,2340,2352,2316,2280,2316,2316,2316,2352,2316,2292,2316,2436,2520,2520,3300
23-Jan-2018 15:59:00,696,496,856,21.56,21.03,30.16,35.22,35.01,35.88,2376,2352,2352,2328,2304,2328,2316,2328,2364,2304,2280,2328,2436,2520,2520,3300
23-Jan-2018 16:00:00,688,497.333333333333,849.333333333333,21.53,21,30.13,35.19,34.965,35.91,2376,2328,2352,2304,2280,2316,2316,2328,2364,2316,2280,2304,2520,2520,2520,3348
23-Jan-2018 16:01:00,688,497.333333333333,848,21.53,21.005,30.16,35.22,34.98,35.88,2400,2328,2328,2292,2280,2292,2328,2328,2352,2328,2280,2304,2400,2520,2520,3312
23-Jan-2018 16:02:00,688,494,850,21.56,20.98,30.095,35.19,34.99,35.88,2400,2340,2352,2292,2304,2280,2328,2328,2364,2316,2292,2304,2364,2520,2520,3240
23-Jan-2018 16:03:00,692,499,852,21.56,20.99,30.16,35.19,34.99,35.845,2376,2340,2328,2292,2304,2280,2328,2304,2364,2328,2316,2304,2400,2520,2520,3300
23-Jan-2018 16:04:00,690,506,846,21.595,20.99,30.095,35.19,34.99,35.88,2400,2352,2400,2304,2280,2280,2316,2292,2340,2340,2316,2304,2436,2520,2520,3420
23-Jan-2018 16:05:00,682.666666666667,494,850.666666666667,21.595,21.02,30.16,35.22,34.98,35.91,2400,2340,2352,2304,2304,2292,2304,2316,2340,2328,2292,2292,2520,2520,2520,3384
23-Jan-2018 16:06:00,692,503,840,21.625,21.04,30.13,35.25,34.995,35.94,2400,2340,2352,2292,2304,2292,2304,2328,2436,2436,2280,2292,2520,2520,2520,3288
23-Jan-2018 16:07:00,688,498,848,21.69,21.05,30.095,35.25,34.985,35.91,2400,2328,2328,2280,2304,2280,2316,2328,2520,2532,2292,2292,2520,2520,2520,3396
23-Jan-2018 16:08:00,698,502,856,21.69,21.08,30.16,35.28,34.97,35.88,2376,2316,2376,2292,2304,2280,2316,2316,2520,2472,2292,2304,2520,2520,2520,3420
23-Jan-2018 16:09:00,685.333333333333,496.666666666667,852,21.75,21.09,30.16,35.28,34.975,35.81,2376,2316,2400,2292,2304,2292,2316,2292,2520,2472,2280,2304,2520,2520,2520,3408
23-Jan-2018 16:10:00,694,495,852,21.69,21.11,30.13,35.31,34.965,35.81,2352,2328,2400,2280,2280,2304,2340,2280,2520,2520,2280,2304,2520,2520,2520,3372
23-Jan-2018 16:11:00,690,491,844,21.75,21.095,30.095,35.31,34.935,35.75,2376,2340,2376,2292,2304,2316,2340,2292,2520,2400,2280,2304,2520,2520,2520,3276
23-Jan-2018 16:12:00,696,496,856,21.78,21.09,30.13,35.28,34.96,35.81,2376,2328,2376,2292,2280,2316,2316,2304,2412,2280,2280,2292,2520,2520,2520,3384
23-Jan-2018 16:13:00,688,496,848,21.75,21.105,30.16,35.28,34.97,35.81,2400,2328,2352,2280,2304,2316,2304,2316,2316,2304,2280,2304,2520,2520,2520,3384
23-Jan-2018 16:14:00,694,496,841.333333333333,21.72,21.08,30.19,35.28,34.95,35.81,2376,2340,2352,2292,2328,2328,2328,2316,2316,2328,2292,2316,2412,2520,2520,3288
23-Jan-2018 16:15:00,676,493,846,21.69,21.055,30.13,35.22,34.97,35.88,2376,2352,2376,2292,2304,2316,2328,2304,2328,2316,2292,2304,2412,2520,2520,3288
23-Jan-2018 16:16:00,690,497,848,21.66,21.04,30.16,35.22,34.98,35.88,2376,2340,2376,2304,2328,2304,2304,2304,2352,2292,2280,2328,2460,2520,2520,3288
23-Jan-2018 16:17:00,690,503,844,21.595,21.06,30.095,35.25,35.01,35.88,2376,2328,2400,2316,2328,2316,2316,2316,2352,2304,2280,2304,2400,2520,2520,3324
23-Jan-2018 16:18:00,694.666666666667,498,848,21.66,21.045,30.16,35.19,34.97,35.91,2352,2328,2400,2292,2328,2328,2316,2316,2340,2328,2280,2292,2460,2520,2520,3324
23-Jan-2018 16:19:00,688,492,844,21.66,21.04,30.13,35.19,34.995,35.91,2400,2340,2400,2280,2328,2328,2316,2316,2340,2316,2292,2304,2424,2520,2520,3276
23-Jan-2018 16:20:00,696,494,848,21.63,21.045,30.13,35.16,35,35.91,2376,2340,2376,2292,2328,2340,2328,2328,2364,2316,2304,2316,2448,2520,2520,3264
23-Jan-2018 16:21:00,692,495,850,21.595,21.045,30.22,35.22,35.015,35.88,2400,2328,2376,2292,2304,2340,2316,2328,2364,2316,2292,2316,2568,2520,2520,3264
23-Jan-2018 16:22:00,690.666666666667,497,846,21.63,21.035,30.19,35.13,35.03,35.94,2400,2328,2376,2280,2280,2328,2304,2328,2352,2304,2280,2304,2424,2520,2520,3264
23-Jan-2018 16:23:00,698,490,846,21.63,21.04,30.22,35.16,35.035,35.94,2400,2328,2352,2292,2280,2328,2304,2328,2340,2304,2280,2316,2400,2520,2520,3264
23-Jan-2018 16:24:00,690,490,846,21.63,21.05,30.28,35.19,35.05,35.88,2400,2328,2352,2292,2328,2328,2304,2328,2328,2328,2280,2316,2520,2520,2520,3372
23-Jan-2018 16:25:00,690,494,840,21.66,21.035,30.31,35.13,35.045,35.88,2376,2316,2376,2280,2328,2340,2292,2316,2340,2328,2280,2304,2520,2520,2520,3372
23-Jan-2018 16:26:00,692,492,838,21.69,21.06,30.31,35.19,35.01,35.91,2376,2316,2352,2292,2304,2340,2280,2316,2436,2412,2280,2304,2520,2520,2520,3372
23-Jan-2018 16:27:00,696,502,845.333333333333,21.69,21.08,30.25,35.19,35.005,35.88,2352,2328,2352,2304,2328,2328,2280,2340,2520,2520,2280,2316,2520,2520,2520,3480
23-Jan-2018 16:28:00,696,497,848,21.72,21.095,30.16,35.22,34.94,35.91,2376,2340,2376,2304,2328,2304,2280,2340,2520,2520,2292,2304,2520,2520,2520,3384
23-Jan-2018 16:29:00,692,489,844,21.75,21.095,30.16,35.25,34.93,35.91,2352,2316,2400,2292,2328,2280,2280,2328,2460,2520,2292,2292,2520,2520,2520,3288
23-Jan-2018 16:30:00,696,499,856,21.78,21.105,30.13,35.25,34.925,35.88,2352,2304,2400,2292,2352,2280,2292,2304,2460,2520,2280,2304,2520,2520,2520,3384
23-Jan-2018 16:31:00,689.333333333333,492,846.666666666667,21.75,21.075,30.16,35.28,34.94,35.94,2376,2340,2352,2304,2352,2280,2304,2292,2424,2412,2292,2304,2520,2520,2520,3384
23-Jan-2018 16:32:00,688,495,848,21.72,21.09,30.16,35.28,34.99,35.88,2352,2352,2400,2292,2328,2292,2304,2292,2340,2316,2304,2304,2520,2520,2520,3384
23-Jan-2018 16:33:00,690,492,856,21.69,21.075,30.16,35.25,34.98,35.845,2328,2352,2400,2280,2280,2316,2304,2280,2340,2424,2304,2316,2520,2520,2520,3480
23-Jan-2018 16:34:00,690,494,844,21.69,21.05,30.22,35.19,34.98,35.91,2400,2340,2376,2292,2304,2316,2292,2280,2328,2412,2292,2316,2520,2520,2520,3372
23-Jan-2018 16:35:00,696,497,840,21.69,21.065,30.22,35.22,34.995,35.88,2376,2328,2376,2304,2304,2304,2280,2280,2328,2304,2280,2304,2520,2520,2520,3264
23-Jan-2018 16:36:00,693.333333333333,500.666666666667,852,21.63,21.06,30.28,35.22,35.005,35.88,2376,2340,2376,2292,2304,2316,2280,2292,2340,2304,2280,2304,2520,2520,2520,3372
23-Jan-2018 16:37:00,698,497,852,21.595,21.04,30.28,35.19,34.995,35.845,2328,2340,2400,2280,2304,2328,2280,2316,2340,2316,2280,2328,2520,2520,2520,3480
23-Jan-2018 16:38:00,688,497,838,21.63,21.04,30.345,35.19,34.96,35.88,2376,2328,2400,2280,2304,2340,2292,2316,2340,2328,2280,2316,2520,2520,2520,3480
23-Jan-2018 16:39:00,684,498,838,21.595,21.03,30.28,35.19,34.915,35.88,2352,2340,2400,2280,2280,2328,2304,2304,2376,2316,2280,2304,2520,2520,2520,3360
23-Jan-2018 16:40:00,690,492,852,21.595,21.04,30.25,35.22,34.91,35.88,2376,2364,2328,2280,2304,2304,2304,2304,2388,2304,2292,2292,2400,2520,2520,3240
23-Jan-2018 16:41:00,690.666666666667,501.333333333333,842.666666666667,21.595,21.025,30.16,35.19,34.94,35.94,2376,2376,2400,2280,2304,2304,2292,2292,2364,2304,2304,2292,2280,2520,2520,3240
23-Jan-2018 16:42:00,690,491,848,21.56,21.015,30.13,35.16,34.975,35.88,2376,2364,2400,2280,2304,2292,2292,2280,2352,2304,2292,2280,2412,2520,2532,3348
23-Jan-2018 16:43:00,698,492,850,21.56,21.02,30.13,35.13,34.995,35.81,2328,2352,2400,2280,2328,2292,2304,2292,2364,2316,2292,2292,2532,2520,2532,3456
23-Jan-2018 16:44:00,690,499,846,21.56,21.02,30.13,35.16,34.95,35.88,2352,2352,2376,2280,2304,2304,2304,2292,2352,2316,2304,2304,2520,2520,2520,3372
23-Jan-2018 16:45:00,696,494,856,21.56,21.02,30.13,35.19,34.955,35.845,2352,2364,2352,2280,2328,2304,2304,2304,2316,2316,2292,2328,2520,2520,2520,3384
23-Jan-2018 16:46:00,688,497,846,21.56,21.02,30.16,35.19,34.985,35.91,2400,2376,2376,2280,2328,2304,2304,2328,2316,2340,2280,2328,2412,2520,2520,3396
23-Jan-2018 16:47:00,692,492,842,21.56,21.02,30.16,35.19,34.995,35.88,2376,2364,2376,2280,2328,2316,2316,2304,2328,2340,2280,2340,2412,2520,2520,3312
23-Jan-2018 16:48:00,686,502,846,21.63,21.045,30.13,35.19,34.915,35.845,2352,2352,2400,2280,2328,2304,2316,2316,2340,2376,2280,2340,2520,2520,2520,3312
23-Jan-2018 16:49:00,690,500,842,21.66,21.045,30.16,35.22,34.92,35.94,2328,2340,2352,2280,2352,2280,2316,2340,2376,2352,2280,2316,2520,2520,2532,3300
23-Jan-2018 16:50:00,694,494.666666666667,852,21.66,21.08,30.13,35.22,34.91,35.845,2328,2316,2400,2280,2352,2280,2328,2316,2460,2400,2280,2304,2520,2520,2532,3384
23-Jan-2018 16:51:00,686,506,850,21.69,21.085,30.13,35.13,34.91,35.88,2328,2340,2376,2280,2352,2280,2316,2292,2520,2520,2292,2304,2520,2520,2520,3480
23-Jan-2018 16:52:00,692,496,848,21.69,21.105,30.095,35.25,34.92,35.88,2328,2364,2400,2280,2304,2292,2316,2304,2532,2520,2352,2304,2520,2520,2520,3480
23-Jan-2018 16:53:00,692,490,852,21.69,21.13,30.16,35.28,34.955,35.845,2328,2352,2376,2280,2328,2304,2316,2304,2460,2520,2340,2316,2520,2520,2520,3480
23-Jan-2018 16:54:00,688,492,852,21.72,21.14,30.19,35.25,34.965,35.88,2304,2352,2400,2280,2352,2304,2304,2292,2388,2460,2328,2316,2520,2520,2520,3384
23-Jan-2018 16:55:00,694,492,848,21.78,21.14,30.22,35.28,34.94,35.845,2352,2352,2400,2304,2328,2304,2304,2292,2460,2340,2364,2328,2520,2520,2520,3288
23-Jan-2018 16:56:00,692,497,848,21.75,21.135,30.19,35.28,34.99,35.81,2376,2340,2400,2304,2304,2304,2292,2280,2424,2292,2328,2328,2520,2520,2520,3276
23-Jan-2018 16:57:00,690,502,842,21.69,21.125,30.16,35.25,35.015,35.845,2352,2340,2376,2280,2280,2304,2304,2280,2436,2304,2292,2304,2520,2520,2520,3264
23-Jan-2018 16:58:00,690,494,852,21.72,21.115,30.19,35.22,35.03,35.815,2328,2328,2376,2280,2352,2328,2328,2292,2448,2352,2292,2328,2520,2520,2520,3264
