time,temperature_front_bottom,temperature_front_middle,temperature_front_top,temperature_rear_bottom,temperature_rear_middle,temperature_rear_top
01-Oct-2019 08:00:00,19.56,18.5,23.75,23.895,23.78,27.726
01-Oct-2019 08:01:00,19.56,18.52,23.69,23.88,23.77,27.75
01-Oct-2019 08:02:00,19.63,18.52,23.69,23.88,23.759999999999998,27.75
01-Oct-2019 08:03:00,19.63,18.4975,23.69,23.895,23.765,27.785999999999998
01-Oct-2019 08:04:00,19.63,18.52,23.75,23.81,23.79,27.79
01-Oct-2019 08:05:00,19.56,18.5275,23.794999999999998,23.75,23.808,27.75
01-Oct-2019 08:06:00,19.63,18.52,23.81,23.75,23.8175,27.63
01-Oct-2019 08:07:00,19.56,18.5225,23.75,23.714000000000002,23.805,27.5925
01-Oct-2019 08:08:00,19.69,18.5,23.702,23.71,23.79,27.464000000000002
01-Oct-2019 08:09:00,19.69,18.5325,23.69,23.66,23.77,27.345
01-Oct-2019 08:10:00,19.69,18.5375,23.75,23.69,23.77,27.31
01-Oct-2019 08:11:00,19.69,18.56,23.69,23.69,23.759999999999998,27.3475
01-Oct-2019 08:12:00,19.69,18.57,23.69,23.72,23.755,27.25
01-Oct-2019 08:13:00,19.75,18.56,23.705000000000002,23.69,23.743333333333332,27.25
01-Oct-2019 08:14:00,19.69,18.56,23.69,23.66,23.755,27.362499999999997
01-Oct-2019 08:15:00,19.738,18.54,23.702,23.69,23.756666666666668,27.38
01-Oct-2019 08:16:00,19.735,18.54,23.69,23.69,23.775,27.38
01-Oct-2019 08:17:00,19.75,18.56,23.675,23.69,23.75,27.404
01-Oct-2019 08:18:00,19.69,18.53,23.63,23.69,23.7775,27.47
01-Oct-2019 08:19:00,19.69,18.56,23.69,23.675,23.7825,27.53
01-Oct-2019 08:20:00,19.69,18.5375,23.69,23.714000000000002,23.776666666666667,27.5
01-Oct-2019 08:21:00,19.69,18.54,23.69,23.69,23.78,27.56
01-Oct-2019 08:22:00,19.63,18.53,23.63,23.73,23.795,27.53
01-Oct-2019 08:23:00,19.69,18.56,23.75,23.72,23.775,27.56
01-Oct-2019 08:24:00,19.72,18.53,23.654,23.75,23.785,27.63
01-Oct-2019 08:25:00,19.69,18.5375,23.69,23.71,23.798,27.63
01-Oct-2019 08:26:00,19.75,18.546,23.75,23.735,23.814999999999998,27.612499999999997
01-Oct-2019 08:27:00,19.69,18.56,23.75,23.72,23.7775,27.515
01-Oct-2019 08:28:00,19.63,18.568,23.705000000000002,23.75,23.79,27.464000000000002
01-Oct-2019 08:29:00,19.65,18.533333333333335,23.75,23.75,23.786666666666665,27.44
01-Oct-2019 08:30:00,19.645,18.522,23.63,23.794999999999998,23.765,27.38
01-Oct-2019 08:31:00,19.702,18.53,23.705000000000002,23.75,23.79,27.38
01-Oct-2019 08:32:00,19.69,18.52,23.69,23.765,23.77,27.265
01-Oct-2019 08:33:00,19.69,18.52,23.75,23.75,23.765,27.31
01-Oct-2019 08:34:00,19.69,18.53,23.75,23.75,23.75,27.38
01-Oct-2019 08:35:00,19.75,18.522,23.75,23.75,23.765,27.38
01-Oct-2019 08:36:00,19.75,18.53,23.69,23.79,23.776,27.44
01-Oct-2019 08:37:00,19.705000000000002,18.52,23.75,23.81,23.7575,27.476
01-Oct-2019 08:38:00,19.75,18.52,23.69,23.81,23.78333333333333,27.5
01-Oct-2019 08:39:00,19.69,18.5,23.735,23.794999999999998,23.78,27.595
01-Oct-2019 08:40:00,19.69,18.52,23.69,23.75,23.78,27.606666666666666
01-Oct-2019 08:41:00,19.69,18.54,23.69,23.78,23.776666666666667,27.612499999999997
01-Oct-2019 08:42:00,19.69,18.52,23.69,23.774,23.7575,27.63
01-Oct-2019 08:43:00,19.63,18.505,23.69,23.75,23.765,27.666
01-Oct-2019 08:44:00,19.69,18.53,23.75,23.81,23.759999999999998,27.69
01-Oct-2019 08:45:00,19.63,18.52,23.705000000000002,23.77,23.78,27.735
01-Oct-2019 08:46:00,19.69,18.49,23.69,23.75,23.775,27.73
01-Oct-2019 08:47:00,19.63,18.485,23.705000000000002,23.73,23.76,27.81
01-Oct-2019 08:48:00,19.63,18.5,23.75,23.75,23.775,27.75
01-Oct-2019 08:49:00,19.63,18.4975,23.69,23.75,23.759999999999998,27.71
01-Oct-2019 08:50:00,19.69,18.49,23.75,23.78,23.759999999999998,27.63
01-Oct-2019 08:51:00,19.69,18.4975,23.75,23.75,23.785,27.56
01-Oct-2019 08:52:00,19.69,18.52,23.69,23.705000000000002,23.776666666666667,27.464000000000002
01-Oct-2019 08:53:00,19.75,18.52,23.738,23.72,23.77,27.425
01-Oct-2019 08:54:00,19.75,18.53,23.75,23.75,23.763333333333332,27.41
01-Oct-2019 08:55:00,19.69,18.5,23.75,23.71,23.77,27.38
01-Oct-2019 08:56:00,19.69,18.407500000000002,23.69,23.705000000000002,23.755,27.38
01-Oct-2019 08:57:00,19.56,18.33,23.69,23.689999999999998,23.7,27.416
01-Oct-2019 08:58:00,19.488,18.2,23.63,23.595,23.636,27.44
01-Oct-2019 08:59:00,19.5,18.082,23.645,23.52,23.562,27.47
01-Oct-2019 09:00:00,19.4075,17.99,23.702,23.62666666666667,23.56,27.595
01-Oct-2019 09:01:00,19.38,17.94,23.75,24.253333333333334,23.905,27.875
01-Oct-2019 09:02:00,19.25,17.88,23.69,25.189999999999998,24.863333333333333,28.64
01-Oct-2019 09:03:00,19.25,17.87,23.762,26.378,25.953333333333333,29.503333333333334
01-Oct-2019 09:04:00,19.25,17.872,23.88,27.41,27.169999999999998,30.73
