time,power_p02r02c01srv01,power_p02r02c01srv02,power_p02r02c01srv03,power_p02r02c02srv01,power_p02r02c02srv02,power_p02r02c02srv03,power_p02r02c03srv01,power_p02r02c03srv02,power_p02r02c03srv03,power_p02r02c04srv01,power_p02r02c04srv02,power_p02r02c04srv03,power_p02r02c05srv01,power_p02r02c05srv02,power_p02r02c05srv03,power_p02r02c06srv01,power_p02r02c06srv02,power_p02r02c06srv03,power_p02r02c07srv01,power_p02r02c07srv02,power_p02r02c07srv03,power_p02r02c08srv01,power_p02r02c08srv02,power_p02r02c08srv03,power_p02r02c09srv01,power_p02r02c09srv02,power_p02r02c09srv03,power_p02r02c10srv01,power_p02r02c10srv02,power_p02r02c10srv03
2019-10-01 08:00:00,70.0,75.2,45.9,49.35483870967742,74.0,67.64516129032258,69.0,72.0,45.0,72.0,49.8,47.0,59.7,47.6,54.9,52.0,60.3,65.76923076923077,75.0,75.0,72.0,58.5,70.8,74.4,72.0,66.29032258064517,64.35483870967742,75.0,75.0,47.7
2019-10-01 08:01:00,70.0,75.2,68.4,49.35483870967742,74.0,67.64516129032258,69.0,72.0,45.0,72.0,49.8,72.0,59.7,45.1,54.9,52.0,60.3,65.76923076923077,75.0,75.0,72.0,58.5,70.8,74.4,72.0,66.29032258064517,64.35483870967742,75.0,75.0,70.2
2019-10-01 08:02:00,71.0,74.2,71.1,51.774193548387096,69.0,69.58064516129032,64.0,72.0,45.0,72.0,54.3,75.0,64.2,49.0,50.4,47.0,64.8,60.0,70.0,75.0,72.0,54.0,69.3,74.9,72.0,61.935483870967744,59.516129032258064,75.0,75.0,72.3
2019-10-01 08:03:00,75.0,60.8,48.599999999999994,57.6,46.0,75.0,51.0,72.0,45.0,72.0,73.2,75.0,75.0,74.0,62.1,68.0,56.7,45.0,45.0,73.2,52.2,58.5,64.2,48.599999999999994,72.0,56.1,46.0,52.5,75.0,74.8
2019-10-01 08:04:00,75.0,56.8,45.0,56.1,51.0,75.0,56.0,72.0,45.0,72.0,68.7,75.0,75.0,75.0,66.6,73.0,52.2,45.0,50.0,72.7,47.7,63.0,65.7,43.099999999999994,72.0,60.6,46.5,48.0,75.0,75.0
2019-10-01 08:05:00,75.0,46.6,45.0,56.6,74.1,73.9,75.0,53.37931034482759,54.6,65.7,49.8,75.0,63.3,75.0,72.0,75.0,62.0,57.0,75.0,55.8,45.0,72.0,72.0,66.0,72.0,67.8,48.0,70.5,77.03225806451613,75.0
2019-10-01 08:06:00,75.0,46.1,45.0,60.1,69.6,73.4,75.0,48.724137931034484,57.6,61.2,54.3,73.0,58.8,71.0,72.0,75.0,67.0,62.0,75.0,51.3,45.0,72.0,72.0,71.0,72.0,63.8,48.0,75.0,77.51612903225806,75.0
2019-10-01 08:07:00,72.0,59.0,45.0,64.8,48.9,74.2,75.0,63.900000000000006,58.354838709677416,52.7,73.4,48.0,59.7,46.0,54.9,54.3,69.9,64.2,75.0,63.0,64.8,73.55172413793103,68.4,50.4,72.0,50.1,57.0,50.0,76.0,75.0
2019-10-01 08:08:00,69.0,64.0,45.5,60.3,53.4,75.2,75.0,68.4,56.903225806451616,58.2,69.4,47.0,64.2,49.0,50.4,49.8,68.4,59.7,75.0,68.0,69.3,74.06896551724138,63.9,45.9,72.0,49.6,61.5,45.0,75.5,75.0
2019-10-01 08:09:00,60.0,75.0,58.0,45.0,75.0,75.8,75.6,72.0,48.0,70.3,50.6,72.0,75.0,74.0,65.9,68.7,69.4,46.8,75.0,73.2,72.0,75.0,48.6,42.6,72.0,48.0,66.0,70.0,77.0,75.0
