time,P02HDZ01_out_T,P02HDZ01_out_Q,P02HDZ01_in_T,P02HDZ01_in_Q,P02HDZ03_out_T,P02HDZ03_out_Q,P02HDZ03_in_T,P02HDZ03_in_Q,P02HDZ04_out_T,P02HDZ04_out_Q,P02HDZ04_in_T,P02HDZ04_in_Q,P02HDZ02_out_T,P02HDZ02_out_Q,P02HDZ02_in_T,P02HDZ02_in_Q,sensors_racks_04_to_06_in_b_T,sensors_racks_04_to_06_in_b_Q,sensors_racks_04_to_06_in_m_T,sensors_racks_04_to_06_in_m_Q,sensors_racks_04_to_06_in_t_T,sensors_racks_04_to_06_in_t_Q,sensors_racks_10_to_12_in_b_T,sensors_racks_10_to_12_in_b_Q,sensors_racks_10_to_12_in_m_T,sensors_racks_10_to_12_in_m_Q,sensors_racks_10_to_12_in_t_T,sensors_racks_10_to_12_in_t_Q,sensors_racks_01_to_03_in_b_T,sensors_racks_01_to_03_in_b_Q,sensors_racks_01_to_03_in_m_T,sensors_racks_01_to_03_in_m_Q,sensors_racks_01_to_03_in_t_T,sensors_racks_01_to_03_in_t_Q,sensors_racks_07_to_09_out_b_T,sensors_racks_07_to_09_out_b_Q,sensors_racks_07_to_09_out_m_T,sensors_racks_07_to_09_out_m_Q,sensors_racks_07_to_09_out_t_T,sensors_racks_07_to_09_out_t_Q,sensors_racks_07_to_09_in_b_T,sensors_racks_07_to_09_in_b_Q,sensors_racks_07_to_09_in_m_T,sensors_racks_07_to_09_in_m_Q,sensors_racks_07_to_09_in_t_T,sensors_racks_07_to_09_in_t_Q,sensors_racks_04_to_06_out_b_T,sensors_racks_04_to_06_out_b_Q,sensors_racks_04_to_06_out_m_T,sensors_racks_04_to_06_out_m_Q,sensors_racks_04_to_06_out_t_T,sensors_racks_04_to_06_out_t_Q,sensors_racks_10_to_12_out_b_T,sensors_racks_10_to_12_out_b_Q,sensors_racks_10_to_12_out_m_T,sensors_racks_10_to_12_out_m_Q,sensors_racks_10_to_12_out_t_T,sensors_racks_10_to_12_out_t_Q,sensors_racks_01_to_03_out_b_T,sensors_racks_01_to_03_out_b_Q,sensors_racks_01_to_03_out_m_T,sensors_racks_01_to_03_out_m_Q,sensors_racks_01_to_03_out_t_T,sensors_racks_01_to_03_out_t_Q
2019-10-01 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 08:01:00,18.6091,0.958429,21.7241,0.799663,18.6685,0.899621,21.8474,0.753429,19.5037,1.07099,22.0065,0.886228,18.9489,0.971945,22.0011,0.854763,16.5335,0.0224147,19.3113,0.0246935,19.5036,0.0225826,19.2252,0.0212288,19.6846,0.0238563,19.6275,0.0180885,18.5843,0.0194504,18.9569,0.0216889,19.2219,0.0185268,18.0276,0.0206913,23.9179,0.019471,23.0951,0.0160051,14.2109,0.0218385,19.0312,0.025652,19.292,0.0203047,19.5704,0.0373142,23.9355,0.0213827,22.2402,0.00873001,20.7635,0.0222231,24.1028,0.0298673,24.9516,0.0102761,22.5681,0.0355752,24.1363,0.0259937,23.9538,0.0101286
2019-10-01 08:02:00,18.3648,0.936152,21.8012,0.781613,18.5262,0.920758,21.5455,0.773785,19.3389,1.07233,22.0444,0.891386,18.7713,0.977758,21.9227,0.862389,15.8831,0.0228055,19.3105,0.0255363,19.3624,0.0242776,19.1861,0.0217791,19.6893,0.0243366,19.6013,0.0197525,18.4248,0.0199761,18.8913,0.021377,18.7646,0.0186108,17.0483,0.0204188,23.5837,0.0201345,22.4733,0.0170147,13.1915,0.0226189,19.0556,0.0274812,18.9322,0.0231236,18.5919,0.0375942,23.5342,0.0229137,21.8235,0.00915979,20.5886,0.0213122,24.0059,0.0303051,24.8379,0.0105479,22.2025,0.0361063,24.0801,0.0273316,23.7259,0.0109262
2019-10-01 08:03:00,18.3471,0.946071,21.5288,0.790255,18.4724,0.898607,21.2747,0.753732,19.3389,1.08474,21.7375,0.900697,18.7435,0.965833,21.6591,0.84911,15.6362,0.0228572,19.291,0.0251496,19.3197,0.0239063,19.1819,0.0217346,19.7028,0.0247701,19.4414,0.0210127,18.4449,0.0200532,18.907,0.0217318,18.6342,0.0201541,16.4066,0.0203911,23.2698,0.0199931,22.183,0.0166756,12.7522,0.0221074,18.9915,0.0275969,18.8456,0.0228014,18.0178,0.0375012,23.2536,0.0233248,21.3721,0.00954878,20.2843,0.0213757,23.8043,0.0303333,24.6042,0.0109091,22.0299,0.0359015,23.9418,0.0269971,23.4283,0.0114196
2019-10-01 08:04:00,18.3236,0.932411,21.2716,0.77385,18.4246,0.878334,21.0648,0.73529,19.43,1.08906,21.5241,0.904999,18.7266,0.973897,21.3263,0.855804,15.7772,0.0228445,19.2742,0.0255192,19.1979,0.0243081,19.2713,0.0216261,19.8251,0.0247646,19.3159,0.0211944,18.4104,0.0200547,18.8868,0.0213034,18.3833,0.0183219,15.8648,0.0205313,22.9983,0.0200128,21.9237,0.0167931,12.321,0.0214711,18.9656,0.0272909,18.7998,0.0224447,17.5332,0.0376284,22.9642,0.0230952,20.9701,0.00955026,20.0245,0.0215594,23.6189,0.0301916,24.4143,0.0107415,21.736,0.0358273,23.7508,0.0269663,23.0556,0.0124172
2019-10-01 08:05:00,18.3364,0.951921,20.9498,0.794008,18.4561,0.904533,20.7371,0.759743,19.4353,1.07666,21.2954,0.89457,18.7036,0.973417,21.008,0.859135,15.7275,0.0228567,19.2544,0.0255969,19.0708,0.0243291,19.289,0.0217763,19.7969,0.0244228,19.221,0.0195581,18.4456,0.0199798,18.916,0.0217162,18.2325,0.0196914,15.2905,0.0205071,22.7292,0.0192223,21.4944,0.0176108,12.5542,0.0220261,18.9706,0.0271965,18.646,0.0226318,17.1642,0.0376519,22.7934,0.0220849,20.432,0.0091104,19.8149,0.0214813,23.3885,0.0306878,24.2438,0.0101038,21.4541,0.035957,23.5568,0.0264993,22.7585,0.0110068
2019-10-01 08:06:00,18.3195,0.953906,20.7785,0.797103,18.3967,0.872429,20.5748,0.72987,19.433,1.08704,21.0928,0.902976,18.689,0.973425,20.7277,0.857645,15.642,0.0228924,19.2295,0.0256132,18.9999,0.0243732,19.2825,0.0217168,19.819,0.0248048,19.1051,0.0208651,18.4318,0.0199416,18.9171,0.0217562,18.1347,0.0196824,14.811,0.0206539,22.4782,0.0192867,21.3277,0.0174196,11.9548,0.020995,18.9291,0.026989,18.6404,0.022134,16.7581,0.0375834,22.5965,0.0214494,19.9308,0.00934546,19.6082,0.0217938,23.2321,0.0301631,24.0914,0.0101341,21.219,0.0360635,23.4308,0.025826,22.3439,0.0125891
2019-10-01 08:07:00,18.3004,0.936133,20.6524,0.777676,18.3716,0.880249,20.327,0.73788,19.4477,1.10332,20.8895,0.918416,18.6785,0.97548,20.5588,0.857472,15.7156,0.0228891,19.2269,0.0256958,18.9475,0.0245042,19.2975,0.021643,19.8328,0.0248514,19.0353,0.0219208,18.3968,0.0200303,18.8911,0.0212022,17.9308,0.0181595,14.4289,0.0205917,22.2533,0.0196918,21.0274,0.0168847,11.9465,0.0210793,18.8788,0.0268033,18.5076,0.0220803,16.333,0.0376335,22.2877,0.022888,19.8448,0.00912089,19.3613,0.021842,23.0962,0.0301621,23.9369,0.0104498,20.9316,0.0356312,23.4296,0.0273308,22.5084,0.0115062
2019-10-01 08:08:00,18.2922,0.944414,20.4861,0.787068,18.3408,0.856208,20.1697,0.716232,19.4051,1.08714,20.7516,0.902266,18.6632,0.977844,20.3258,0.86082,15.6742,0.0228932,19.2035,0.0257876,18.853,0.0246624,19.26,0.0216607,19.8312,0.0249956,18.9231,0.0211938,18.4129,0.0200328,18.9008,0.0214067,17.8174,0.0189997,13.9884,0.0204339,22.0156,0.0196021,20.7096,0.0172738,11.6437,0.020495,18.8946,0.0271163,18.5326,0.022047,15.9856,0.0376487,22.0879,0.0232013,19.6855,0.0097462,19.2924,0.0212784,22.9946,0.0304145,23.8052,0.0103816,20.7558,0.0360197,23.3657,0.0271616,22.4128,0.0108402
2019-10-01 08:09:00,18.2678,0.934346,20.3593,0.778313,18.3537,0.88238,19.8915,0.73839,19.3746,1.07701,20.6432,0.89397,18.6548,0.977895,20.1645,0.861086,15.6071,0.0229421,19.1982,0.0259114,18.8196,0.0248464,19.246,0.0216934,19.8174,0.0247678,18.7586,0.0202808,18.3803,0.0200801,18.8859,0.0211495,17.6704,0.0185486,13.6901,0.020528,21.8581,0.0196977,20.5681,0.0167175,12.0739,0.0213932,18.8614,0.0278667,18.4566,0.0229845,15.6475,0.0376254,21.8993,0.0232652,19.2838,0.0096531,19.1513,0.0214038,22.8837,0.0305521,23.6758,0.0103767,20.6675,0.0357408,23.298,0.0270274,22.2428,0.0112799
