time,temperature_p02r02c01srv01_outlet,temperature_p02r02c01srv02_outlet,temperature_p02r02c01srv03_outlet,temperature_p02r02c02srv01_outlet,temperature_p02r02c02srv02_outlet,temperature_p02r02c02srv03_outlet,temperature_p02r02c03srv01_outlet,temperature_p02r02c03srv02_outlet,temperature_p02r02c03srv03_outlet,temperature_p02r02c04srv01_outlet,temperature_p02r02c04srv02_outlet,temperature_p02r02c04srv03_outlet,temperature_p02r02c05srv01_outlet,temperature_p02r02c05srv02_outlet,temperature_p02r02c05srv03_outlet,temperature_p02r02c06srv01_outlet,temperature_p02r02c06srv02_outlet,temperature_p02r02c06srv03_outlet,temperature_p02r02c07srv01_outlet,temperature_p02r02c07srv02_outlet,temperature_p02r02c07srv03_outlet,temperature_p02r02c08srv01_outlet,temperature_p02r02c08srv02_outlet,temperature_p02r02c08srv03_outlet,temperature_p02r02c09srv01_outlet,temperature_p02r02c09srv02_outlet,temperature_p02r02c09srv03_outlet,temperature_p02r02c10srv01_outlet,temperature_p02r02c10srv02_outlet,temperature_p02r02c10srv03_outlet
01-Oct-2019 08:00:00,31.0,31.0,31.0,29.0,31.0,30.612903225806452,29.0,29.0,28.0,28.766666666666666,28.0,29.0,29.0,28.0,28.0,29.0,28.0,29.0,28.0,29.0,29.0,30.5,30.0,30.0,34.0,33.0,33.0,33.0,34.0,34.0
01-Oct-2019 08:01:00,31.0,31.0,31.0,29.0,31.0,30.612903225806452,29.0,29.0,28.0,28.766666666666666,28.0,29.0,29.0,28.0,28.0,29.0,28.0,29.0,28.0,29.0,29.0,30.5,30.0,30.0,34.0,33.0,33.0,33.833333333333336,34.0,34.0
01-Oct-2019 08:02:00,31.0,31.0,31.0,29.0,31.0,30.451612903225808,29.0,29.0,28.0,28.6,28.0,29.0,29.0,28.0,28.0,29.0,28.0,29.0,28.166666666666668,29.0,29.0,30.666666666666668,30.0,30.0,34.0,33.0,33.0,34.0,34.0,34.0
01-Oct-2019 08:03:00,31.0,31.0,31.0,29.0,31.0,30.0,29.0,29.0,28.0,28.0,28.0,29.0,29.0,28.0,28.633333333333333,29.0,28.0,29.0,29.0,29.0,29.0,30.5,30.0,30.0,34.0,33.0,32.666666666666664,34.0,34.0,34.0
01-Oct-2019 08:04:00,31.0,31.0,31.0,29.0,31.0,30.0,29.0,29.0,28.0,28.0,28.0,29.0,29.0,28.0,28.8,29.0,28.0,29.0,29.0,29.0,29.0,30.333333333333332,30.0,30.0,34.0,33.0,32.5,34.0,34.0,34.0
01-Oct-2019 08:05:00,31.0,31.0,31.0,29.0,31.0,30.0,29.0,29.0,28.0,28.0,28.0,29.0,29.0,28.0,28.366666666666667,29.0,28.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,34.0,33.0,32.0,34.0,34.0,34.0
01-Oct-2019 08:06:00,31.0,31.0,31.0,29.0,31.0,30.0,29.0,29.0,28.0,28.0,28.0,29.0,29.0,28.0,28.2,29.0,28.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,34.0,33.0,32.0,34.0,34.0,34.0
01-Oct-2019 08:07:00,31.0,31.0,31.0,29.0,31.0,30.0,29.0,29.0,28.0,28.0,28.066666666666666,29.0,29.0,28.0,28.0,29.0,28.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,34.0,33.0,32.333333333333336,34.0,34.0,34.0
01-Oct-2019 08:08:00,31.0,31.0,31.0,29.0,31.0,30.0,29.0,29.0,28.0,28.0,28.233333333333334,29.0,29.0,28.0,28.0,29.0,28.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,34.0,33.0,32.5,34.0,34.0,34.0
01-Oct-2019 08:09:00,31.0,31.0,31.0,29.0,31.0,30.0,29.0,29.0,28.5,28.0,29.0,29.0,29.0,28.0,28.633333333333333,29.0,28.0,29.0,29.0,28.4,29.0,30.0,30.0,30.0,34.0,33.0,33.0,33.166666666666664,34.0,34.0
01-Oct-2019 08:10:00,31.0,31.0,31.0,29.0,31.0,30.0,29.0,29.0,28.666666666666668,28.0,29.0,29.0,29.0,28.0,28.8,29.0,28.0,29.0,29.0,28.233333333333334,29.0,30.0,30.0,30.0,34.0,33.0,33.0,33.0,34.0,34.0
01-Oct-2019 08:11:00,31.0,31.0,31.0,29.0,31.0,30.0,29.0,29.0,29.0,28.233333333333334,29.0,29.0,29.0,28.0,29.0,29.0,28.0,29.0,29.0,28.0,29.0,30.0,30.0,30.0,34.0,33.0,33.0,33.833333333333336,34.0,34.0
01-Oct-2019 08:12:00,31.0,31.0,31.0,29.0,31.0,30.0,29.0,29.0,29.0,28.4,29.0,29.0,29.0,28.0,29.0,29.0,28.0,29.0,29.0,28.0,29.0,30.0,30.0,30.0,34.0,33.0,33.0,34.0,34.0,34.0
01-Oct-2019 08:13:00,31.0,31.0,31.0,29.0,31.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,29.0,29.0,28.0,28.612903225806452,29.0,28.0,29.0,30.0,30.0,30.0,34.0,33.0,33.0,34.0,34.0,34.0
01-Oct-2019 08:14:00,31.0,31.0,31.0,29.0,31.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,29.0,29.0,28.0,28.451612903225808,29.0,28.0,29.0,30.0,30.0,30.0,34.0,33.0,33.0,34.0,34.0,34.0
