time,temperature_p02r04c01srv01_inlet,temperature_p02r04c01srv02_inlet,temperature_p02r04c01srv03_inlet,temperature_p02r04c02srv01_inlet,temperature_p02r04c02srv02_inlet,temperature_p02r04c02srv03_inlet,temperature_p02r04c03srv01_inlet,temperature_p02r04c03srv02_inlet,temperature_p02r04c03srv03_inlet,temperature_p02r04c04srv01_inlet,temperature_p02r04c04srv02_inlet,temperature_p02r04c04srv03_inlet,temperature_p02r04c05srv01_inlet,temperature_p02r04c05srv02_inlet,temperature_p02r04c05srv03_inlet,temperature_p02r04c06srv01_inlet,temperature_p02r04c06srv02_inlet,temperature_p02r04c06srv03_inlet,temperature_p02r04c07srv01_inlet,temperature_p02r04c07srv02_inlet,temperature_p02r04c07srv03_inlet,temperature_p02r04c08srv01_inlet,temperature_p02r04c08srv02_inlet,temperature_p02r04c08srv03_inlet,temperature_p02r04c09srv01_inlet,temperature_p02r04c09srv02_inlet,temperature_p02r04c09srv03_inlet,temperature_p02r04c10srv01_inlet,temperature_p02r04c10srv02_inlet,temperature_p02r04c10srv03_inlet
01-Oct-2019 08:00:00,20.0,21.0,20.0,19.0,21.0,19.0,17.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,22.3,22.0
01-Oct-2019 08:01:00,20.0,21.0,20.0,19.0,21.0,19.0,17.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,22.3,22.0
01-Oct-2019 08:02:00,20.0,21.0,20.0,19.0,21.0,19.0,17.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,22.766666666666666,22.0
01-Oct-2019 08:03:00,20.0,21.0,20.0,19.0,21.0,19.0,17.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,23.0,22.0
01-Oct-2019 08:04:00,20.0,21.0,20.0,19.0,21.0,19.0,17.266666666666666,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,23.0,22.0
01-Oct-2019 08:05:00,20.0,21.0,20.0,19.0,21.0,19.0,17.8,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,22.7,22.0
01-Oct-2019 08:06:00,20.0,21.0,20.0,19.0,21.0,19.0,18.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,22.233333333333334,22.0
01-Oct-2019 08:07:00,20.0,21.0,20.0,19.0,21.0,19.0,18.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,22.0,22.0
01-Oct-2019 08:08:00,20.0,21.0,20.0,19.0,21.0,19.0,18.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,22.0,22.0
01-Oct-2019 08:09:00,20.0,21.0,20.0,19.0,21.0,19.0,18.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,22.3,22.0
01-Oct-2019 08:10:00,20.0,21.0,20.0,19.0,21.0,19.0,17.733333333333334,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,22.766666666666666,22.0
01-Oct-2019 08:11:00,20.0,21.0,20.0,19.0,21.0,19.0,17.2,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,23.0,22.0
01-Oct-2019 08:12:00,20.0,21.0,20.0,19.0,21.0,19.0,17.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,23.0,22.0
01-Oct-2019 08:13:00,20.0,21.0,20.0,19.0,21.0,19.0,17.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,20.566666666666666,21.0,20.0,23.0,22.0,22.0,24.0,23.0,22.0
01-Oct-2019 08:14:00,20.0,21.0,20.0,19.0,21.0,19.0,17.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,19.933333333333334,19.0,19.0,19.666666666666668,20.0,20.1,21.0,20.0,23.0,22.0,22.0,24.0,23.0,22.0
01-Oct-2019 08:15:00,20.0,20.466666666666665,20.0,19.0,21.0,19.0,17.0,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,19.4,19.0,19.0,19.133333333333333,20.0,20.0,21.0,20.0,23.0,22.0,22.0,24.0,22.633333333333333,22.0
01-Oct-2019 08:16:00,20.0,20.0,20.0,19.0,21.0,19.0,17.266666666666666,18.0,18.0,17.0,18.0,18.0,17.0,17.0,17.0,19.0,19.066666666666666,19.0,19.0,19.333333333333332,20.0,20.0,21.0,20.0,23.0,22.0,22.0,24.0,22.166666666666668,22.0
01-Oct-2019 08:17:00,20.0,20.0,20.0,19.0,21.0,19.0,17.8,18.0,18.0,17.466666666666665,18.0,18.0,17.0,17.0,17.0,19.0,19.6,19.0,19.0,19.866666666666667,20.0,20.0,21.0,20.0,23.0,22.0,22.0,24.0,22.0,22.0
01-Oct-2019 08:18:00,20.0,20.0,20.0,19.0,21.0,19.0,18.0,18.0,18.0,17.933333333333334,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,20.0,21.0,20.0,23.0,22.0,22.0,24.0,22.0,22.0
01-Oct-2019 08:19:00,20.0,20.0,20.0,19.0,21.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,20.433333333333334,21.0,20.0,23.0,22.0,22.0,24.0,22.0,22.0
01-Oct-2019 08:20:00,20.0,20.0,20.0,19.0,21.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,19.0,20.0,19.0,19.0,20.0,20.0,20.9,21.0,20.0,23.0,22.0,22.0,24.0,22.0,22.0
01-Oct-2019 08:21:00,20.0,20.0,20.0,19.0,21.0,19.0,18.0,18.0,18.0,17.533333333333335,18.0,18.0,17.0,17.133333333333333,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,22.0,22.0
01-Oct-2019 08:22:00,20.0,20.0,20.0,19.0,21.0,19.0,18.0,18.0,18.0,17.066666666666666,18.0,18.0,17.0,17.6,17.0,19.0,20.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,23.0,22.0,22.0,24.0,22.0,22.0
