time,temperature_p02r06c01srv01_outlet,temperature_p02r06c01srv02_outlet,temperature_p02r06c01srv03_outlet,temperature_p02r06c02srv01_outlet,temperature_p02r06c02srv02_outlet,temperature_p02r06c02srv03_outlet,temperature_p02r06c03srv01_outlet,temperature_p02r06c03srv02_outlet,temperature_p02r06c03srv03_outlet,temperature_p02r06c04srv01_outlet,temperature_p02r06c04srv02_outlet,temperature_p02r06c04srv03_outlet,temperature_p02r06c05srv01_outlet,temperature_p02r06c05srv02_outlet,temperature_p02r06c05srv03_outlet,temperature_p02r06c06srv01_outlet,temperature_p02r06c06srv02_outlet,temperature_p02r06c06srv03_outlet,temperature_p02r06c07srv01_outlet,temperature_p02r06c07srv02_outlet,temperature_p02r06c07srv03_outlet,temperature_p02r06c08srv01_outlet,temperature_p02r06c08srv02_outlet,temperature_p02r06c08srv03_outlet,temperature_p02r06c09srv01_outlet,temperature_p02r06c09srv02_outlet,temperature_p02r06c09srv03_outlet,temperature_p02r06c10srv01_outlet,temperature_p02r06c10srv02_outlet,temperature_p02r06c10srv03_outlet
2019-10-01 08:00:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,28.0,28.0,27.0,28.0,28.0,28.0,29.0,29.0,28.0,29.0,29.466666666666665,30.866666666666667,30.0,29.8,30.0
2019-10-01 08:01:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,28.0,28.0,27.0,28.0,28.0,28.0,29.0,29.0,28.0,29.0,29.466666666666665,30.866666666666667,30.0,29.8,30.0
2019-10-01 08:02:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,28.0,28.0,27.0,28.0,28.0,28.0,29.0,29.0,28.0,29.0,29.533333333333335,30.933333333333334,30.0,29.866666666666667,30.0
2019-10-01 08:03:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,28.0,28.0,27.0,28.0,28.0,28.0,29.0,29.0,28.0,29.0,29.533333333333335,31.0,30.0,29.2,30.0
2019-10-01 08:04:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,28.0,28.0,27.066666666666666,28.0,28.0,28.0,29.0,29.0,28.0,29.0,29.466666666666665,31.0,30.0,29.133333333333333,30.0
2019-10-01 08:05:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,27.0,26.0,25.8,26.0,26.0,26.0,26.0,26.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,29.0,28.0,29.0,29.0,30.133333333333333,30.0,29.8,30.0
2019-10-01 08:06:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,27.0,26.0,25.733333333333334,26.0,26.0,26.0,26.0,26.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,29.0,28.0,29.0,29.0,30.066666666666666,30.0,29.866666666666667,30.0
2019-10-01 08:07:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,27.0,26.0,25.0,25.633333333333333,26.0,26.0,26.0,26.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,29.0,28.0,29.0,29.0,30.0,30.0,30.0,30.0
2019-10-01 08:08:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,27.0,26.0,25.0,25.566666666666666,26.0,26.0,26.0,26.0,28.0,28.0,27.933333333333334,28.0,28.0,28.0,29.0,29.0,28.0,29.0,29.0,30.0,30.0,30.0,30.0
2019-10-01 08:09:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,27.0,26.0,25.0,25.366666666666667,26.0,26.0,26.0,26.0,28.0,28.0,27.0,28.0,28.0,28.0,29.0,29.0,28.0,29.0,29.0,30.0,30.0,30.0,30.0
