time,temperature_p02r09c01srv01_outlet,temperature_p02r09c01srv02_outlet,temperature_p02r09c01srv03_outlet,temperature_p02r09c02srv01_outlet,temperature_p02r09c02srv02_outlet,temperature_p02r09c02srv03_outlet,temperature_p02r09c03srv01_outlet,temperature_p02r09c03srv02_outlet,temperature_p02r09c03srv03_outlet,temperature_p02r09c04srv01_outlet,temperature_p02r09c04srv02_outlet,temperature_p02r09c04srv03_outlet,temperature_p02r09c05srv01_outlet,temperature_p02r09c05srv02_outlet,temperature_p02r09c05srv03_outlet,temperature_p02r09c06srv01_outlet,temperature_p02r09c06srv02_outlet,temperature_p02r09c06srv03_outlet,temperature_p02r09c07srv01_outlet,temperature_p02r09c07srv02_outlet,temperature_p02r09c07srv03_outlet,temperature_p02r09c08srv01_outlet,temperature_p02r09c08srv02_outlet,temperature_p02r09c08srv03_outlet,temperature_p02r09c09srv01_outlet,temperature_p02r09c09srv02_outlet,temperature_p02r09c09srv03_outlet,temperature_p02r09c10srv01_outlet,temperature_p02r09c10srv02_outlet,temperature_p02r09c10srv03_outlet
2019-10-01 08:01:00,27.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,24.0,25.0,25.0,26.0,25.0,26.0,26.0,26.0,26.0,28.0,27.0,29.0,30.0,31.0,30.0,30.0,31.0
2019-10-01 08:02:00,27.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,24.866666666666667,24.0,25.0,25.0,26.0,25.0,26.0,26.0,26.0,26.0,28.0,27.0,29.0,30.0,31.0,30.0,30.0,31.0
2019-10-01 08:03:00,27.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,24.733333333333334,24.0,25.0,25.0,26.0,25.0,26.0,26.0,26.0,26.0,28.0,27.0,29.0,30.0,31.0,30.0,30.0,31.0
2019-10-01 08:04:00,27.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.71666666666667,24.5,24.0,25.0,25.0,25.55,25.0,26.0,26.266666666666666,26.0,26.0,28.0,27.0,28.766666666666666,30.0,31.0,30.0,30.0,31.0
2019-10-01 08:05:00,27.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.433333333333334,24.266666666666666,24.0,25.0,25.0,25.1,25.0,26.0,26.533333333333335,26.0,26.0,28.0,27.0,28.533333333333335,30.0,31.0,30.0,30.0,31.0
2019-10-01 08:06:00,27.46666666666667,27.0,27.0,26.0,26.0,26.0,25.0,24.916666666666664,25.0,25.0,25.0,25.21666666666667,24.633333333333333,24.0,25.0,25.0,25.5,25.0,26.0,26.766666666666666,26.0,26.0,28.0,27.0,28.266666666666666,30.0,30.75,30.0,30.0,31.0
2019-10-01 08:07:00,27.933333333333334,27.0,27.0,26.0,26.0,26.0,25.0,24.833333333333332,25.0,25.0,25.0,25.0,25.0,24.0,25.0,25.0,25.9,25.0,26.0,27.0,26.0,26.0,28.0,27.0,28.0,30.0,30.5,30.0,30.0,31.0
2019-10-01 08:08:00,27.96666666666667,27.0,27.0,26.0,26.0,26.0,25.0,24.416666666666664,25.0,25.0,25.0,25.28333333333333,25.0,24.0,25.0,25.0,25.95,25.0,26.0,27.0,26.0,26.0,28.0,27.0,28.0,30.0,30.508620689655174,29.85,30.0,31.0
2019-10-01 08:09:00,28.0,27.0,27.0,26.0,26.0,26.0,25.0,24.0,25.0,25.0,25.0,25.566666666666666,25.0,24.0,25.0,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,27.0,28.0,30.0,30.517241379310345,29.7,30.0,31.0
2019-10-01 08:10:00,28.0,27.0,27.0,26.0,26.0,26.0,25.0,24.089285714285715,25.0,25.0,25.0,25.78333333333333,25.0,24.0,25.0,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,27.0,28.233333333333334,30.0,30.758620689655174,29.5,30.0,31.0
2019-10-01 08:11:00,28.0,27.0,27.0,26.0,26.0,26.0,25.0,24.178571428571427,25.0,25.0,25.0,26.0,25.0,24.0,25.0,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,27.0,28.466666666666665,30.0,31.0,29.3,30.0,31.0
2019-10-01 08:12:00,28.0,27.0,27.0,26.0,26.0,26.0,25.0,24.589285714285715,25.0,25.0,25.0,26.0,25.0,24.383333333333333,25.0,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,27.0,28.5,30.0,31.0,29.5,30.0,31.0
2019-10-01 08:13:00,28.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,24.766666666666666,25.0,25.0,26.0,25.0,26.0,27.0,26.0,26.0,28.0,27.0,28.533333333333335,30.0,31.0,29.7,30.0,31.0
2019-10-01 08:14:00,28.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,24.5,25.0,25.0,25.566666666666666,25.0,26.0,27.0,26.0,26.0,28.0,27.0,28.266666666666666,30.0,31.0,29.35,30.0,31.0
2019-10-01 08:15:00,28.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,24.233333333333334,25.0,25.0,25.133333333333333,25.0,26.0,27.0,26.0,26.0,28.0,27.0,28.0,30.0,31.0,29.0,30.0,31.0
