time,temperature_p02r11c01srv01_outlet,temperature_p02r11c01srv02_outlet,temperature_p02r11c01srv03_outlet,temperature_p02r11c02srv01_outlet,temperature_p02r11c02srv02_outlet,temperature_p02r11c02srv03_outlet,temperature_p02r11c03srv01_outlet,temperature_p02r11c03srv02_outlet,temperature_p02r11c03srv03_outlet,temperature_p02r11c04srv01_outlet,temperature_p02r11c04srv02_outlet,temperature_p02r11c04srv03_outlet,temperature_p02r11c05srv01_outlet,temperature_p02r11c05srv02_outlet,temperature_p02r11c05srv03_outlet,temperature_p02r11c06srv01_outlet,temperature_p02r11c06srv02_outlet,temperature_p02r11c06srv03_outlet,temperature_p02r11c07srv01_outlet,temperature_p02r11c07srv02_outlet,temperature_p02r11c07srv03_outlet,temperature_p02r11c08srv01_outlet,temperature_p02r11c08srv02_outlet,temperature_p02r11c08srv03_outlet,temperature_p02r11c09srv01_outlet,temperature_p02r11c09srv02_outlet,temperature_p02r11c09srv03_outlet,temperature_p02r11c10srv01_outlet,temperature_p02r11c10srv02_outlet,temperature_p02r11c10srv03_outlet
01-Oct-2019 08:01:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.8,28.0,29.0,29.0,29.586206896551722,31.0,30.0
01-Oct-2019 08:02:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.5,28.0,29.0,29.0,29.29310344827586,31.0,30.0
01-Oct-2019 08:03:00,29.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.2,28.0,29.0,29.0,29.0,31.0,30.0
01-Oct-2019 08:04:00,29.0,26.6,27.0,26.0,25.583333333333336,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.8,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.5,28.0,29.0,29.0,29.0,31.0,30.0
01-Oct-2019 08:05:00,29.0,26.2,27.0,26.0,25.166666666666668,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.6,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.8,28.0,29.0,29.0,29.0,31.0,30.0
01-Oct-2019 08:06:00,29.0,26.1,27.0,26.0,25.083333333333336,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.5,25.0,25.333333333333336,25.0,25.0,25.0,25.0,25.0,26.4,28.0,29.0,29.0,29.0,31.0,30.0
01-Oct-2019 08:07:00,29.0,26.0,27.0,26.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.4,25.0,25.666666666666668,25.0,25.0,25.0,25.0,25.0,26.0,28.0,29.0,29.0,29.0,31.0,30.0
01-Oct-2019 08:08:00,29.0,26.0,27.0,26.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.7,25.0,25.833333333333336,25.0,25.0,25.0,25.0,25.0,26.0,28.0,29.0,29.0,29.0,31.0,30.0
01-Oct-2019 08:09:00,29.0,26.0,27.0,26.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,26.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,28.0,29.0,29.0,29.0,31.0,30.0
01-Oct-2019 08:10:00,29.0,26.4,27.0,26.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,26.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0,28.0,29.0,29.0,29.0,31.0,30.0
