"Time";"pressure"
"2019-10-01T08:21:12+02:00";-0.6333
"2019-10-01T08:21:17+02:00";-0.6333
"2019-10-01T08:21:22+02:00";-0.6333
"2019-10-01T08:21:27+02:00";-0.5758
"2019-10-01T08:21:32+02:00";-0.6333
"2019-10-01T08:21:37+02:00";-0.6333
"2019-10-01T08:21:42+02:00";-0.6333
"2019-10-01T08:21:47+02:00";-0.5758
"2019-10-01T08:21:52+02:00";-0.6333
"2019-10-01T08:21:57+02:00";-0.6909
"2019-10-01T08:22:02+02:00";-0.6909
"2019-10-01T08:22:07+02:00";-0.6909
"2019-10-01T08:22:12+02:00";-0.5182
"2019-10-01T08:22:17+02:00";-0.5182
"2019-10-01T08:22:22+02:00";-0.5758
"2019-10-01T08:22:27+02:00";-0.6909
"2019-10-01T08:22:32+02:00";-0.6333
"2019-10-01T08:22:37+02:00";-0.6333
"2019-10-01T08:22:42+02:00";-0.6333
"2019-10-01T08:22:47+02:00";-0.6333
"2019-10-01T08:22:52+02:00";-0.6909
"2019-10-01T08:22:57+02:00";-0.5182
"2019-10-01T08:23:02+02:00";-0.6333
"2019-10-01T08:23:07+02:00";-0.6333
"2019-10-01T08:23:12+02:00";-0.6333
"2019-10-01T08:23:17+02:00";-0.6333
"2019-10-01T08:23:22+02:00";-0.5758
"2019-10-01T08:23:27+02:00";-0.6909
"2019-10-01T08:23:32+02:00";-0.6909
"2019-10-01T08:23:37+02:00";-0.6909
"2019-10-01T08:23:42+02:00";-0.6909
"2019-10-01T08:23:47+02:00";-0.5758
"2019-10-01T08:23:52+02:00";-0.6333
"2019-10-01T08:23:57+02:00";-0.6333
"2019-10-01T08:24:02+02:00";-0.6333
"2019-10-01T08:24:07+02:00";-0.6333
"2019-10-01T08:24:12+02:00";-0.6333
"2019-10-01T08:24:17+02:00";-0.6333
"2019-10-01T08:24:22+02:00";-0.6333
"2019-10-01T08:24:27+02:00";-0.6909
"2019-10-01T08:24:32+02:00";-0.6333
"2019-10-01T08:24:37+02:00";-0.6333
"2019-10-01T08:24:42+02:00";-0.6333
"2019-10-01T08:24:47+02:00";-0.5758
"2019-10-01T08:24:52+02:00";-0.6333
"2019-10-01T08:24:57+02:00";-0.5182
"2019-10-01T08:25:02+02:00";-0.5758
"2019-10-01T08:25:07+02:00";-0.5758
"2019-10-01T08:25:12+02:00";-0.5182
"2019-10-01T08:25:17+02:00";-0.5182
"2019-10-01T08:25:22+02:00";-0.5758
"2019-10-01T08:25:27+02:00";-0.5758
"2019-10-01T08:25:32+02:00";-0.6333
"2019-10-01T08:25:37+02:00";-0.6333
"2019-10-01T08:25:42+02:00";-0.6333
"2019-10-01T08:25:47+02:00";-0.6333
"2019-10-01T08:25:52+02:00";-0.5758
"2019-10-01T08:25:57+02:00";-0.5758
"2019-10-01T08:26:02+02:00";-0.6333
"2019-10-01T08:26:07+02:00";-0.6333
"2019-10-01T08:26:12+02:00";-0.5758
"2019-10-01T08:26:17+02:00";-0.5758
"2019-10-01T08:26:22+02:00";-0.6333
"2019-10-01T08:26:27+02:00";-0.6909
"2019-10-01T08:26:32+02:00";-0.6333
"2019-10-01T08:26:37+02:00";-0.6333
"2019-10-01T08:26:42+02:00";-0.6333
"2019-10-01T08:26:47+02:00";-0.5758
"2019-10-01T08:26:52+02:00";-0.6909
