time,temperature_p02r08c01srv01_outlet,temperature_p02r08c01srv02_outlet,temperature_p02r08c01srv03_outlet,temperature_p02r08c02srv01_outlet,temperature_p02r08c02srv02_outlet,temperature_p02r08c02srv03_outlet,temperature_p02r08c03srv01_outlet,temperature_p02r08c03srv02_outlet,temperature_p02r08c03srv03_outlet,temperature_p02r08c04srv01_outlet,temperature_p02r08c04srv02_outlet,temperature_p02r08c04srv03_outlet,temperature_p02r08c05srv01_outlet,temperature_p02r08c05srv02_outlet,temperature_p02r08c05srv03_outlet,temperature_p02r08c06srv01_outlet,temperature_p02r08c06srv02_outlet,temperature_p02r08c06srv03_outlet,temperature_p02r08c07srv01_outlet,temperature_p02r08c07srv02_outlet,temperature_p02r08c07srv03_outlet,temperature_p02r08c08srv01_outlet,temperature_p02r08c08srv02_outlet,temperature_p02r08c08srv03_outlet,temperature_p02r08c09srv01_outlet,temperature_p02r08c09srv02_outlet,temperature_p02r08c09srv03_outlet,temperature_p02r08c10srv01_outlet,temperature_p02r08c10srv02_outlet,temperature_p02r08c10srv03_outlet,temperature_p02r08srv17_outlet,temperature_p02r08srv18_outlet,temperature_p02r08srv19_outlet,temperature_p02r08srv20_outlet
2019-10-01 12:14:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,47.351351351351354,48.0,47.0,46.0,48.0,49.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,37.0,36.0
2019-10-01 12:15:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,48.0,49.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,37.0,36.0
2019-10-01 12:16:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,48.0,49.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,37.0,36.0
2019-10-01 12:17:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,48.5,49.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,37.0,36.0
2019-10-01 12:18:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,48.60526315789474,49.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,37.0,36.0
2019-10-01 12:19:00,50.0,51.0,50.0,49.0,51.0,48.0,46.10526315789474,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,49.0,49.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,37.0,36.0
2019-10-01 12:20:00,50.0,51.0,50.0,49.0,51.0,48.0,46.21052631578947,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,49.0,49.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,37.0,36.0
2019-10-01 12:21:00,50.0,51.0,50.0,49.0,51.0,48.0,46.89473684210526,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,49.0,49.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,37.0,36.0
2019-10-01 12:22:00,50.0,51.0,50.0,49.0,51.0,48.0,46.78947368421053,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,49.0,49.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,37.0,36.0
2019-10-01 12:23:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,49.0,49.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,37.0,36.0
2019-10-01 12:24:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,49.0,49.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,36.94285714285714,36.0
2019-10-01 12:25:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,49.0,49.81578947368421,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,36.0,36.0
2019-10-01 12:26:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,49.0,49.921052631578945,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,36.0,36.0
2019-10-01 12:27:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,36.0,36.0
2019-10-01 12:28:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,48.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,36.0,36.0
2019-10-01 12:29:00,50.0,51.0,50.0,49.0,51.0,48.0,46.10526315789474,46.0,47.0,49.0,48.0,48.0,48.71052631578947,47.0,46.0,49.0,50.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,36.0,36.0
2019-10-01 12:30:00,50.0,51.0,50.0,49.0,51.0,48.0,46.21052631578947,46.0,47.0,49.0,48.0,48.0,48.81578947368421,47.0,46.0,49.0,50.0,50.0,49.0,49.0,48.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.0,36.0,36.0
2019-10-01 12:31:00,50.0,51.0,50.0,49.0,51.0,48.0,46.89473684210526,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,48.6578947368421,48.0,48.0,49.0,54.13157894736842,52.0,53.0,51.578947368421055,53.0,53.0,37.0,34.0,36.0,36.0
2019-10-01 12:32:00,50.0,51.0,50.0,49.0,51.0,48.0,46.78947368421053,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,48.76315789473684,48.0,48.0,49.0,54.23684210526316,52.0,53.0,51.68421052631579,53.0,53.0,37.0,34.0,36.0,36.0
2019-10-01 12:33:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,48.3421052631579,48.0,48.0,49.0,55.0,52.0,53.0,52.0,53.0,53.0,37.0,34.0,36.0,36.0
2019-10-01 12:34:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,48.23684210526316,48.0,48.0,49.0,55.0,52.0,53.0,52.0,53.0,53.0,37.0,34.0,36.05714285714286,36.0
2019-10-01 12:35:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,48.648648648648646,48.0,48.0,49.0,54.86842105263158,52.0,53.0,51.432432432432435,53.0,53.0,37.0,34.0,37.0,36.0
2019-10-01 12:36:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,48.75675675675676,48.0,48.0,49.0,54.76315789473684,52.0,53.0,51.32432432432432,53.0,53.0,37.0,34.0,37.0,36.0
2019-10-01 12:37:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,34.5,37.0,36.0
2019-10-01 12:38:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:39:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:40:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:41:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:42:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:43:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:44:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:45:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:46:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:47:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.75,35.0,37.0,36.0
2019-10-01 12:48:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,38.0,35.0,37.0,36.0
2019-10-01 12:49:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.25,35.0,37.0,36.0
2019-10-01 12:50:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:51:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:52:00,50.0,51.0,50.0,49.0,51.0,48.0,46.0,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:53:00,50.0,51.0,50.0,49.0,51.0,48.0,46.10526315789474,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:54:00,50.0,51.0,50.0,49.0,51.0,48.0,46.21052631578947,46.0,47.0,49.0,48.0,48.0,49.0,47.0,46.0,49.0,50.0,50.0,49.0,49.0,49.0,48.0,48.0,49.0,54.0,52.0,53.0,51.0,53.0,53.0,37.0,35.0,37.0,36.0
2019-10-01 12:55:00,49.31578947368421,49.78947368421053,49.68421052631579,48.13157894736842,49.421052631578945,46.31578947368421,46.68421052631579,45.05263157894737,46.0,48.26315789473684,46.89473684210526,47.21052631578947,46.86842105263158,46.36842105263158,45.26315789473684,47.94736842105263,48.36842105263158,48.473684210526315,47.054054054054056,48.13157894736842,47.07692307692308,47.1578947368421,47.44736842105263,48.31578947368421,53.73684210526316,51.578947368421055,52.10526315789474,49.8421052631579,51.81578947368421,52.526315789473685,37.75,35.0,37.0,36.0
2019-10-01 12:56:00,49.21052631578947,49.578947368421055,49.473684210526315,48.026315789473685,49.21052631578947,46.10526315789474,46.36842105263158,44.8421052631579,45.78947368421053,48.1578947368421,46.68421052631579,46.89473684210526,46.55263157894737,46.1578947368421,45.05263157894737,47.73684210526316,48.1578947368421,48.26315789473684,46.729729729729726,47.81578947368421,46.76923076923077,46.94736842105263,47.13157894736842,48.10526315789474,53.526315789473685,51.36842105263158,51.89473684210526,49.631578947368425,51.5,52.31578947368421,37.911764705882355,35.0,37.0,36.0
2019-10-01 12:57:00,44.21052631578947,44.76315789473684,47.05263157894737,41.921052631578945,43.473684210526315,40.94736842105263,43.473684210526315,41.1578947368421,42.0,42.10526315789474,42.131578947368425,43.421052631578945,41.73684210526316,43.10526315789474,41.78947368421053,43.8421052631579,43.10526315789474,42.6578947368421,42.05263157894737,44.26315789473684,41.578947368421055,43.473684210526315,43.89473684210526,44.60526315789474,51.21052631578947,48.73684210526316,47.86842105263158,45.526315789473685,47.631578947368425,49.578947368421055,37.0,34.666666666666664,37.0,36.0
2019-10-01 12:58:00,43.473684210526315,44.026315789473685,46.421052631578945,41.18421052631579,42.73684210526316,40.31578947368421,42.94736842105263,40.526315789473685,41.36842105263158,41.26315789473684,41.39473684210526,42.78947368421053,41.10526315789474,42.473684210526315,41.1578947368421,43.21052631578947,42.473684210526315,41.921052631578945,41.421052631578945,43.631578947368425,40.8421052631579,42.8421052631579,43.26315789473684,43.86842105263158,50.578947368421055,48.10526315789474,47.131578947368425,44.89473684210526,47.0,48.94736842105263,37.0,34.0,37.0,36.0
2019-10-01 12:59:00,39.26315789473684,39.578947368421055,41.21052631578947,36.6578947368421,38.05263157894737,35.78947368421053,38.473684210526315,36.10526315789474,36.5,36.31578947368421,36.78947368421053,37.68421052631579,36.44736842105263,37.421052631578945,36.1578947368421,38.36842105263158,37.10526315789474,37.18421052631579,36.71052631578947,38.55263157894737,36.473684210526315,37.89473684210526,38.078947368421055,38.28947368421053,45.3421052631579,42.94736842105263,41.76315789473684,40.68421052631579,42.421052631578945,43.81578947368421,37.0,34.0,37.0,36.0
2019-10-01 13:00:00,38.8421052631579,39.1578947368421,40.68421052631579,36.131578947368425,37.526315789473685,35.26315789473684,37.94736842105263,35.68421052631579,35.973684210526315,35.78947368421053,36.36842105263158,37.1578947368421,35.921052631578945,36.89473684210526,35.631578947368425,37.8421052631579,36.473684210526315,36.6578947368421,36.18421052631579,38.026315789473685,36.05263157894737,37.36842105263158,37.55263157894737,37.76315789473684,44.81578947368421,42.421052631578945,41.23684210526316,40.26315789473684,42.0,43.28947368421053,37.0,34.0,37.0,36.0
2019-10-01 13:01:00,35.26315789473684,35.578947368421055,36.526315789473685,33.39473684210526,33.8421052631579,32.473684210526315,33.68421052631579,32.578947368421055,32.5,32.78947368421053,33.3421052631579,33.473684210526315,32.86842105263158,33.05263157894737,31.894736842105264,34.421052631578945,33.55263157894737,33.71052631578947,33.026315789473685,34.13157894736842,33.10526315789474,33.73684210526316,33.63157894736842,33.973684210526315,40.60526315789474,38.36842105263158,37.6578947368421,37.26315789473684,38.81578947368421,39.526315789473685,37.0,34.0,37.0,36.0
2019-10-01 13:02:00,34.8421052631579,35.1578947368421,36.21052631578947,33.078947368421055,33.421052631578945,32.1578947368421,33.36842105263158,32.26315789473684,32.18421052631579,32.473684210526315,33.026315789473685,33.26315789473684,32.55263157894737,32.73684210526316,31.57894736842105,34.10526315789474,33.23684210526316,33.39473684210526,32.71052631578947,33.81578947368421,32.78947368421053,33.421052631578945,33.421052631578945,33.6578947368421,40.28947368421053,38.05263157894737,37.3421052631579,36.94736842105263,38.5,39.31578947368421,37.0,34.0,37.0,36.0
2019-10-01 13:03:00,32.631578947368425,32.78947368421053,33.68421052631579,31.263157894736842,31.42105263157895,30.315789473684212,30.894736842105264,30.05263157894737,30.0,30.526315789473685,30.894736842105264,31.473684210526315,30.57894736842105,30.36842105263158,29.63157894736842,31.94736842105263,31.36842105263158,31.473684210526315,30.68421052631579,31.13157894736842,30.736842105263158,30.76923076923077,31.63157894736842,31.657894736842106,37.86842105263158,35.578947368421055,35.10526315789474,34.8421052631579,36.189189189189186,37.526315789473685,37.0,34.0,37.0,36.0
2019-10-01 13:04:00,32.421052631578945,32.578947368421055,33.473684210526315,31.05263157894737,31.210526315789473,30.105263157894736,30.789473684210527,29.842105263157894,29.789473684210527,30.315789473684212,30.68421052631579,31.263157894736842,30.36842105263158,30.157894736842106,29.526315789473685,31.736842105263158,31.157894736842106,31.263157894736842,30.473684210526315,30.815789473684212,30.526315789473685,30.46153846153846,31.42105263157895,31.55263157894737,37.76315789473684,35.36842105263158,34.89473684210526,34.631578947368425,35.972972972972975,37.31578947368421,37.0,34.0,37.0,36.0
2019-10-01 13:05:00,31.315789473684212,31.394736842105264,31.842105263157894,29.263157894736842,30.210526315789473,29.157894736842106,29.789473684210527,28.526315789473685,28.5,29.263157894736842,28.894736842105264,29.736842105263158,29.289473684210527,28.68421052631579,28.63157894736842,30.473684210526315,29.36842105263158,29.473684210526315,29.342105263157894,28.710526315789473,29.36842105263158,28.605263157894736,29.81578947368421,30.657894736842106,36.73684210526316,33.78947368421053,33.55263157894737,34.0,34.578947368421055,35.76315789473684,37.0,34.0,37.0,36.0
2019-10-01 13:06:00,31.210526315789473,31.289473684210527,31.736842105263158,29.05263157894737,30.105263157894736,29.05263157894737,29.57894736842105,28.42105263157895,28.394736842105264,29.157894736842106,28.68421052631579,29.63157894736842,29.18421052631579,28.57894736842105,28.526315789473685,30.36842105263158,29.157894736842106,29.263157894736842,29.236842105263158,28.605263157894736,29.263157894736842,28.5,29.710526315789473,30.55263157894737,36.526315789473685,33.68421052631579,33.44736842105263,34.0,34.473684210526315,35.6578947368421,37.0,34.0,37.0,36.0
2019-10-01 13:07:00,30.315789473684212,30.394736842105264,30.842105263157894,29.0,29.210526315789473,28.157894736842106,27.894736842105264,27.526315789473685,27.5,28.263157894736842,28.0,28.736842105263158,28.289473684210527,27.68421052631579,27.63157894736842,29.473684210526315,28.18421052631579,29.0,28.342105263157894,27.710526315789473,28.36842105263158,27.605263157894736,28.81578947368421,29.657894736842106,34.86842105263158,32.78947368421053,32.55263157894737,33.421052631578945,33.578947368421055,34.76315789473684,37.0,34.0,37.0,36.0
2019-10-01 13:08:00,30.210526315789473,30.289473684210527,30.736842105263158,29.0,29.105263157894736,28.05263157894737,27.789473684210527,27.42105263157895,27.394736842105264,28.157894736842106,28.0,28.63157894736842,28.18421052631579,27.57894736842105,27.526315789473685,29.36842105263158,28.07894736842105,29.0,28.236842105263158,27.605263157894736,28.263157894736842,27.5,28.710526315789473,29.55263157894737,34.76315789473684,32.68421052631579,32.44736842105263,33.31578947368421,33.473684210526315,34.6578947368421,37.0,34.0,37.0,36.0
2019-10-01 13:09:00,29.315789473684212,29.394736842105264,29.842105263157894,28.13157894736842,28.210526315789473,27.157894736842106,27.0,26.526315789473685,26.5,27.263157894736842,27.44736842105263,27.736842105263158,28.0,26.68421052631579,26.63157894736842,28.473684210526315,28.0,28.236842105263158,27.342105263157894,27.0,28.0,27.0,28.0,29.0,34.0,32.0,32.0,33.0,33.0,34.0,37.0,34.0,37.0,36.0
2019-10-01 13:10:00,29.210526315789473,29.289473684210527,29.736842105263158,28.026315789473685,28.105263157894736,27.05263157894737,27.0,26.42105263157895,26.394736842105264,27.157894736842106,27.342105263157894,27.63157894736842,28.0,26.57894736842105,26.526315789473685,28.36842105263158,28.0,28.13157894736842,27.236842105263158,27.0,28.0,27.0,28.0,29.0,34.0,32.0,32.0,33.0,33.0,34.0,37.0,34.0,37.0,36.0
2019-10-01 13:11:00,29.0,29.0,29.0,27.135135135135137,28.0,27.0,26.916666666666668,26.0,26.0,27.0,26.444444444444443,27.0,27.27777777777778,26.0,26.0,28.0,27.166666666666668,28.0,26.333333333333332,26.72222222222222,27.36111111111111,27.0,27.833333333333332,28.666666666666668,33.888888888888886,31.805555555555557,31.555555555555557,32.416666666666664,32.583333333333336,33.77777777777778,37.0,34.0,37.0,36.0
2019-10-01 13:12:00,29.0,29.0,29.0,27.054054054054053,28.0,27.0,26.833333333333332,26.0,26.0,27.0,26.36111111111111,27.0,27.194444444444443,26.0,26.0,28.0,27.083333333333332,28.0,26.25,26.63888888888889,27.27777777777778,27.0,27.75,28.583333333333332,33.80555555555556,31.72222222222222,31.47222222222222,32.333333333333336,32.5,33.69444444444444,37.0,34.0,37.0,36.0
2019-10-01 13:13:00,28.324324324324323,29.0,28.864864864864863,27.0,27.216216216216218,26.135135135135137,26.0,26.0,26.0,27.0,26.0,27.0,27.0,26.0,26.0,27.486486486486488,27.0,27.243243243243242,26.0,26.0,27.0,26.62162162162162,27.0,28.0,33.0,31.0,31.0,32.0,32.0,33.0,37.0,34.0,37.0,36.0
2019-10-01 13:14:00,28.216216216216218,29.0,28.756756756756758,27.0,27.10810810810811,26.027027027027028,26.0,26.0,26.0,27.0,26.0,27.0,27.0,26.0,26.0,27.37837837837838,27.0,27.135135135135137,26.0,26.0,27.0,26.513513513513512,27.0,28.0,33.0,31.0,31.0,32.0,32.0,33.0,37.0,34.0,37.0,36.0
2019-10-01 13:15:00,28.0,28.394736842105264,28.0,27.0,27.0,26.0,26.0,25.526315789473685,26.0,26.263157894736842,26.0,26.736842105263158,26.289473684210527,25.657894736842106,26.0,27.0,26.18421052631579,27.0,26.0,26.0,27.0,26.0,27.0,28.0,33.0,31.0,31.0,32.0,32.0,33.0,37.0,34.0,37.0,36.0
2019-10-01 13:16:00,28.0,28.289473684210527,28.0,27.0,27.0,26.0,26.0,25.42105263157895,26.0,26.157894736842106,26.0,26.63157894736842,26.18421052631579,25.55263157894737,26.0,27.0,26.07894736842105,27.0,26.0,26.0,27.0,26.0,27.0,28.0,33.0,31.0,31.0,32.0,32.0,33.0,37.0,34.0,37.0,36.0
2019-10-01 13:17:00,28.0,28.0,28.0,26.157894736842106,27.0,26.0,26.0,25.0,25.5,26.0,25.44736842105263,26.0,26.0,25.0,26.0,27.0,26.0,27.0,26.0,26.0,27.0,26.0,27.0,28.0,33.0,31.0,31.0,31.42105263157895,32.0,32.76315789473684,37.0,34.0,37.0,36.0
2019-10-01 13:18:00,28.0,28.0,28.0,26.05263157894737,27.0,26.0,26.0,25.0,25.394736842105264,26.0,25.342105263157894,26.0,26.0,25.0,26.0,27.0,26.0,27.0,26.0,26.0,27.0,26.0,27.0,28.0,33.0,31.0,31.0,31.315789473684212,32.0,32.6578947368421,37.0,34.0,37.0,36.0
2019-10-01 13:19:00,28.0,28.0,28.0,26.0,27.0,26.0,25.894736842105264,25.0,25.0,26.0,25.0,26.0,26.0,25.0,26.0,26.473684210526315,26.0,27.0,25.36842105263158,26.0,26.342105263157894,26.0,27.0,28.0,33.0,31.0,31.0,31.0,32.0,32.0,37.0,34.0,37.0,36.0
2019-10-01 13:20:00,28.0,28.0,28.0,26.0,27.0,26.0,25.789473684210527,25.0,25.0,26.0,25.0,26.0,26.0,25.0,26.0,26.36842105263158,26.0,27.0,25.263157894736842,26.0,26.236842105263158,26.0,27.0,28.0,33.0,31.0,31.0,31.0,32.0,32.0,37.0,34.0,37.0,36.0
2019-10-01 13:21:00,28.0,28.0,27.842105263157894,26.0,26.210526315789473,26.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.63157894736842,26.0,26.0,26.236842105263158,25.0,26.0,26.0,26.0,27.0,28.0,33.0,31.0,31.0,31.0,32.0,32.0,37.0,34.0,36.8,36.0
2019-10-01 13:22:00,28.0,28.0,27.736842105263158,26.0,26.105263157894736,26.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.526315789473685,26.0,26.0,26.13157894736842,25.0,26.0,26.0,26.0,27.0,28.0,33.0,31.0,31.0,31.0,32.0,32.0,37.0,34.0,36.0,36.0
2019-10-01 13:23:00,27.315789473684212,27.394736842105264,27.0,26.0,26.0,26.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,25.18421052631579,26.0,25.0,26.0,26.657894736842106,26.0,27.0,28.0,33.0,31.0,30.55263157894737,31.0,32.0,32.0,37.0,34.0,37.0,36.0
2019-10-01 13:24:00,27.210526315789473,27.289473684210527,27.0,26.0,26.0,26.0,25.0,25.0,25.0,26.0,25.0,26.0,26.0,25.0,25.0,26.0,25.07894736842105,26.0,25.0,26.0,26.763157894736842,26.0,27.0,28.0,33.0,31.0,30.44736842105263,31.0,32.0,32.0,37.0,34.0,37.0,36.0
2019-10-01 13:25:00,27.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,26.0,25.0,26.0,25.289473684210527,25.0,25.0,26.0,25.0,26.0,25.0,26.0,27.0,26.0,27.0,28.0,33.0,31.0,30.0,31.0,32.0,32.0,37.0,34.0,37.0,36.0
2019-10-01 13:26:00,27.0,27.0,27.0,26.0,26.0,26.0,25.0,25.0,25.0,26.0,25.0,26.0,25.18421052631579,25.0,25.0,26.0,25.0,26.0,25.0,26.0,27.0,26.0,27.0,28.0,33.0,31.0,30.0,31.0,32.0,32.0,37.0,34.0,37.0,36.0
2019-10-01 13:27:00,27.0,27.0,27.0,25.13157894736842,26.0,25.157894736842106,25.0,24.526315789473685,25.0,26.0,25.0,26.0,25.0,25.0,25.0,26.0,25.0,26.0,25.0,26.0,27.0,26.0,27.18421052631579,28.0,33.0,31.0,30.0,31.0,31.57894736842105,32.0,37.0,34.0,37.0,36.0
