time,temperature_p02r10c01srv01_outlet,temperature_p02r10c01srv02_outlet,temperature_p02r10c01srv03_outlet,temperature_p02r10c02srv01_outlet,temperature_p02r10c02srv02_outlet,temperature_p02r10c02srv03_outlet,temperature_p02r10c03srv01_outlet,temperature_p02r10c03srv02_outlet,temperature_p02r10c03srv03_outlet,temperature_p02r10c04srv01_outlet,temperature_p02r10c04srv02_outlet,temperature_p02r10c04srv03_outlet,temperature_p02r10c05srv01_outlet,temperature_p02r10c05srv02_outlet,temperature_p02r10c05srv03_outlet,temperature_p02r10c06srv01_outlet,temperature_p02r10c06srv02_outlet,temperature_p02r10c06srv03_outlet,temperature_p02r10c07srv01_outlet,temperature_p02r10c07srv02_outlet,temperature_p02r10c07srv03_outlet,temperature_p02r10c08srv01_outlet,temperature_p02r10c08srv02_outlet,temperature_p02r10c08srv03_outlet,temperature_p02r10c09srv01_outlet,temperature_p02r10c09srv02_outlet,temperature_p02r10c09srv03_outlet,temperature_p02r10c10srv01_outlet,temperature_p02r10c10srv02_outlet,temperature_p02r10c10srv03_outlet
2019-10-01 08:00:00,29.3,30.0,30.0,30.0,28.0,28.0,28.866666666666667,28.0,28.0,29.0,28.0,28.0,28.233333333333334,28.0,27.533333333333335,28.0,29.0,29.0,29.666666666666668,29.0,29.0,30.0,30.06896551724138,30.0,33.0,32.0,31.0,33.0,33.0,32.0
2019-10-01 08:01:00,29.3,30.0,30.0,30.0,28.0,28.0,28.866666666666667,28.0,28.0,29.0,28.0,28.0,28.233333333333334,28.0,27.533333333333335,28.0,29.0,29.0,29.666666666666668,29.0,29.0,30.0,30.06896551724138,30.0,33.0,32.0,31.0,33.0,33.0,32.0
2019-10-01 08:02:00,29.366666666666667,30.0,30.0,30.0,28.0,28.0,28.8,28.0,28.0,29.0,28.0,28.0,28.166666666666668,28.0,27.466666666666665,28.0,29.0,29.0,29.6,29.0,29.0,30.0,30.137931034482758,30.0,33.0,32.0,31.0,33.0,33.0,32.0
2019-10-01 08:03:00,30.0,30.0,30.0,30.0,28.0,28.0,28.0,28.0,28.0,29.866666666666667,28.0,28.0,28.0,28.0,27.0,28.833333333333332,29.0,29.0,29.0,28.633333333333333,29.0,30.0,30.9,30.0,33.0,32.0,31.0,33.0,33.0,32.2
2019-10-01 08:04:00,30.0,30.0,30.0,30.0,28.0,28.0,28.0,28.0,28.0,29.933333333333334,28.0,28.0,28.0,28.0,27.0,28.9,29.0,29.0,29.0,28.566666666666666,29.0,30.0,30.833333333333332,30.0,33.0,32.0,31.0,33.0,33.0,32.266666666666666
2019-10-01 08:05:00,30.0,30.0,30.0,30.0,28.0,28.0,28.0,28.0,28.0,30.0,28.0,28.0,28.0,28.0,27.0,29.0,29.0,29.0,29.0,28.35483870967742,29.0,30.0,30.0,30.0,33.0,32.0,31.0,33.0,33.0,33.0
2019-10-01 08:06:00,30.0,30.0,30.0,30.0,28.0,28.0,28.0,28.0,28.0,30.0,28.0,28.0,28.0,28.0,27.0,29.0,29.0,29.0,29.0,28.419354838709676,29.0,30.0,30.0,30.0,33.0,32.0,31.0,33.0,33.0,33.0
2019-10-01 08:07:00,30.0,30.0,30.433333333333334,30.0,28.0,28.0,28.133333333333333,28.0,28.0,30.0,28.0,28.0,28.0,28.0,27.0,28.166666666666668,29.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,33.0,32.0,31.0,33.0,33.0,33.0
2019-10-01 08:08:00,30.0,30.0,30.5,30.0,28.0,28.0,28.2,28.0,28.0,30.0,28.0,28.0,28.0,28.0,27.0,28.1,29.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,33.0,32.0,31.0,33.0,33.0,33.0
2019-10-01 08:09:00,30.0,30.0,31.0,30.0,28.0,28.0,28.866666666666667,28.0,28.0,30.0,27.6,28.0,28.0,28.0,27.466666666666665,28.0,29.0,29.0,29.0,29.0,29.0,30.0,30.1,30.0,33.0,32.0,31.0,33.0,33.0,33.0
