time,temperature_front_bottom,temperature_front_middle,temperature_front_top,temperature_rear_bottom,temperature_rear_middle,temperature_rear_top
01-Oct-2019 08:00:00,19.75,18.34,24.19,23.69,23.29,28.13
01-Oct-2019 08:01:00,19.75,18.35,24.19,23.678,23.25,28.13
01-Oct-2019 08:02:00,19.735,18.37,24.22,23.69,23.262500000000003,28.13
01-Oct-2019 08:03:00,19.75,18.36,24.22,23.75,23.305,28.116
01-Oct-2019 08:04:00,19.75,18.365000000000002,24.22,23.75,23.346,28.13
01-Oct-2019 08:05:00,19.81,18.37,24.19,23.75,23.37,28.06
01-Oct-2019 08:06:00,19.845,18.37,24.23,23.75,23.38,28.13
01-Oct-2019 08:07:00,19.88,18.4,24.22,23.75,23.368,28.13
01-Oct-2019 08:08:00,19.81,18.382,24.25,23.75,23.375,28.13
01-Oct-2019 08:09:00,19.92,18.37666666666667,24.22,23.75,23.34,28.13
01-Oct-2019 08:10:00,19.8275,18.38,24.19,23.69,23.3,28.178
01-Oct-2019 08:11:00,19.78,18.405,24.226,23.69,23.32,28.142
01-Oct-2019 08:12:00,19.833333333333332,18.39,24.25,23.702,23.336,28.19
01-Oct-2019 08:13:00,19.81,18.403333333333332,24.19,23.81,23.3625,28.19
01-Oct-2019 08:14:00,19.8475,18.383333333333333,24.19,23.75,23.384999999999998,28.19
01-Oct-2019 08:15:00,19.837999999999997,18.39666666666667,24.25,23.81,23.41,28.145
01-Oct-2019 08:16:00,19.81,18.39,24.19,23.69,23.364,28.145
01-Oct-2019 08:17:00,19.81,18.385,24.19,23.75,23.322499999999998,28.19
01-Oct-2019 08:18:00,19.785999999999998,18.39,24.19,23.735,23.316,28.19
01-Oct-2019 08:19:00,19.785999999999998,18.383333333333333,24.19,23.75,23.315,28.13
01-Oct-2019 08:20:00,19.75,18.395,24.19,23.702,23.3,28.13
01-Oct-2019 08:21:00,19.78,18.413333333333334,24.205000000000002,23.75,23.33,28.13
01-Oct-2019 08:22:00,19.79,18.41,24.19,23.75,23.33,28.13
01-Oct-2019 08:23:00,19.765,18.4175,24.21,23.69,23.36,28.15
01-Oct-2019 08:24:00,19.8275,18.425,24.205000000000002,23.75,23.36,28.19
01-Oct-2019 08:25:00,19.77,18.423333333333332,24.21,23.75,23.37,28.19
01-Oct-2019 08:26:00,19.774,18.426666666666666,24.19,23.645,23.4,28.13
01-Oct-2019 08:27:00,19.75,18.43,24.25,23.586666666666666,23.38,28.13
01-Oct-2019 08:28:00,19.77,18.44333333333333,24.19,23.5,23.37333333333333,28.13
01-Oct-2019 08:29:00,19.837999999999997,18.42,24.25,23.5,23.37,28.19
01-Oct-2019 08:30:00,19.81,18.4225,24.25,23.5,23.34,28.178
01-Oct-2019 08:31:00,19.77,18.43,24.19,23.56,23.3775,28.142
01-Oct-2019 08:32:00,19.81,18.442,24.19,23.485,23.37,28.19
01-Oct-2019 08:33:00,19.75,18.426666666666666,24.22,23.44,23.395,28.19
