time,P02HDZ01_out_T,P02HDZ01_out_Q,P02HDZ01_in_T,P02HDZ01_in_Q,P02HDZ03_out_T,P02HDZ03_out_Q,P02HDZ03_in_T,P02HDZ03_in_Q,P02HDZ04_out_T,P02HDZ04_out_Q,P02HDZ04_in_T,P02HDZ04_in_Q,P02HDZ02_out_T,P02HDZ02_out_Q,P02HDZ02_in_T,P02HDZ02_in_Q,sensors_racks_04_to_06_in_b_T,sensors_racks_04_to_06_in_b_Q,sensors_racks_04_to_06_in_m_T,sensors_racks_04_to_06_in_m_Q,sensors_racks_04_to_06_in_t_T,sensors_racks_04_to_06_in_t_Q,sensors_racks_10_to_12_in_b_T,sensors_racks_10_to_12_in_b_Q,sensors_racks_10_to_12_in_m_T,sensors_racks_10_to_12_in_m_Q,sensors_racks_10_to_12_in_t_T,sensors_racks_10_to_12_in_t_Q,sensors_racks_01_to_03_in_b_T,sensors_racks_01_to_03_in_b_Q,sensors_racks_01_to_03_in_m_T,sensors_racks_01_to_03_in_m_Q,sensors_racks_01_to_03_in_t_T,sensors_racks_01_to_03_in_t_Q,sensors_racks_07_to_09_out_b_T,sensors_racks_07_to_09_out_b_Q,sensors_racks_07_to_09_out_m_T,sensors_racks_07_to_09_out_m_Q,sensors_racks_07_to_09_out_t_T,sensors_racks_07_to_09_out_t_Q,sensors_racks_07_to_09_in_b_T,sensors_racks_07_to_09_in_b_Q,sensors_racks_07_to_09_in_m_T,sensors_racks_07_to_09_in_m_Q,sensors_racks_07_to_09_in_t_T,sensors_racks_07_to_09_in_t_Q,sensors_racks_04_to_06_out_b_T,sensors_racks_04_to_06_out_b_Q,sensors_racks_04_to_06_out_m_T,sensors_racks_04_to_06_out_m_Q,sensors_racks_04_to_06_out_t_T,sensors_racks_04_to_06_out_t_Q,sensors_racks_10_to_12_out_b_T,sensors_racks_10_to_12_out_b_Q,sensors_racks_10_to_12_out_m_T,sensors_racks_10_to_12_out_m_Q,sensors_racks_10_to_12_out_t_T,sensors_racks_10_to_12_out_t_Q,sensors_racks_01_to_03_out_b_T,sensors_racks_01_to_03_out_b_Q,sensors_racks_01_to_03_out_m_T,sensors_racks_01_to_03_out_m_Q,sensors_racks_01_to_03_out_t_T,sensors_racks_01_to_03_out_t_Q
01-Oct-2019 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-Oct-2019 09:01:00,17.3314,0.780772,22.4063,0.782819,17.2555,0.725309,22.6413,0.727546,17.9232,0.906838,22.0679,0.847574,17.445,0.794766,22.1936,0.825127,17.401,0.0229941,18.2153,0.0235649,23.6782,0.00346825,17.9041,0.0264955,17.8602,0.0276964,21.4209,0.000877069,17.3389,0.0242515,17.1957,0.0234461,22.1467,0.00185715,20.2879,0.0224456,21.1432,0.0120419,27.7136,0.0281899,17.3284,0.0232295,18.7346,0.0247641,24.1327,0.00202802,21.3472,0.0223312,21.4791,0.0139492,27.0253,0.0239132,20.9747,0.0287119,21.2365,0.0195394,23.9879,0.0171224,22.6694,0.0273199,21.9951,0.0181486,26.9961,0.0200518
01-Oct-2019 09:02:00,17.3392,0.758465,23.413,0.766721,17.2465,0.750946,23.4095,0.747534,17.9221,0.909425,22.7604,0.852696,17.444,0.804381,23.196,0.834464,17.2558,0.0231095,18.2221,0.023553,26.7857,0.0053572,17.8136,0.0264628,17.7482,0.0271024,22.1032,0.00198191,17.2148,0.0241017,16.9955,0.0231488,23.1512,0.00353421,20.1228,0.0225671,20.7037,0.0121032,30.1157,0.02867,17.1867,0.0234799,18.1995,0.0241169,26.6937,0.00652874,21.1815,0.0224115,21.5581,0.0139199,29.8335,0.0255971,20.8753,0.0288465,21.1134,0.019634,25.1272,0.0175002,22.6408,0.0274342,21.8728,0.0182265,29.1862,0.0214795
01-Oct-2019 09:03:00,17.3367,0.769454,23.4321,0.775794,17.2544,0.727078,23.5477,0.729685,17.9196,0.922689,22.7358,0.864483,17.4478,0.791515,23.2929,0.824115,17.2559,0.0231205,18.3481,0.0235882,27.1421,0.00587307,17.8165,0.0265126,17.7477,0.0271224,22.1076,0.00209781,17.215,0.0241202,16.9973,0.0231918,23.175,0.00375122,20.4731,0.0225833,21.4013,0.0119886,30.1824,0.0288089,17.1863,0.023434,18.5064,0.024222,26.8134,0.00646324,21.0041,0.0224257,21.7682,0.0138906,30.269,0.0258329,20.8728,0.0288614,21.1635,0.0196677,25.1859,0.0175982,22.4785,0.0274457,21.9961,0.0181907,29.1947,0.0214253
01-Oct-2019 09:04:00,17.342,0.753938,23.3779,0.763659,17.2621,0.705915,23.6843,0.712969,18.022,0.927588,22.8152,0.868327,17.4448,0.800273,23.178,0.830673,17.256,0.0231595,18.1849,0.0234969,27.1866,0.00589939,17.9255,0.0265434,17.8457,0.0271485,22.1739,0.00216353,17.2151,0.0240743,17.0243,0.0232373,23.2019,0.00376915,20.8267,0.0225781,22.0726,0.0118478,30.2646,0.0290287,17.1877,0.0233939,18.7752,0.0242641,26.9602,0.00613981,21.1215,0.0224305,21.6897,0.0139193,30.6168,0.0258142,20.9504,0.0288577,21.3055,0.0196392,25.3341,0.0178146,21.1861,0.0274068,21.5285,0.0182137,28.9773,0.0211036
01-Oct-2019 09:05:00,17.3352,0.775526,23.3255,0.782146,17.2529,0.734119,23.554,0.735199,18.0252,0.91426,22.8716,0.856661,17.4446,0.799969,23.0671,0.830971,17.2561,0.0231865,18.1733,0.0234959,27.1326,0.00574902,17.9306,0.0264861,17.8484,0.0271087,22.2013,0.00202422,17.2155,0.0241533,17.0042,0.023234,23.0702,0.00391955,20.8065,0.0225817,21.7435,0.0118447,30.0247,0.0287997,17.187,0.023442,18.39,0.0242039,26.7662,0.00554546,21.3492,0.0224276,21.6101,0.0139333,30.6306,0.0257904,21.0796,0.0288587,20.9554,0.0196729,25.2296,0.0178401,21.168,0.027395,21.2953,0.0182446,28.7853,0.020894
01-Oct-2019 09:06:00,17.3341,0.777705,23.3705,0.784481,17.2641,0.699582,23.6584,0.707657,18.0232,0.925364,22.865,0.865763,17.4454,0.799683,23.0597,0.829865,17.2561,0.0231351,18.2306,0.0235418,27.0509,0.00538342,17.9299,0.0265325,17.8484,0.0271561,22.085,0.00226004,17.2153,0.0241617,16.9974,0.0231991,23.0304,0.00368431,20.7713,0.0225941,22.2346,0.011772,30.4195,0.0291041,17.1875,0.0234379,18.9871,0.0243577,27.0941,0.00639749,21.1874,0.0224239,21.5984,0.0139624,30.1869,0.025479,21.2075,0.0288685,20.6027,0.0197555,25.0351,0.0176228,21.5201,0.0274057,21.9933,0.0181951,29.1016,0.0211233
01-Oct-2019 09:07:00,17.3397,0.758102,23.4448,0.768723,17.2601,0.708254,23.6132,0.715594,18.0189,0.942942,22.778,0.880131,17.4459,0.801874,23.1205,0.83048,17.256,0.0231108,18.2561,0.0235813,27.0271,0.00518709,17.9298,0.0265759,17.847,0.027158,22.0558,0.00241699,17.215,0.0240999,16.9998,0.0231804,23.1762,0.00343704,20.8533,0.0225778,21.7195,0.0118875,30.3144,0.0289596,17.1884,0.0234425,18.7021,0.0242321,27.0371,0.00592997,20.8118,0.0224072,21.8364,0.0139185,29.9243,0.0255038,21.6536,0.0288675,20.7483,0.0197219,24.9701,0.0173832,21.3743,0.0273781,22.3656,0.0181576,29.3721,0.0214974
01-Oct-2019 09:08:00,17.3374,0.767351,23.3501,0.777093,17.2691,0.68243,23.7711,0.694119,18.0236,0.925527,22.6981,0.867623,17.4442,0.804649,23.2366,0.830714,17.2557,0.0231397,18.0779,0.0234281,27.0135,0.00524819,17.93,0.0265203,17.8499,0.027073,22.0622,0.00306427,17.2146,0.0241085,17.0013,0.0232465,23.2952,0.00402639,20.9324,0.022573,21.6884,0.0119479,30.3988,0.0292049,17.1914,0.023405,18.9885,0.0242925,26.9825,0.00647294,20.4149,0.0224211,22.0191,0.0139057,30.3347,0.0256981,22.1033,0.0288846,20.917,0.0197166,25.1734,0.01759,21.186,0.0273768,22.3759,0.0181882,29.1471,0.021274
01-Oct-2019 09:09:00,17.341,0.75656,23.4012,0.767831,17.2595,0.710548,23.6433,0.716394,18.0259,0.914549,22.7882,0.85812,17.4442,0.804855,23.2756,0.830051,17.2557,0.0231411,18.0681,0.0234093,27.255,0.00547849,17.9305,0.0264768,17.8491,0.0270189,22.2327,0.00298043,17.2148,0.0240718,17.0209,0.0232633,23.4222,0.00397661,21.1223,0.0225892,21.2363,0.0119855,30.0053,0.028843,17.1877,0.0233997,18.5596,0.0241681,26.8125,0.00628577,20.3302,0.0224178,22.0134,0.0138864,30.7797,0.0259917,22.0783,0.0288804,21.1002,0.0196834,25.3176,0.0177541,21.5016,0.0273837,22.2278,0.0181611,29.2437,0.0214134
