time,temperature_p02r04c01srv01_outlet,temperature_p02r04c01srv02_outlet,temperature_p02r04c01srv03_outlet,temperature_p02r04c02srv01_outlet,temperature_p02r04c02srv02_outlet,temperature_p02r04c02srv03_outlet,temperature_p02r04c03srv01_outlet,temperature_p02r04c03srv02_outlet,temperature_p02r04c03srv03_outlet,temperature_p02r04c04srv01_outlet,temperature_p02r04c04srv02_outlet,temperature_p02r04c04srv03_outlet,temperature_p02r04c05srv01_outlet,temperature_p02r04c05srv02_outlet,temperature_p02r04c05srv03_outlet,temperature_p02r04c06srv01_outlet,temperature_p02r04c06srv02_outlet,temperature_p02r04c06srv03_outlet,temperature_p02r04c07srv01_outlet,temperature_p02r04c07srv02_outlet,temperature_p02r04c07srv03_outlet,temperature_p02r04c08srv01_outlet,temperature_p02r04c08srv02_outlet,temperature_p02r04c08srv03_outlet,temperature_p02r04c09srv01_outlet,temperature_p02r04c09srv02_outlet,temperature_p02r04c09srv03_outlet,temperature_p02r04c10srv01_outlet,temperature_p02r04c10srv02_outlet,temperature_p02r04c10srv03_outlet
2019-10-01 08:00:00,27.0,27.0,27.0,25.0,28.0,25.166666666666668,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.2,26.0,26.0,28.0,28.0,27.0,30.0,30.0,29.0,30.0,30.0,30.0
2019-10-01 08:01:00,27.0,27.0,27.0,25.0,28.0,25.7,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.2,26.0,26.0,28.0,28.0,27.0,30.0,30.0,29.0,30.0,30.0,30.0
2019-10-01 08:02:00,27.0,27.0,27.0,25.0,28.2,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.666666666666668,26.0,26.0,28.0,28.0,27.0,30.0,30.0,29.0,30.0,30.0,30.0
2019-10-01 08:03:00,27.0,27.0,27.0,25.0,28.733333333333334,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,26.0,26.0,28.0,28.0,27.0,30.0,30.0,29.0,30.0,30.0,30.0
2019-10-01 08:04:00,27.0,27.0,27.0,25.0,29.0,25.833333333333332,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,26.0,26.0,28.0,28.0,27.0,30.0,30.0,29.0,30.0,30.0,30.0
2019-10-01 08:05:00,27.0,27.0,27.0,25.0,29.0,25.3,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,26.0,26.0,28.0,28.0,27.0,30.0,30.0,29.0,30.0,30.0,30.0
2019-10-01 08:06:00,27.0,27.0,27.0,25.0,29.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,26.0,26.0,28.0,28.0,27.0,30.0,30.0,29.0,30.0,30.0,30.0
2019-10-01 08:07:00,27.0,27.0,27.0,25.0,29.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,26.0,26.0,28.0,28.0,27.0,30.0,30.0,29.0,30.03448275862069,30.0,30.0
2019-10-01 08:08:00,27.0,27.0,27.0,25.0,29.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,26.310344827586206,26.0,28.0,28.0,27.0,30.0,30.0,29.0,30.482758620689655,30.0,30.0
2019-10-01 08:09:00,27.0,27.0,27.0,25.0,29.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,26.862068965517242,26.0,28.0,28.0,27.0,30.0,30.0,29.0,31.0,30.0,30.0
2019-10-01 08:10:00,27.0,27.0,27.0,25.0,28.8,25.166666666666668,25.0,24.766666666666666,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,26.0,28.0,28.0,27.0,30.4,30.0,29.0,31.0,30.0,30.0
2019-10-01 08:11:00,27.0,27.0,27.0,25.0,28.266666666666666,25.7,25.0,24.233333333333334,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,26.0,28.0,28.0,27.0,30.933333333333334,30.0,29.0,31.0,30.0,30.0
2019-10-01 08:12:00,26.966666666666665,27.0,27.0,25.0,28.0,26.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,26.0,28.0,28.0,27.0,31.0,30.0,29.0,31.0,30.0,30.0
2019-10-01 08:13:00,26.433333333333334,27.0,27.0,25.0,28.0,26.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.8,27.0,26.0,28.0,28.0,27.0,31.0,30.0,29.0,31.0,30.0,30.0
2019-10-01 08:14:00,26.0,27.0,27.0,25.0,28.0,26.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.333333333333332,27.0,26.0,28.0,28.0,27.0,31.0,30.0,29.0,31.0,30.0,30.0
2019-10-01 08:15:00,26.0,27.0,27.0,25.0,28.0,26.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,27.0,26.0,28.0,28.0,27.0,31.0,30.0,29.0,31.0,30.0,30.0
2019-10-01 08:16:00,26.0,27.0,27.0,25.1,28.0,26.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,27.0,26.0,28.0,28.0,27.0,31.0,30.0,29.0,31.0,30.0,30.0
2019-10-01 08:17:00,26.0,27.0,27.0,25.633333333333333,28.0,26.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,27.0,26.0,28.0,28.0,27.0,31.0,30.0,29.0,31.0,30.0,29.766666666666666
2019-10-01 08:18:00,26.033333333333335,27.0,27.0,26.0,28.0,26.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,27.0,26.0,28.0,28.0,27.0,30.6,30.0,29.0,31.0,30.0,29.3
2019-10-01 08:19:00,26.566666666666666,27.0,27.0,26.0,28.0,26.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.2,27.0,26.0,28.0,28.0,27.0,30.066666666666666,30.0,29.0,31.0,30.0,29.0
2019-10-01 08:20:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.666666666666668,27.0,26.0,28.0,28.0,27.0,30.0,30.0,29.0,31.0,30.0,29.0
2019-10-01 08:21:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,26.0,28.0,28.0,27.0,30.0,30.0,29.0,31.0,30.0,29.0
2019-10-01 08:22:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,24.2,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,26.0,28.0,28.0,27.0,30.0,30.0,29.0,31.0,30.0,29.0
2019-10-01 08:23:00,27.0,27.0,27.0,26.0,28.0,26.0,25.0,24.733333333333334,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,26.0,28.0,28.0,27.0,30.0,30.0,29.0,31.0,30.0,29.233333333333334
2019-10-01 08:24:00,27.0,27.0,27.0,26.0,28.233333333333334,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,26.0,28.0,28.0,27.0,30.4,30.0,29.0,31.0,30.0,29.7
2019-10-01 08:25:00,27.0,27.0,27.0,26.0,28.766666666666666,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,26.0,28.0,28.0,27.0,30.933333333333334,30.0,29.0,31.0,30.0,30.0
2019-10-01 08:26:00,27.0,27.0,27.0,26.0,29.0,26.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,26.0,28.0,28.0,27.0,30.6,30.0,29.0,31.0,30.0,30.0
