time,power_p02r01c01srv01,power_p02r01c01srv02,power_p02r01c01srv03,power_p02r01c02srv01,power_p02r01c02srv02,power_p02r01c02srv03,power_p02r01c03srv01,power_p02r01c03srv02,power_p02r01c03srv03,power_p02r01c04srv01,power_p02r01c04srv02,power_p02r01c04srv03,power_p02r01c05srv01,power_p02r01c05srv02,power_p02r01c05srv03,power_p02r01c06srv01,power_p02r01c06srv02,power_p02r01c06srv03,power_p02r01c07srv01,power_p02r01c07srv02,power_p02r01c07srv03,power_p02r01c08srv01,power_p02r01c08srv02,power_p02r01c08srv03,power_p02r01c09srv01,power_p02r01c09srv02,power_p02r01c09srv03,power_p02r01c10srv01,power_p02r01c10srv02,power_p02r01c10srv03
2019-10-01 08:00:00,78.0,72.0,72.1,72.0,71.1,75.0,61.2,72.0,72.0,72.0,45.0,79.0,72.0,53.1,70.9,75.0,75.0,45.0,76.4,64.2,67.17857142857143,52.2,45.2,73.4,60.0,68.0,45.0,72.0,88.2,70.5
2019-10-01 08:01:00,78.0,72.0,74.7,72.0,71.1,75.0,45.6,48.599999999999994,72.0,72.0,45.0,79.0,72.0,53.1,70.9,75.0,75.0,45.0,76.4,64.2,67.17857142857143,52.2,47.8,73.4,60.0,68.0,45.0,72.0,88.2,70.5
2019-10-01 08:02:00,78.0,72.0,74.7,72.0,67.5,75.0,47.7,45.0,72.0,72.0,45.0,78.2,72.0,56.7,70.5,75.0,75.0,45.0,76.0,67.8,71.03571428571428,48.599999999999994,49.8,73.8,56.0,64.0,45.0,72.0,88.6,66.9
2019-10-01 08:03:00,69.2,72.0,66.9,72.0,45.9,75.0,71.1,45.0,72.0,72.0,45.3,75.0,72.0,71.1,60.2,75.0,75.0,60.483870967741936,60.6,57.64285714285714,47.0,64.8,73.2,75.0,60.0,52.0,58.0,56.7,92.4,47.5
2019-10-01 08:04:00,64.8,72.0,65.3,72.0,49.5,75.0,72.0,45.0,72.0,72.0,45.7,75.0,72.0,70.7,57.0,75.0,75.0,63.58064516129032,57.0,53.785714285714285,43.0,68.4,73.0,75.0,64.0,56.0,62.0,53.099999999999994,93.2,47.1
2019-10-01 08:05:00,47.4,68.4,47.1,72.0,71.0,75.0,72.0,68.4,72.0,71.8,50.7,76.0,72.0,61.8,54.9,75.0,77.4,74.7,48.0,68.0,44.5,52.2,47.0,75.0,75.0,72.2,75.0,45.0,97.2,50.0
2019-10-01 08:06:00,48.6,64.8,45.9,72.0,67.0,75.0,72.9,72.0,72.0,71.4,54.3,76.4,72.0,58.6,58.5,75.0,77.8,75.9,48.0,72.0,44.9,48.599999999999994,47.0,75.0,75.0,70.6,75.0,45.0,97.6,54.0
2019-10-01 08:07:00,59.6,48.6,69.3,66.6,43.1,75.0,80.7,48.599999999999994,72.0,67.4,72.0,77.0,72.0,45.0,67.6,75.0,78.0,76.1,48.0,58.0,67.5,64.8,73.0,75.0,75.0,65.8,75.0,60.3,93.0,75.0
2019-10-01 08:08:00,62.4,52.2,72.0,63.0,47.5,75.0,80.1,45.0,72.0,64.2,68.0,76.6,72.0,45.0,66.0,75.0,78.0,75.7,48.0,54.0,71.1,68.4,75.0,75.0,75.0,67.4,75.0,63.900000000000006,91.0,75.0
2019-10-01 08:09:00,67.8,72.0,72.0,44.41935483870968,74.9,75.0,72.3,68.4,72.0,46.8,48.0,75.0,72.0,53.1,54.5,75.0,54.0,78.8,62.4,68.0,72.0,52.2,75.0,75.0,75.0,75.0,75.0,72.0,86.4,75.0
2019-10-01 08:10:00,64.2,72.0,71.1,44.03225806451613,74.5,75.0,72.3,72.0,72.0,50.4,52.0,75.0,72.0,56.7,52.5,75.0,50.0,79.6,66.0,72.0,72.0,48.599999999999994,75.0,75.0,75.0,75.0,75.0,72.0,87.2,75.0
2019-10-01 08:11:00,47.2,70.8,47.7,42.5,72.0,75.0,74.9,72.0,72.0,72.0,75.0,66.0,72.0,72.0,45.0,75.0,69.6,58.2,76.6,58.0,72.0,62.6,75.0,75.0,75.0,74.3,75.0,72.0,87.6,69.0
2019-10-01 08:12:00,46.8,69.6,45.9,42.9,72.0,75.0,72.0,72.0,72.0,72.0,75.0,62.4,68.4,72.0,45.0,75.0,73.2,53.400000000000006,77.0,54.0,72.0,65.8,75.0,75.0,75.0,73.9,75.0,72.0,86.8,65.0
2019-10-01 08:13:00,53.0,64.2,69.3,45.0,72.0,75.0,46.0,72.0,72.0,72.0,72.3,57.0,45.0,63.9,53.8,75.0,75.0,59.70967741935484,73.2,67.35483870967742,72.0,71.2,75.0,75.0,76.5,72.7,75.0,72.0,85.2,51.0
2019-10-01 08:14:00,56.0,65.1,72.0,45.0,72.0,75.0,45.2,72.0,72.0,72.0,69.6,59.7,47.7,61.2,56.2,75.0,75.0,62.03225806451613,72.3,70.25806451612902,72.0,71.5,75.0,75.0,76.8,73.0,75.0,72.0,85.5,54.0
2019-10-01 08:15:00,70.2,72.8,72.0,48.5,72.0,75.0,47.9,46.0,72.0,71.2,50.7,66.0,72.0,53.1,70.1,75.0,51.0,54.6,72.2,78.0,74.5,72.0,75.0,75.0,78.0,68.0,75.0,73.7,91.8,72.6
2019-10-01 08:16:00,68.4,73.4,72.0,50.6,72.0,75.0,49.54838709677419,43.0,72.0,70.0,53.4,63.3,69.3,55.8,70.4,75.0,48.0,52.2,72.8,78.0,74.8,72.0,75.10344827586206,75.0,78.0,65.0,75.0,74.0,93.0,71.4
2019-10-01 08:17:00,54.6,77.2,72.0,62.5,71.1,75.0,70.45161290322581,68.0,72.0,59.0,75.0,49.0,45.0,71.1,62.1,75.0,69.0,45.0,59.0,78.0,50.0,72.0,77.89655172413794,75.0,76.5,52.0,75.0,73.3,94.2,65.4
