time,power_p02r09c01srv01,power_p02r09c01srv02,power_p02r09c01srv03,power_p02r09c02srv01,power_p02r09c02srv02,power_p02r09c02srv03,power_p02r09c03srv01,power_p02r09c03srv02,power_p02r09c03srv03,power_p02r09c04srv01,power_p02r09c04srv02,power_p02r09c04srv03,power_p02r09c05srv01,power_p02r09c05srv02,power_p02r09c05srv03,power_p02r09c06srv01,power_p02r09c06srv02,power_p02r09c06srv03,power_p02r09c07srv01,power_p02r09c07srv02,power_p02r09c07srv03,power_p02r09c08srv01,power_p02r09c08srv02,power_p02r09c08srv03,power_p02r09c09srv01,power_p02r09c09srv02,power_p02r09c09srv03,power_p02r09c10srv01,power_p02r09c10srv02,power_p02r09c10srv03
01-Oct-2019 08:01:00,42.0,57.0,50.9,59.8,56.5,47.0,42.5,60.5,53.0,60.0,51.5,57.0,58.4,55.099999999999994,57.7,60.0,57.96774193548387,44.4,57.0,51.8,43.8,57.29032258064516,60.0,46.16129032258065,51.6,49.2,39.0,60.0,39.0,43.2
01-Oct-2019 08:02:00,42.0,58.05,49.5,59.9,49.5,46.0,40.75,61.5,56.5,60.0,46.2,51.9,54.2,57.55,56.400000000000006,59.4,58.983870967741936,48.599999999999994,55.8,56.599999999999994,41.4,48.14516129032258,60.0,51.08064516129032,51.0,51.0,39.0,60.45,49.5,42.3
01-Oct-2019 08:03:00,42.0,59.1,48.1,60.0,42.5,45.0,39.0,62.5,60.0,60.0,40.9,46.8,50.0,60.0,55.1,58.8,60.0,52.8,54.6,61.4,39.0,39.0,60.0,56.0,50.4,52.8,39.0,60.9,60.0,41.4
01-Oct-2019 08:04:00,50.4,52.2,54.05,60.0,49.75,51.5,47.75,59.5,60.0,60.0,39.95,42.9,44.5,51.95,47.05,55.2,50.55,56.4,46.8,60.7,43.4,40.05,52.2,48.9,55.2,50.099999999999994,45.0,61.5,60.0,48.9
01-Oct-2019 08:05:00,58.8,45.3,60.0,60.0,57.0,58.0,56.5,56.5,60.0,60.0,39.0,39.0,39.0,43.900000000000006,39.0,51.6,41.1,60.0,39.0,60.0,47.8,41.1,44.4,41.8,60.0,47.4,51.0,62.1,60.0,56.4
01-Oct-2019 08:06:00,49.6,42.15,60.0,54.2,57.05,59.0,49.5,47.75,60.0,53.35,39.0,44.1,39.0,41.45,39.0,48.6,49.5,60.0,40.2,54.4,45.0,49.5,51.0,40.9,60.0,49.5,56.25,57.900000000000006,60.0,58.2
01-Oct-2019 08:07:00,40.400000000000006,39.0,60.0,48.4,57.1,60.0,42.5,39.0,60.0,46.7,39.0,49.2,39.0,39.0,39.0,45.6,57.9,60.0,41.4,48.8,42.2,57.9,57.6,40.0,60.0,51.6,61.5,53.7,60.0,60.0
01-Oct-2019 08:08:00,49.5,45.3,55.45,49.65,58.5,59.5,49.5,40.75,53.0,48.55,42.85,53.1,39.0,39.0,41.1,51.0,58.95,60.0,48.0,48.54516129032258,40.6,49.5,58.8,46.8,60.0,49.5,60.75,49.5,60.0,52.8
01-Oct-2019 08:09:00,58.599999999999994,51.6,50.9,50.9,59.9,59.0,56.5,42.5,46.0,50.4,46.7,57.0,39.0,39.0,43.2,56.4,60.0,60.0,54.6,48.29032258064516,39.0,41.1,60.0,53.6,60.0,47.4,60.0,45.3,60.0,45.6
01-Oct-2019 08:10:00,59.3,48.0,49.5,45.15,58.45,58.5,58.25,51.25,43.5,54.65,53.35,57.0,41.4,47.05,48.06774193548387,49.2,50.85483870967742,55.8,48.0,51.89516129032258,46.7,49.650000000000006,51.64285714285714,51.2,55.1,49.5,54.4,49.5,60.0,51.0
01-Oct-2019 08:11:00,60.0,44.4,48.1,39.4,57.0,58.0,60.0,60.0,41.0,58.9,60.0,57.0,43.8,55.099999999999994,52.935483870967744,42.0,41.70967741935484,51.6,41.4,55.5,54.4,58.2,43.285714285714285,48.8,50.2,51.6,48.8,53.7,60.0,56.4
01-Oct-2019 08:12:00,60.0,41.7,54.05,39.2,57.0,59.0,51.25,60.0,47.5,59.45,60.0,57.85,50.8,57.55,47.76774193548387,43.5,40.35483870967742,49.5,49.2,57.0,51.7,49.95,52.442857142857136,53.8,49.5,55.8,43.9,49.5,49.5,58.2
01-Oct-2019 08:13:00,60.0,39.0,60.0,39.0,57.0,60.0,42.5,60.0,54.0,60.0,60.0,58.7,57.8,60.0,42.6,45.0,39.0,47.4,57.0,58.5,49.0,41.7,61.599999999999994,58.8,48.8,60.0,39.0,45.3,39.0,60.0
01-Oct-2019 08:14:00,60.0,39.0,58.7,39.0,57.0,60.0,49.5,60.0,57.0,60.0,56.15,53.400000000000006,58.9,60.0,49.8,51.0,48.1,53.7,57.2,57.75,44.8,40.35,60.9,51.0,54.4,60.0,39.0,52.65,39.0,60.0
01-Oct-2019 08:15:00,60.0,39.0,57.4,39.0,57.0,60.0,56.5,60.0,60.0,60.0,52.3,48.1,60.0,60.0,57.0,57.0,57.2,60.0,57.4,57.0,40.6,39.0,60.2,43.2,60.0,60.0,39.0,60.0,39.0,60.0
01-Oct-2019 08:16:00,60.0,45.3,57.0,49.15,56.75,60.0,58.25,57.55,60.0,60.0,49.5,51.2,57.2,56.30357142857143,55.2,49.25,49.5,60.0,58.5,51.75,46.400000000000006,39.0,60.1,51.6,55.1,53.7,44.6,60.0,49.5,60.0
01-Oct-2019 08:17:00,60.0,51.6,56.6,59.3,56.5,60.0,60.0,55.1,60.0,60.0,46.7,54.3,54.4,52.607142857142854,53.4,41.5,41.8,60.0,59.6,46.5,52.2,39.0,60.0,60.0,50.2,47.4,50.2,60.0,60.0,60.0
01-Oct-2019 08:18:00,60.0,54.3,53.75,59.65,49.55,60.0,60.0,49.5,60.0,60.0,53.35,53.349999999999994,49.5,54.30357142857143,48.0,42.0,49.5,60.0,58.5,43.5,48.0,40.05,51.6,60.0,47.400000000000006,49.5,55.1,60.0,57.0,60.0
01-Oct-2019 08:19:00,60.0,57.0,50.9,60.0,42.6,60.0,60.0,43.9,60.0,60.0,60.0,52.4,44.6,56.0,42.6,42.5,57.2,60.0,57.4,40.5,43.8,41.1,43.2,60.0,44.6,51.6,60.0,60.0,54.0,60.0
01-Oct-2019 08:20:00,60.0,50.7,49.5,60.0,51.3,56.5,58.8,52.65,60.0,53.35,60.0,51.45,49.5,56.5,48.3,51.25,58.6,60.0,58.5,39.75,41.4,49.5,50.72903225806452,60.1,49.900000000000006,55.8,54.4,60.0,48.0,51.95
01-Oct-2019 08:21:00,60.0,44.4,48.1,60.0,60.0,53.0,57.6,61.4,60.0,46.7,60.0,50.5,54.4,57.0,54.0,60.0,60.0,60.0,59.6,39.0,39.0,57.9,58.25806451612903,60.2,55.2,60.0,48.8,60.0,42.0,43.900000000000006
01-Oct-2019 08:22:00,52.2,49.05,54.05,60.0,60.0,49.0,58.5,63.0,60.0,49.5,60.0,54.6,46.7,57.0,49.5,60.0,60.0,58.8,58.3,39.0,39.0,48.45,49.67903225806452,61.5,57.6,60.0,43.9,60.0,40.5,49.5
01-Oct-2019 08:23:00,44.4,53.7,60.0,60.0,60.0,45.0,59.4,64.6,60.0,52.3,60.0,58.7,39.0,57.0,45.0,60.0,60.0,57.6,57.0,39.0,39.0,39.0,41.1,62.8,60.0,60.0,39.0,60.0,39.0,55.099999999999994
01-Oct-2019 08:24:00,51.0,55.8,60.0,60.0,59.95,51.0,59.7,62.3,57.0,56.15,60.0,53.400000000000006,41.8,58.20967741935484,49.2,60.0,50.2,57.0,57.0,39.75,40.1,39.0,49.5,60.8,60.0,60.0,44.6,60.0,49.5,50.15714285714286
01-Oct-2019 08:25:00,57.6,57.9,60.0,60.0,59.9,57.0,60.0,60.0,54.0,60.0,60.0,48.1,44.6,59.41935483870968,53.4,60.0,40.400000000000006,56.4,57.0,40.5,41.2,39.0,57.9,58.8,60.0,60.0,50.2,60.0,60.0,45.214285714285715
01-Oct-2019 08:26:00,49.7,58.46612903225807,60.0,60.0,58.45,57.0,57.7,60.0,49.285714285714285,54.3,60.0,43.55,52.3,51.30967741935484,46.2,60.26785714285714,49.5,58.2,57.2,40.5,40.535483870967745,40.05,58.95,50.3,60.0,60.0,49.5,60.0,49.5,51.10714285714286
01-Oct-2019 08:27:00,41.8,59.03225806451613,60.0,60.0,57.0,57.0,55.4,60.0,44.57142857142857,48.6,60.0,39.0,60.0,43.2,39.0,60.535714285714285,58.599999999999994,60.0,57.4,40.5,39.87096774193549,41.1,60.0,41.8,60.0,60.0,48.8,60.0,39.0,57.0
01-Oct-2019 08:28:00,49.5,58.516129032258064,60.0,60.0,57.0,57.0,57.0,60.0,43.285714285714285,45.3,60.0,44.1,56.85,42.3,39.0,58.96785714285714,49.5,60.0,58.7,39.75,46.785483870967745,50.55,60.0,40.93571428571428,60.0,60.0,49.5,57.2,39.0,49.75
01-Oct-2019 08:29:00,57.2,58.0,60.0,60.0,57.0,57.0,58.6,60.0,42.0,42.0,60.0,49.2,53.7,41.4,39.0,57.4,40.400000000000006,60.0,60.0,39.0,53.7,60.0,60.0,40.07142857142857,60.0,60.0,50.2,54.4,39.0,42.5
01-Oct-2019 08:30:00,58.6,57.5,55.45,52.75,57.0,57.0,52.400000000000006,60.0,40.9,46.75,60.0,53.1,46.35,46.5,39.0,50.65,49.5,60.0,59.85,44.25,56.85,60.0,51.9,46.83571428571429,60.0,60.0,55.1,47.099999999999994,42.0,44.5
01-Oct-2019 08:31:00,60.0,57.0,50.9,45.5,57.0,57.0,46.2,60.0,39.8,51.5,60.0,57.0,39.0,51.6,39.0,43.9,58.599999999999994,60.0,59.7,49.5,60.0,60.0,43.8,53.6,60.0,60.0,60.0,39.8,45.0,46.5
01-Oct-2019 08:32:00,50.9,57.0,44.95,42.35,57.0,55.5,51.0,60.0,39.4,55.2,57.8,57.85,42.15,46.8,40.75,49.5,59.3,60.0,58.35,49.5,58.983870967741936,59.3,52.349999999999994,52.7,55.8,60.0,60.0,40.5,52.5,52.25
01-Oct-2019 08:33:00,41.8,57.0,39.0,39.2,57.0,54.0,55.8,60.0,39.0,58.9,55.6,58.7,45.3,42.0,42.5,55.1,60.0,60.0,57.0,49.5,57.96774193548387,58.6,60.9,51.8,51.6,60.0,60.0,41.2,60.0,58.0
01-Oct-2019 08:34:00,41.7,58.05,42.9,39.1,56.7,52.5,57.9,60.0,46.7,52.8,54.0,58.5,52.65,48.62903225806451,51.0,47.05,60.0,60.0,57.14516129032258,44.25,57.483870967741936,49.55,60.599999999999994,54.980645161290326,51.0,60.0,54.4,42.900000000000006,49.5,59.0
01-Oct-2019 08:35:00,41.6,59.1,46.8,39.0,56.4,51.0,60.0,60.0,54.4,46.7,52.4,58.3,60.0,55.25806451612903,59.5,39.0,60.0,60.0,57.29032258064516,39.0,57.0,40.5,60.3,58.16129032258065,50.4,60.0,48.8,44.6,39.0,60.0
01-Oct-2019 08:36:00,49.6,58.5,48.0,49.15,47.7,51.0,60.0,60.0,55.0,48.55,56.2,58.5,60.0,57.62903225806451,58.25,41.8,50.2,60.0,58.64516129032258,44.25,54.0,48.85,60.15,60.880645161290325,55.2,53.7,43.9,52.3,49.5,60.0
01-Oct-2019 08:37:00,57.6,57.9,49.2,59.3,39.0,51.0,60.0,60.0,55.6,50.4,60.0,58.7,60.0,60.0,57.0,44.6,40.400000000000006,60.0,60.0,49.5,51.0,57.2,60.0,63.6,60.0,47.4,39.0,60.0,60.0,60.0
01-Oct-2019 08:38:00,51.0,58.5,48.650000000000006,59.65,39.35,45.0,58.75,60.0,57.0,54.65,60.0,58.5,60.0,60.0,57.25,51.0,39.7,60.0,59.9,53.25,46.5,49.5,51.9,52.8,60.0,49.5,44.6,60.0,60.0,60.0
01-Oct-2019 08:39:00,44.4,59.1,48.1,60.0,39.7,39.0,57.5,60.0,58.4,58.9,60.0,58.3,60.0,60.0,57.5,57.4,39.0,60.0,59.8,57.0,42.0,41.8,43.8,42.0,60.0,51.6,50.2,60.0,60.0,60.0
01-Oct-2019 08:40:00,51.0,59.55,49.5,60.0,49.8,42.0,58.5,60.0,51.5,59.45,56.15,52.55,56.85,60.0,57.0,50.65,48.8,60.0,58.5,57.0,40.5,49.7,51.0,41.85,60.0,55.8,55.1,60.0,60.0,60.0
01-Oct-2019 08:41:00,57.6,60.0,50.9,60.0,59.9,45.0,59.5,60.0,44.6,60.0,52.3,46.8,53.7,60.0,56.5,43.9,58.599999999999994,60.0,57.2,57.0,39.0,57.6,58.2,41.7,60.0,60.0,60.0,60.0,60.0,60.0
01-Oct-2019 08:42:00,58.8,60.0,44.95,60.0,58.15,51.0,59.75,57.9,49.5,60.0,49.5,42.9,49.5,60.0,47.75,51.95,49.5,60.0,58.5,58.5,45.0,51.0,60.45,40.35,60.0,60.0,60.0,60.0,60.0,52.8
01-Oct-2019 08:43:00,60.0,60.0,39.0,60.0,56.4,57.0,60.0,55.8,54.4,60.0,46.7,39.0,45.3,60.0,39.0,60.0,40.400000000000006,60.0,59.8,60.0,51.0,44.4,62.7,39.0,60.0,60.0,60.0,60.0,60.0,45.6
01-Oct-2019 08:44:00,52.2,56.85,39.0,51.3,48.0,57.5,51.25,49.5,57.2,60.0,53.35,39.0,52.65,51.95,39.0,60.35,39.7,60.6,58.4,57.0,55.0,50.8,61.5,40.05,60.0,60.0,55.2,60.0,60.0,51.0
01-Oct-2019 08:45:00,44.4,53.7,39.0,42.6,39.6,58.0,42.5,43.2,60.0,60.0,60.0,39.0,60.0,43.900000000000006,39.0,60.7,39.0,61.2,57.0,54.0,59.0,57.2,60.3,41.1,60.0,60.0,50.4,60.0,60.0,56.4
01-Oct-2019 08:46:00,51.0,54.45,43.9,40.85,48.0,58.5,49.5,49.5,52.3,60.0,60.0,44.1,60.0,49.5,40.5,59.400000000000006,48.8,61.5,56.4,48.75,53.5,48.900000000000006,60.15,50.55,56.1,60.9,51.0,57.6,60.0,58.2
