time,P02HDZ01_out_T,P02HDZ01_out_Q,P02HDZ01_in_T,P02HDZ01_in_Q,P02HDZ03_out_T,P02HDZ03_out_Q,P02HDZ03_in_T,P02HDZ03_in_Q,P02HDZ04_out_T,P02HDZ04_out_Q,P02HDZ04_in_T,P02HDZ04_in_Q,P02HDZ02_out_T,P02HDZ02_out_Q,P02HDZ02_in_T,P02HDZ02_in_Q,sensors_racks_04_to_06_in_b_T,sensors_racks_04_to_06_in_b_Q,sensors_racks_04_to_06_in_m_T,sensors_racks_04_to_06_in_m_Q,sensors_racks_04_to_06_in_t_T,sensors_racks_04_to_06_in_t_Q,sensors_racks_10_to_12_in_b_T,sensors_racks_10_to_12_in_b_Q,sensors_racks_10_to_12_in_m_T,sensors_racks_10_to_12_in_m_Q,sensors_racks_10_to_12_in_t_T,sensors_racks_10_to_12_in_t_Q,sensors_racks_01_to_03_in_b_T,sensors_racks_01_to_03_in_b_Q,sensors_racks_01_to_03_in_m_T,sensors_racks_01_to_03_in_m_Q,sensors_racks_01_to_03_in_t_T,sensors_racks_01_to_03_in_t_Q,sensors_racks_07_to_09_out_b_T,sensors_racks_07_to_09_out_b_Q,sensors_racks_07_to_09_out_m_T,sensors_racks_07_to_09_out_m_Q,sensors_racks_07_to_09_out_t_T,sensors_racks_07_to_09_out_t_Q,sensors_racks_07_to_09_in_b_T,sensors_racks_07_to_09_in_b_Q,sensors_racks_07_to_09_in_m_T,sensors_racks_07_to_09_in_m_Q,sensors_racks_07_to_09_in_t_T,sensors_racks_07_to_09_in_t_Q,sensors_racks_04_to_06_out_b_T,sensors_racks_04_to_06_out_b_Q,sensors_racks_04_to_06_out_m_T,sensors_racks_04_to_06_out_m_Q,sensors_racks_04_to_06_out_t_T,sensors_racks_04_to_06_out_t_Q,sensors_racks_10_to_12_out_b_T,sensors_racks_10_to_12_out_b_Q,sensors_racks_10_to_12_out_m_T,sensors_racks_10_to_12_out_m_Q,sensors_racks_10_to_12_out_t_T,sensors_racks_10_to_12_out_t_Q,sensors_racks_01_to_03_out_b_T,sensors_racks_01_to_03_out_b_Q,sensors_racks_01_to_03_out_m_T,sensors_racks_01_to_03_out_m_Q,sensors_racks_01_to_03_out_t_T,sensors_racks_01_to_03_out_t_Q
2019-10-01 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-01 08:01:00,19.5727,0.793532,21.8184,0.732466,19.4508,0.733656,22.3506,0.678154,20.2368,0.911464,21.3033,0.824372,19.6384,0.812454,22.729,0.748617,17.4215,0.0171765,20.1986,0.0189337,22.1426,0.00200111,18.7794,0.0213124,20.8447,0.0222462,23.141,0.00154133,18.1988,0.0194056,20.4243,0.0198246,23.1944,0.00169825,23.4982,0.0189155,25.9206,0.011873,25.9098,0.0217054,17.1406,0.017312,20.188,0.0189761,22.5753,0.00154422,24.8293,0.0215345,26.1319,0.0124366,25.8861,0.0177465,24.068,0.0197429,26.2,0.0127437,26.085,0.0221157,25.2952,0.0203274,26.4307,0.0119709,26.3546,0.0194207
2019-10-01 08:02:00,19.5672,0.768963,22.207,0.713078,19.4117,0.756221,22.5864,0.699224,20.2238,0.912421,21.5947,0.827116,19.6093,0.818169,23.0338,0.754875,17.0669,0.0172073,20.1049,0.0190588,22.3178,0.00199953,18.6446,0.0213494,20.8349,0.0223429,23.5057,0.00142202,18.0005,0.0193981,20.5174,0.0197564,23.7869,0.00167234,23.0527,0.0189899,25.8124,0.0119132,26.0171,0.0216057,16.7247,0.0173603,20.0274,0.0191658,22.7062,0.00150087,24.4764,0.0216095,26.071,0.0124834,25.9574,0.017621,23.8575,0.0198203,26.2668,0.0127875,26.2931,0.0220134,25.2724,0.0203951,26.5988,0.0120041,26.7516,0.0193951
2019-10-01 08:03:00,19.5631,0.779854,22.1712,0.722139,19.4157,0.732516,22.4966,0.679056,20.2186,0.925648,21.5243,0.83748,19.6105,0.805253,22.9237,0.743756,17.0445,0.0171997,20.1077,0.0190149,22.2706,0.00200359,18.6495,0.0213591,20.8129,0.0223804,23.404,0.00141251,18.0046,0.0194069,20.484,0.0197952,23.7473,0.00165198,22.7088,0.0189899,25.6676,0.0119126,25.9994,0.0216129,16.6898,0.0173504,20.0589,0.0190975,22.6623,0.00152021,24.1613,0.0216091,25.9635,0.0124824,25.8979,0.0176385,23.6688,0.0198203,26.2214,0.0127853,26.3189,0.022026,25.2007,0.0203949,26.6199,0.0119951,26.9198,0.0194352
2019-10-01 08:04:00,19.5663,0.764939,22.1133,0.709266,19.4207,0.711129,22.4202,0.660517,20.3308,0.930344,21.4657,0.840812,19.6055,0.814143,22.7889,0.751019,17.0597,0.0172011,20.0858,0.0190423,22.1505,0.00199738,18.7479,0.0213609,20.9116,0.0223863,23.3785,0.00141874,17.9991,0.0193892,20.5181,0.0197378,23.7756,0.00168303,22.4168,0.0189921,25.5647,0.0119139,25.996,0.0216377,16.6633,0.0173173,20.1125,0.0190168,22.6432,0.0015351,23.8742,0.0216098,25.8717,0.012483,25.8552,0.0176357,23.5161,0.0198209,26.1827,0.012788,26.3664,0.0220554,25.0166,0.0203949,26.6213,0.0120068,27.014,0.0194448
2019-10-01 08:05:00,19.559,0.786091,22.0763,0.727778,19.4111,0.738975,22.2903,0.684478,20.334,0.916949,21.404,0.830492,19.6028,0.813661,22.6634,0.751322,17.0558,0.0172063,20.0663,0.0190553,22.0462,0.0020183,18.7487,0.0213526,20.9292,0.0223546,23.3875,0.00141923,18.0034,0.0194298,20.4401,0.0198479,23.6506,0.00162735,22.1657,0.0189833,25.4452,0.0119111,25.955,0.0216453,16.6912,0.0173497,20.0281,0.0191067,22.4753,0.00151503,23.6249,0.0216078,25.7731,0.0124716,25.8055,0.0176075,23.4098,0.0198186,26.1207,0.0127775,26.3773,0.0220645,24.8787,0.0203923,26.6227,0.0119928,27.0974,0.0194471
2019-10-01 08:06:00,19.5572,0.788387,22.0472,0.729589,19.4189,0.704616,22.2415,0.654927,20.3305,0.928143,21.3523,0.838988,19.6003,0.813774,22.5519,0.751321,17.0479,0.0172051,20.0607,0.0190524,21.9654,0.00202267,18.7532,0.0213599,20.8987,0.0223721,23.3234,0.00142698,18.0039,0.0194314,20.4313,0.0198619,23.6273,0.00162054,21.9463,0.0189834,25.3384,0.0119095,25.9395,0.0216568,16.6544,0.0173137,20.0985,0.0189984,22.486,0.00153825,23.3981,0.0216078,25.6545,0.0124814,25.7213,0.0176039,23.3375,0.0198185,26.0378,0.0127753,26.3869,0.022078,24.7822,0.020392,26.679,0.0119922,27.2237,0.0194612
2019-10-01 08:07:00,19.5631,0.769038,22.0137,0.713028,19.4148,0.712875,22.1533,0.662523,20.3243,0.945225,21.2995,0.853167,19.5986,0.816055,22.4571,0.752965,17.0536,0.0172027,20.0559,0.0190538,21.893,0.00200876,18.7678,0.0213945,20.8746,0.022457,23.1971,0.00138595,17.9989,0.0193987,20.4906,0.0197595,23.7382,0.00166808,21.7417,0.018983,25.2286,0.0119084,25.9352,0.0216441,16.6539,0.0173338,20.0632,0.0190318,22.3972,0.0015552,23.1717,0.0216073,25.5414,0.0124704,25.6508,0.0176192,23.2771,0.019815,25.986,0.012775,26.3776,0.0220665,24.6774,0.0203716,26.7274,0.0119863,27.3456,0.0195173
2019-10-01 08:08:00,19.5594,0.777829,21.991,0.720348,19.4204,0.687595,22.1096,0.639952,20.3288,0.928501,21.2485,0.838825,19.5957,0.818369,22.3698,0.754869,17.054,0.0172045,20.0379,0.0190652,21.8215,0.00201761,18.7541,0.0213544,20.8943,0.0223642,23.2501,0.00143955,17.9986,0.0194038,20.4559,0.0198045,23.688,0.00164293,21.5535,0.0189838,25.1447,0.0119091,25.8928,0.0216911,16.6243,0.0172967,20.1195,0.018931,22.3942,0.00155087,22.9562,0.021608,25.4576,0.0124812,25.6284,0.0176039,23.2571,0.0198185,25.9411,0.0127753,26.3762,0.022111,24.5765,0.0203919,26.7297,0.0119889,27.4044,0.019505
2019-10-01 08:09:00,19.5623,0.767152,21.9646,0.711137,19.4114,0.715604,22.0146,0.663982,20.3308,0.917475,21.205,0.830244,19.5946,0.818492,22.3044,0.754717,17.0393,0.0172007,20.0233,0.0190568,21.7736,0.00200978,18.7486,0.021347,20.8965,0.0223287,23.2565,0.00143654,17.9983,0.0193899,20.4919,0.0197527,23.7291,0.00167078,21.4093,0.0189839,25.0473,0.0119088,25.874,0.0216838,16.6515,0.0173146,20.0467,0.0190211,22.2708,0.00152394,22.769,0.021608,25.3865,0.0124809,25.6237,0.0176169,23.2473,0.0198182,25.8997,0.0127754,26.3865,0.0221102,24.5069,0.0203721,26.73,0.0119865,27.4641,0.0195342
