time,temperature_p02r10c01srv01_inlet,temperature_p02r10c01srv02_inlet,temperature_p02r10c01srv03_inlet,temperature_p02r10c02srv01_inlet,temperature_p02r10c02srv02_inlet,temperature_p02r10c02srv03_inlet,temperature_p02r10c03srv01_inlet,temperature_p02r10c03srv02_inlet,temperature_p02r10c03srv03_inlet,temperature_p02r10c04srv01_inlet,temperature_p02r10c04srv02_inlet,temperature_p02r10c04srv03_inlet,temperature_p02r10c05srv01_inlet,temperature_p02r10c05srv02_inlet,temperature_p02r10c05srv03_inlet,temperature_p02r10c06srv01_inlet,temperature_p02r10c06srv02_inlet,temperature_p02r10c06srv03_inlet,temperature_p02r10c07srv01_inlet,temperature_p02r10c07srv02_inlet,temperature_p02r10c07srv03_inlet,temperature_p02r10c08srv01_inlet,temperature_p02r10c08srv02_inlet,temperature_p02r10c08srv03_inlet,temperature_p02r10c09srv01_inlet,temperature_p02r10c09srv02_inlet,temperature_p02r10c09srv03_inlet,temperature_p02r10c10srv01_inlet,temperature_p02r10c10srv02_inlet,temperature_p02r10c10srv03_inlet
2019-10-01 08:00:00,20.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.633333333333333,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:01:00,20.0,22.0,22.0,20.0,19.066666666666666,20.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.633333333333333,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:02:00,20.0,22.0,22.0,20.0,19.0,20.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.566666666666666,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:03:00,20.0,22.0,22.0,20.0,19.0,20.0,19.0,19.0,19.0,19.866666666666667,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:04:00,20.0,22.0,22.0,20.0,19.0,20.0,19.0,19.0,19.0,19.933333333333334,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:05:00,20.3,22.0,22.0,20.0,19.0,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:06:00,20.366666666666667,22.0,22.0,20.0,19.0,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:07:00,20.7,22.0,22.0,20.0,19.933333333333334,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:08:00,20.633333333333333,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:09:00,20.3,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:10:00,20.366666666666667,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:11:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.066666666666666,22.0,23.0,24.0,23.0
2019-10-01 08:12:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.133333333333333,22.0,23.0,24.0,23.0
2019-10-01 08:13:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.933333333333334,22.0,23.0,24.0,23.0
2019-10-01 08:14:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.866666666666667,22.0,23.0,24.0,23.0
2019-10-01 08:15:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:16:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:17:00,21.0,22.0,22.433333333333334,20.0,20.0,20.0,19.0,19.0,19.166666666666668,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:18:00,21.0,22.0,22.5,20.0,20.0,20.0,19.0,19.0,19.233333333333334,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:19:00,21.0,22.0,22.566666666666666,20.0,20.0,20.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:20:00,21.0,22.0,22.5,20.0,20.0,20.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:21:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:22:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:23:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:24:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:25:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:26:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:27:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.366666666666667,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:28:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,20.433333333333334,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:29:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,20.0,19.1,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:30:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,20.0,19.033333333333335,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:31:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.833333333333332,19.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:32:00,21.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.766666666666666,19.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:33:00,20.7,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:34:00,20.633333333333333,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:35:00,20.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.166666666666668,19.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:36:00,20.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.233333333333334,19.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:37:00,20.3,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.833333333333332,19.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:38:00,20.366666666666667,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.766666666666666,19.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
2019-10-01 08:39:00,20.7,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,19.0,20.0,19.0,19.0,19.0,19.0,19.0,21.0,21.0,20.0,21.0,21.0,21.0,22.0,21.0,24.0,23.0,22.0,23.0,24.0,23.0
