time,temperature_front_bottom,temperature_front_middle,temperature_front_top,temperature_rear_bottom,temperature_rear_middle,temperature_rear_top
01-Oct-2019 08:00:00,20.06,18.435000000000002,24.166,25.3275,24.54,28.06
01-Oct-2019 08:01:00,20.06,18.42,24.19,25.44,24.535999999999998,28.015
01-Oct-2019 08:02:00,20.04,18.42666666666667,24.19,25.47,24.54,28.13
01-Oct-2019 08:03:00,20.06,18.4175,24.19,25.29,24.55,28.083333333333332
01-Oct-2019 08:04:00,20.06,18.44,24.19,25.19,24.5675,28.073999999999998
01-Oct-2019 08:05:00,20.03,18.42,24.205000000000002,25.048,24.564,28.13
01-Oct-2019 08:06:00,20.03,18.427500000000002,24.145,25.0,24.55,28.13
01-Oct-2019 08:07:00,20.0,18.43,24.16,25.0,24.59,28.13
01-Oct-2019 08:08:00,20.03,18.435000000000002,24.19,24.88,24.59,28.13
01-Oct-2019 08:09:00,20.06,18.425,24.19,25.0,24.566,28.13
01-Oct-2019 08:10:00,20.03,18.432000000000002,24.19,25.0,24.56,28.145
01-Oct-2019 08:11:00,20.06,18.42,24.19,24.928,24.59,28.13
01-Oct-2019 08:12:00,20.0,18.455,24.226,24.94,24.615,28.13
01-Oct-2019 08:13:00,20.0,18.425,24.13,24.88,24.61,28.13
01-Oct-2019 08:14:00,20.0,18.44,24.16,24.952,24.58,28.13
01-Oct-2019 08:15:00,20.044999999999998,18.42,24.23,25.0,24.59,28.19
01-Oct-2019 08:16:00,20.04,18.44,24.226,25.154,24.58,28.13
01-Oct-2019 08:17:00,20.04,18.438,24.154,25.31,24.5875,28.13
01-Oct-2019 08:18:00,20.0,18.465,24.19,25.28,24.59,28.13
01-Oct-2019 08:19:00,20.0,18.46,24.175,25.19,24.58,28.13
01-Oct-2019 08:20:00,20.0,18.476,24.19,25.31,24.59,28.06
01-Oct-2019 08:21:00,20.03,18.473333333333333,24.19,25.31,24.59,28.13
01-Oct-2019 08:22:00,20.044999999999998,18.48,24.19,25.25,24.596,28.06
01-Oct-2019 08:23:00,20.044999999999998,18.47,24.22,25.25,24.6125,28.06
01-Oct-2019 08:24:00,20.06,18.476666666666667,24.205000000000002,25.19,24.61,28.02
01-Oct-2019 08:25:00,20.112499999999997,18.474,24.19,25.25,24.62,28.06
01-Oct-2019 08:26:00,20.102,18.46333333333333,24.25,25.19,24.618000000000002,28.06
01-Oct-2019 08:27:00,20.083333333333332,18.45,24.235,25.395,24.604,28.06
01-Oct-2019 08:28:00,20.106666666666666,18.456666666666667,24.19,25.606666666666666,24.596666666666668,28.0
01-Oct-2019 08:29:00,20.06,18.44,24.17,25.5775,24.56,28.0
01-Oct-2019 08:30:00,20.06,18.455,24.19,25.69,24.56,28.044999999999998
01-Oct-2019 08:31:00,20.06,18.44,24.19,25.548,24.54,28.0
01-Oct-2019 08:32:00,20.06,18.45,24.19,25.5,24.56,28.0
01-Oct-2019 08:33:00,20.106666666666666,18.438,24.19,25.63,24.557499999999997,28.0
01-Oct-2019 08:34:00,20.06,18.447499999999998,24.19,25.548,24.55,28.06
01-Oct-2019 08:35:00,20.044999999999998,18.43,24.19,25.5,24.5475,28.06
01-Oct-2019 08:36:00,20.0775,18.416666666666668,24.226,25.586,24.512500000000003,28.0
01-Oct-2019 08:37:00,20.06,18.4125,24.19,25.705000000000002,24.52,28.0
01-Oct-2019 08:38:00,20.06,18.415,24.19,25.798,24.5,27.985
01-Oct-2019 08:39:00,20.06,18.425,24.19,25.88,24.48,28.0
01-Oct-2019 08:40:00,20.02,18.422,24.19,25.794999999999998,24.496,28.0
01-Oct-2019 08:41:00,20.083333333333332,18.42,24.19,25.69,24.5,28.015
01-Oct-2019 08:42:00,20.083333333333332,18.41,24.23,25.669999999999998,24.48,28.0
01-Oct-2019 08:43:00,20.06,18.432000000000002,24.19,25.705000000000002,24.5,28.015
01-Oct-2019 08:44:00,20.06,18.425,24.19,25.705000000000002,24.4775,28.06
01-Oct-2019 08:45:00,20.06,18.44,24.19,25.735,24.47,28.06
01-Oct-2019 08:46:00,20.044999999999998,18.43,24.19,25.675,24.471999999999998,28.0
01-Oct-2019 08:47:00,20.015,18.42,24.19,25.56,24.5025,28.06
01-Oct-2019 08:48:00,20.06,18.4125,24.19,25.573999999999998,24.502,28.0
01-Oct-2019 08:49:00,20.13,18.425,24.19,25.485,24.526,28.06
01-Oct-2019 08:50:00,20.13,18.44,24.19,25.425,24.544999999999998,28.06
01-Oct-2019 08:51:00,20.106666666666666,18.415,24.16,25.44,24.54,28.06
01-Oct-2019 08:52:00,20.083333333333332,18.405,24.19,25.544999999999998,24.55,28.06
01-Oct-2019 08:53:00,20.112499999999997,18.42,24.19,25.44,24.55,28.048
01-Oct-2019 08:54:00,20.087999999999997,18.4125,24.19,25.5,24.56,28.0
01-Oct-2019 08:55:00,20.06,18.415,24.19,25.44,24.56,28.0
01-Oct-2019 08:56:00,20.0,18.33,24.19,25.38,24.52,28.0
01-Oct-2019 08:57:00,19.96,18.266,24.19,25.44,24.5075,28.0
01-Oct-2019 08:58:00,19.895,18.185000000000002,24.145,25.44,24.5,28.0
01-Oct-2019 08:59:00,19.81,18.130000000000003,24.19,25.44,24.425,27.94
01-Oct-2019 09:00:00,19.81,18.06,24.154,25.455000000000002,24.398,28.0
01-Oct-2019 09:01:00,19.765,17.983333333333334,24.16,25.5,24.392,27.94
01-Oct-2019 09:02:00,19.75,17.963333333333335,24.235,25.5,24.573333333333334,28.0
01-Oct-2019 09:03:00,19.69,17.94666666666667,24.345,25.69,24.752499999999998,28.19
01-Oct-2019 09:04:00,19.645,17.9625,24.345,25.705000000000002,24.94,28.25
01-Oct-2019 09:05:00,19.56,17.9975,24.38,25.81,25.09,28.4
01-Oct-2019 09:06:00,19.56,18.055,24.44,25.81,25.236,28.5
01-Oct-2019 09:07:00,19.56,18.134999999999998,24.38,25.81,25.4,28.63
01-Oct-2019 09:08:00,19.52,18.1925,24.44,25.81,25.535,28.69
01-Oct-2019 09:09:00,19.5,18.24,24.47,25.81,25.65,28.81
01-Oct-2019 09:10:00,19.455000000000002,18.285,24.535999999999998,25.88,25.7575,28.8275
01-Oct-2019 09:11:00,19.485,18.338,24.56,25.955000000000002,25.82,28.94
01-Oct-2019 09:12:00,19.44,18.33,24.56,25.94,25.884999999999998,29.0
01-Oct-2019 09:13:00,19.44,18.345,24.63,26.0,25.939999999999998,29.0
01-Oct-2019 09:14:00,19.47,18.35,24.63,26.0,26.03,29.13
