time,temperature_p02r03c01srv01_inlet,temperature_p02r03c01srv02_inlet,temperature_p02r03c01srv03_inlet,temperature_p02r03c02srv01_inlet,temperature_p02r03c02srv02_inlet,temperature_p02r03c02srv03_inlet,temperature_p02r03c03srv01_inlet,temperature_p02r03c03srv02_inlet,temperature_p02r03c03srv03_inlet,temperature_p02r03c04srv01_inlet,temperature_p02r03c04srv02_inlet,temperature_p02r03c04srv03_inlet,temperature_p02r03c05srv01_inlet,temperature_p02r03c05srv02_inlet,temperature_p02r03c05srv03_inlet,temperature_p02r03c06srv01_inlet,temperature_p02r03c06srv02_inlet,temperature_p02r03c06srv03_inlet,temperature_p02r03c07srv01_inlet,temperature_p02r03c07srv02_inlet,temperature_p02r03c07srv03_inlet,temperature_p02r03c08srv01_inlet,temperature_p02r03c08srv02_inlet,temperature_p02r03c08srv03_inlet,temperature_p02r03c09srv01_inlet,temperature_p02r03c09srv02_inlet,temperature_p02r03c09srv03_inlet,temperature_p02r03c10srv01_inlet,temperature_p02r03c10srv02_inlet,temperature_p02r03c10srv03_inlet
01-Oct-2019 08:00:00,22.0,22.0,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,23.3,24.0,24.0,24.0,24.0
01-Oct-2019 08:01:00,22.0,22.0,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,23.3,24.0,24.0,24.0,24.0
01-Oct-2019 08:02:00,22.0,22.0,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,23.333333333333332,24.0,24.0,24.0,24.0
01-Oct-2019 08:03:00,22.0,21.633333333333333,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,24.0,24.0,24.0
01-Oct-2019 08:04:00,22.0,21.6,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.966666666666665,24.0,24.0
01-Oct-2019 08:05:00,22.0,21.0,22.0,20.566666666666666,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:06:00,22.0,21.0,22.0,20.6,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.033333333333335,24.0,24.0
01-Oct-2019 08:07:00,22.0,21.0,22.0,20.433333333333334,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,24.0,24.0,24.0
01-Oct-2019 08:08:00,22.0,21.0,22.0,20.4,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.966666666666665,24.0,24.0
01-Oct-2019 08:09:00,22.0,21.392857142857142,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:10:00,22.0,21.428571428571427,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:11:00,22.0,22.0,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,23.7,24.0,23.0,24.0,24.0
01-Oct-2019 08:12:00,22.0,22.0,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,23.666666666666668,24.0,23.0,24.0,24.0
01-Oct-2019 08:13:00,22.0,21.566666666666666,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,23.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:14:00,22.0,21.533333333333335,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,23.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:15:00,22.0,21.0,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,23.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:16:00,22.0,21.0,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,23.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:17:00,22.0,21.433333333333334,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,23.3,24.0,23.0,24.0,24.0
01-Oct-2019 08:18:00,22.0,21.466666666666665,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,23.333333333333332,24.0,23.0,24.0,24.0
01-Oct-2019 08:19:00,22.0,21.566666666666666,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:20:00,22.0,21.533333333333335,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:21:00,22.0,21.419354838709676,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:22:00,22.0,21.451612903225808,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:23:00,22.0,21.6,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:24:00,22.0,21.566666666666666,22.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:25:00,22.0,21.4,22.0,20.566666666666666,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:26:00,22.0,21.433333333333334,22.0,20.6,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.0,24.0,24.0
01-Oct-2019 08:27:00,22.0,21.6,22.0,21.0,21.0,21.0,20.0,20.0,20.0,19.0,19.0,20.0,18.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,22.0,23.0,24.0,24.0,23.0,24.0,24.0
