"Time";"power_1";"power_10";"power_11";"power_2";"power_3";"power_4";"power_5";"power_6";"power_7";"power_8";"power_9"
"2019-10-02T10:45:59+02:00";13225.4063;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:46:07+02:00";null;null;6362.7495;null;null;null;null;null;null;null;null
"2019-10-02T10:46:13+02:00";null;null;null;null;null;null;null;null;null;null;6959.0244
"2019-10-02T10:46:19+02:00";null;null;null;null;null;null;null;null;6358.3027;null;null
"2019-10-02T10:46:30+02:00";null;null;null;null;null;7122.001;null;null;null;null;null
"2019-10-02T10:46:31+02:00";null;null;null;7001.5234;null;null;null;null;null;null;null
"2019-10-02T10:46:40+02:00";null;6120.7671;null;null;null;null;null;null;null;null;null
"2019-10-02T10:46:46+02:00";null;null;null;null;null;null;null;null;null;6239.7705;null
"2019-10-02T10:46:50+02:00";null;null;null;null;null;null;6205.2993;null;null;null;null
"2019-10-02T10:46:52+02:00";null;null;null;null;null;null;null;6397.811;null;null;null
"2019-10-02T10:46:58+02:00";null;null;null;null;6321.1689;null;null;null;null;null;null
"2019-10-02T10:46:59+02:00";13305.5137;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:47:07+02:00";null;null;6541.3662;null;null;null;null;null;null;null;null
"2019-10-02T10:47:13+02:00";null;null;null;null;null;null;null;null;null;null;6991.5981
"2019-10-02T10:47:19+02:00";null;null;null;null;null;null;null;null;6941.2061;null;null
"2019-10-02T10:47:30+02:00";null;null;null;null;null;7011.6113;null;null;null;null;null
"2019-10-02T10:47:31+02:00";null;null;null;6848.6108;null;null;null;null;null;null;null
"2019-10-02T10:47:41+02:00";null;6411.5303;null;null;null;null;null;null;null;null;null
"2019-10-02T10:47:46+02:00";null;null;null;null;null;null;null;null;null;6161.8013;null
"2019-10-02T10:47:50+02:00";null;null;null;null;null;null;6151.2798;null;null;null;null
"2019-10-02T10:47:52+02:00";null;null;null;null;null;null;null;6466.0923;null;null;null
"2019-10-02T10:47:58+02:00";null;null;null;null;6202.917;null;null;null;null;null;null
"2019-10-02T10:47:59+02:00";13431.2471;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:48:07+02:00";null;null;6323.9414;null;null;null;null;null;null;null;null
"2019-10-02T10:48:13+02:00";null;null;null;null;null;null;null;null;null;null;7004.8569
"2019-10-02T10:48:19+02:00";null;null;null;null;null;null;null;null;6835.4795;null;null
"2019-10-02T10:48:30+02:00";null;null;null;null;null;7086.5596;null;null;null;null;null
"2019-10-02T10:48:31+02:00";null;null;null;7314.2534;null;null;null;null;null;null;null
"2019-10-02T10:48:40+02:00";null;6695.1279;null;null;null;null;null;null;null;null;null
"2019-10-02T10:48:46+02:00";null;null;null;null;null;null;null;null;null;6259.0972;null
"2019-10-02T10:48:50+02:00";null;null;null;null;null;null;6248.5796;null;null;null;null
"2019-10-02T10:48:52+02:00";null;null;null;null;null;null;null;6494.9082;null;null;null
"2019-10-02T10:48:58+02:00";null;null;null;null;6045.9951;null;null;null;null;null;null
"2019-10-02T10:48:59+02:00";14017.3965;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:49:07+02:00";null;null;6442.3477;null;null;null;null;null;null;null;null
"2019-10-02T10:49:13+02:00";null;null;null;null;null;null;null;null;null;null;6800.9531
"2019-10-02T10:49:19+02:00";null;null;null;null;null;null;null;null;7231.2148;null;null
"2019-10-02T10:49:30+02:00";null;null;null;null;null;6845.5361;null;null;null;null;null
"2019-10-02T10:49:31+02:00";null;null;null;6871.248;null;null;null;null;null;null;null
"2019-10-02T10:49:40+02:00";null;6331.0518;null;null;null;null;null;null;null;null;null
"2019-10-02T10:49:46+02:00";null;null;null;null;null;null;null;null;null;6262.8506;null
"2019-10-02T10:49:50+02:00";null;null;null;null;null;null;6323.4131;null;null;null;null
"2019-10-02T10:49:52+02:00";null;null;null;null;null;null;null;6421.4697;null;null;null
"2019-10-02T10:49:58+02:00";null;null;null;null;6313.8018;null;null;null;null;null;null
"2019-10-02T10:49:59+02:00";13419.7559;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:50:07+02:00";null;null;5986.708;null;null;null;null;null;null;null;null
"2019-10-02T10:50:13+02:00";null;null;null;null;null;null;null;null;null;null;7179.1299
"2019-10-02T10:50:19+02:00";null;null;null;null;null;null;null;null;7020.7061;null;null
"2019-10-02T10:50:30+02:00";null;null;null;null;null;7085.6211;null;null;null;null;null
"2019-10-02T10:50:31+02:00";null;null;null;6858.623;null;null;null;null;null;null;null
"2019-10-02T10:50:40+02:00";null;6364.6553;null;null;null;null;null;null;null;null;null
"2019-10-02T10:50:46+02:00";null;null;null;null;null;null;null;null;null;6397.0127;null
"2019-10-02T10:50:50+02:00";null;null;null;null;null;null;6378.7637;null;null;null;null
"2019-10-02T10:50:52+02:00";null;null;null;null;null;null;null;6098.6558;null;null;null
"2019-10-02T10:50:58+02:00";null;null;null;null;6339.4106;null;null;null;null;null;null
"2019-10-02T10:50:59+02:00";13668.8564;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:51:07+02:00";null;null;6317.7583;null;null;null;null;null;null;null;null
"2019-10-02T10:51:13+02:00";null;null;null;null;null;null;null;null;null;null;6971.5313
"2019-10-02T10:51:19+02:00";null;null;null;null;null;null;null;null;6689.6758;null;null
"2019-10-02T10:51:30+02:00";null;null;null;null;null;6905.3877;null;null;null;null;null
"2019-10-02T10:51:31+02:00";null;null;null;7274.626;null;null;null;null;null;null;null
"2019-10-02T10:51:40+02:00";null;6453.9395;null;null;null;null;null;null;null;null;null
"2019-10-02T10:51:46+02:00";null;null;null;null;null;null;null;null;null;6323.9756;null
"2019-10-02T10:51:50+02:00";null;null;null;null;null;null;6650.4814;null;null;null;null
"2019-10-02T10:51:52+02:00";null;null;null;null;null;null;null;6464.271;null;null;null
"2019-10-02T10:51:58+02:00";null;null;null;null;6402.0093;null;null;null;null;null;null
"2019-10-02T10:51:59+02:00";13353.8555;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:52:07+02:00";null;null;6687.084;null;null;null;null;null;null;null;null
"2019-10-02T10:52:13+02:00";null;null;null;null;null;null;null;null;null;null;7055.9707
"2019-10-02T10:52:19+02:00";null;null;null;null;null;null;null;null;7164.3096;null;null
"2019-10-02T10:52:30+02:00";null;null;null;null;null;6908.3623;null;null;null;null;null
"2019-10-02T10:52:31+02:00";null;null;null;7005.7603;null;null;null;null;null;null;null
"2019-10-02T10:52:40+02:00";null;6743.2246;null;null;null;null;null;null;null;null;null
"2019-10-02T10:52:46+02:00";null;null;null;null;null;null;null;null;null;6527.8555;null
"2019-10-02T10:52:50+02:00";null;null;null;null;null;null;6748.2378;null;null;null;null
"2019-10-02T10:52:52+02:00";null;null;null;null;null;null;null;6428.6836;null;null;null
"2019-10-02T10:52:58+02:00";null;null;null;null;6087.2793;null;null;null;null;null;null
"2019-10-02T10:52:59+02:00";13594.0059;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:53:07+02:00";null;null;6427.0654;null;null;null;null;null;null;null;null
"2019-10-02T10:53:13+02:00";null;null;null;null;null;null;null;null;null;null;7390.376
"2019-10-02T10:53:19+02:00";null;null;null;null;null;null;null;null;6960.6621;null;null
"2019-10-02T10:53:30+02:00";null;null;null;null;null;6737.4956;null;null;null;null;null
"2019-10-02T10:53:31+02:00";null;null;null;7031.249;null;null;null;null;null;null;null
"2019-10-02T10:53:40+02:00";null;6582.1836;null;null;null;null;null;null;null;null;null
"2019-10-02T10:53:46+02:00";null;null;null;null;null;null;null;null;null;6085.4824;null
"2019-10-02T10:53:50+02:00";null;null;null;null;null;null;6525.3291;null;null;null;null
"2019-10-02T10:53:52+02:00";null;null;null;null;null;null;null;6175.5898;null;null;null
"2019-10-02T10:53:58+02:00";null;null;null;null;6525.2153;null;null;null;null;null;null
"2019-10-02T10:53:59+02:00";13043.7148;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:54:07+02:00";null;null;6488.5093;null;null;null;null;null;null;null;null
"2019-10-02T10:54:13+02:00";null;null;null;null;null;null;null;null;null;null;6769.6216
"2019-10-02T10:54:19+02:00";null;null;null;null;null;null;null;null;6635.3701;null;null
"2019-10-02T10:54:30+02:00";null;null;null;null;null;7072.8584;null;null;null;null;null
"2019-10-02T10:54:31+02:00";null;null;null;6992.0303;null;null;null;null;null;null;null
"2019-10-02T10:54:40+02:00";null;6039.9146;null;null;null;null;null;null;null;null;null
"2019-10-02T10:54:46+02:00";null;null;null;null;null;null;null;null;null;6217.0698;null
"2019-10-02T10:54:50+02:00";null;null;null;null;null;null;6331.2446;null;null;null;null
"2019-10-02T10:54:52+02:00";null;null;null;null;null;null;null;6855.2354;null;null;null
"2019-10-02T10:54:58+02:00";null;null;null;null;6443.9336;null;null;null;null;null;null
"2019-10-02T10:54:59+02:00";13251.0654;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:55:07+02:00";null;null;6339.354;null;null;null;null;null;null;null;null
"2019-10-02T10:55:13+02:00";null;null;null;null;null;null;null;null;null;null;7205.499
"2019-10-02T10:55:19+02:00";null;null;null;null;null;null;null;null;6952.7334;null;null
"2019-10-02T10:55:30+02:00";null;null;null;null;null;6892.7227;null;null;null;null;null
"2019-10-02T10:55:31+02:00";null;null;null;6795.7256;null;null;null;null;null;null;null
"2019-10-02T10:55:40+02:00";null;6341.2285;null;null;null;null;null;null;null;null;null
"2019-10-02T10:55:46+02:00";null;null;null;null;null;null;null;null;null;6099.7603;null
"2019-10-02T10:55:50+02:00";null;null;null;null;null;null;6290.9658;null;null;null;null
"2019-10-02T10:55:52+02:00";null;null;null;null;null;null;null;6098.0479;null;null;null
"2019-10-02T10:55:58+02:00";null;null;null;null;6138.5073;null;null;null;null;null;null
"2019-10-02T10:55:59+02:00";13390.6475;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:56:07+02:00";null;null;6444.9849;null;null;null;null;null;null;null;null
"2019-10-02T10:56:13+02:00";null;null;null;null;null;null;null;null;null;null;6956.5317
"2019-10-02T10:56:19+02:00";null;null;null;null;null;null;null;null;6998.1895;null;null
"2019-10-02T10:56:30+02:00";null;null;null;null;null;6745.1406;null;null;null;null;null
"2019-10-02T10:56:31+02:00";null;null;null;6843.3364;null;null;null;null;null;null;null
"2019-10-02T10:56:40+02:00";null;6399.834;null;null;null;null;null;null;null;null;null
"2019-10-02T10:56:46+02:00";null;null;null;null;null;null;null;null;null;5774.5493;null
"2019-10-02T10:56:50+02:00";null;null;null;null;null;null;6759.7471;null;null;null;null
"2019-10-02T10:56:52+02:00";null;null;null;null;null;null;null;6376.6055;null;null;null
"2019-10-02T10:56:58+02:00";null;null;null;null;6347.8071;null;null;null;null;null;null
"2019-10-02T10:56:59+02:00";13422.834;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:57:07+02:00";null;null;6408.0728;null;null;null;null;null;null;null;null
"2019-10-02T10:57:13+02:00";null;null;null;null;null;null;null;null;null;null;7083.7725
"2019-10-02T10:57:19+02:00";null;null;null;null;null;null;null;null;7239.0898;null;null
"2019-10-02T10:57:30+02:00";null;null;null;null;null;7027.8711;null;null;null;null;null
"2019-10-02T10:57:31+02:00";null;null;null;7159.5181;null;null;null;null;null;null;null
"2019-10-02T10:57:40+02:00";null;6205.0352;null;null;null;null;null;null;null;null;null
"2019-10-02T10:57:46+02:00";null;null;null;null;null;null;null;null;null;6133.0361;null
"2019-10-02T10:57:50+02:00";null;null;null;null;null;null;6630.9893;null;null;null;null
"2019-10-02T10:57:52+02:00";null;null;null;null;null;null;null;6679.9404;null;null;null
"2019-10-02T10:57:58+02:00";null;null;null;null;6280.4087;null;null;null;null;null;null
"2019-10-02T10:57:59+02:00";13333.7539;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:58:07+02:00";null;null;6404.2129;null;null;null;null;null;null;null;null
"2019-10-02T10:58:13+02:00";null;null;null;null;null;null;null;null;null;null;7394.9854
"2019-10-02T10:58:19+02:00";null;null;null;null;null;null;null;null;6874.958;null;null
"2019-10-02T10:58:30+02:00";null;null;null;null;null;7311.2915;null;null;null;null;null
"2019-10-02T10:58:31+02:00";null;null;null;6991.1445;null;null;null;null;null;null;null
"2019-10-02T10:58:40+02:00";null;6320.4414;null;null;null;null;null;null;null;null;null
"2019-10-02T10:58:46+02:00";null;null;null;null;null;null;null;null;null;5982.6064;null
"2019-10-02T10:58:50+02:00";null;null;null;null;null;null;6806.2314;null;null;null;null
"2019-10-02T10:58:52+02:00";null;null;null;null;null;null;null;6148.7788;null;null;null
"2019-10-02T10:58:58+02:00";null;null;null;null;6026.439;null;null;null;null;null;null
"2019-10-02T10:58:59+02:00";13411.4414;null;null;null;null;null;null;null;null;null;null
"2019-10-02T10:59:07+02:00";null;null;6089.207;null;null;null;null;null;null;null;null
"2019-10-02T10:59:13+02:00";null;null;null;null;null;null;null;null;null;null;7178.2554
"2019-10-02T10:59:19+02:00";null;null;null;null;null;null;null;null;6898.1382;null;null
"2019-10-02T10:59:30+02:00";null;null;null;null;null;6924.981;null;null;null;null;null
"2019-10-02T10:59:31+02:00";null;null;null;7089.2017;null;null;null;null;null;null;null
"2019-10-02T10:59:40+02:00";null;6357.9868;null;null;null;null;null;null;null;null;null
"2019-10-02T10:59:46+02:00";null;null;null;null;null;null;null;null;null;6094.8311;null
"2019-10-02T10:59:50+02:00";null;null;null;null;null;null;6700.4639;null;null;null;null
"2019-10-02T10:59:52+02:00";null;null;null;null;null;null;null;6583.0654;null;null;null
"2019-10-02T10:59:58+02:00";null;null;null;null;6263.0933;null;null;null;null;null;null
"2019-10-02T10:59:59+02:00";13191.5059;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:00:07+02:00";null;null;6455.3682;null;null;null;null;null;null;null;null
"2019-10-02T11:00:13+02:00";null;null;null;null;null;null;null;null;null;null;6979.9561
"2019-10-02T11:00:19+02:00";null;null;null;null;null;null;null;null;7076.8936;null;null
"2019-10-02T11:00:30+02:00";null;null;null;null;null;6846.0356;null;null;null;null;null
"2019-10-02T11:00:31+02:00";null;null;null;6800.2256;null;null;null;null;null;null;null
"2019-10-02T11:00:40+02:00";null;6460.8892;null;null;null;null;null;null;null;null;null
"2019-10-02T11:00:46+02:00";null;null;null;null;null;null;null;null;null;6018.5508;null
"2019-10-02T11:00:52+02:00";null;null;null;null;null;null;null;6660.3359;null;null;null
"2019-10-02T11:00:58+02:00";null;null;null;null;6428.5928;null;null;null;null;null;null
"2019-10-02T11:00:59+02:00";13653.8633;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:01:07+02:00";null;null;6463.5;null;null;null;null;null;null;null;null
"2019-10-02T11:01:13+02:00";null;null;null;null;null;null;null;null;null;null;7194.2988
"2019-10-02T11:01:19+02:00";null;null;null;null;null;null;null;null;7039.0737;null;null
"2019-10-02T11:01:30+02:00";null;null;null;null;null;7025.1582;null;null;null;null;null
"2019-10-02T11:01:40+02:00";null;6523.334;null;null;null;null;null;null;null;null;null
"2019-10-02T11:01:46+02:00";null;null;null;null;null;null;null;null;null;6262.9385;null
"2019-10-02T11:01:58+02:00";null;null;null;null;6399.0234;null;null;null;null;null;null
"2019-10-02T11:01:59+02:00";13050.5576;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:02:07+02:00";null;null;6117.5063;null;null;null;null;null;null;null;null
"2019-10-02T11:02:13+02:00";null;null;null;null;null;null;null;null;null;null;7592.082
"2019-10-02T11:02:19+02:00";null;null;null;null;null;null;null;null;7026.6123;null;null
"2019-10-02T11:02:30+02:00";null;null;null;null;null;7026.1895;null;null;null;null;null
"2019-10-02T11:02:40+02:00";null;6457.9019;null;null;null;null;null;null;null;null;null
"2019-10-02T11:02:46+02:00";null;null;null;null;null;null;null;null;null;5977.3296;null
"2019-10-02T11:02:58+02:00";null;null;null;null;6181.3242;null;null;null;null;null;null
"2019-10-02T11:02:59+02:00";13206.9189;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:03:07+02:00";null;null;6107.3408;null;null;null;null;null;null;null;null
"2019-10-02T11:03:13+02:00";null;null;null;null;null;null;null;null;null;null;7220.0674
"2019-10-02T11:03:19+02:00";null;null;null;null;null;null;null;null;6928.2559;null;null
"2019-10-02T11:03:30+02:00";null;null;null;null;null;6729.4346;null;null;null;null;null
"2019-10-02T11:03:40+02:00";null;6021.3545;null;null;null;null;null;null;null;null;null
"2019-10-02T11:03:46+02:00";null;null;null;null;null;null;null;null;null;6162.2725;null
"2019-10-02T11:03:58+02:00";null;null;null;null;6087.4355;null;null;null;null;null;null
"2019-10-02T11:03:59+02:00";13312.6582;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:04:07+02:00";null;null;6380.1914;null;null;null;null;null;null;null;null
"2019-10-02T11:04:13+02:00";null;null;null;null;null;null;null;null;null;null;7286.4707
"2019-10-02T11:04:19+02:00";null;null;null;null;null;null;null;null;7026.501;null;null
"2019-10-02T11:04:30+02:00";null;null;null;null;null;7282.4941;null;null;null;null;null
"2019-10-02T11:04:40+02:00";null;6358.2065;null;null;null;null;null;null;null;null;null
"2019-10-02T11:04:46+02:00";null;null;null;null;null;null;null;null;null;6322.5103;null
"2019-10-02T11:04:50+02:00";null;null;null;null;null;null;6735.8687;null;null;null;null
"2019-10-02T11:04:58+02:00";null;null;null;null;6383.0918;null;null;null;null;null;null
"2019-10-02T11:04:59+02:00";13327.0313;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:05:07+02:00";null;null;6327.2852;null;null;null;null;null;null;null;null
"2019-10-02T11:05:13+02:00";null;null;null;null;null;null;null;null;null;null;6951.2578
"2019-10-02T11:05:19+02:00";null;null;null;null;null;null;null;null;7011.2202;null;null
"2019-10-02T11:05:30+02:00";null;null;null;null;null;6723.9795;null;null;null;null;null
"2019-10-02T11:05:31+02:00";null;null;null;6772.791;null;null;null;null;null;null;null
"2019-10-02T11:05:40+02:00";null;6332.6045;null;null;null;null;null;null;null;null;null
"2019-10-02T11:05:46+02:00";null;null;null;null;null;null;null;null;null;6100.9121;null
"2019-10-02T11:05:50+02:00";null;null;null;null;null;null;6347.4277;null;null;null;null
"2019-10-02T11:05:58+02:00";null;null;null;null;6257.3184;null;null;null;null;null;null
"2019-10-02T11:05:59+02:00";13756.0332;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:06:07+02:00";null;null;6364.4893;null;null;null;null;null;null;null;null
"2019-10-02T11:06:13+02:00";null;null;null;null;null;null;null;null;null;null;7332.9673
"2019-10-02T11:06:19+02:00";null;null;null;null;null;null;null;null;6797.9473;null;null
"2019-10-02T11:06:30+02:00";null;null;null;null;null;7007.0645;null;null;null;null;null
"2019-10-02T11:06:31+02:00";null;null;null;6895.585;null;null;null;null;null;null;null
"2019-10-02T11:06:40+02:00";null;6373.1699;null;null;null;null;null;null;null;null;null
"2019-10-02T11:06:46+02:00";null;null;null;null;null;null;null;null;null;6378.772;null
"2019-10-02T11:06:50+02:00";null;null;null;null;null;null;6323.438;null;null;null;null
"2019-10-02T11:06:52+02:00";null;null;null;null;null;null;null;6390.8608;null;null;null
"2019-10-02T11:06:58+02:00";null;null;null;null;6265.8735;null;null;null;null;null;null
"2019-10-02T11:06:59+02:00";13785.458;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:07:07+02:00";null;null;6253.7715;null;null;null;null;null;null;null;null
"2019-10-02T11:07:13+02:00";null;null;null;null;null;null;null;null;null;null;7274.6484
"2019-10-02T11:07:19+02:00";null;null;null;null;null;null;null;null;7141.0449;null;null
"2019-10-02T11:07:30+02:00";null;null;null;null;null;6973.4209;null;null;null;null;null
"2019-10-02T11:07:31+02:00";null;null;null;6910.1733;null;null;null;null;null;null;null
"2019-10-02T11:07:40+02:00";null;6666.0029;null;null;null;null;null;null;null;null;null
"2019-10-02T11:07:46+02:00";null;null;null;null;null;null;null;null;null;6030.2725;null
"2019-10-02T11:07:50+02:00";null;null;null;null;null;null;6911.0234;null;null;null;null
"2019-10-02T11:07:52+02:00";null;null;null;null;null;null;null;6136.8042;null;null;null
"2019-10-02T11:07:58+02:00";null;null;null;null;6336.1548;null;null;null;null;null;null
"2019-10-02T11:07:59+02:00";13436.4971;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:08:07+02:00";null;null;6190.9492;null;null;null;null;null;null;null;null
"2019-10-02T11:08:13+02:00";null;null;null;null;null;null;null;null;null;null;7012.5225
"2019-10-02T11:08:19+02:00";null;null;null;null;null;null;null;null;6772.6113;null;null
"2019-10-02T11:08:30+02:00";null;null;null;null;null;7115.542;null;null;null;null;null
"2019-10-02T11:08:31+02:00";null;null;null;7005.3965;null;null;null;null;null;null;null
"2019-10-02T11:08:40+02:00";null;6445.5605;null;null;null;null;null;null;null;null;null
"2019-10-02T11:08:46+02:00";null;null;null;null;null;null;null;null;null;6283.6533;null
"2019-10-02T11:08:50+02:00";null;null;null;null;null;null;6752.2988;null;null;null;null
"2019-10-02T11:08:52+02:00";null;null;null;null;null;null;null;6549.6631;null;null;null
"2019-10-02T11:08:58+02:00";null;null;null;null;6197.0811;null;null;null;null;null;null
"2019-10-02T11:08:59+02:00";13507.0449;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:09:07+02:00";null;null;6232.6797;null;null;null;null;null;null;null;null
"2019-10-02T11:09:13+02:00";null;null;null;null;null;null;null;null;null;null;7321.2236
"2019-10-02T11:09:19+02:00";null;null;null;null;null;null;null;null;7210.7534;null;null
"2019-10-02T11:09:30+02:00";null;null;null;null;null;7032.2666;null;null;null;null;null
"2019-10-02T11:09:31+02:00";null;null;null;6935.3018;null;null;null;null;null;null;null
"2019-10-02T11:09:40+02:00";null;6392.9238;null;null;null;null;null;null;null;null;null
"2019-10-02T11:09:46+02:00";null;null;null;null;null;null;null;null;null;6405.5898;null
"2019-10-02T11:09:50+02:00";null;null;null;null;null;null;6146.5229;null;null;null;null
"2019-10-02T11:09:52+02:00";null;null;null;null;null;null;null;6350.4023;null;null;null
"2019-10-02T11:09:58+02:00";null;null;null;null;6393.3354;null;null;null;null;null;null
"2019-10-02T11:09:59+02:00";13551.6377;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:10:07+02:00";null;null;6190.373;null;null;null;null;null;null;null;null
"2019-10-02T11:10:13+02:00";null;null;null;null;null;null;null;null;null;null;7349.8184
"2019-10-02T11:10:19+02:00";null;null;null;null;null;null;null;null;7028.2607;null;null
"2019-10-02T11:10:30+02:00";null;null;null;null;null;6845.8306;null;null;null;null;null
"2019-10-02T11:10:31+02:00";null;null;null;6721.1836;null;null;null;null;null;null;null
"2019-10-02T11:10:40+02:00";null;6726.7192;null;null;null;null;null;null;null;null;null
"2019-10-02T11:10:46+02:00";null;null;null;null;null;null;null;null;null;6000.1982;null
"2019-10-02T11:10:50+02:00";null;null;null;null;null;null;6227.835;null;null;null;null
"2019-10-02T11:10:52+02:00";null;null;null;null;null;null;null;6095.2334;null;null;null
"2019-10-02T11:10:58+02:00";null;null;null;null;6468.4268;null;null;null;null;null;null
"2019-10-02T11:10:59+02:00";13430.3701;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:11:07+02:00";null;null;5874.3179;null;null;null;null;null;null;null;null
"2019-10-02T11:11:13+02:00";null;null;null;null;null;null;null;null;null;null;6978.2236
"2019-10-02T11:11:19+02:00";null;null;null;null;null;null;null;null;7080.5029;null;null
"2019-10-02T11:11:30+02:00";null;null;null;null;null;6886.3286;null;null;null;null;null
"2019-10-02T11:11:31+02:00";null;null;null;6611.25;null;null;null;null;null;null;null
"2019-10-02T11:11:40+02:00";null;6399.5786;null;null;null;null;null;null;null;null;null
"2019-10-02T11:11:46+02:00";null;null;null;null;null;null;null;null;null;6690.0708;null
"2019-10-02T11:11:58+02:00";null;null;null;null;6335.7275;null;null;null;null;null;null
"2019-10-02T11:11:59+02:00";13265.7188;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:12:07+02:00";null;null;6447.8076;null;null;null;null;null;null;null;null
"2019-10-02T11:12:13+02:00";null;null;null;null;null;null;null;null;null;null;7199.2744
"2019-10-02T11:12:19+02:00";null;null;null;null;null;null;null;null;7014.4561;null;null
"2019-10-02T11:12:30+02:00";null;null;null;null;null;7008.4888;null;null;null;null;null
"2019-10-02T11:12:31+02:00";null;null;null;6920.8057;null;null;null;null;null;null;null
"2019-10-02T11:12:40+02:00";null;6149.3359;null;null;null;null;null;null;null;null;null
"2019-10-02T11:12:46+02:00";null;null;null;null;null;null;null;null;null;5927.2383;null
"2019-10-02T11:12:58+02:00";null;null;null;null;6053.6895;null;null;null;null;null;null
"2019-10-02T11:12:59+02:00";13550.0264;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:13:07+02:00";null;null;6100.8193;null;null;null;null;null;null;null;null
"2019-10-02T11:13:13+02:00";null;null;null;null;null;null;null;null;null;null;7106.1738
"2019-10-02T11:13:19+02:00";null;null;null;null;null;null;null;null;7252.6006;null;null
"2019-10-02T11:13:30+02:00";null;null;null;null;null;7031.8901;null;null;null;null;null
"2019-10-02T11:13:31+02:00";null;null;null;6671.8008;null;null;null;null;null;null;null
"2019-10-02T11:13:40+02:00";null;6054.0552;null;null;null;null;null;null;null;null;null
"2019-10-02T11:13:46+02:00";null;null;null;null;null;null;null;null;null;6403.0659;null
"2019-10-02T11:13:58+02:00";null;null;null;null;6279.2461;null;null;null;null;null;null
"2019-10-02T11:13:59+02:00";13254.1582;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:14:07+02:00";null;null;6424.7983;null;null;null;null;null;null;null;null
"2019-10-02T11:14:13+02:00";null;null;null;null;null;null;null;null;null;null;7249.3623
"2019-10-02T11:14:19+02:00";null;null;null;null;null;null;null;null;7122.4971;null;null
"2019-10-02T11:14:30+02:00";null;null;null;null;null;6832.7725;null;null;null;null;null
"2019-10-02T11:14:31+02:00";null;null;null;6812.5273;null;null;null;null;null;null;null
"2019-10-02T11:14:40+02:00";null;6467.5459;null;null;null;null;null;null;null;null;null
"2019-10-02T11:14:46+02:00";null;null;null;null;null;null;null;null;null;6400.6309;null
"2019-10-02T11:14:50+02:00";null;null;null;null;null;null;6575.125;null;null;null;null
"2019-10-02T11:14:58+02:00";null;null;null;null;6309.1357;null;null;null;null;null;null
"2019-10-02T11:14:59+02:00";13466.8516;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:15:07+02:00";null;null;6075.4331;null;null;null;null;null;null;null;null
"2019-10-02T11:15:13+02:00";null;null;null;null;null;null;null;null;null;null;6798.2715
"2019-10-02T11:15:19+02:00";null;null;null;null;null;null;null;null;6864.9766;null;null
"2019-10-02T11:15:30+02:00";null;null;null;null;null;6845.6064;null;null;null;null;null
"2019-10-02T11:15:31+02:00";null;null;null;7060.3438;null;null;null;null;null;null;null
"2019-10-02T11:15:40+02:00";null;6309.8184;null;null;null;null;null;null;null;null;null
"2019-10-02T11:15:46+02:00";null;null;null;null;null;null;null;null;null;6254.6084;null
"2019-10-02T11:15:50+02:00";null;null;null;null;null;null;6488.7002;null;null;null;null
"2019-10-02T11:15:58+02:00";null;null;null;null;6333.332;null;null;null;null;null;null
"2019-10-02T11:15:59+02:00";13359.0059;null;null;null;null;null;null;null;null;null;null
"2019-10-02T11:16:07+02:00";null;null;6372.5586;null;null;null;null;null;null;null;null
"2019-10-02T11:16:13+02:00";null;null;null;null;null;null;null;null;null;null;6868.9443
"2019-10-02T11:16:19+02:00";null;null;null;null;null;null;null;null;7215.2036;null;null
"2019-10-02T11:16:30+02:00";null;null;null;null;null;6819.9053;null;null;null;null;null
"2019-10-02T11:16:31+02:00";null;null;null;7075.6411;null;null;null;null;null;null;null
"2019-10-02T11:16:40+02:00";null;6393.6113;null;null;null;null;null;null;null;null;null
"2019-10-02T11:16:46+02:00";null;null;null;null;null;null;null;null;null;6690.8438;null
