t,sim,exp
1,22.7,27
2,28.2,27
3,29.4,27.1
4,29.4,27.3
5,29.4,27.4
6,29.5,27.6
7,29.5,27.7
8,29.5,27.8
9,29.5,28.1
10,29.6,28.3
11,29.7,28.4
12,29.8,28.4
13,29.9,28.4
14,29.8,28.5
15,29.9,28.5
16,29.9,28.4
17,29.9,28.5
18,29.9,28.6
19,29.9,28.8
20,29.9,28.8
21,29.9,28.9
22,29.9,29.4
23,29.9,29.7
24,29.9,29.9
25,29.9,30.1
26,29.9,30.3
27,29.9,30.3
28,29.9,30.4
29,29.9,30.5
30,29.8,30.6
31,29.9,30.6
32,29.9,30.7
33,29.9,30.7
34,29.9,30.8
35,29.9,30.8
36,30,30.8
37,30,30.9
38,30,30.9
39,30,31
40,30,31
41,30,31
42,30,31.1
43,30,31.1
44,30,31.1
45,29.9,31.1
46,29.9,31.1
47,29.9,31.1
48,29.9,31
49,29.8,31
50,29.8,31
51,29.9,31.1
52,29.9,31.1
53,29.8,31.1
54,29.8,31.1
55,29.9,31.1
56,30,31.2
57,30,31.1
58,30.1,31.1
59,30.1,31.1
60,30.1,31.1
61,30.2,31.1
62,30.1,31.1
63,30.2,31.2
64,30.2,31.2
65,30.2,31.1
66,30.2,31.1
67,30.2,31.1
68,30.2,31.1
69,30.2,31.1
70,30.2,31
71,30.2,31.1
72,30.2,31.1
73,30.2,31.1
74,30.2,31.1
75,30.2,31.1
76,30.2,31.1
77,30.2,31.1
78,30.2,31.1
79,30.2,31
80,30.1,31
81,30.2,30.9
82,30.1,30.8
83,30.2,30.9
84,30.2,30.8
85,30.2,30.8
86,30.2,30.8
87,30.2,30.8
88,30.2,30.8
89,30.2,30.7
90,30.2,30.7
91,30.2,30.8
92,30.2,30.7
93,30.2,30.7
94,30.2,30.7
95,30.2,30.7
96,30.2,30.7
97,30.2,30.7
98,30.2,30.8
99,30.2,30.8
100,30.2,30.8
101,30.2,30.9
102,30.2,30.9
103,30.2,30.8
104,30.2,30.8
105,30.2,30.8
106,29.9,30.8
107,30,30.8
108,30.1,30.9
109,30.1,30.9
110,30.1,30.8
111,30.1,30.8
112,30.1,30.8
113,30,30.8
114,30,30.8
115,29.9,30.8
116,29.9,30.7
117,29.8,30.8
118,29.8,30.7
119,29.8,30.7
120,29.8,30.7
121,29.9,30.7
122,30,30.7
123,30,30.8
124,30,30.7
125,30,30.7
126,30,30.7
127,30,30.7
128,30,30.8
129,30,30.7
130,30,30.8
131,30,30.8
132,30,30.8
133,30.1,30.8
134,30.1,30.8
135,30.1,30.8
136,30.1,30.8
137,30.1,30.9
138,30.1,30.9
139,30,30.8
140,30,30.9
141,30,30.9
142,29.9,30.8
