t,sim,exp
1,17.9,29.2
2,27,29.7
3,33.6,30.4
4,34.6,31.1
5,34.8,31.7
6,34.7,32.1
7,34.7,32.4
8,34.6,32.6
9,34.7,32.9
10,34.8,33.1
11,34.6,33.2
12,34.7,33.4
13,34.9,33.6
14,34.9,33.8
15,35,33.9
16,35,34
17,34.8,34.1
18,34.7,34.1
19,34.8,34.1
20,34.7,34.2
21,34.8,34.2
22,34.6,34.2
23,34.6,34.3
24,34.5,34.2
25,34.3,34
26,34.3,34.1
27,34.2,34.1
28,34.2,34.1
29,34.3,34.2
30,34.3,34.3
31,34.3,34.3
32,34.4,34.3
33,34.1,34.3
34,34.3,34.4
35,34.4,34.3
36,34.3,34.4
37,34.2,34.4
38,34.2,34.4
39,34.2,34.4
40,34.1,34.1
41,34.1,34
42,33.7,33.7
43,33.5,33.3
44,33.4,32.8
45,32.7,32.3
46,32.2,31.6
47,31.4,31
48,30.5,30.8
49,30.4,30.6
50,30.5,30.5
51,30.6,30.7
52,30.7,30.8
53,30.6,30.8
54,30.5,30.8
55,30.5,30.9
56,30.7,31.1
57,30.7,31
58,30.7,31
59,30.7,30.9
60,30.6,31
61,30.7,31
62,30.6,31
63,30.6,31
64,30.6,31
65,30.6,31
66,30.7,31
67,30.7,31
68,30.6,31
69,30.6,31
70,30.7,31
71,30.7,31
72,30.6,31
73,30.7,31
74,30.7,31
75,30.7,31
76,30.7,31
77,30.6,31
78,30.7,31
79,30.6,31
80,30.7,31
81,30.7,31
82,30.6,31
83,30.6,31
84,30.7,31
85,30.7,31
86,30.6,31
87,30.7,31
88,30.7,31
89,30.6,31
90,30.7,31
91,30.6,31
92,30.6,31
93,30.7,31
94,30.6,31
95,30.7,31
96,30.6,31
97,30.7,31
98,30.6,31
99,30.7,31
100,30.6,31
101,30.7,31
102,30.6,31
103,30.6,31
104,30.6,31.2
105,30.5,31.1
106,30.7,31.2
107,30.6,31.2
108,30.7,31.3
109,30.7,31.3
110,30.7,31.3
111,30.8,31.2
112,30.8,31.2
113,30.8,31.1
114,30.8,31
115,30.6,31.1
116,30.8,31.1
117,30.8,31.1
118,30.7,31
119,30.7,31.1
120,30.7,31
121,30.7,31.1
122,30.8,31.1
123,30.7,31.1
124,30.9,31.1
125,30.9,31.1
126,30.8,31.1
127,30.7,31.2
128,30.8,31.2
129,30.9,31.1
130,30.6,31.1
131,30.8,31.1
132,30.7,31.2
133,30.7,31.2
134,30.7,31.3
135,30.7,31.4
136,30.7,31.3
137,30.7,31.2
138,30.8,31.1
139,30.6,31.4
140,30.8,31.2
141,30.6,31.1
142,30.7,31.1
143,30.6,31.2
144,30.8,31.1
145,30.6,31.1
146,30.7,31.1
147,30.6,31.3
148,30.7,31.2
149,30.9,31.2
150,30.7,31.3
151,30.8,31.2
152,30.7,31.3
153,30.8,31.4
154,30.9,31.4
155,30.8,31.4
156,30.9,31.2
157,30.6,31.4
158,30.7,31.3
159,30.8,31.2
160,30.7,31.3
161,30.7,31.1
162,30.6,31.1
163,30.6,31.2
164,30.5,31.1
165,30.7,31.2
166,30.7,31.2
167,30.8,31.1
168,30.7,31.2
169,30.7,31.3
170,30.7,31.2
171,30.7,31.3
172,30.8,31.3
173,30.8,31.3
174,30.7,31.3
175,30.8,31.4
176,30.9,31.2
177,30.8,31.2
178,30.6,31.1
179,30.7,31.1
180,30.7,31.2
181,30.7,31.1
182,30.7,31.1
183,30.7,31.1
184,30.7,31.2
185,30.8,31.2
186,30.8,31.4
187,30.8,31.4
188,30.9,31.4
189,30.9,31.4
190,31,31.3
191,30.9,31.3
192,30.8,31.3
193,30.8,31.3
194,30.7,31.2
195,30.6,31.4
196,30.8,31.4
197,30.8,31.3
198,30.8,31.4
199,30.7,31.3
200,30.6,31.2
201,30.6,31.3
202,30.6,31.2
203,30.7,31.3
204,30.7,31.3
205,30.7,31.4
206,30.7,31.5
207,30.8,31.6
208,30.9,31.6
209,30.7,31.6
210,30.7,31.5
211,30.8,31.4
212,30.7,31.9
213,30.7,31.5
214,30.8,31.6
215,30.8,31.3
216,30.7,31.3
217,30.6,31.4
218,30.8,31.3
219,30.8,31.4
220,30.6,31.2
221,30.6,31.2
222,30.7,31.3
223,30.6,31.3
224,30.7,31.3
225,30.6,31.4
226,30.8,31.4
227,30.7,31.4
228,30.8,31.4
229,30.8,31.4
230,30.6,31.2
231,30.7,31.3
232,30.6,31.4
233,30.8,31.3
234,30.7,31.3
235,30.6,31.2
236,30.6,31.3
237,30.6,31.4
238,30.8,31.4
239,30.8,31.4
240,30.7,31.6
241,30.8,31.4
242,30.8,31.4
243,30.7,31.3
244,30.6,31.4
245,30.6,31.4
246,30.6,31.3
247,30.6,31.4
248,30.6,31.7
249,30.7,31.7
250,30.6,31.6
251,30.8,31.5
252,30.7,31.4
253,30.8,31.4
254,30.7,31.4
255,30.7,31.3
256,30.6,31.3
257,30.6,31.2
258,30.6,31.1
259,30.6,31.2
260,30.6,31.1
261,30.5,31
262,30.6,31.1
263,30.5,31
264,30.5,31.1
265,30.5,31.1
266,30.5,31.2
267,30.6,31.3
268,30.5,31.4
269,30.6,31.4
270,30.7,31.5
271,30.7,31.5
272,30.8,31.5
273,30.7,31.6
274,30.6,31.4
275,30.6,31.3
276,30.7,31.3
277,30.6,31.3
278,30.7,31.1
279,30.6,31.2
280,30.5,31.3
281,30.6,31.3
282,30.6,31.3
283,30.6,31.3
284,30.6,31.3
285,30.5,31.3
286,30.6,31.2
287,30.7,31.1
288,30.6,31.2
289,30.6,31.2
290,30.4,31.1
291,30.4,31.1
292,30.4,31.1
293,30.3,31.1
294,30.5,31.2
295,30.4,31.2
296,30.5,31.3
297,30.5,31.4
298,30.6,31.1
299,30.6,31.1
300,30.6,31.1
301,30.5,31.1
302,30.4,30.9
303,30.5,31
304,30.3,31
305,30.3,30.9
306,30.2,30.9
307,30.3,31.3
308,30.3,31.4
309,30.4,31.4
310,30.4,31.5
311,30.5,31.5
312,30.4,31.5
313,30.5,31.4
314,30.5,31.5
315,30.6,31.4
316,30.5,31.4
317,30.6,31.4
318,30.4,31.3
319,30.5,31.3
320,30.3,31.4
321,30.4,31.5
322,30.4,31.4
323,30.2,31.2
324,30.3,31.3
325,30.3,31.2
326,30.3,31.3
327,30.4,31.3
328,30.2,31.4
329,30.3,31.4
330,30.4,31.4
331,30.6,31.5
332,30.5,31.5
333,30.5,31.4
334,30.6,31.4
335,30.4,31.3
336,30.6,31.4
337,30.5,31.6
338,30.3,31.3
