t,sim,exp
1,0.262,0.144
2,0.303,0.144
3,0.27,0.144
4,0.279,0.144
5,0.279,0.145
6,0.281,0.145
7,0.268,0.145
8,0.27,0.145
9,0.284,0.146
10,0.282,0.146
11,0.278,0.146
12,0.284,0.146
13,0.281,0.146
14,0.273,0.146
15,0.259,0.146
16,0.288,0.146
17,0.267,0.146
18,0.274,0.146
19,0.276,0.146
20,0.26,0.147
21,0.263,0.147
22,0.27,0.147
23,0.273,0.146
24,0.292,0.147
25,0.254,0.147
26,0.276,0.147
27,0.258,0.147
28,0.269,0.147
29,0.266,0.147
30,0.272,0.147
31,0.261,0.147
32,0.279,0.147
33,0.272,0.147
34,0.273,0.147
35,0.273,0.147
36,0.276,0.147
37,0.27,0.147
38,0.265,0.147
39,0.269,0.147
40,0.259,0.147
41,0.275,0.147
42,0.268,0.147
43,0.254,0.147
44,0.257,0.147
45,0.269,0.147
46,0.255,0.148
47,0.265,0.148
48,0.254,0.148
49,0.263,0.148
50,0.267,0.147
51,0.27,0.147
52,0.251,0.147
53,0.271,0.147
54,0.271,0.147
55,0.261,0.147
56,0.265,0.147
57,0.266,0.147
58,0.268,0.147
59,0.272,0.147
60,0.269,0.148
61,0.266,0.148
62,0.26,0.148
63,0.263,0.147
64,0.278,0.147
65,0.275,0.148
66,0.275,0.148
67,0.278,0.148
68,0.272,0.147
69,0.263,0.147
70,0.274,0.147
71,0.258,0.147
72,0.276,0.147
73,0.287,0.147
74,0.264,0.147
75,0.245,0.147
76,0.258,0.147
77,0.264,0.147
78,0.269,0.148
79,0.255,0.147
80,0.267,0.148
81,0.261,0.148
82,0.261,0.147
83,0.254,0.147
84,0.275,0.147
85,0.271,0.147
86,0.263,0.147
87,0.275,0.147
88,0.26,0.147
89,0.269,0.147
90,0.288,0.147
91,0.266,0.147
92,0.258,0.147
93,0.287,0.147
94,0.267,0.147
95,0.268,0.147
96,0.268,0.147
97,0.276,0.147
98,0.275,0.147
99,0.263,0.147
100,0.265,0.147
101,0.272,0.147
102,0.262,0.147
103,0.258,0.147
104,0.272,0.147
105,0.266,0.147
106,0.281,0.148
107,0.272,0.148
108,0.269,0.148
109,0.266,0.148
110,0.27,0.147
111,0.28,0.147
112,0.273,0.147
113,0.262,0.147
114,0.277,0.147
115,0.281,0.147
116,0.296,0.147
117,0.278,0.147
118,0.259,0.147
119,0.282,0.147
120,0.264,0.147
121,0.277,0.147
122,0.288,0.147
123,0.271,0.147
124,0.263,0.147
125,0.275,0.147
126,0.27,0.147
127,0.277,0.147
128,0.278,0.147
129,0.257,0.147
130,0.268,0.147
131,0.272,0.147
132,0.267,0.147
133,0.261,0.147
134,0.286,0.148
135,0.27,0.148
136,0.269,0.147
137,0.266,0.147
138,0.256,0.147
139,0.277,0.147
140,0.27,0.147
141,0.265,0.147
142,0.279,0.147
143,0.265,0.147
144,0.263,0.147
145,0.267,0.147
146,0.277,0.147
147,0.273,0.147
148,0.275,0.147
149,0.26,0.147
150,0.281,0.147
151,0.257,0.147
152,0.264,0.147
153,0.287,0.147
154,0.283,0.148
155,0.253,0.148
156,0.272,0.148
157,0.275,0.148
158,0.272,0.147
159,0.271,0.147
160,0.264,0.147
161,0.255,0.147
162,0.254,0.147
163,0.262,0.147
164,0.27,0.147
165,0.281,0.147
166,0.271,0.147
167,0.282,0.147
168,0.263,0.147
169,0.271,0.147
170,0.265,0.147
171,0.288,0.148
172,0.267,0.148
173,0.259,0.148
174,0.251,0.147
175,0.267,0.148
176,0.27,0.148
177,0.268,0.147
178,0.273,0.147
179,0.273,0.147
180,0.27,0.147
181,0.272,0.147
182,0.277,0.147
183,0.263,0.147
184,0.267,0.147
185,0.27,0.147
186,0.272,0.147
187,0.288,0.148
188,0.283,0.149
189,0.266,0.148
190,0.273,0.148
191,0.27,0.148
192,0.277,0.148
193,0.263,0.148
194,0.258,0.147
195,0.268,0.147
196,0.284,0.147
197,0.269,0.147
198,0.258,0.147
199,0.28,0.147
200,0.27,0.147
201,0.285,0.147
202,0.282,0.147
203,0.266,0.147
204,0.274,0.147
205,0.27,0.148
206,0.278,0.148
207,0.268,0.148
208,0.261,0.149
209,0.268,0.149
210,0.282,0.149
211,0.27,0.148
212,0.273,0.148
213,0.256,0.147
214,0.267,0.147
215,0.263,0.147
216,0.266,0.147
217,0.275,0.147
218,0.255,0.147
219,0.267,0.147
220,0.268,0.147
221,0.278,0.147
222,0.272,0.147
223,0.283,0.147
224,0.253,0.147
225,0.272,0.147
226,0.264,0.147
227,0.272,0.147
228,0.264,0.148
229,0.283,0.148
230,0.273,0.149
231,0.266,0.149
232,0.276,0.149
233,0.26,0.148
234,0.269,0.147
235,0.26,0.147
236,0.275,0.147
237,0.267,0.147
238,0.287,0.147
239,0.267,0.147
240,0.276,0.147
241,0.289,0.147
242,0.271,0.147
243,0.283,0.147
244,0.267,0.147
245,0.277,0.148
246,0.282,0.149
247,0.268,0.15
248,0.259,0.15
249,0.262,0.15
250,0.267,0.15
251,0.274,0.149
252,0.26,0.148
253,0.274,0.149
254,0.262,0.15
255,0.263,0.15
256,0.254,0.15
257,0.263,0.148
258,0.276,0.147
259,0.274,0.147
260,0.257,0.147
261,0.258,0.146
262,0.279,0.146
263,0.27,0.147
264,0.283,0.147
265,0.266,0.147
266,0.276,0.147
267,0.282,0.147
268,0.272,0.147
269,0.28,0.147
270,0.265,0.147
271,0.268,0.148
272,0.267,0.148
273,0.266,0.148
274,0.277,0.148
275,0.289,0.147
276,0.275,0.147
277,0.283,0.147
278,0.274,0.148
279,0.264,0.148
280,0.272,0.148
281,0.265,0.148
282,0.27,0.148
283,0.265,0.148
284,0.266,0.148
285,0.264,0.148
286,0.256,0.148
287,0.269,0.148
288,0.265,0.148
289,0.263,0.148
290,0.276,0.148
291,0.262,0.148
292,0.272,0.148
293,0.271,0.148
294,0.261,0.15
295,0.287,0.149
296,0.263,0.149
297,0.258,0.15
298,0.262,0.15
299,0.278,0.149
300,0.269,0.148
301,0.273,0.149
302,0.268,0.149
303,0.256,0.149
304,0.279,0.148
305,0.272,0.148
306,0.3,0.147
307,0.295,0.147
308,0.254,0.148
309,0.272,0.148
310,0.283,0.148
311,0.252,0.149
312,0.285,0.15
313,0.266,0.15
314,0.261,0.15
315,0.273,0.15
316,0.262,0.149
317,0.266,0.149
318,0.26,0.149
319,0.279,0.149
320,0.28,0.148
321,0.27,0.148
322,0.287,0.148
323,0.27,0.149
324,0.268,0.149
325,0.257,0.149
326,0.279,0.149
327,0.269,0.148
328,0.281,0.148
329,0.276,0.148
330,0.281,0.149
331,0.282,0.149
332,0.28,0.15
333,0.282,0.15
334,0.268,0.15
335,0.281,0.15
336,0.277,0.148
337,0.283,0.148
338,0.299,0.148
339,0.284,0.148
340,0.259,0.148
341,0.295,0.148
342,0.276,0.148
343,0.273,0.148
344,0.282,0.147
345,0.286,0.147
346,0.268,0.148
347,0.294,0.148
348,0.264,0.149
349,0.274,0.149
350,0.269,0.149
351,0.285,0.15
352,0.284,0.15
353,0.296,0.149
354,0.266,0.148
355,0.261,0.149
356,0.294,0.148
357,0.288,0.147
358,0.281,0.148
359,0.257,0.149
360,0.272,0.15
361,0.299,0.15
362,0.251,0.149
363,0.27,0.149
364,0.249,0.148
365,0.266,0.148
366,0.265,0.148
367,0.255,0.148
368,0.25,0.148
369,0.272,0.148
370,0.279,0.149
371,0.267,0.149
372,0.254,0.149
373,0.264,0.148
374,0.262,0.148
375,0.259,0.148
376,0.27,0.147
377,0.267,0.147
378,0.253,0.148
379,0.263,0.148
380,0.27,0.148
381,0.266,0.149
382,0.256,0.149
383,0.273,0.149
384,0.266,0.149
385,0.28,0.148
386,0.251,0.148
387,0.264,0.149
388,0.243,0.149
389,0.251,0.149
390,0.275,0.149
391,0.263,0.149
392,0.245,0.148
393,0.253,0.147
394,0.273,0.148
395,0.266,0.147
396,0.272,0.147
397,0.272,0.147
398,0.264,0.147
399,0.249,0.147
400,0.281,0.146
401,0.274,0.147
402,0.263,0.148
403,0.286,0.148
404,0.264,0.147
405,0.26,0.147
406,0.266,0.148
407,0.261,0.148
408,0.259,0.148
409,0.253,0.148
410,0.26,0.148
411,0.267,0.148
412,0.263,0.147
413,0.286,0.147
414,0.264,0.147
415,0.264,0.147
416,0.257,0.147
417,0.277,0.146
418,0.267,0.146
419,0.27,0.147
420,0.275,0.147
421,0.282,0.147
422,0.27,0.146
423,0.27,0.146
424,0.255,0.146
425,0.245,0.147
426,0.253,0.147
427,0.273,0.148
428,0.262,0.149
429,0.253,0.148
430,0.272,0.148
431,0.27,0.148
432,0.267,0.148
433,0.264,0.147
434,0.273,0.147
435,0.271,0.147
436,0.277,0.147
437,0.281,0.147
438,0.271,0.147
439,0.272,0.147
440,0.262,0.147
441,0.267,0.147
442,0.258,0.147
443,0.265,0.146
444,0.27,0.146
445,0.281,0.147
446,0.256,0.147
447,0.251,0.148
448,0.272,0.149
449,0.26,0.149
450,0.253,0.148
451,0.263,0.148
452,0.263,0.148
453,0.264,0.147
454,0.274,0.148
455,0.266,0.147
456,0.273,0.146
457,0.269,0.147
458,0.268,0.147
459,0.275,0.148
