t,sim,exp
1,0.0855,0.361
2,0.362,0.361
3,0.375,0.361
4,0.376,0.361
5,0.376,0.362
6,0.375,0.363
7,0.375,0.363
8,0.376,0.364
9,0.376,0.364
10,0.376,0.364
11,0.376,0.364
12,0.376,0.364
13,0.377,0.364
14,0.377,0.364
15,0.378,0.364
16,0.377,0.364
17,0.376,0.364
18,0.379,0.364
19,0.377,0.365
20,0.377,0.365
21,0.377,0.364
22,0.376,0.365
23,0.378,0.365
24,0.378,0.365
25,0.376,0.364
26,0.376,0.364
27,0.376,0.364
28,0.377,0.365
29,0.376,0.364
30,0.377,0.364
31,0.376,0.364
32,0.376,0.364
33,0.376,0.364
34,0.378,0.364
35,0.376,0.364
36,0.376,0.364
37,0.378,0.364
38,0.376,0.364
39,0.375,0.364
40,0.375,0.364
41,0.375,0.364
42,0.376,0.364
43,0.377,0.364
44,0.375,0.364
45,0.374,0.364
46,0.374,0.364
47,0.373,0.365
48,0.372,0.365
49,0.372,0.366
50,0.373,0.366
51,0.374,0.366
52,0.374,0.365
53,0.373,0.365
54,0.373,0.366
55,0.374,0.366
56,0.374,0.366
57,0.374,0.366
58,0.374,0.366
59,0.373,0.366
60,0.374,0.366
61,0.374,0.366
62,0.374,0.366
63,0.374,0.366
64,0.373,0.365
65,0.373,0.365
66,0.373,0.365
67,0.373,0.365
68,0.373,0.365
69,0.373,0.365
70,0.373,0.366
71,0.374,0.366
72,0.373,0.365
73,0.373,0.365
74,0.373,0.366
75,0.373,0.366
76,0.374,0.366
77,0.374,0.366
78,0.374,0.366
79,0.374,0.366
80,0.373,0.366
81,0.374,0.366
82,0.374,0.366
83,0.374,0.366
84,0.374,0.366
85,0.373,0.366
86,0.373,0.365
87,0.373,0.365
88,0.373,0.365
89,0.373,0.365
90,0.373,0.365
91,0.373,0.365
92,0.373,0.365
93,0.373,0.365
94,0.374,0.365
95,0.373,0.366
96,0.373,0.366
97,0.374,0.366
98,0.374,0.366
99,0.374,0.366
100,0.373,0.366
101,0.374,0.365
102,0.374,0.366
103,0.373,0.365
104,0.373,0.365
105,0.374,0.365
106,0.373,0.366
107,0.373,0.366
108,0.374,0.366
109,0.374,0.366
110,0.374,0.366
111,0.374,0.366
112,0.374,0.366
113,0.376,0.366
114,0.374,0.366
115,0.373,0.365
116,0.373,0.365
117,0.373,0.366
118,0.374,0.366
119,0.373,0.366
120,0.375,0.366
121,0.373,0.366
122,0.374,0.366
123,0.374,0.367
124,0.377,0.367
125,0.374,0.367
126,0.374,0.366
127,0.374,0.366
128,0.374,0.366
129,0.374,0.366
130,0.374,0.366
131,0.374,0.366
132,0.374,0.366
133,0.374,0.366
134,0.374,0.366
135,0.375,0.366
136,0.375,0.366
137,0.374,0.366
138,0.374,0.366
139,0.374,0.366
140,0.38,0.366
141,0.374,0.366
142,0.373,0.366
143,0.373,0.366
144,0.374,0.366
145,0.373,0.366
146,0.373,0.366
147,0.373,0.366
148,0.374,0.366
149,0.374,0.366
150,0.374,0.366
151,0.374,0.366
152,0.374,0.366
153,0.375,0.366
154,0.374,0.366
155,0.374,0.366
156,0.374,0.366
157,0.374,0.366
158,0.374,0.366
159,0.373,0.366
160,0.374,0.366
161,0.374,0.366
162,0.373,0.366
163,0.374,0.366
164,0.373,0.366
165,0.373,0.366
166,0.373,0.366
167,0.374,0.366
168,0.374,0.366
169,0.374,0.366
170,0.374,0.366
171,0.374,0.366
172,0.374,0.366
173,0.374,0.366
174,0.374,0.366
175,0.374,0.366
176,0.374,0.366
177,0.374,0.366
178,0.373,0.366
179,0.374,0.366
180,0.374,0.366
181,0.373,0.366
182,0.374,0.366
183,0.373,0.366
184,0.373,0.366
185,0.374,0.366
186,0.374,0.366
187,0.374,0.366
188,0.374,0.366
189,0.374,0.366
190,0.374,0.366
191,0.374,0.366
192,0.374,0.366
193,0.374,0.366
194,0.374,0.366
195,0.374,0.366
196,0.374,0.365
197,0.373,0.365
198,0.373,0.365
199,0.373,0.365
200,0.373,0.365
201,0.374,0.365
202,0.373,0.365
203,0.373,0.366
204,0.373,0.366
205,0.373,0.366
206,0.375,0.366
207,0.375,0.366
208,0.374,0.366
209,0.374,0.366
210,0.374,0.366
211,0.374,0.365
212,0.373,0.364
213,0.372,0.365
214,0.373,0.365
215,0.374,0.366
216,0.374,0.366
217,0.374,0.366
218,0.375,0.366
219,0.374,0.365
220,0.373,0.365
221,0.373,0.365
222,0.373,0.365
223,0.373,0.366
224,0.373,0.366
225,0.375,0.366
226,0.374,0.366
227,0.374,0.366
228,0.374,0.366
229,0.374,0.366
230,0.373,0.366
231,0.374,0.366
232,0.373,0.366
233,0.374,0.366
234,0.373,0.366
235,0.374,0.366
236,0.374,0.366
237,0.373,0.366
238,0.374,0.366
239,0.373,0.365
240,0.374,0.365
241,0.373,0.365
242,0.373,0.365
243,0.373,0.365
244,0.373,0.365
245,0.373,0.366
246,0.373,0.366
247,0.373,0.366
248,0.373,0.366
249,0.373,0.366
250,0.375,0.366
251,0.373,0.366
252,0.373,0.366
253,0.374,0.366
254,0.374,0.366
255,0.373,0.366
256,0.373,0.365
257,0.373,0.365
258,0.373,0.365
259,0.373,0.366
260,0.374,0.366
261,0.373,0.365
262,0.372,0.364
263,0.372,0.364
264,0.372,0.364
265,0.372,0.365
266,0.372,0.365
267,0.373,0.366
268,0.373,0.365
269,0.373,0.366
270,0.373,0.366
271,0.375,0.366
272,0.374,0.366
273,0.373,0.366
274,0.373,0.365
275,0.373,0.366
276,0.373,0.365
277,0.373,0.365
278,0.373,0.365
279,0.373,0.365
280,0.373,0.365
281,0.373,0.365
282,0.373,0.365
283,0.373,0.365
284,0.373,0.365
285,0.373,0.365
286,0.373,0.365
287,0.373,0.365
288,0.372,0.365
289,0.372,0.365
290,0.372,0.364
291,0.372,0.364
292,0.371,0.364
293,0.371,0.364
294,0.37,0.365
295,0.37,0.366
296,0.371,0.367
297,0.37,0.369
298,0.372,0.37
299,0.373,0.369
300,0.372,0.369
301,0.374,0.369
302,0.373,0.369
303,0.372,0.367
304,0.37,0.366
305,0.37,0.366
306,0.369,0.366
307,0.369,0.367
308,0.37,0.367
309,0.37,0.367
310,0.37,0.367
311,0.372,0.368
312,0.371,0.368
313,0.371,0.368
314,0.371,0.367
315,0.371,0.367
316,0.37,0.367
317,0.371,0.367
