t,sim,exp
1,0.146,1.02
2,1.04,1.03
3,1.07,1.03
4,1.07,1.04
5,1.08,1.04
6,1.08,1.04
7,1.08,1.04
8,1.08,1.04
9,1.08,1.05
10,1.09,1.05
11,1.09,1.04
12,1.08,1.04
13,1.08,1.04
14,1.08,1.04
15,1.08,1.04
16,1.08,1.04
17,1.09,1.04
18,1.08,1.04
19,1.08,1.04
20,1.09,1.04
21,1.08,1.04
22,1.08,1.04
23,1.08,1.04
24,1.08,1.04
25,1.08,1.04
26,1.08,1.05
27,1.09,1.04
28,1.08,1.04
29,1.08,1.04
30,1.08,1.04
31,1.08,1.04
32,1.09,1.04
33,1.08,1.04
34,1.09,1.04
35,1.08,1.04
36,1.09,1.04
37,1.08,1.04
38,1.08,1.04
39,1.08,1.04
40,1.09,1.04
41,1.08,1.04
42,1.09,1.04
43,1.08,1.04
44,1.07,1.04
45,1.08,1.04
46,1.07,1.04
47,1.07,1.03
48,1.07,1.03
49,1.07,1.03
50,1.07,1.03
51,1.07,1.03
52,1.07,1.03
53,1.07,1.03
54,1.07,1.03
55,1.07,1.03
56,1.07,1.03
57,1.07,1.03
58,1.07,1.03
59,1.07,1.03
60,1.07,1.03
61,1.07,1.03
62,1.07,1.03
63,1.07,1.03
64,1.07,1.03
65,1.07,1.03
66,1.07,1.03
67,1.07,1.03
68,1.07,1.03
69,1.07,1.03
70,1.07,1.03
71,1.07,1.03
72,1.07,1.03
73,1.07,1.03
74,1.07,1.03
75,1.07,1.03
76,1.07,1.03
77,1.07,1.03
78,1.07,1.03
79,1.07,1.03
80,1.07,1.03
81,1.07,1.03
82,1.07,1.03
83,1.07,1.03
84,1.07,1.03
85,1.07,1.03
86,1.07,1.03
87,1.07,1.03
88,1.07,1.03
89,1.07,1.03
90,1.07,1.03
91,1.07,1.03
92,1.07,1.03
93,1.07,1.03
94,1.07,1.03
95,1.07,1.03
96,1.07,1.03
97,1.07,1.03
98,1.07,1.03
99,1.07,1.03
100,1.07,1.03
101,1.07,1.03
102,1.07,1.03
103,1.07,1.03
