t,sim,exp
1,29.1,33.5
2,34.1,33.6
3,35.8,33.8
4,35.8,33.7
5,36,33.6
6,36,33.8
7,36.1,34
8,36.2,34.1
9,36.3,34.3
10,36.4,34.4
11,36.5,34.6
12,36.6,34.6
13,36.6,34.8
14,36.6,34.9
15,36.6,34.9
16,36.6,35
17,36.7,35
18,36.7,35.2
19,36.7,35.3
20,36.8,35.5
21,36.9,35.5
22,36.9,35.6
23,36.9,35.8
24,36.9,35.9
25,37.1,35.9
26,37.2,36
27,37.3,36.1
28,37.3,36.2
29,37.4,36.1
30,37.4,36
31,37.4,35.9
32,37.4,36
33,37.4,36
34,37.5,36
35,37.5,36.1
36,37.5,36.2
37,37.6,36
38,37.6,36.2
39,37.6,36.5
40,37.7,36.7
41,37.7,36.8
42,37.8,36.6
43,37.9,36.6
44,38,36.6
45,38.2,36.7
46,38.3,36.6
47,38.5,36.5
48,38.8,36.6
49,39,36.4
50,39.1,36.4
51,39.1,36.4
52,39.1,36.4
53,39.1,36.6
54,39.1,36.7
55,39.2,36.8
56,39.2,37.1
57,39.3,37.2
58,39.3,37.2
59,39.3,37.2
60,39.3,37.3
61,39.3,37.5
62,39.3,37.3
63,39.3,37.3
64,39.4,37
65,39.4,36.8
66,39.3,36.8
67,39.3,36.8
68,39.4,36.8
69,39.3,36.9
70,39.4,36.8
71,39.3,36.8
72,39.3,36.5
73,39.3,36.8
74,39.4,36.4
75,39.4,36.1
76,39.4,36.2
77,39.4,36.4
78,39.3,36.2
79,39.4,36.4
80,39.3,36.2
81,39.3,36.4
82,39.4,36.6
83,39.4,36.6
84,39.3,36.6
85,39.3,36.9
86,39.4,37
87,39.4,36.9
88,39.4,36.9
89,39.4,36.9
90,39.3,36.9
91,39.3,36.8
92,39.3,36.8
93,39.4,36.7
94,39.4,36.6
95,39.3,36.7
96,39.3,36.7
97,39.4,36.5
98,39.3,36.4
99,39.4,36.5
100,39.3,36.6
101,39.3,36.6
102,39.3,36.5
103,39.3,36.7
104,39.4,36.6
105,39.3,36.5
106,39.3,36.3
107,39.4,36.5
108,39.4,36.5
109,39.4,36.5
110,39.4,36.8
111,39.4,36.8
112,39.4,36.8
113,39.4,36.7
114,39.4,36.7
115,39.4,36.9
116,39.3,36.9
117,39.3,37
118,39.3,37.1
119,39.3,37.2
120,39.3,37.1
121,39.3,37.1
122,39.4,36.9
123,39.4,36.9
124,39.4,36.8
125,39.4,36.8
126,39.5,36.9
127,39.4,36.8
128,39.4,36.9
129,39.4,36.5
130,39.4,36.7
131,39.3,36.7
132,39.3,36.9
133,39.4,36.9
134,39.4,36.9
135,39.4,36.8
136,39.4,36.8
137,39.4,36.6
138,39.5,36.6
139,39.4,36.6
140,39.3,36.3
141,39.4,36.6
142,39.3,37
143,39.3,36.7
144,39.3,37
145,39.3,37
146,39.2,37
147,39.3,36.9
148,39.3,36.8
149,39.3,37
150,39.4,37
151,39.4,37.1
152,39.5,37.1
153,39.5,37.2
154,39.5,37.2
155,39.5,37.5
156,39.4,37.3
157,39.5,37.1
158,39.4,37
159,39.3,36.8
160,39.4,36.8
161,39.3,36.9
162,39.3,37
163,39.3,37
164,39.3,36.8
165,39.3,36.9
166,39.3,36.8
167,39.3,37
168,39.4,36.9
169,39.4,37.1
170,39.5,37.2
171,39.5,37.1
172,39.5,37.2
173,39.4,37.1
174,39.5,37
175,39.4,37
176,39.4,37.1
177,39.4,37
178,39.4,37.1
179,39.3,37.2
180,39.3,37.2
181,39.3,37.2
182,39.3,37.2
183,39.3,37.3
184,39.4,37.1
185,39.3,37
186,39.5,37
187,39.4,37
188,39.5,37
189,39.5,36.9
190,39.4,37.1
191,39.4,37.2
192,39.4,37.2
193,39.4,37.2
194,39.4,37.1
195,39.4,36.7
196,39.3,37
197,39.4,36.9
198,39.3,37.1
199,39.3,36.8
200,39.3,37.1
201,39.3,37.3
202,39.3,36.9
203,39.3,36.9
204,39.4,36.8
205,39.4,37
206,39.5,37
207,39.5,37.2
208,39.4,37.3
209,39.5,37.3
210,39.5,37.1
211,39.5,37
212,39.4,37.2
213,39.6,36.9
214,39.5,36.8
215,39.5,36.9
216,39.4,36.9
217,39.4,36.9
218,39.3,37
219,39.3,36.4
220,39.4,36.7
221,39.3,36.8
222,39.3,36.9
223,39.3,36.7
224,39.4,36.8
225,39.4,37
226,39.4,37
227,39.5,37.1
228,39.5,37.1
229,39.4,37.1
230,39.5,37
231,39.5,36.9
232,39.5,36.8
233,39.4,36.8
234,39.4,37
235,39.4,36.8
236,39.4,36.9
237,39.4,37.1
238,39.2,37
239,39.3,37.1
240,39.2,37.1
241,39.2,37.1
242,39.3,37.1
243,39.3,37.1
244,39.4,37
245,39.4,36.4
246,39.4,35.7
247,39.4,35.7
248,39.5,35.6
249,39.5,35.8
250,39.6,36.5
251,39.6,36.6
252,39.5,36.5
253,39.5,36.5
254,39.5,36.5
255,39.5,37
256,39.4,37
257,39.4,36.8
258,39.3,36.8
259,39.3,36.6
260,39.3,36.5
261,39.3,36.6
262,39.2,36.8
263,39.2,37
264,39.2,37
265,39.2,37.2
266,39.2,37
267,39.2,37
268,39.3,36.9
269,39.5,36.9
270,39.5,37.1
271,39.5,36.7
272,39.5,36.8
273,39.4,36.3
274,39.4,36.2
275,39.5,36.4
276,39.4,36.8
277,39.4,36.9
