t,sim,exp
1,22.7,28
2,29.8,28.3
3,31.6,28.9
4,32,29.7
5,32.1,30.6
6,32.1,31.2
7,32,31.9
8,32.3,32.3
9,32.3,32.6
10,32.1,32.9
11,32,33.1
12,32.4,33.3
13,32.3,33.5
14,32.6,33.6
15,32.3,33.8
16,32.5,33.9
17,32.5,34
18,32.7,34.1
19,32.5,34.1
20,32.1,34.2
21,32.5,34.3
22,32.6,34.4
23,32.5,34.3
24,32.6,34.4
25,32.6,34.4
26,32.7,34.4
27,32.6,34.5
28,32.7,34.5
29,32.6,34.5
30,32.1,34.6
31,32.6,34.6
32,32.7,34.7
33,32.7,34.7
34,32.8,34.6
35,32.5,34.7
36,32.6,34.7
37,32.4,34.8
38,32.8,34.7
39,32.8,34.8
40,32.7,34.8
41,32.8,34.9
42,32.6,35
43,33,35.1
44,32.7,35.1
45,32.3,35.1
46,32.8,35.2
47,33.4,35.2
48,32.9,35.3
49,32.9,35.3
50,33.5,35.3
51,33.4,35.4
52,33.8,35.3
53,33.4,35.4
54,33.4,35.4
55,33.8,35.4
56,33.4,35.4
57,34,35.5
58,33.9,35.5
59,33.5,35.7
60,33.9,35.7
61,33.8,35.8
62,33.9,35.7
63,33.7,35.8
64,33.8,35.8
65,34,35.7
66,33.9,35.8
67,33.8,35.8
68,33.8,35.8
69,33.5,35.8
70,33.5,35.8
71,33.5,35.8
72,33.7,35.8
73,34,35.8
74,33.5,35.7
75,32.6,35.8
76,33.3,35.8
77,33.7,35.9
78,33.4,35.9
79,34,36
80,33.6,35.9
81,33.6,36
82,33.6,36
83,33.4,36
84,33.7,36
85,33.9,35.9
86,33.7,36
87,33.7,35.9
88,33.7,35.9
89,33.6,35.9
90,33.9,35.9
91,33.6,35.9
92,33.5,35.9
93,33.9,35.8
94,33.4,35.9
95,33.8,35.9
96,33.5,35.9
97,33.8,35.9
98,33.9,35.9
99,33.5,35.9
100,34,35.9
101,33.9,35.9
102,33.7,35.9
103,33.5,36
104,33.8,35.9
105,33.7,35.9
106,33.7,36
107,33.4,36
108,33.8,36
109,33.6,36.1
110,33.9,36.1
111,34.1,36
112,33.6,36.1
113,33.8,36
114,33.6,36.1
115,33.9,36.1
116,33.5,36
117,33.9,36.1
118,33.7,36
119,33.5,36.1
120,33.8,36.1
121,33.7,36
122,34.1,36
123,33.7,36
124,33.9,36
125,33.5,36
126,33.6,36.1
127,34.3,36.1
128,33.8,36.1
129,33.3,36.1
130,33.7,36
131,33.8,36.1
132,33.5,36.1
133,34.1,36.1
134,33.8,36.2
135,33.5,36.1
136,34,36.1
137,33.8,36.2
138,34,36.2
139,33.7,36.1
140,34,36.1
141,33.7,36.1
142,33.7,36.1
143,33.6,36
144,33.6,36
145,34,36
146,33.8,36.1
147,33.5,36.1
148,33.6,36
149,33.7,36
150,33.8,36.1
151,33.9,36.1
152,33.7,36.1
153,34,36.1
154,33.9,36.2
155,33.7,36.2
156,34.1,36.2
157,33.8,36.2
158,33.8,36.2
159,33.8,36.2
160,33.7,36.2
161,33.7,36.2
162,33.5,36.2
163,33.3,36.1
164,33.7,36.1
165,33.5,36
166,33.7,36.1
167,33.8,36
168,33.5,36.2
169,33.4,36.1
170,34.1,36.1
171,33.8,36.1
172,33.7,36.2
173,33.3,36.2
174,33.4,36.2
175,33.9,36.2
176,33.9,36.2
177,33.4,36.2
178,34.1,36.2
179,33.9,36.2
180,33.9,36.2
181,33.8,36.1
182,33.6,36.1
183,33.8,36.1
184,33.7,36.1
185,33.8,36.1
186,34.2,36.2
187,33.4,36.2
188,33.9,36.2
189,33.6,36.2
190,33.7,36.2
191,33.5,36.2
192,33.7,36.2
193,33.8,36.2
194,33.7,36.2
195,33.5,36.2
196,34,36.2
197,33.7,36.2
198,33.5,36.2
199,33.9,36.2
200,33.8,36.2
201,33.8,36.1
202,33.8,36.1
203,33.4,36.1
204,33.7,36.2
205,33.7,36.2
206,33.7,36.2
207,33.6,36.2
208,33.3,36.2
209,33.6,36.2
210,33.8,36.3
211,33.6,36.3
212,33.8,36.3
213,34,36.3
214,32.9,36.3
215,33.3,36.3
216,33.6,36.3
217,33.4,36.2
218,33.6,36.2
219,33.9,36.2
220,33.9,36.1
221,34,36.2
222,33.4,36.1
223,33.5,36.1
224,32.9,36.2
225,33.7,36.2
226,33.8,36.2
227,33.8,36.2
228,34,36.2
229,33.8,36.3
230,33.6,36.2
231,33.5,36.3
232,33.8,36.3
233,33.7,36.3
234,33.4,36.3
235,33.4,36.2
236,33.7,36.3
237,33.7,36.3
238,33.9,36.3
239,33.9,36.2
240,33.7,36.2
241,33.8,36.2
242,33.9,36.2
243,33.7,36.2
244,33.9,36.2
245,33.6,36.2
246,33.7,36.2
247,34.1,36.1
248,33.2,36.2
249,34.2,36.2
250,34,36.1
251,33.6,36.2
252,34.2,36.2
253,34.2,36.2
254,33.7,36.2
255,33.3,36.2
256,34.1,36.2
257,33.6,36.2
258,33.9,36.2
259,33.7,36.2
260,34,36.2
261,33.5,36.1
262,34,36.2
263,33.8,36.1
264,34,36.1
265,33.7,36.1
266,33.4,36.1
267,33.8,36.1
268,33.8,36
269,33.2,36.1
270,33.6,36.2
271,34,36.2
272,33.9,36.2
273,33.9,36.1
274,33.8,36.2
275,33.9,36.2
276,33.9,36.1
277,34.1,36.1
278,33.7,36.2
279,33.5,36.2
280,33.4,36.1
281,33.6,36.1
282,33.4,36.2
283,33.4,36.2
284,33.3,36.1
285,33.4,36.2
286,32.8,36.2
287,33.5,36.1
288,33.2,36.2
289,33.5,36.2
290,33.4,36.2
291,33.7,36.3
292,33.9,36.3
293,33.5,36.4
294,33.3,36.4
295,33.6,36.4
296,33.3,36.4
297,33.3,36.5
298,33.4,36.5
299,34,36.6
300,33.7,36.6
301,33.6,36.6
302,33.6,36.6
303,33,36.5
304,33.4,36.6
305,33.3,36.6
306,33.3,36.5
307,33.3,36.5
308,32.8,36.5
309,33.2,36.5
310,33.5,36.5
311,33.2,36.6
312,34,36.5
313,33.5,36.5
314,33.3,36.5
315,33.7,36.6
316,33.4,36.5
317,33.9,36.6
318,32.8,36.5
319,33.7,36.5
320,33.9,36.5
321,33.5,36.5
322,33.7,36.5
323,33.1,36.5
324,33.2,36.5
325,32.5,36.5
326,33.2,36.4
327,32.9,36.4
328,33.3,36.4
329,33.1,36.5
330,33.6,36.4
331,33.7,36.5
332,33.5,36.5
333,33.5,36.5
334,33.6,36.5
335,33.6,36.6
336,33.6,36.6
337,33.5,36.6
338,33.6,36.6
339,33.4,36.6
340,32.6,36.5
341,32.9,36.6
342,33.1,36.6
343,33.3,36.5
344,33.5,36.6
345,33.1,36.5
346,33.1,36.5
347,33.5,36.5
348,32.7,36.5
349,33.4,36.5
350,33.5,36.5
351,33.7,36.5
352,33.5,36.6
353,33.5,36.6
354,33.3,36.5
355,33.2,36.6
356,33.5,36.6
357,33.1,36.6
358,33.6,36.6
359,33.2,36.6
360,33.3,36.6
361,33.2,36.6
362,33.5,36.7
363,33.3,36.6
364,33.5,36.5
365,33.2,36.5
366,33.4,36.5
367,33.6,36.5
368,33.5,36.5
369,33.5,36.4
