t,sim,exp
1,17.9,25
2,22.9,25
3,27.8,25
4,28.5,25.1
5,28.3,25.1
6,28.3,25.2
7,27.9,25.3
8,28.1,25.4
9,28.2,25.4
10,27.7,25.5
11,27.5,25.7
12,27.9,25.8
13,28.2,25.9
14,27.7,26
15,27.8,26
16,27.8,26.2
17,27.8,26.2
18,27.7,26.4
19,28,26.5
20,27.2,26.6
21,27.4,26.7
22,27.7,26.7
23,27.7,26.8
24,28,27
25,27.8,27.1
26,27.7,27.2
27,27.6,27.3
28,27.7,27.4
29,27.3,27.5
30,27.4,27.6
31,27.7,27.6
32,27.5,27.7
33,28.1,27.7
34,27.8,27.7
35,28.1,27.8
36,27.7,27.8
37,27.6,27.8
38,27.4,27.9
39,27.3,27.9
40,27.9,27.9
41,27.2,27.9
42,27.4,27.9
43,27.7,27.8
44,26.8,27.8
45,27.2,27.7
46,27.3,27.7
47,27.3,27.6
48,27.4,27.7
49,27.1,27.7
50,27.6,27.7
51,27.1,27.7
52,27.5,27.7
53,27.3,27.7
54,27.7,27.7
55,27.6,27.8
56,27,27.8
57,27.5,27.8
58,27.4,27.8
59,27.1,27.8
60,27.5,27.8
61,27.4,27.9
62,27.2,27.9
63,27.6,28
64,27.4,27.9
65,27.9,28
66,27.5,27.9
67,27.6,28
68,27.4,28
69,27.5,28.1
70,27.3,28.2
71,27.6,28.1
72,27.4,28.1
73,27.1,28.2
74,27.2,28.1
75,27.5,28
76,27.5,28
77,27.3,28
78,27.1,27.9
79,27.6,28
80,27.4,28.1
81,27.3,28
82,28.1,27.9
83,27.5,27.9
84,27.7,28
85,27.1,28
86,27.5,28
87,27,27.9
88,27.6,27.8
89,27.1,27.8
90,27.2,27.7
91,27.4,27.6
92,27.7,27.6
93,27.3,27.6
94,27.5,27.6
95,27.2,27.5
96,27.2,27.5
97,27.1,27.5
98,27.5,27.5
99,27.4,27.5
100,27.3,27.6
101,27.9,27.6
102,27.6,27.6
103,27.7,27.6
104,27.7,27.7
105,27.2,27.7
106,27,27.8
107,27.8,27.8
108,27.2,27.8
109,27.8,27.9
110,27.5,28
111,27.3,28.1
112,27.3,28.1
113,27.7,28.2
114,27.5,28.1
115,27.8,28.1
116,27.3,28.1
117,27.1,28.1
118,27.4,28.2
119,27.4,28.2
120,27.4,28
121,27.3,28
122,27,28
123,27.6,28
124,27.6,28.1
125,27.1,28.1
126,27.4,28
127,27.3,27.9
128,27.3,28
129,27.2,28.1
130,27.5,28.1
131,27.5,28
132,27.8,28
133,27.2,27.9
134,28.2,27.9
135,27.4,28
