t,sim,exp
1,0.347,0.143
2,0.695,0.143
3,0.703,0.143
4,0.701,0.143
5,0.711,0.144
6,0.713,0.144
7,0.755,0.144
8,0.767,0.146
9,0.748,0.146
10,0.742,0.146
11,0.743,0.146
12,0.753,0.146
13,0.743,0.146
14,0.74,0.146
15,0.75,0.147
16,0.73,0.147
17,0.723,0.147
18,0.757,0.147
19,0.731,0.147
20,0.731,0.146
21,0.738,0.147
22,0.787,0.147
23,0.748,0.147
24,0.775,0.147
25,0.777,0.147
26,0.773,0.147
27,0.796,0.147
28,0.732,0.147
29,0.78,0.147
30,0.776,0.147
31,0.757,0.147
32,0.746,0.147
33,0.763,0.147
34,0.775,0.148
35,0.764,0.148
36,0.725,0.147
37,0.76,0.148
38,0.766,0.148
39,0.73,0.149
40,0.756,0.148
41,0.761,0.148
42,0.774,0.148
43,0.786,0.148
44,0.758,0.149
45,0.784,0.149
46,0.779,0.15
47,0.748,0.149
48,0.787,0.149
49,0.78,0.149
50,0.767,0.149
51,0.763,0.149
52,0.804,0.149
53,0.768,0.149
54,0.767,0.15
55,0.75,0.15
56,0.748,0.15
57,0.755,0.15
58,0.757,0.15
59,0.784,0.15
60,0.763,0.15
61,0.766,0.15
62,0.756,0.15
63,0.768,0.15
64,0.793,0.15
65,0.769,0.15
66,0.745,0.15
67,0.787,0.15
68,0.771,0.15
69,0.773,0.15
70,0.766,0.149
71,0.778,0.15
72,0.747,0.15
73,0.76,0.15
74,0.761,0.15
75,0.793,0.15
76,0.732,0.15
77,0.764,0.15
78,0.762,0.15
79,0.771,0.15
80,0.768,0.15
81,0.771,0.15
82,0.781,0.15
83,0.785,0.15
84,0.77,0.15
85,0.769,0.15
86,0.781,0.15
87,0.769,0.15
88,0.752,0.15
89,0.788,0.15
90,0.775,0.15
91,0.788,0.15
92,0.786,0.15
93,0.75,0.15
94,0.778,0.15
95,0.773,0.15
96,0.755,0.15
97,0.791,0.15
98,0.775,0.15
99,0.749,0.15
100,0.762,0.15
101,0.783,0.15
102,0.779,0.15
103,0.762,0.151
104,0.762,0.151
105,0.788,0.151
106,0.767,0.15
107,0.747,0.15
108,0.784,0.15
109,0.755,0.151
110,0.775,0.15
111,0.798,0.151
112,0.759,0.151
113,0.767,0.15
114,0.786,0.15
115,0.79,0.15
116,0.772,0.151
117,0.756,0.151
118,0.78,0.15
119,0.758,0.15
120,0.773,0.15
121,0.759,0.151
122,0.772,0.15
123,0.78,0.15
124,0.783,0.15
125,0.758,0.15
126,0.783,0.15
127,0.774,0.151
128,0.784,0.15
129,0.773,0.15
130,0.768,0.15
131,0.776,0.15
132,0.758,0.15
133,0.77,0.15
134,0.76,0.15
135,0.768,0.151
136,0.788,0.15
137,0.76,0.15
138,0.744,0.151
139,0.768,0.15
140,0.748,0.15
141,0.763,0.15
142,0.767,0.15
143,0.761,0.15
144,0.782,0.15
145,0.76,0.15
146,0.768,0.15
147,0.769,0.15
148,0.765,0.15
149,0.753,0.15
150,0.775,0.15
151,0.759,0.15
152,0.749,0.15
153,0.758,0.15
154,0.759,0.15
155,0.777,0.151
156,0.771,0.15
157,0.796,0.15
158,0.764,0.151
159,0.753,0.151
160,0.785,0.15
161,0.744,0.15
162,0.79,0.15
163,0.761,0.15
164,0.777,0.15
165,0.757,0.15
166,0.751,0.15
167,0.808,0.15
168,0.749,0.15
169,0.767,0.15
170,0.785,0.15
171,0.746,0.151
172,0.748,0.151
173,0.764,0.151
174,0.763,0.15
175,0.731,0.15
176,0.776,0.15
177,0.756,0.15
178,0.758,0.15
179,0.763,0.15
180,0.74,0.15
181,0.766,0.15
182,0.765,0.151
183,0.764,0.15
184,0.769,0.15
185,0.789,0.15
186,0.774,0.15
187,0.763,0.15
188,0.768,0.15
189,0.764,0.151
190,0.762,0.15
191,0.764,0.15
192,0.773,0.151
193,0.795,0.151
194,0.765,0.15
195,0.785,0.151
196,0.766,0.15
197,0.816,0.15
198,0.75,0.15
199,0.746,0.15
200,0.763,0.15
201,0.763,0.15
202,0.768,0.15
203,0.756,0.15
204,0.777,0.15
205,0.775,0.15
206,0.778,0.15
207,0.774,0.151
208,0.761,0.15
209,0.785,0.15
210,0.774,0.15
211,0.781,0.15
212,0.776,0.15
213,0.753,0.15
214,0.783,0.15
215,0.775,0.15
216,0.787,0.15
217,0.752,0.15
218,0.782,0.15
219,0.753,0.15
220,0.772,0.15
221,0.768,0.15
222,0.776,0.15
223,0.773,0.15
224,0.794,0.15
225,0.775,0.15
226,0.779,0.15
227,0.772,0.151
228,0.774,0.15
229,0.786,0.15
230,0.769,0.15
231,0.785,0.151
232,0.777,0.15
233,0.806,0.15
234,0.786,0.15
235,0.777,0.15
236,0.766,0.15
237,0.765,0.15
238,0.777,0.15
239,0.785,0.15
240,0.789,0.15
241,0.763,0.15
242,0.732,0.15
243,0.772,0.15
244,0.766,0.15
245,0.789,0.15
246,0.782,0.15
247,0.776,0.151
248,0.808,0.151
249,0.769,0.151
250,0.78,0.151
251,0.78,0.151
252,0.757,0.151
253,0.767,0.151
254,0.767,0.151
255,0.777,0.15
256,0.78,0.151
257,0.731,0.15
258,0.791,0.151
259,0.758,0.15
260,0.776,0.15
261,0.778,0.15
262,0.769,0.15
263,0.736,0.15
264,0.76,0.15
265,0.745,0.15
266,0.788,0.15
267,0.758,0.15
268,0.767,0.15
269,0.773,0.15
270,0.797,0.15
271,0.749,0.151
272,0.775,0.15
273,0.766,0.15
274,0.787,0.15
275,0.781,0.15
276,0.767,0.15
277,0.782,0.15
278,0.771,0.15
279,0.775,0.15
