t,sim,exp
1,29.4,27.4
2,30.9,27.4
3,32,27.6
4,32,27.8
5,32.1,28.1
6,32.1,28.3
7,32.3,28.4
8,32.4,28.6
9,32.5,28.8
10,32.6,29
11,32.8,29.2
12,32.8,29.4
13,32.8,29.5
14,32.8,29.7
15,32.9,29.9
16,32.9,30
17,32.9,30.1
18,33,30.2
19,33,30.3
20,33,30.4
21,33,30.5
22,33,30.6
23,33,30.7
24,33,30.8
25,33,30.8
26,33,30.9
27,33,30.9
28,32.9,31
29,33,31
30,33,31.1
31,33,31.1
32,33,31.1
33,33,31.2
34,33,31.2
35,33,31.2
36,33.1,31.3
37,33.1,31.3
38,33.1,31.3
39,33.1,31.3
40,33.1,31.3
41,33.1,31.3
42,33.1,31.4
43,33.1,31.4
44,33,31.4
45,33,31.4
46,32.9,31.4
47,32.9,31.4
48,32.9,31.4
49,32.9,31.4
50,32.9,31.4
51,33,31.4
52,32.9,31.4
53,32.9,31.4
54,33,31.4
55,33,31.4
56,33.1,31.4
57,33.2,31.4
58,33.2,31.3
59,33.3,31.3
60,33.3,31.3
61,33.3,31.3
62,33.3,31.3
63,33.3,31.3
64,33.3,31.4
65,33.3,31.4
66,33.3,31.4
67,33.3,31.4
68,33.3,31.4
69,33.3,31.4
70,33.3,31.4
71,33.3,31.4
72,33.3,31.4
73,33.3,31.4
74,33.3,31.4
75,33.3,31.4
76,33.3,31.4
77,33.3,31.4
78,33.3,31.4
79,33.3,31.4
80,33.3,31.4
81,33.3,31.4
82,33.3,31.4
83,33.3,31.4
84,33.3,31.4
85,33.3,31.4
86,33.3,31.5
87,33.3,31.5
88,33.3,31.5
89,33.3,31.5
90,33.3,31.5
91,33.3,31.5
92,33.3,31.5
93,33.3,31.5
94,33.3,31.5
95,33.3,31.5
96,33.3,31.5
97,33.3,31.5
98,33.3,31.5
99,33.3,31.5
100,33.3,31.5
101,33.3,31.5
102,33.3,31.6
103,33.3,31.6
104,33.3,31.6
105,33.3,31.5
106,33.4,31.5
107,33.4,31.5
108,33.4,31.5
109,33.3,31.5
110,33.3,31.5
111,33.3,31.5
112,33.2,31.5
113,33.2,31.5
114,33.1,31.5
115,33.1,31.5
116,33.1,31.5
117,33.1,31.5
118,33,31.5
119,33.1,31.5
120,33.1,31.5
121,33.2,31.5
122,33.2,31.5
123,33.2,31.5
124,33.3,31.5
125,33.2,31.5
126,33.3,31.5
127,33.3,31.5
128,33.3,31.6
129,33.2,31.5
130,33.2,31.5
131,33.2,31.5
132,33.3,31.6
133,33.4,31.6
134,33.4,31.6
135,33.3,31.6
136,33.3,31.6
