t,pow,rpm
1.06e+03,1.9,2.44e+03
1.06e+03,1.88,2.44e+03
1.06e+03,1.88,2.44e+03
1.06e+03,1.88,2.43e+03
1.07e+03,1.88,2.42e+03
1.07e+03,1.88,2.42e+03
1.07e+03,1.91,2.43e+03
1.07e+03,1.89,2.42e+03
1.07e+03,1.9,2.42e+03
1.07e+03,1.89,2.43e+03
1.07e+03,1.89,2.43e+03
1.07e+03,1.89,2.44e+03
1.07e+03,1.88,2.43e+03
1.08e+03,1.88,2.44e+03
1.08e+03,1.89,2.44e+03
1.08e+03,1.9,2.43e+03
1.08e+03,1.88,2.44e+03
1.08e+03,1.89,2.45e+03
1.08e+03,1.88,2.44e+03
1.08e+03,1.78,2.44e+03
1.08e+03,1.8,2.44e+03
1.08e+03,1.78,2.43e+03
1.08e+03,1.78,2.43e+03
1.08e+03,1.77,2.42e+03
1.09e+03,1.79,2.41e+03
1.09e+03,1.8,2.43e+03
1.09e+03,1.78,2.43e+03
1.09e+03,1.78,2.43e+03
1.09e+03,1.8,2.42e+03
1.09e+03,1.78,2.43e+03
1.09e+03,1.78,2.44e+03
1.09e+03,1.79,2.45e+03
1.09e+03,1.78,2.44e+03
1.1e+03,1.81,2.44e+03
1.1e+03,1.78,2.44e+03
1.1e+03,1.77,2.43e+03
1.1e+03,1.79,2.43e+03
1.1e+03,1.78,2.44e+03
1.1e+03,1.79,2.44e+03
1.1e+03,1.77,2.44e+03
1.1e+03,1.78,2.44e+03
1.1e+03,1.76,2.44e+03
1.1e+03,1.81,2.44e+03
1.1e+03,1.79,2.44e+03
1.11e+03,1.77,2.44e+03
1.11e+03,1.78,2.42e+03
1.11e+03,1.79,2.42e+03
1.11e+03,1.8,2.42e+03
1.11e+03,1.8,2.44e+03
1.11e+03,1.8,2.44e+03
1.11e+03,1.8,2.44e+03
1.11e+03,1.78,2.43e+03
1.11e+03,1.8,2.43e+03
1.12e+03,1.79,2.42e+03
1.12e+03,1.78,2.42e+03
1.12e+03,1.79,2.41e+03
1.12e+03,1.78,2.42e+03
1.12e+03,1.77,2.43e+03
1.12e+03,1.78,2.42e+03
1.12e+03,1.78,2.43e+03
1.12e+03,1.78,2.43e+03
1.12e+03,1.79,2.43e+03
1.12e+03,1.78,2.43e+03
1.12e+03,1.8,2.43e+03
1.13e+03,1.78,2.43e+03
1.13e+03,1.78,2.43e+03
1.13e+03,1.78,2.43e+03
1.13e+03,1.79,2.42e+03
1.13e+03,1.8,2.41e+03
1.13e+03,1.77,2.43e+03
1.13e+03,1.77,2.44e+03
1.13e+03,1.79,2.44e+03
1.13e+03,1.79,2.42e+03
1.14e+03,1.79,2.42e+03
1.14e+03,1.78,2.42e+03
1.14e+03,1.8,2.42e+03
1.14e+03,1.78,2.43e+03
1.14e+03,1.78,2.42e+03
1.14e+03,1.79,2.42e+03
1.14e+03,1.79,2.41e+03
1.14e+03,1.78,2.42e+03
1.14e+03,1.79,2.41e+03
1.14e+03,1.82,2.42e+03
1.14e+03,1.79,2.42e+03
1.15e+03,1.79,2.41e+03
1.15e+03,1.79,2.41e+03
1.15e+03,1.79,2.41e+03
1.15e+03,1.79,2.42e+03
1.15e+03,1.8,2.42e+03
1.15e+03,1.78,2.41e+03
1.15e+03,1.79,2.41e+03
1.15e+03,1.8,2.43e+03
1.15e+03,1.8,2.43e+03
1.16e+03,1.79,2.43e+03
1.16e+03,1.8,2.42e+03
1.16e+03,1.78,2.43e+03
1.16e+03,1.78,2.42e+03
1.16e+03,1.77,2.42e+03
1.16e+03,1.8,2.42e+03
1.16e+03,1.8,2.42e+03
1.16e+03,1.79,2.43e+03
1.16e+03,1.78,2.41e+03
1.16e+03,1.77,2.42e+03
1.16e+03,1.79,2.42e+03
1.17e+03,1.79,2.42e+03
1.17e+03,1.79,2.42e+03
1.17e+03,1.8,2.41e+03
1.17e+03,1.78,2.43e+03
1.17e+03,1.78,2.43e+03
1.17e+03,1.77,2.42e+03
1.17e+03,1.79,2.41e+03
1.17e+03,1.8,2.42e+03
1.17e+03,1.79,2.42e+03
1.18e+03,1.78,2.43e+03
1.18e+03,1.79,2.42e+03
1.18e+03,1.79,2.43e+03
1.18e+03,1.79,2.41e+03
1.18e+03,1.79,2.42e+03
1.18e+03,1.8,2.42e+03
1.18e+03,1.78,2.41e+03
1.18e+03,1.79,2.41e+03
1.18e+03,1.78,2.43e+03
1.18e+03,1.79,2.43e+03
1.18e+03,1.79,2.42e+03
1.19e+03,1.78,2.42e+03
1.19e+03,1.8,2.42e+03
1.19e+03,1.79,2.41e+03
1.19e+03,1.77,2.41e+03
1.19e+03,1.8,2.43e+03
1.19e+03,1.8,2.41e+03
1.19e+03,1.79,2.42e+03
1.19e+03,1.79,2.42e+03
1.19e+03,1.8,2.41e+03
1.2e+03,1.77,2.42e+03
1.2e+03,1.79,2.42e+03
1.2e+03,1.79,2.43e+03
1.2e+03,1.8,2.42e+03
1.2e+03,1.79,2.42e+03
1.2e+03,1.77,2.42e+03
1.2e+03,1.77,2.42e+03
1.2e+03,1.81,2.42e+03
1.2e+03,1.79,2.43e+03
1.2e+03,1.78,2.42e+03
1.2e+03,1.79,2.42e+03
1.21e+03,1.8,2.42e+03
1.21e+03,1.79,2.42e+03
1.21e+03,1.78,2.42e+03
1.21e+03,1.75,2.42e+03
1.21e+03,1.81,2.42e+03
1.21e+03,1.78,2.42e+03
1.21e+03,1.8,2.42e+03
1.21e+03,1.78,2.42e+03
1.21e+03,1.8,2.41e+03
1.22e+03,1.78,2.42e+03
1.22e+03,1.78,2.42e+03
1.22e+03,1.78,2.42e+03
1.22e+03,1.81,2.43e+03
1.22e+03,1.79,2.42e+03
1.22e+03,1.78,2.43e+03
1.22e+03,1.8,2.43e+03
1.22e+03,1.78,2.42e+03
1.22e+03,1.77,2.42e+03
1.22e+03,1.8,2.42e+03
1.22e+03,1.77,2.41e+03
1.23e+03,1.78,2.41e+03
1.23e+03,1.78,2.41e+03
1.23e+03,1.79,2.42e+03
1.23e+03,1.79,2.42e+03
1.23e+03,1.78,2.42e+03
1.23e+03,1.78,2.42e+03
1.23e+03,1.79,2.42e+03
1.23e+03,1.8,2.42e+03
1.23e+03,1.77,2.42e+03
1.24e+03,1.78,2.41e+03
1.24e+03,1.79,2.42e+03
1.24e+03,1.8,2.42e+03
1.24e+03,1.78,2.41e+03
1.24e+03,1.78,2.42e+03
1.24e+03,1.79,2.42e+03
1.24e+03,1.78,2.43e+03
1.24e+03,1.78,2.43e+03
1.24e+03,1.8,2.43e+03
1.24e+03,1.79,2.43e+03
1.24e+03,1.78,2.43e+03
1.25e+03,1.78,2.43e+03
1.25e+03,1.79,2.44e+03
1.25e+03,1.8,2.44e+03
1.25e+03,1.79,2.42e+03
1.25e+03,1.8,2.41e+03
1.25e+03,1.76,2.41e+03
1.25e+03,1.81,2.41e+03
1.25e+03,1.78,2.43e+03
1.25e+03,1.81,2.41e+03
1.26e+03,1.79,2.41e+03
1.26e+03,1.79,2.41e+03
1.26e+03,1.78,2.41e+03
1.26e+03,1.8,2.41e+03
1.26e+03,1.8,2.41e+03
1.26e+03,1.8,2.41e+03
1.26e+03,1.78,2.41e+03
1.26e+03,1.79,2.4e+03
1.26e+03,1.77,2.41e+03
1.26e+03,1.78,2.41e+03
1.26e+03,1.78,2.42e+03
1.27e+03,1.78,2.43e+03
1.27e+03,1.8,2.43e+03
1.27e+03,1.79,2.41e+03
1.27e+03,1.79,2.42e+03
1.27e+03,1.77,2.42e+03
1.27e+03,1.79,2.43e+03
1.27e+03,1.8,2.43e+03
1.27e+03,1.79,2.41e+03
1.27e+03,1.79,2.42e+03
1.28e+03,1.8,2.43e+03
1.28e+03,1.79,2.41e+03
1.28e+03,1.8,2.41e+03
1.28e+03,1.79,2.42e+03
1.28e+03,1.78,2.42e+03
1.28e+03,1.78,2.42e+03
1.28e+03,1.78,2.42e+03
1.28e+03,1.76,2.42e+03
1.28e+03,1.79,2.42e+03
1.28e+03,1.79,2.42e+03
1.28e+03,1.81,2.42e+03
1.29e+03,1.75,2.41e+03
1.29e+03,1.81,2.41e+03
1.29e+03,1.8,2.42e+03
1.29e+03,1.79,2.42e+03
1.29e+03,1.79,2.41e+03
1.29e+03,1.77,2.41e+03
1.29e+03,1.78,2.41e+03
1.29e+03,1.79,2.42e+03
1.29e+03,1.78,2.42e+03
1.3e+03,1.78,2.43e+03
1.3e+03,1.79,2.43e+03
1.3e+03,1.78,2.41e+03
1.3e+03,1.78,2.41e+03
1.3e+03,1.78,2.42e+03
1.3e+03,1.8,2.41e+03
1.3e+03,1.78,2.4e+03
1.3e+03,1.79,2.4e+03
1.3e+03,1.79,2.43e+03
1.3e+03,1.8,2.42e+03
1.3e+03,1.79,2.41e+03
1.31e+03,1.79,2.41e+03
1.31e+03,1.78,2.43e+03
1.31e+03,1.79,2.42e+03
1.31e+03,1.79,2.42e+03
1.31e+03,1.8,2.41e+03
1.31e+03,1.79,2.41e+03
1.31e+03,1.79,2.41e+03
1.31e+03,1.8,2.42e+03
1.31e+03,1.78,2.42e+03
1.32e+03,1.78,2.43e+03
1.32e+03,1.8,2.43e+03
1.32e+03,1.79,2.41e+03
1.32e+03,1.8,2.41e+03
1.32e+03,1.79,2.41e+03
1.32e+03,1.77,2.42e+03
1.32e+03,1.79,2.42e+03
1.32e+03,1.78,2.42e+03
1.32e+03,1.79,2.42e+03
1.32e+03,1.79,2.41e+03
1.32e+03,1.79,2.41e+03
1.33e+03,1.77,2.42e+03
1.33e+03,1.78,2.42e+03
1.33e+03,1.78,2.41e+03
1.33e+03,1.77,2.41e+03
1.33e+03,1.79,2.41e+03
1.33e+03,1.79,2.42e+03
1.33e+03,1.8,2.41e+03
1.33e+03,1.81,2.42e+03
1.33e+03,1.79,2.43e+03
1.34e+03,1.77,2.42e+03
1.34e+03,1.77,2.42e+03
1.34e+03,1.8,2.42e+03
1.34e+03,1.78,2.42e+03
1.34e+03,1.79,2.41e+03
1.34e+03,1.79,2.41e+03
1.34e+03,1.76,2.43e+03
1.34e+03,1.79,2.43e+03
1.34e+03,1.8,2.42e+03
1.34e+03,1.8,2.42e+03
1.34e+03,1.81,2.42e+03
1.35e+03,1.81,2.42e+03
1.35e+03,1.77,2.42e+03
1.35e+03,1.79,2.42e+03
1.35e+03,1.8,2.42e+03
1.35e+03,1.78,2.41e+03
1.35e+03,1.79,2.42e+03
1.35e+03,1.79,2.41e+03
1.35e+03,1.8,2.42e+03
1.35e+03,1.8,2.41e+03
1.36e+03,1.8,2.41e+03
1.36e+03,1.78,2.4e+03
1.36e+03,1.79,2.43e+03
1.36e+03,1.79,2.42e+03
1.36e+03,1.81,2.43e+03
1.36e+03,1.79,2.42e+03
1.36e+03,1.79,2.43e+03
1.36e+03,1.78,2.42e+03
1.36e+03,1.79,2.42e+03
1.36e+03,1.78,2.43e+03
1.36e+03,1.77,2.41e+03
1.37e+03,1.77,2.43e+03
1.37e+03,1.79,2.43e+03
1.37e+03,1.76,2.42e+03
1.37e+03,1.8,2.41e+03
1.37e+03,1.78,2.42e+03
1.37e+03,1.8,2.41e+03
1.37e+03,1.8,2.41e+03
1.37e+03,1.79,2.42e+03
1.37e+03,1.77,2.42e+03
1.38e+03,1.79,2.42e+03
1.38e+03,1.78,2.41e+03
1.38e+03,1.78,2.41e+03
1.38e+03,1.8,2.41e+03
1.38e+03,1.79,2.4e+03
1.38e+03,1.79,2.41e+03
1.38e+03,1.77,2.41e+03
1.38e+03,1.79,2.41e+03
1.38e+03,1.79,2.43e+03
1.38e+03,1.78,2.43e+03
1.38e+03,1.8,2.42e+03
1.39e+03,1.79,2.42e+03
1.39e+03,1.79,2.4e+03
1.39e+03,1.79,2.42e+03
1.39e+03,1.79,2.42e+03
1.39e+03,1.78,2.43e+03
1.39e+03,1.8,2.42e+03
1.39e+03,1.78,2.41e+03
1.39e+03,1.78,2.41e+03
1.39e+03,1.79,2.42e+03
1.4e+03,1.8,2.42e+03
1.4e+03,1.81,2.42e+03
1.4e+03,1.79,2.42e+03
1.4e+03,1.8,2.42e+03
1.4e+03,1.78,2.41e+03
1.4e+03,1.79,2.41e+03
1.4e+03,1.8,2.41e+03
1.4e+03,1.8,2.42e+03
1.4e+03,1.8,2.41e+03
1.4e+03,1.79,2.41e+03
1.4e+03,1.82,2.41e+03
1.41e+03,1.78,2.42e+03
1.41e+03,1.79,2.42e+03
1.41e+03,1.78,2.42e+03
1.41e+03,1.8,2.43e+03
1.41e+03,1.76,2.42e+03
1.41e+03,1.78,2.42e+03
1.41e+03,1.79,2.41e+03
1.41e+03,1.77,2.44e+03
1.41e+03,1.79,2.42e+03
1.42e+03,1.81,2.42e+03
1.42e+03,1.78,2.42e+03
1.42e+03,1.77,2.41e+03
1.42e+03,1.8,2.41e+03
1.42e+03,1.79,2.42e+03
1.42e+03,1.78,2.42e+03
1.42e+03,1.8,2.41e+03
1.42e+03,1.8,2.41e+03
1.42e+03,1.8,2.42e+03
1.42e+03,1.78,2.41e+03
1.42e+03,1.79,2.41e+03
1.43e+03,1.8,2.42e+03
1.43e+03,1.77,2.42e+03
1.43e+03,1.78,2.42e+03
1.43e+03,1.8,2.43e+03
1.43e+03,1.8,2.43e+03
1.43e+03,1.79,2.42e+03
1.43e+03,1.8,2.42e+03
1.43e+03,1.78,2.42e+03
1.43e+03,1.8,2.41e+03
1.44e+03,1.78,2.42e+03
1.44e+03,1.8,2.41e+03
1.44e+03,1.81,2.41e+03
1.44e+03,1.79,2.41e+03
1.44e+03,1.79,2.42e+03
1.44e+03,1.8,2.42e+03
1.44e+03,1.68,2.42e+03
1.44e+03,1.68,2.42e+03
1.44e+03,1.66,2.41e+03
1.44e+03,1.69,2.4e+03
1.44e+03,1.67,2.41e+03
1.45e+03,1.69,2.41e+03
1.45e+03,1.68,2.4e+03
1.45e+03,1.7,2.4e+03
1.45e+03,1.67,2.4e+03
1.45e+03,1.69,2.38e+03
1.45e+03,1.68,2.39e+03
1.45e+03,1.68,2.39e+03
1.45e+03,1.7,2.38e+03
1.45e+03,1.69,2.38e+03
1.46e+03,1.66,2.39e+03
1.46e+03,1.67,2.38e+03
1.46e+03,1.7,2.39e+03
1.46e+03,1.67,2.4e+03
1.46e+03,1.69,2.39e+03
1.46e+03,1.68,2.39e+03
1.46e+03,1.66,2.4e+03
1.46e+03,1.69,2.38e+03
1.46e+03,1.7,2.38e+03
1.46e+03,1.68,2.38e+03
1.46e+03,1.67,2.39e+03
1.47e+03,1.71,2.38e+03
1.47e+03,1.69,2.38e+03
1.47e+03,1.68,2.38e+03
1.47e+03,1.7,2.38e+03
1.47e+03,1.68,2.38e+03
1.47e+03,1.68,2.38e+03
1.47e+03,1.69,2.38e+03
1.47e+03,1.67,2.38e+03
1.47e+03,1.69,2.38e+03
1.48e+03,1.7,2.38e+03
1.48e+03,1.67,2.38e+03
1.48e+03,1.69,2.38e+03
1.48e+03,1.69,2.39e+03
1.48e+03,1.69,2.38e+03
1.48e+03,1.69,2.39e+03
1.48e+03,1.68,2.38e+03
1.48e+03,1.68,2.38e+03
1.48e+03,1.68,2.38e+03
1.48e+03,1.67,2.38e+03
1.48e+03,1.71,2.38e+03
1.49e+03,1.68,2.38e+03
1.49e+03,1.7,2.38e+03
1.49e+03,1.68,2.38e+03
1.49e+03,1.65,2.38e+03
1.49e+03,1.67,2.38e+03
1.49e+03,1.69,2.39e+03
1.49e+03,1.68,2.4e+03
1.49e+03,1.68,2.38e+03
1.49e+03,1.67,2.39e+03
1.5e+03,1.67,2.38e+03
1.5e+03,1.69,2.38e+03
1.5e+03,1.68,2.38e+03
1.5e+03,1.67,2.38e+03
1.5e+03,1.68,2.38e+03
1.5e+03,1.7,2.38e+03
1.5e+03,1.69,2.38e+03
1.5e+03,1.68,2.38e+03
1.5e+03,1.7,2.38e+03
1.5e+03,1.7,2.38e+03
1.5e+03,1.67,2.39e+03
1.51e+03,1.66,2.38e+03
1.51e+03,1.66,2.38e+03
1.51e+03,1.67,2.38e+03
1.51e+03,1.68,2.39e+03
1.51e+03,1.69,2.38e+03
1.51e+03,1.7,2.39e+03
1.51e+03,1.69,2.39e+03
1.51e+03,1.68,2.38e+03
1.51e+03,1.68,2.38e+03
1.52e+03,1.7,2.39e+03
1.52e+03,1.68,2.39e+03
1.52e+03,1.69,2.39e+03
1.52e+03,1.67,2.38e+03
1.52e+03,1.69,2.39e+03
1.52e+03,1.69,2.39e+03
1.52e+03,1.69,2.38e+03
1.52e+03,1.7,2.38e+03
1.52e+03,1.7,2.38e+03
1.52e+03,1.68,2.38e+03
1.52e+03,1.69,2.38e+03
1.53e+03,1.65,2.38e+03
1.53e+03,1.68,2.39e+03
1.53e+03,1.68,2.38e+03
1.53e+03,1.68,2.38e+03
1.53e+03,1.69,2.38e+03
1.53e+03,1.69,2.38e+03
1.53e+03,1.67,2.38e+03
1.53e+03,1.67,2.39e+03
1.53e+03,1.68,2.38e+03
1.54e+03,1.68,2.39e+03
1.54e+03,1.68,2.4e+03
1.54e+03,1.67,2.39e+03
1.54e+03,1.69,2.39e+03
1.54e+03,1.68,2.38e+03
1.54e+03,1.68,2.39e+03
1.54e+03,1.7,2.38e+03
1.54e+03,1.69,2.39e+03
1.54e+03,1.69,2.39e+03
1.54e+03,1.68,2.39e+03
1.54e+03,1.68,2.38e+03
1.55e+03,1.68,2.39e+03
1.55e+03,1.67,2.39e+03
1.55e+03,1.7,2.39e+03
1.55e+03,1.69,2.39e+03
1.55e+03,1.68,2.38e+03
1.55e+03,1.67,2.39e+03
1.55e+03,1.7,2.39e+03
1.55e+03,1.68,2.39e+03
1.55e+03,1.67,2.39e+03
1.56e+03,1.68,2.38e+03
1.56e+03,1.69,2.39e+03
1.56e+03,1.68,2.38e+03
1.56e+03,1.68,2.39e+03
1.56e+03,1.69,2.38e+03
1.56e+03,1.68,2.38e+03
1.56e+03,1.68,2.39e+03
1.56e+03,1.67,2.39e+03
1.56e+03,1.68,2.39e+03
1.56e+03,1.68,2.38e+03
1.56e+03,1.7,2.38e+03
1.57e+03,1.69,2.38e+03
1.57e+03,1.69,2.39e+03
1.57e+03,1.67,2.39e+03
1.57e+03,1.69,2.38e+03
1.57e+03,1.7,2.39e+03
1.57e+03,1.68,2.39e+03
1.57e+03,1.68,2.39e+03
1.57e+03,1.68,2.38e+03
1.57e+03,1.71,2.39e+03
1.58e+03,1.68,2.39e+03
1.58e+03,1.69,2.38e+03
1.58e+03,1.68,2.38e+03
1.58e+03,1.68,2.38e+03
1.58e+03,1.68,2.39e+03
1.58e+03,1.67,2.39e+03
1.58e+03,1.71,2.38e+03
1.58e+03,1.68,2.39e+03
1.58e+03,1.68,2.38e+03
1.58e+03,1.69,2.38e+03
1.58e+03,1.68,2.39e+03
1.59e+03,1.68,2.38e+03
1.59e+03,1.69,2.39e+03
1.59e+03,1.68,2.39e+03
1.59e+03,1.69,2.38e+03
1.59e+03,1.69,2.38e+03
1.59e+03,1.69,2.4e+03
1.59e+03,1.69,2.4e+03
1.59e+03,1.69,2.38e+03
1.59e+03,1.66,2.41e+03
1.6e+03,1.68,2.39e+03
1.6e+03,1.69,2.38e+03
1.6e+03,1.68,2.38e+03
1.6e+03,1.69,2.39e+03
1.6e+03,1.69,2.38e+03
1.6e+03,1.68,2.39e+03
1.6e+03,1.7,2.39e+03
1.6e+03,1.68,2.38e+03
1.6e+03,1.7,2.39e+03
1.6e+03,1.67,2.39e+03
1.6e+03,1.68,2.38e+03
1.61e+03,1.7,2.39e+03
1.61e+03,1.7,2.39e+03
1.61e+03,1.69,2.39e+03
1.61e+03,1.7,2.38e+03
1.61e+03,1.69,2.38e+03
1.61e+03,1.68,2.39e+03
1.61e+03,1.69,2.38e+03
1.61e+03,1.7,2.38e+03
1.61e+03,1.67,2.39e+03
1.62e+03,1.69,2.39e+03
1.62e+03,1.7,2.39e+03
1.62e+03,1.68,2.38e+03
1.62e+03,1.68,2.38e+03
1.62e+03,1.7,2.38e+03
1.62e+03,1.67,2.38e+03
1.62e+03,1.68,2.38e+03
1.62e+03,1.7,2.38e+03
1.62e+03,1.67,2.38e+03
1.62e+03,1.69,2.38e+03
1.62e+03,1.68,2.39e+03
1.63e+03,1.68,2.39e+03
1.63e+03,1.67,2.38e+03
1.63e+03,1.67,2.38e+03
1.63e+03,1.67,2.38e+03
1.63e+03,1.69,2.39e+03
1.63e+03,1.66,2.38e+03
1.63e+03,1.69,2.39e+03
1.63e+03,1.68,2.38e+03
1.63e+03,1.68,2.38e+03
1.64e+03,1.68,2.38e+03
1.64e+03,1.67,2.38e+03
1.64e+03,1.69,2.38e+03
1.64e+03,1.69,2.38e+03
1.64e+03,1.68,2.39e+03
1.64e+03,1.68,2.39e+03
1.64e+03,1.7,2.39e+03
1.64e+03,1.69,2.38e+03
1.64e+03,1.69,2.38e+03
1.64e+03,1.68,2.38e+03
1.64e+03,1.69,2.38e+03
1.65e+03,1.68,2.38e+03
1.65e+03,1.68,2.39e+03
1.65e+03,1.68,2.38e+03
1.65e+03,1.68,2.39e+03
1.65e+03,1.68,2.39e+03
1.65e+03,1.68,2.38e+03
1.65e+03,1.71,2.39e+03
1.65e+03,1.67,2.38e+03
1.65e+03,1.68,2.39e+03
1.66e+03,1.68,2.39e+03
1.66e+03,1.69,2.39e+03
1.66e+03,1.69,2.38e+03
1.66e+03,1.7,2.39e+03
1.66e+03,1.7,2.39e+03
1.66e+03,1.67,2.39e+03
1.66e+03,1.69,2.39e+03
1.66e+03,1.66,2.38e+03
1.66e+03,1.69,2.38e+03
1.66e+03,1.68,2.38e+03
1.66e+03,1.7,2.38e+03
1.67e+03,1.7,2.38e+03
1.67e+03,1.7,2.38e+03
1.67e+03,1.68,2.39e+03
1.67e+03,1.68,2.39e+03
1.67e+03,1.69,2.39e+03
1.67e+03,1.69,2.38e+03
1.67e+03,1.67,2.38e+03
1.67e+03,1.68,2.38e+03
1.67e+03,1.67,2.39e+03
1.68e+03,1.68,2.38e+03
1.68e+03,1.69,2.39e+03
1.68e+03,1.67,2.38e+03
1.68e+03,1.68,2.38e+03
1.68e+03,1.69,2.38e+03
1.68e+03,1.69,2.38e+03
1.68e+03,1.7,2.39e+03
1.68e+03,1.68,2.38e+03
1.68e+03,1.69,2.38e+03
1.68e+03,1.68,2.38e+03
1.68e+03,1.68,2.38e+03
1.69e+03,1.69,2.38e+03
1.69e+03,1.68,2.39e+03
1.69e+03,1.69,2.39e+03
1.69e+03,1.69,2.39e+03
1.69e+03,1.7,2.38e+03
1.69e+03,1.69,2.38e+03
1.69e+03,1.67,2.39e+03
1.69e+03,1.68,2.39e+03
1.69e+03,1.69,2.38e+03
1.7e+03,1.68,2.39e+03
1.7e+03,1.69,2.38e+03
1.7e+03,1.69,2.38e+03
1.7e+03,1.69,2.38e+03
1.7e+03,1.7,2.38e+03
1.7e+03,1.69,2.38e+03
1.7e+03,1.7,2.38e+03
1.7e+03,1.69,2.38e+03
1.7e+03,1.68,2.38e+03
1.7e+03,1.67,2.38e+03
1.7e+03,1.68,2.39e+03
1.71e+03,1.69,2.37e+03
1.71e+03,1.69,2.38e+03
1.71e+03,1.7,2.39e+03
1.71e+03,1.67,2.38e+03
1.71e+03,1.68,2.39e+03
1.71e+03,1.68,2.39e+03
1.71e+03,1.69,2.38e+03
1.71e+03,1.68,2.38e+03
1.71e+03,1.67,2.38e+03
1.72e+03,1.68,2.38e+03
1.72e+03,1.66,2.39e+03
1.72e+03,1.68,2.38e+03
1.72e+03,1.68,2.38e+03
1.72e+03,1.69,2.38e+03
1.72e+03,1.68,2.38e+03
1.72e+03,1.7,2.38e+03
1.72e+03,1.68,2.38e+03
1.72e+03,1.66,2.38e+03
1.72e+03,1.67,2.38e+03
1.72e+03,1.69,2.38e+03
1.73e+03,1.67,2.38e+03
1.73e+03,1.66,2.38e+03
1.73e+03,1.68,2.38e+03
1.73e+03,1.69,2.38e+03
1.73e+03,1.69,2.39e+03
1.73e+03,1.7,2.38e+03
1.73e+03,1.68,2.38e+03
1.73e+03,1.68,2.38e+03
1.73e+03,1.68,2.38e+03
1.74e+03,1.69,2.38e+03
1.74e+03,1.7,2.38e+03
1.74e+03,1.67,2.38e+03
1.74e+03,1.68,2.38e+03
1.74e+03,1.68,2.38e+03
1.74e+03,1.68,2.38e+03
1.74e+03,1.67,2.38e+03
1.74e+03,1.69,2.38e+03
1.74e+03,1.69,2.37e+03
1.74e+03,1.68,2.38e+03
1.74e+03,1.69,2.38e+03
1.75e+03,1.68,2.38e+03
1.75e+03,1.69,2.38e+03
1.75e+03,1.67,2.38e+03
1.75e+03,1.69,2.38e+03
1.75e+03,1.69,2.38e+03
1.75e+03,1.69,2.39e+03
1.75e+03,1.69,2.38e+03
1.75e+03,1.68,2.38e+03
1.75e+03,1.67,2.38e+03
1.76e+03,1.69,2.38e+03
1.76e+03,1.68,2.38e+03
1.76e+03,1.69,2.38e+03
1.76e+03,1.68,2.39e+03
1.76e+03,1.67,2.39e+03
1.76e+03,1.7,2.39e+03
1.76e+03,1.69,2.38e+03
1.76e+03,1.68,2.39e+03
1.76e+03,1.69,2.39e+03
1.76e+03,1.69,2.38e+03
1.76e+03,1.68,2.39e+03
1.77e+03,1.67,2.38e+03
1.77e+03,1.67,2.39e+03
1.77e+03,1.68,2.39e+03
1.77e+03,1.69,2.39e+03
1.77e+03,1.67,2.39e+03
1.77e+03,1.67,2.39e+03
1.77e+03,1.68,2.38e+03
1.77e+03,1.69,2.39e+03
1.77e+03,1.69,2.39e+03
1.78e+03,1.69,2.38e+03
1.78e+03,1.69,2.39e+03
1.78e+03,1.68,2.39e+03
1.78e+03,1.7,2.38e+03
1.78e+03,1.68,2.38e+03
1.78e+03,1.69,2.39e+03
1.78e+03,1.67,2.38e+03
1.78e+03,1.7,2.38e+03
1.78e+03,1.68,2.38e+03
1.78e+03,1.67,2.38e+03
1.78e+03,1.69,2.38e+03
1.79e+03,1.68,2.39e+03
1.79e+03,1.68,2.38e+03
1.79e+03,1.67,2.38e+03
1.79e+03,1.68,2.38e+03
1.79e+03,1.67,2.38e+03
1.79e+03,1.68,2.39e+03
1.79e+03,1.69,2.39e+03
1.79e+03,1.69,2.38e+03
1.79e+03,1.69,2.38e+03
1.8e+03,1.68,2.38e+03
1.8e+03,1.67,2.39e+03
1.8e+03,1.67,2.38e+03
1.8e+03,1.68,2.39e+03
1.8e+03,1.69,2.38e+03
1.8e+03,1.69,2.38e+03
1.8e+03,1.62,2.38e+03
1.8e+03,1.59,2.39e+03
1.8e+03,1.59,2.38e+03
1.8e+03,1.58,2.39e+03
1.8e+03,1.58,2.38e+03
1.81e+03,1.59,2.38e+03
1.81e+03,1.58,2.38e+03
1.81e+03,1.58,2.38e+03
1.81e+03,1.58,2.38e+03
1.81e+03,1.58,2.38e+03
1.81e+03,1.58,2.38e+03
1.81e+03,1.58,2.39e+03
1.81e+03,1.58,2.39e+03
1.81e+03,1.58,2.38e+03
1.82e+03,1.58,2.39e+03
1.82e+03,1.59,2.4e+03
1.82e+03,1.58,2.38e+03
1.82e+03,1.58,2.38e+03
1.82e+03,1.58,2.38e+03
1.82e+03,1.58,2.38e+03
1.82e+03,1.58,2.39e+03
1.82e+03,1.58,2.38e+03
1.82e+03,1.58,2.37e+03
1.82e+03,1.58,2.37e+03
1.82e+03,1.59,2.37e+03
1.83e+03,1.58,2.38e+03
1.83e+03,1.58,2.38e+03
1.83e+03,1.58,2.38e+03
1.83e+03,1.57,2.38e+03
1.83e+03,1.58,2.37e+03
1.83e+03,1.58,2.37e+03
1.83e+03,1.58,2.37e+03
1.83e+03,1.58,2.37e+03
1.83e+03,1.58,2.37e+03
1.84e+03,1.58,2.37e+03
1.84e+03,1.58,2.37e+03
1.84e+03,1.58,2.37e+03
1.84e+03,1.58,2.39e+03
