t,sim,exp
1,0.203,0.144
2,0.23,0.144
3,0.245,0.144
4,0.255,0.144
5,0.257,0.145
6,0.248,0.145
7,0.248,0.145
8,0.245,0.145
9,0.25,0.146
10,0.25,0.146
11,0.26,0.146
12,0.257,0.146
13,0.257,0.146
14,0.247,0.146
15,0.245,0.146
16,0.247,0.146
17,0.25,0.146
18,0.25,0.146
19,0.253,0.146
20,0.254,0.147
21,0.242,0.147
22,0.251,0.147
23,0.241,0.146
24,0.26,0.147
25,0.244,0.147
26,0.239,0.147
27,0.238,0.147
28,0.251,0.147
29,0.242,0.147
30,0.246,0.147
31,0.256,0.147
32,0.248,0.147
33,0.249,0.147
34,0.246,0.147
35,0.253,0.147
36,0.25,0.147
37,0.244,0.147
38,0.247,0.147
39,0.251,0.147
40,0.245,0.147
41,0.253,0.147
42,0.249,0.147
43,0.246,0.147
44,0.228,0.147
45,0.235,0.147
46,0.226,0.148
47,0.23,0.148
48,0.23,0.148
49,0.225,0.148
50,0.233,0.147
51,0.217,0.147
52,0.223,0.147
53,0.225,0.147
54,0.221,0.147
55,0.219,0.147
56,0.217,0.147
57,0.222,0.147
58,0.227,0.147
59,0.221,0.147
60,0.224,0.148
61,0.216,0.148
62,0.221,0.148
63,0.226,0.147
64,0.22,0.147
65,0.218,0.148
66,0.224,0.148
67,0.223,0.148
68,0.218,0.147
69,0.219,0.147
70,0.225,0.147
71,0.225,0.147
72,0.226,0.147
73,0.228,0.147
74,0.224,0.147
75,0.24,0.147
76,0.239,0.147
77,0.224,0.147
78,0.23,0.148
79,0.231,0.147
80,0.219,0.148
81,0.221,0.148
82,0.227,0.147
83,0.233,0.147
84,0.224,0.147
85,0.224,0.147
86,0.231,0.147
87,0.219,0.147
88,0.228,0.147
89,0.228,0.147
90,0.22,0.147
91,0.218,0.147
92,0.223,0.147
93,0.22,0.147
94,0.223,0.147
95,0.227,0.147
96,0.221,0.147
97,0.223,0.147
98,0.222,0.147
99,0.211,0.147
100,0.224,0.147
101,0.223,0.147
102,0.219,0.147
103,0.23,0.147
104,0.229,0.147
105,0.225,0.147
106,0.228,0.148
107,0.222,0.148
108,0.228,0.148
109,0.235,0.148
110,0.226,0.147
111,0.215,0.147
112,0.22,0.147
113,0.222,0.147
114,0.222,0.147
115,0.221,0.147
116,0.22,0.147
117,0.222,0.147
118,0.215,0.147
119,0.216,0.147
120,0.227,0.147
121,0.217,0.147
122,0.22,0.147
123,0.216,0.147
124,0.216,0.147
125,0.219,0.147
126,0.226,0.147
127,0.227,0.147
128,0.22,0.147
129,0.227,0.147
130,0.222,0.147
131,0.226,0.147
132,0.221,0.147
133,0.226,0.147
134,0.219,0.148
135,0.222,0.148
136,0.22,0.147
137,0.221,0.147
138,0.226,0.147
139,0.22,0.147
140,0.227,0.147
141,0.217,0.147
142,0.224,0.147
143,0.223,0.147
144,0.218,0.147
145,0.22,0.147
146,0.228,0.147
147,0.218,0.147
148,0.225,0.147
149,0.224,0.147
150,0.222,0.147
151,0.215,0.147
152,0.222,0.147
153,0.222,0.147
154,0.232,0.148
155,0.217,0.148
156,0.221,0.148
157,0.219,0.148
158,0.22,0.147
159,0.228,0.147
160,0.219,0.147
161,0.217,0.147
162,0.23,0.147
163,0.23,0.147
164,0.221,0.147
165,0.227,0.147
166,0.222,0.147
167,0.226,0.147
168,0.228,0.147
169,0.226,0.147
170,0.223,0.147
171,0.225,0.148
172,0.229,0.148
173,0.225,0.148
174,0.223,0.147
175,0.229,0.148
176,0.215,0.148
177,0.237,0.147
178,0.229,0.147
179,0.215,0.147
180,0.226,0.147
181,0.224,0.147
182,0.219,0.147
183,0.228,0.147
184,0.225,0.147
185,0.225,0.147
186,0.22,0.147
187,0.228,0.148
188,0.227,0.149
189,0.226,0.148
190,0.217,0.148
191,0.222,0.148
192,0.218,0.148
193,0.228,0.148
194,0.226,0.147
195,0.228,0.147
196,0.222,0.147
197,0.221,0.147
198,0.229,0.147
199,0.216,0.147
200,0.213,0.147
201,0.219,0.147
202,0.218,0.147
203,0.226,0.147
204,0.223,0.147
205,0.222,0.148
206,0.218,0.148
207,0.226,0.148
208,0.224,0.149
209,0.22,0.149
210,0.219,0.149
211,0.225,0.148
212,0.225,0.148
213,0.226,0.147
214,0.236,0.147
215,0.21,0.147
216,0.216,0.147
217,0.217,0.147
218,0.218,0.147
219,0.223,0.147
220,0.224,0.147
221,0.223,0.147
222,0.231,0.147
223,0.221,0.147
224,0.235,0.147
225,0.223,0.147
226,0.224,0.147
227,0.22,0.147
228,0.218,0.148
229,0.225,0.148
230,0.231,0.149
231,0.226,0.149
232,0.222,0.149
233,0.221,0.148
234,0.229,0.147
235,0.23,0.147
236,0.218,0.147
237,0.218,0.147
238,0.211,0.147
239,0.22,0.147
240,0.217,0.147
241,0.219,0.147
242,0.22,0.147
243,0.218,0.147
244,0.222,0.147
245,0.223,0.148
246,0.226,0.149
247,0.234,0.15
248,0.234,0.15
249,0.222,0.15
250,0.22,0.15
251,0.229,0.149
252,0.223,0.148
253,0.225,0.149
254,0.234,0.15
255,0.231,0.15
256,0.225,0.15
257,0.23,0.148
258,0.22,0.147
259,0.224,0.147
260,0.23,0.147
261,0.229,0.146
262,0.221,0.146
263,0.231,0.147
264,0.214,0.147
265,0.218,0.147
266,0.222,0.147
267,0.228,0.147
268,0.218,0.147
269,0.234,0.147
270,0.218,0.147
271,0.223,0.148
272,0.22,0.148
273,0.229,0.148
274,0.227,0.148
275,0.22,0.147
276,0.22,0.147
277,0.219,0.147
278,0.215,0.148
279,0.226,0.148
280,0.223,0.148
281,0.222,0.148
282,0.223,0.148
283,0.219,0.148
284,0.226,0.148
285,0.227,0.148
286,0.227,0.148
287,0.225,0.148
288,0.232,0.148
289,0.22,0.148
290,0.227,0.148
291,0.23,0.148
292,0.226,0.148
293,0.223,0.148
294,0.228,0.15
295,0.228,0.149
296,0.237,0.149
297,0.245,0.15
298,0.234,0.15
299,0.228,0.149
300,0.227,0.148
301,0.23,0.149
302,0.229,0.149
303,0.234,0.149
304,0.237,0.148
305,0.242,0.148
306,0.217,0.147
307,0.239,0.147
308,0.239,0.148
309,0.231,0.148
310,0.215,0.148
311,0.244,0.149
312,0.234,0.15
313,0.238,0.15
314,0.227,0.15
315,0.226,0.15
316,0.233,0.149
317,0.23,0.149
318,0.241,0.149
319,0.238,0.149
320,0.226,0.148
321,0.229,0.148
322,0.23,0.148
323,0.235,0.149
324,0.229,0.149
325,0.246,0.149
326,0.225,0.149
327,0.235,0.148
328,0.218,0.148
329,0.234,0.148
330,0.225,0.149
331,0.222,0.149
332,0.225,0.15
333,0.228,0.15
334,0.226,0.15
335,0.232,0.15
336,0.237,0.148
337,0.227,0.148
338,0.231,0.148
339,0.24,0.148
340,0.237,0.148
341,0.225,0.148
342,0.219,0.148
343,0.225,0.148
344,0.224,0.147
345,0.223,0.147
346,0.234,0.148
347,0.234,0.148
348,0.234,0.149
349,0.239,0.149
350,0.232,0.149
351,0.227,0.15
352,0.226,0.15
353,0.226,0.149
354,0.235,0.148
355,0.246,0.149
356,0.237,0.148
357,0.239,0.147
358,0.236,0.148
359,0.239,0.149
360,0.233,0.15
361,0.237,0.15
362,0.21,0.149
363,0.208,0.149
364,0.214,0.148
365,0.214,0.148
366,0.21,0.148
367,0.207,0.148
368,0.211,0.148
369,0.206,0.148
370,0.208,0.149
371,0.218,0.149
372,0.21,0.149
373,0.21,0.148
374,0.209,0.148
375,0.208,0.148
376,0.211,0.147
377,0.208,0.147
378,0.209,0.148
379,0.209,0.148
380,0.211,0.148
381,0.22,0.149
382,0.214,0.149
383,0.215,0.149
384,0.206,0.149
385,0.217,0.148
386,0.209,0.148
387,0.206,0.149
388,0.223,0.149
389,0.218,0.149
390,0.225,0.149
391,0.212,0.149
392,0.216,0.148
393,0.218,0.147
394,0.213,0.148
395,0.208,0.147
396,0.218,0.147
397,0.213,0.147
398,0.211,0.147
399,0.21,0.147
400,0.208,0.146
401,0.207,0.147
402,0.214,0.148
403,0.21,0.148
404,0.207,0.147
405,0.205,0.147
406,0.209,0.148
407,0.209,0.148
408,0.209,0.148
409,0.208,0.148
410,0.205,0.148
411,0.205,0.148
412,0.215,0.147
413,0.211,0.147
414,0.208,0.147
415,0.211,0.147
416,0.209,0.147
417,0.213,0.146
418,0.206,0.146
419,0.21,0.147
420,0.212,0.147
421,0.213,0.147
422,0.215,0.146
423,0.219,0.146
424,0.204,0.146
425,0.208,0.147
426,0.212,0.147
427,0.211,0.148
428,0.209,0.149
429,0.213,0.148
430,0.209,0.148
431,0.211,0.148
432,0.216,0.148
433,0.214,0.147
434,0.212,0.147
435,0.205,0.147
436,0.207,0.147
437,0.208,0.147
438,0.215,0.147
439,0.204,0.147
440,0.203,0.147
441,0.217,0.147
442,0.21,0.147
443,0.209,0.146
444,0.206,0.146
445,0.21,0.147
446,0.206,0.147
447,0.212,0.148
448,0.209,0.149
449,0.208,0.149
450,0.215,0.148
451,0.211,0.148
452,0.207,0.148
453,0.208,0.147
454,0.208,0.148
455,0.206,0.147
456,0.22,0.146
