t,sim,exp
1,29.1,27.8
2,31,27.9
3,32.1,28.1
4,32.1,28.4
5,32.2,28.8
6,32.3,29.1
7,32.4,29.5
8,32.6,29.7
9,32.7,29.9
10,32.8,30.2
11,33,30.3
12,33,30.5
13,33,30.7
14,33,30.8
15,33.1,31
16,33.1,31.1
17,33,31.2
18,33.1,31.4
19,33.2,31.5
20,33.2,31.6
21,33.2,31.7
22,33.2,31.7
23,33.1,31.8
24,33.2,31.9
25,33.1,31.9
26,33.1,32
27,33.1,32
28,33.1,32.1
29,33.1,32.1
30,33.1,32.2
31,33.2,32.2
32,33.2,32.3
33,33.1,32.2
34,33.1,32.3
35,33.2,32.3
36,33.2,32.4
37,33.3,32.4
38,33.3,32.4
39,33.3,32.5
40,33.2,32.5
41,33.3,32.6
42,33.2,32.6
43,33.2,32.6
44,33.1,32.6
45,33.2,32.6
46,33.1,32.7
47,33.1,32.8
48,33.4,32.8
49,33.6,32.8
50,33.4,32.8
51,33.5,32.8
52,33.5,32.9
53,33.6,33
54,33.5,32.9
55,33.6,33
56,33.7,33
57,33.8,33
58,33.6,33
59,33.7,33.1
60,33.7,33.1
61,33.9,33.2
62,33.8,33.2
63,33.9,33.2
64,33.9,33.2
65,33.8,33.2
66,33.8,33.2
67,33.9,33.2
68,33.9,33.2
69,33.9,33.2
70,33.9,33.2
71,33.8,33.2
72,33.8,33.2
73,33.8,33.2
74,34,33.3
75,33.9,33.2
76,33.8,33.2
77,33.8,33.2
78,33.9,33.2
79,33.8,33.3
80,33.8,33.3
81,33.9,33.3
82,33.8,33.3
83,33.8,33.2
84,33.9,33.3
85,33.9,33.3
86,33.9,33.3
87,33.8,33.3
88,33.8,33.4
89,33.9,33.3
90,33.9,33.3
91,33.9,33.3
92,33.8,33.3
93,33.9,33.3
94,33.9,33.3
95,33.9,33.2
96,33.9,33.3
97,33.8,33.2
98,33.8,33.3
99,33.9,33.3
100,33.9,33.2
101,33.8,33.3
102,33.8,33.3
103,33.8,33.3
104,33.9,33.3
105,33.9,33.3
106,33.9,33.4
107,33.9,33.3
108,33.9,33.3
109,33.9,33.4
110,33.8,33.4
111,33.7,33.4
112,33.7,33.4
113,33.8,33.4
114,33.7,33.4
115,33.7,33.4
116,33.6,33.4
117,33.6,33.4
118,33.6,33.4
119,33.6,33.4
120,33.5,33.4
121,33.6,33.4
122,33.7,33.4
123,33.8,33.4
124,33.9,33.4
125,33.7,33.4
126,33.8,33.4
127,33.8,33.4
128,33.8,33.4
129,33.7,33.4
130,33.8,33.4
131,33.6,33.5
132,33.8,33.4
133,33.9,33.4
134,33.9,33.5
135,33.9,33.4
