t,sim,exp
1,18,21.1
2,17.8,21
3,19.4,21
4,19.4,21
5,19.5,20.9
6,19.4,20.8
7,19.3,20.7
8,19.5,20.7
9,19.6,20.7
10,19.6,20.6
11,19.6,20.6
12,19.7,20.6
13,19.6,20.6
14,19.7,20.6
15,19.7,20.6
16,19.6,20.6
17,19.7,20.6
18,19.5,20.6
19,19.6,20.6
20,19.5,20.6
21,19.6,20.6
22,19.7,20.6
23,19.5,20.6
24,19.5,20.6
25,19.5,20.6
26,19.5,20.6
27,19.5,20.6
28,19.6,20.7
29,19.5,20.7
30,19.6,20.7
31,19.5,20.7
32,19.4,20.7
33,19.5,20.7
34,19.6,20.7
35,19.7,20.7
36,19.5,20.8
37,19.6,20.8
38,19.6,20.8
39,19.8,20.8
40,19.6,20.8
41,19.6,20.8
42,19.5,20.8
43,19.7,20.8
44,19.5,20.8
45,19.5,20.7
46,19.6,20.7
47,19.5,20.6
48,19.4,20.6
49,19.2,20.7
50,19.4,20.7
51,19.4,20.7
52,19.4,20.7
53,19.3,20.7
54,19.3,20.7
55,19.5,20.8
56,19.5,20.8
57,19.5,20.8
58,19.7,20.9
59,19.5,20.9
60,19.5,20.9
61,19.5,20.9
62,19.6,20.9
63,19.6,20.9
64,19.6,20.9
65,19.5,20.9
66,19.5,20.9
67,19.6,20.9
68,19.5,20.9
69,19.5,20.9
70,19.5,20.9
71,19.5,20.9
72,19.6,20.9
73,19.6,21
74,19.5,21
75,19.5,21
76,19.5,21
77,19.5,21.1
78,19.5,21.1
79,19.5,21.1
80,19.6,21.1
81,19.5,21.1
82,19.5,21.1
83,19.5,21.1
84,19.5,21.1
85,19.5,21.1
86,19.6,21.1
87,19.5,21
88,19.5,21
89,19.5,21
90,19.5,21.1
91,19.5,21
92,19.5,21
93,19.6,21
94,19.5,21
95,19.5,21
96,19.5,21.1
97,19.5,21.1
98,19.5,21.1
99,19.5,21.1
100,19.5,21.2
101,19.5,21.2
102,19.5,21.1
103,19.5,21.1
104,19.5,21.1
105,19.5,21.2
106,19.5,21.2
107,19.5,21.2
108,19.5,21.3
109,19.5,21.4
110,19.5,21.3
111,19.5,21.3
112,19.6,21.3
113,19.6,21.2
114,19.6,21.3
115,19.6,21.3
116,19.5,21.2
117,19.5,21.2
118,19.5,21.1
119,19.5,21.1
120,19.5,21.2
121,19.5,21.2
122,19.5,21.2
123,19.6,21.1
124,19.6,21.1
125,19.6,21.1
126,19.6,21.1
127,19.5,21.1
128,19.6,21.1
129,19.5,21.1
130,19.6,21.1
131,19.6,21.1
132,19.6,21.2
133,19.6,21.2
134,19.5,21.1
135,19.6,21.2
136,19.5,21.2
137,19.5,21.3
138,19.5,21.3
139,19.6,21.2
140,19.5,21.2
141,19.6,21.2
142,19.5,21.2
143,19.5,21.2
144,19.5,21.1
145,19.5,21.1
146,19.6,21.1
147,19.5,21.1
148,19.5,21.1
149,19.5,21.1
150,19.6,21.1
151,19.6,21.1
152,19.6,21.1
153,19.6,21.1
154,19.6,21.1
155,19.6,21.2
156,19.5,21.1
157,19.5,21.1
158,19.5,21.2
159,19.5,21.2
160,19.6,21.3
161,19.5,21.3
162,19.5,21.2
163,19.5,21.2
164,19.5,21.1
165,19.5,21.1
166,19.5,21.1
167,19.5,21.2
168,19.6,21.2
169,19.5,21.2
170,19.6,21.2
171,19.5,21.2
172,19.5,21.2
173,19.6,21.2
174,19.6,21.2
175,19.5,21.2
176,19.6,21.1
177,19.5,21.1
178,19.5,21.1
179,19.5,21.2
180,19.5,21.2
181,19.5,21.1
182,19.5,21.1
183,19.5,21.1
184,19.6,21.1
185,19.6,21.1
186,19.5,21.1
187,19.5,21.2
188,19.6,21.2
189,19.6,21.2
190,19.6,21.2
191,19.6,21.2
192,19.6,21.2
193,19.6,21.2
194,19.6,21.1
195,19.5,21.2
196,19.5,21.1
197,19.5,21.1
198,19.5,21.1
199,19.5,21
200,19.5,21
201,19.5,21
202,19.5,21
203,19.6,21.1
204,19.5,21.1
205,19.6,21.1
206,19.6,21.1
207,19.6,21.1
208,19.6,21.1
209,19.6,21.2
210,19.6,21.2
211,19.5,21.1
212,19.6,21.1
213,19.6,21.1
214,19.6,21.1
215,19.6,21.1
216,19.5,21.1
217,19.5,21.1
218,19.5,21.1
219,19.5,21.1
220,19.5,21.1
221,19.5,21.1
222,19.5,21.1
223,19.5,21.1
224,19.5,21.1
225,19.5,21.1
226,19.6,21.2
227,19.6,21.2
228,19.6,21.2
229,19.7,21.2
230,19.5,21.2
231,19.6,21.2
232,19.6,21.2
233,19.6,21.1
234,19.5,21.1
235,19.5,21.1
236,19.5,21.1
237,19.6,21.1
238,19.5,21.1
239,19.5,21.1
240,19.5,21.1
241,19.5,21.1
242,19.5,21.1
243,19.5,21
244,19.5,21
245,19.5,21.2
246,19.6,21.4
247,19.5,21.4
248,19.6,21.4
249,19.7,21.4
250,19.7,21.5
251,19.6,21.4
252,19.7,21.4
253,19.7,21.4
254,19.7,21.4
255,19.7,21.4
256,19.6,21.4
257,19.6,21.4
258,19.5,21.4
259,19.5,21.3
260,19.6,21.3
261,19.5,21.3
262,19.4,21.3
263,19.4,21.3
264,19.3,21.4
265,19.4,21.3
266,19.4,21.3
267,19.5,21.3
268,19.5,21.3
269,19.6,21.3
270,19.7,21.3
271,19.7,21.3
272,19.6,21.3
273,19.7,21.3
274,19.6,21.3
275,19.6,21.3
276,19.6,21.4
277,19.5,21.5
278,19.6,21.6
279,19.5,21.8
280,19.4,22
281,19.4,22.1
282,19.4,22.2
283,19.5,22.2
284,19.4,22.3
285,19.4,22.3
286,19.5,22.4
287,19.7,22.4
288,19.4,22.4
289,19.4,22.4
290,19.5,22.4
291,19.6,22.4
292,19.7,22.4
293,19.7,22.5
294,19.9,22.5
295,19.7,22.5
296,19.9,22.5
297,19.8,22.5
298,19.9,22.6
299,19.8,22.6
300,19.8,22.6
301,19.8,22.6
302,19.7,22.6
303,19.8,22.6
304,19.6,22.6
305,19.6,22.6
306,19.5,22.5
307,19.5,22.5
308,19.6,22.5
309,19.6,22.5
310,19.6,22.5
311,19.8,22.5
312,19.7,22.6
313,19.7,22.6
314,19.8,22.6
315,19.8,22.6
316,19.8,22.6
317,19.8,22.7
318,19.7,22.7
319,19.7,22.7
320,19.7,22.7
321,19.6,22.7
322,19.6,22.6
323,19.7,22.6
324,19.6,22.6
325,19.5,22.6
326,19.5,22.6
327,19.6,22.6
328,19.5,22.6
329,19.6,22.6
330,19.7,22.6
331,19.9,22.7
332,19.8,22.7
333,19.9,22.7
334,19.8,22.7
335,19.8,22.8
336,19.8,22.8
337,19.7,22.8
338,19.8,22.8
339,19.7,22.8
340,19.8,22.8
341,19.5,22.8
342,19.5,22.8
343,19.5,22.8
344,19.5,22.7
345,19.5,22.7
346,19.6,22.8
347,19.7,22.7
348,19.8,22.8
349,19.8,22.8
350,19.9,22.8
351,19.8,22.8
352,19.8,22.8
353,19.8,22.8
354,19.7,22.8
355,19.6,22.8
356,19.7,22.8
357,19.7,22.8
358,19.6,22.8
359,19.7,22.8
360,19.8,22.8
361,19.7,22.8
362,19.7,22.9
363,19.7,22.9
364,19.6,22.9
365,19.6,22.9
366,19.6,22.9
367,19.6,22.8
368,19.5,22.8
369,19.6,22.8
370,19.7,22.8
371,19.6,22.9
372,19.6,22.8
373,19.6,22.9
374,19.6,22.8
375,19.6,22.8
376,19.5,22.8
377,19.5,22.8
378,19.6,22.8
379,19.6,22.8
380,19.7,22.8
381,19.8,22.8
382,19.7,22.8
383,19.7,22.8
384,19.7,22.8
385,19.7,22.8
386,19.7,22.8
387,19.7,22.8
388,19.6,22.8
389,19.7,22.8
390,19.7,22.8
391,19.7,22.8
392,19.6,22.8
393,19.6,22.8
394,19.7,22.8
395,19.6,22.8
396,19.5,22.8
397,19.6,22.8
398,19.5,22.8
399,19.4,22.8
400,19.4,22.7
401,19.5,22.8
402,19.5,22.8
403,19.6,22.8
404,19.6,22.8
405,19.6,22.8
406,19.7,22.8
407,19.7,22.8
408,19.7,22.8
409,19.8,22.8
410,19.7,22.8
411,19.6,22.8
412,19.8,22.8
413,19.7,22.8
414,19.6,22.8
415,19.6,22.8
416,19.7,22.8
417,19.6,22.8
418,19.6,22.8
419,19.5,22.8
420,19.5,22.8
