t,sim,exp
1,35.7,28.2
2,34.5,28.4
3,35.7,28.9
4,35.7,29.5
5,35.9,30.2
6,35.9,31
7,36,31.5
8,36.1,32.2
9,36.2,32.7
10,36.3,33
11,36.4,33.3
12,36.5,33.5
13,36.5,33.7
14,36.5,33.9
15,36.5,34
16,36.5,34.2
17,36.6,34.3
18,36.5,34.4
19,36.6,34.6
20,36.6,34.6
21,36.8,34.7
22,36.8,34.9
23,36.7,34.9
24,36.9,35.2
25,37,35.1
26,37.1,35.2
27,37.2,35.3
28,37.3,35.3
29,37.4,35.4
30,37.3,35.4
31,37.4,35.4
32,37.4,35.4
33,37.4,35.5
34,37.4,35.5
35,37.4,35.5
36,37.4,35.5
37,37.5,35.5
38,37.5,35.6
39,37.5,35.7
40,37.6,35.8
41,37.8,35.8
42,37.9,35.8
43,37.9,35.8
44,38,35.8
45,38.2,35.9
46,38.4,35.8
47,38.7,35.9
48,39,36
49,39.2,36.1
50,39.3,36.1
51,39.3,36.1
52,39.3,36.1
53,39.3,36.1
54,39.4,36.2
55,39.5,36.2
56,39.5,36.2
57,39.6,36.3
58,39.5,36.3
59,39.6,36.4
60,39.6,36.4
61,39.5,36.5
62,39.6,36.6
63,39.6,36.6
64,39.6,36.6
65,39.6,36.6
66,39.6,36.6
67,39.6,36.7
68,39.6,36.7
69,39.6,36.7
70,39.6,36.7
71,39.6,36.6
72,39.6,36.7
73,39.6,36.7
74,39.6,36.8
75,39.5,36.8
76,39.5,36.8
77,39.6,36.8
78,39.6,36.8
79,39.6,36.8
80,39.6,36.8
81,39.6,36.8
82,39.6,36.8
83,39.5,36.9
84,39.6,36.8
85,39.6,36.8
86,39.6,36.8
87,39.5,36.8
88,39.6,36.9
89,39.6,36.8
90,39.6,36.8
91,39.6,36.8
92,39.6,36.8
93,39.6,36.8
94,39.6,36.8
95,39.6,36.8
96,39.6,36.8
97,39.6,36.8
98,39.6,36.8
99,39.6,36.8
100,39.6,36.8
101,39.6,36.8
102,39.6,36.8
103,39.6,36.8
104,39.6,36.8
105,39.6,36.9
106,39.6,36.9
107,39.7,36.9
108,39.7,36.9
109,39.7,36.9
110,39.6,37
111,39.7,37
112,39.7,36.9
113,39.6,36.9
114,39.6,36.9
115,39.6,36.9
116,39.5,36.9
117,39.5,36.9
118,39.5,36.8
119,39.5,36.8
120,39.4,36.8
121,39.5,36.8
122,39.6,36.9
123,39.7,36.8
124,39.7,36.9
125,39.7,36.9
126,39.7,36.9
127,39.7,36.9
128,39.6,36.9
129,39.6,37
130,39.6,37
131,39.6,37
132,39.6,37
133,39.7,36.9
134,39.7,37
135,39.7,36.9
136,39.7,37
137,39.7,37
138,39.7,37
139,39.6,36.9
140,39.6,36.9
141,39.6,37
142,39.6,36.9
143,39.5,37
144,39.5,37
145,39.5,36.9
146,39.5,36.9
147,39.6,36.9
148,39.6,36.9
149,39.5,36.9
150,39.7,36.9
151,39.7,36.9
152,39.8,36.9
153,39.7,36.9
154,39.7,36.9
155,39.7,36.9
156,39.7,36.9
157,39.7,36.9
158,39.7,36.9
159,39.5,37
160,39.6,37
161,39.6,37
162,39.5,36.9
163,39.4,36.9
164,39.6,36.8
165,39.4,36.8
166,39.5,36.8
167,39.6,36.9
168,39.6,36.9
169,39.7,36.9
170,39.8,36.8
171,39.8,36.9
172,39.7,36.9
173,39.6,36.9
174,39.7,36.9
175,39.6,36.9
176,39.6,36.9
177,39.6,36.9
178,39.6,37
179,39.5,37
180,39.5,36.9
181,39.5,36.9
182,39.5,36.9
183,39.5,36.9
184,39.6,36.8
185,39.6,36.9
186,39.7,36.8
187,39.7,36.9
188,39.8,36.9
189,39.8,36.9
190,39.7,36.9
191,39.7,36.9
192,39.7,36.9
193,39.7,36.9
194,39.6,36.9
195,39.6,36.9
196,39.6,36.9
197,39.6,36.9
198,39.5,37
199,39.5,36.9
200,39.5,36.9
201,39.5,36.9
202,39.6,36.9
203,39.6,36.9
204,39.6,36.9
205,39.7,36.9
206,39.7,36.9
207,39.8,36.9
208,39.7,36.9
