t,sim,exp
1,0.384,0.144
2,0.57,0.144
3,0.603,0.144
4,0.6,0.144
5,0.609,0.145
6,0.604,0.145
7,0.611,0.145
8,0.61,0.145
9,0.604,0.146
10,0.606,0.146
11,0.603,0.146
12,0.62,0.146
13,0.606,0.146
14,0.604,0.146
15,0.605,0.146
16,0.6,0.146
17,0.601,0.146
18,0.608,0.146
19,0.601,0.146
20,0.61,0.147
21,0.605,0.147
22,0.6,0.147
23,0.599,0.146
24,0.589,0.147
25,0.609,0.147
26,0.616,0.147
27,0.621,0.147
28,0.609,0.147
29,0.607,0.147
30,0.604,0.147
31,0.599,0.147
32,0.594,0.147
33,0.597,0.147
34,0.599,0.147
35,0.601,0.147
36,0.596,0.147
37,0.609,0.147
38,0.587,0.147
39,0.603,0.147
40,0.602,0.147
41,0.607,0.147
42,0.597,0.147
43,0.605,0.147
44,0.616,0.147
45,0.61,0.147
46,0.615,0.148
47,0.605,0.148
48,0.604,0.148
49,0.616,0.148
50,0.609,0.147
51,0.607,0.147
52,0.624,0.147
53,0.604,0.147
54,0.612,0.147
55,0.612,0.147
56,0.612,0.147
57,0.617,0.147
58,0.611,0.147
59,0.611,0.147
60,0.615,0.148
61,0.613,0.148
62,0.608,0.148
63,0.619,0.147
64,0.614,0.147
65,0.601,0.148
66,0.606,0.148
67,0.608,0.148
68,0.604,0.147
69,0.616,0.147
70,0.604,0.147
71,0.608,0.147
72,0.609,0.147
73,0.613,0.147
74,0.616,0.147
75,0.611,0.147
76,0.61,0.147
77,0.615,0.147
78,0.607,0.148
79,0.612,0.147
80,0.62,0.148
81,0.604,0.148
82,0.615,0.147
83,0.61,0.147
84,0.606,0.147
85,0.612,0.147
86,0.61,0.147
87,0.612,0.147
88,0.612,0.147
89,0.601,0.147
90,0.607,0.147
91,0.616,0.147
92,0.608,0.147
93,0.614,0.147
94,0.612,0.147
95,0.6,0.147
96,0.61,0.147
97,0.614,0.147
98,0.61,0.147
99,0.606,0.147
100,0.604,0.147
101,0.601,0.147
102,0.613,0.147
103,0.609,0.147
104,0.61,0.147
105,0.613,0.147
106,0.612,0.148
107,0.609,0.148
108,0.601,0.148
109,0.598,0.148
110,0.606,0.147
111,0.621,0.147
112,0.612,0.147
113,0.617,0.147
114,0.611,0.147
115,0.613,0.147
116,0.603,0.147
117,0.615,0.147
118,0.615,0.147
119,0.613,0.147
120,0.605,0.147
121,0.61,0.147
122,0.606,0.147
123,0.612,0.147
124,0.602,0.147
125,0.612,0.147
126,0.608,0.147
127,0.607,0.147
128,0.616,0.147
129,0.61,0.147
130,0.61,0.147
131,0.607,0.147
132,0.615,0.147
133,0.615,0.147
134,0.604,0.148
135,0.61,0.148
136,0.604,0.147
137,0.615,0.147
138,0.61,0.147
139,0.611,0.147
140,0.608,0.147
141,0.612,0.147
142,0.607,0.147
143,0.61,0.147
144,0.601,0.147
145,0.617,0.147
146,0.609,0.147
147,0.608,0.147
148,0.614,0.147
149,0.613,0.147
150,0.616,0.147
151,0.615,0.147
152,0.61,0.147
153,0.624,0.147
154,0.605,0.148
155,0.618,0.148
156,0.604,0.148
157,0.607,0.148
158,0.604,0.147
159,0.611,0.147
160,0.61,0.147
161,0.613,0.147
162,0.613,0.147
163,0.621,0.147
164,0.614,0.147
165,0.609,0.147
166,0.608,0.147
167,0.614,0.147
168,0.614,0.147
169,0.613,0.147
170,0.622,0.147
171,0.611,0.148
172,0.611,0.148
173,0.608,0.148
174,0.615,0.147
175,0.617,0.148
176,0.606,0.148
177,0.613,0.147
178,0.606,0.147
179,0.608,0.147
180,0.611,0.147
181,0.611,0.147
182,0.61,0.147
183,0.611,0.147
184,0.609,0.147
185,0.604,0.147
186,0.616,0.147
187,0.614,0.148
188,0.615,0.149
189,0.614,0.148
190,0.607,0.148
191,0.604,0.148
192,0.603,0.148
193,0.61,0.148
194,0.612,0.147
195,0.606,0.147
196,0.602,0.147
197,0.604,0.147
198,0.605,0.147
199,0.606,0.147
200,0.619,0.147
201,0.618,0.147
202,0.61,0.147
203,0.612,0.147
204,0.617,0.147
205,0.604,0.148
206,0.61,0.148
207,0.613,0.148
208,0.612,0.149
209,0.601,0.149
210,0.609,0.149
211,0.609,0.148
212,0.606,0.148
213,0.609,0.147
214,0.608,0.147
215,0.62,0.147
216,0.614,0.147
217,0.61,0.147
218,0.606,0.147
219,0.617,0.147
220,0.608,0.147
221,0.609,0.147
222,0.609,0.147
223,0.61,0.147
224,0.619,0.147
225,0.613,0.147
226,0.623,0.147
227,0.622,0.147
228,0.609,0.148
229,0.615,0.148
230,0.609,0.149
231,0.608,0.149
232,0.609,0.149
233,0.614,0.148
234,0.607,0.147
235,0.611,0.147
236,0.612,0.147
237,0.623,0.147
238,0.613,0.147
239,0.61,0.147
240,0.608,0.147
241,0.611,0.147
242,0.613,0.147
243,0.604,0.147
244,0.615,0.147
245,0.617,0.148
246,0.614,0.149
247,0.596,0.15
248,0.604,0.15
249,0.608,0.15
250,0.604,0.15
251,0.604,0.149
252,0.605,0.148
253,0.607,0.149
254,0.605,0.15
255,0.608,0.15
256,0.603,0.15
257,0.603,0.148
258,0.609,0.147
259,0.612,0.147
260,0.609,0.147
261,0.612,0.146
262,0.606,0.146
263,0.612,0.147
264,0.606,0.147
265,0.616,0.147
266,0.61,0.147
267,0.622,0.147
268,0.603,0.147
269,0.611,0.147
270,0.612,0.147
271,0.611,0.148
272,0.603,0.148
273,0.611,0.148
274,0.609,0.148
275,0.609,0.147
276,0.608,0.147
277,0.592,0.147
278,0.608,0.148
279,0.609,0.148
280,0.607,0.148
281,0.611,0.148
282,0.597,0.148
283,0.607,0.148
284,0.603,0.148
285,0.605,0.148
286,0.613,0.148
287,0.603,0.148
288,0.599,0.148
289,0.605,0.148
290,0.609,0.148
291,0.609,0.148
292,0.607,0.148
293,0.616,0.148
294,0.619,0.15
295,0.612,0.149
296,0.622,0.149
297,0.612,0.15
298,0.616,0.15
299,0.619,0.149
300,0.622,0.148
301,0.615,0.149
302,0.61,0.149
303,0.626,0.149
304,0.625,0.148
305,0.621,0.148
306,0.622,0.147
307,0.631,0.147
308,0.632,0.148
309,0.616,0.148
310,0.629,0.148
311,0.62,0.149
312,0.624,0.15
313,0.617,0.15
314,0.622,0.15
315,0.627,0.15
316,0.628,0.149
317,0.633,0.149
318,0.615,0.149
319,0.618,0.149
320,0.618,0.148
321,0.625,0.148
322,0.618,0.148
323,0.625,0.149
324,0.62,0.149
325,0.606,0.149
326,0.625,0.149
327,0.622,0.148
328,0.611,0.148
329,0.619,0.148
330,0.62,0.149
331,0.613,0.149
332,0.618,0.15
333,0.614,0.15
334,0.623,0.15
335,0.625,0.15
336,0.628,0.148
337,0.634,0.148
338,0.637,0.148
339,0.622,0.148
340,0.625,0.148
341,0.631,0.148
342,0.623,0.148
343,0.618,0.148
344,0.623,0.147
345,0.636,0.147
346,0.615,0.148
