t,sim,exp
1,17.9,20.1
2,18,20.2
3,18.7,20.2
4,18.7,20.2
5,18.8,20.3
6,18.9,20.4
7,19,20.5
8,19.1,20.6
9,19.2,20.7
10,19.3,20.8
11,19.4,20.9
12,19.5,21
13,19.5,21
14,19.5,21.1
15,19.5,21.1
16,19.5,21.2
17,19.5,21.2
18,19.5,21.2
19,19.5,21.3
20,19.6,21.3
21,19.7,21.3
22,19.7,21.4
23,19.7,21.4
24,19.8,21.4
25,19.9,21.5
26,20.1,21.5
27,20.2,21.6
28,20.2,21.7
29,20.3,21.8
30,20.3,21.8
31,20.3,21.8
32,20.3,21.8
33,20.3,21.9
34,20.4,21.9
35,20.4,21.9
36,20.4,22
37,20.5,22
38,20.5,22.1
39,20.5,22.1
40,20.6,22.1
41,20.7,22.1
42,20.7,22.2
43,20.8,22.3
44,21,22.4
45,21.1,22.6
46,21.3,22.8
47,21.6,23
48,21.8,23.2
49,22,23.4
50,22.1,23.5
51,22.1,23.6
52,22.1,23.7
53,22.1,23.8
54,22.2,23.9
55,22.3,24
56,22.3,24
57,22.4,24.1
58,22.4,24.1
59,22.4,24.2
60,22.4,24.2
61,22.3,24.2
62,22.4,24.2
63,22.4,24.2
64,22.4,24.2
65,22.4,24.2
66,22.4,24.2
67,22.4,24.2
68,22.4,24.2
69,22.4,24.1
70,22.4,24.1
71,22.4,24.1
72,22.4,24.1
73,22.4,24.1
74,22.4,24.1
75,22.4,24.2
76,22.4,24.2
77,22.4,24.2
78,22.4,24.2
79,22.4,24.3
80,22.4,24.3
81,22.4,24.3
82,22.4,24.3
83,22.4,24.3
84,22.4,24.3
85,22.4,24.3
86,22.4,24.3
87,22.4,24.3
88,22.4,24.3
89,22.4,24.3
90,22.4,24.3
91,22.4,24.2
92,22.4,24.2
93,22.4,24.3
94,22.4,24.3
95,22.4,24.3
96,22.4,24.3
97,22.4,24.3
98,22.4,24.4
99,22.4,24.4
100,22.4,24.4
101,22.4,24.4
102,22.4,24.4
103,22.4,24.4
104,22.4,24.3
105,22.4,24.3
106,22.4,24.4
107,22.5,24.4
108,22.5,24.4
109,22.5,24.4
110,22.5,24.4
111,22.5,24.4
112,22.5,24.4
113,22.4,24.4
114,22.4,24.4
115,22.4,24.4
116,22.3,24.3
117,22.3,24.3
118,22.3,24.3
119,22.3,24.2
120,22.3,24.3
121,22.4,24.3
122,22.4,24.3
123,22.5,24.3
124,22.5,24.4
125,22.5,24.3
126,22.5,24.4
127,22.5,24.4
128,22.4,24.4
129,22.4,24.4
130,22.4,24.4
131,22.4,24.4
132,22.4,24.4
133,22.5,24.4
134,22.5,24.4
135,22.5,24.4
136,22.5,24.4
137,22.5,24.4
138,22.5,24.4
139,22.4,24.4
140,22.4,24.4
141,22.4,24.4
142,22.4,24.3
143,22.3,24.3
144,22.3,24.3
145,22.3,24.3
146,22.3,24.3
147,22.4,24.3
148,22.4,24.3
149,22.4,24.3
150,22.5,24.3
151,22.5,24.4
152,22.6,24.4
153,22.6,24.4
154,22.5,24.4
155,22.5,24.4
156,22.5,24.4
157,22.5,24.4
158,22.5,24.4
159,22.4,24.4
160,22.4,24.4
161,22.4,24.4
162,22.3,24.3
163,22.3,24.3
164,22.3,24.3
165,22.3,24.3
166,22.4,24.3
167,22.4,24.3
168,22.5,24.3
169,22.5,24.4
170,22.6,24.4
171,22.6,24.4
172,22.5,24.4
173,22.5,24.4
174,22.5,24.4
175,22.5,24.4
176,22.4,24.4
177,22.4,24.4
178,22.4,24.4
179,22.3,24.4
180,22.3,24.3
181,22.3,24.3
182,22.3,24.3
183,22.3,24.3
184,22.4,24.3
185,22.4,24.3
186,22.5,24.3
187,22.5,24.4
188,22.6,24.4
189,22.6,24.4
190,22.5,24.4
191,22.5,24.4
192,22.5,24.4
193,22.5,24.4
194,22.4,24.4
195,22.4,24.4
196,22.4,24.4
197,22.4,24.4
198,22.3,24.3
199,22.3,24.3
200,22.3,24.3
201,22.3,24.3
202,22.4,24.3
203,22.4,24.3
204,22.5,24.3
205,22.5,24.4
206,22.6,24.4
207,22.6,24.4
208,22.5,24.4
209,22.6,24.5
210,22.6,24.5
211,22.6,24.5
212,22.5,24.5
213,22.6,24.5
214,22.5,24.4
215,22.5,24.4
216,22.4,24.4
217,22.4,24.4
218,22.4,24.4
219,22.3,24.4
220,22.4,24.4
221,22.3,24.3
222,22.3,24.3
223,22.4,24.3
224,22.4,24.3
225,22.5,24.4
226,22.5,24.4
227,22.6,24.4
228,22.6,24.4
229,22.5,24.4
230,22.5,24.4
231,22.6,24.4
232,22.6,24.4
233,22.4,24.4
234,22.4,24.4
235,22.4,24.4
236,22.4,24.4
237,22.4,24.4
238,22.3,24.4
239,22.3,24.4
240,22.3,24.3
241,22.3,24.4
242,22.3,24.4
243,22.3,24.4
244,22.4,24.3
245,22.5,24.4
246,22.5,24.4
247,22.5,24.4
248,22.6,24.4
249,22.6,24.5
250,22.6,24.5
251,22.6,24.6
252,22.6,24.6
253,22.6,24.6
254,22.5,24.6
255,22.5,24.5
256,22.4,24.5
257,22.4,24.4
258,22.3,24.4
259,22.3,24.4
260,22.3,24.4
261,22.3,24.3
262,22.3,24.3
263,22.3,24.3
264,22.3,24.2
265,22.3,24.2
266,22.3,24.2
267,22.3,24.3
268,22.4,24.3
269,22.5,24.3
270,22.5,24.4
271,22.5,24.4
272,22.5,24.4
273,22.5,24.5
274,22.5,24.5
275,22.5,24.5
276,22.4,24.4
277,22.4,24.4
278,22.4,24.4
279,22.3,24.4
280,22.3,24.3
281,22.3,24.3
282,22.4,24.3
283,22.4,24.3
284,22.4,24.3
285,22.4,24.3
286,22.4,24.3
287,22.3,24.3
288,22.4,24.3
289,22.4,24.4
290,22.5,24.4
291,22.5,24.4
292,22.5,24.4
293,22.5,24.4
294,22.4,24.4
295,22.4,24.4
296,22.5,24.4
297,22.4,24.4
298,22.4,24.4
299,22.4,24.4
300,22.4,24.4
301,22.3,24.4
302,22.2,24.4
303,22.2,24.3
304,22.2,24.3
305,22.2,24.3
306,22.1,24.2
307,22.1,24.2
308,22.2,24.2
309,22.4,24.3
310,22.4,24.3
311,22.5,24.4
312,22.6,24.4
313,22.5,24.5
314,22.5,24.5
315,22.5,24.5
316,22.5,24.5
317,22.5,24.5
318,22.5,24.5
319,22.4,24.5
320,22.5,24.5
321,22.4,24.5
322,22.4,24.5
323,22.4,24.5
324,22.4,24.4
325,22.4,24.4
326,22.3,24.3
327,22.3,24.4
328,22.4,24.4
329,22.4,24.4
330,22.5,24.4
331,22.5,24.5
332,22.5,24.5
333,22.5,24.5
334,22.6,24.5
335,22.6,24.5
336,22.5,24.5
337,22.4,24.5
338,22.4,24.5
339,22.4,24.4
340,22.4,24.4
341,22.4,24.4
342,22.4,24.4
343,22.4,24.4
344,22.3,24.4
345,22.3,24.4
346,22.4,24.4
347,22.4,24.4
348,22.5,24.4
349,22.5,24.5
350,22.5,24.5
351,22.5,24.5
352,22.5,24.5
353,22.5,24.5
354,22.5,24.5
355,22.4,24.5
356,22.4,24.4
357,22.4,24.4
358,22.4,24.4
359,22.4,24.4
360,22.5,24.5
361,22.4,24.5
362,22.5,24.5
363,22.4,24.5
364,22.4,24.5
365,22.4,24.4
366,22.4,24.4
367,22.4,24.4
368,22.4,24.4
369,22.4,24.4
370,22.4,24.4
371,22.4,24.4
372,22.4,24.4
373,22.4,24.4
374,22.4,24.4
375,22.4,24.4
376,22.4,24.3
377,22.4,24.3
378,22.4,24.3
379,22.4,24.4
380,22.4,24.4
381,22.5,24.4
382,22.5,24.4
383,22.5,24.4
384,22.5,24.4
385,22.4,24.4
386,22.4,24.4
387,22.4,24.4
388,22.4,24.4
389,22.4,24.4
390,22.4,24.4
391,22.4,24.4
392,22.4,24.4
393,22.4,24.4
394,22.4,24.4
395,22.4,24.3
396,22.3,24.3
397,22.3,24.3
398,22.2,24.3
399,22.3,24.3
400,22.3,24.2
401,22.3,24.2
402,22.3,24.2
403,22.4,24.3
404,22.4,24.3
405,22.4,24.3
406,22.4,24.4
407,22.4,24.4
408,22.4,24.4
409,22.5,24.4
410,22.5,24.4
411,22.4,24.4
412,22.4,24.4
413,22.3,24.4
414,22.4,24.3
415,22.3,24.3
416,22.3,24.3
417,22.3,24.3
418,22.3,24.3
419,22.3,24.3
420,22.3,24.3
421,22.2,24.3
422,22.3,24.2
423,22.2,24.2
424,22.3,24.2
425,22.3,24.3
426,22.4,24.3
427,22.4,24.3
428,22.5,24.4
429,22.4,24.4
430,22.4,24.4
431,22.4,24.4
432,22.5,24.4
433,22.4,24.4
434,22.4,24.4
435,22.4,24.4
436,22.3,24.4
437,22.3,24.4
438,22.3,24.3
439,22.3,24.3
440,22.3,24.3
441,22.2,24.2
442,22.1,24.2
443,22.2,24.2
444,22.3,24.2
445,22.3,24.2
446,22.4,24.3
447,22.4,24.3
448,22.4,24.3
449,22.5,24.3
450,22.4,24.4
451,22.4,24.4
452,22.4,24.4
453,22.4,24.4
454,22.4,24.4
455,22.4,24.4
456,22.3,24.4
457,22.3,24.4
458,22.3,24.3
459,22.3,24.3
460,22.3,24.2
461,22.3,24.3
462,22.3,24.2
463,22.3,24.3
464,22.3,24.3
465,22.3,24.3
466,22.3,24.2
467,22.3,24.3
468,22.4,24.3
469,22.4,24.3
470,22.4,24.3
471,22.5,24.3
472,22.5,24.3
473,22.5,24.4
474,22.5,24.4
475,22.5,24.4
476,22.5,24.4
477,22.5,24.4
478,22.4,24.4
479,22.4,24.4
480,22.4,24.4
481,22.3,24.4
482,22.3,24.3
483,22.3,24.3
484,22.3,24.3
485,22.3,24.3
486,22.3,24.3
487,22.3,24.2
488,22.2,24.2
489,22.4,24.2
490,22.4,24.3
491,22.5,24.3
492,22.4,24.3
