t,sim,exp
1,18.1,19.6
2,18.7,19.6
3,19.5,19.6
4,19.5,19.7
5,19.6,19.7
6,19.7,19.8
7,19.9,19.9
8,20,20.1
9,20.2,20.2
10,20.3,20.3
11,20.4,20.5
12,20.5,20.5
13,20.5,20.5
14,20.5,20.6
15,20.6,20.6
16,20.5,20.7
17,20.6,20.7
18,20.6,20.7
19,20.6,20.8
20,20.6,20.8
21,20.6,20.8
22,20.7,20.8
23,20.7,20.9
24,20.7,21
25,20.6,21.1
26,20.6,21.1
27,20.6,21.2
28,20.5,21.2
29,20.7,21.2
30,20.6,21.3
31,20.6,21.2
32,20.7,21.4
33,20.6,21.3
34,20.6,21.4
35,20.7,21.4
36,20.7,21.4
37,20.7,21.5
38,20.8,21.6
39,20.7,21.6
40,20.8,21.6
41,20.8,21.6
42,21.1,21.8
43,21.2,21.9
44,21.4,22.1
45,21.6,22.2
46,21.8,22.2
47,21.9,22.1
48,22.2,22.1
49,22.3,22.2
50,22.4,22.2
51,22.4,22.2
52,22.4,22.2
53,22.5,22.2
54,22.5,22.3
55,22.6,22.4
56,22.6,22.4
57,22.7,22.5
58,22.7,22.4
59,22.7,22.6
60,22.7,22.5
61,22.7,22.4
62,22.7,22.4
63,22.7,22.4
64,22.7,22.4
65,22.7,22.3
66,22.7,22.3
67,22.7,22.3
68,22.7,22.2
69,22.7,22.2
70,22.8,22.2
71,22.7,22.3
72,22.7,22.4
73,22.7,22.3
74,22.7,22.4
75,22.7,22.4
76,22.7,22.4
77,22.7,22.4
78,22.7,22.5
79,22.7,22.5
80,22.8,22.5
81,22.7,22.5
82,22.7,22.4
83,22.7,22.5
84,22.7,22.4
85,22.7,22.4
86,22.7,22.4
87,22.7,22.4
88,22.8,22.5
89,22.7,22.4
90,22.7,22.4
91,22.8,22.4
92,22.7,22.5
93,22.7,22.5
94,22.7,22.4
95,22.7,22.5
96,22.8,22.6
97,22.8,22.6
98,22.7,22.6
99,22.7,22.6
100,22.7,22.5
101,22.7,22.5
102,22.7,22.6
103,22.7,22.5
104,22.7,22.6
105,22.7,22.6
106,22.8,22.7
107,22.9,22.7
108,22.8,22.6
109,22.8,22.6
110,22.8,22.5
111,22.8,22.5
112,22.8,22.5
113,22.7,22.5
114,22.7,22.6
115,22.7,22.6
116,22.6,22.5
117,22.6,22.4
118,22.6,22.4
119,22.6,22.4
120,22.7,22.5
121,22.6,22.4
122,22.7,22.4
123,22.8,22.5
124,22.8,22.6
125,22.8,22.6
126,22.8,22.6
127,22.8,22.5
128,22.8,22.5
129,22.7,22.4
130,22.7,22.4
131,22.7,22.4
132,22.7,22.6
133,22.8,22.6
134,22.8,22.6
135,22.9,22.5
136,22.8,22.4
137,22.8,22.4
138,22.8,22.4
139,22.7,22.5
140,22.7,22.5
141,22.7,22.5
142,22.7,22.5
143,22.7,22.4
144,22.6,22.4
145,22.6,22.4
146,22.6,22.4
147,22.7,22.4
148,22.7,22.4
149,22.7,22.5
150,22.8,22.5
151,22.8,22.5
152,22.9,22.6
153,22.9,22.6
154,22.9,22.6
155,22.8,22.4
156,22.8,22.4
157,22.8,22.4
158,22.8,22.5
159,22.7,22.5
160,22.7,22.5
161,22.7,22.4
162,22.6,22.5
163,22.6,22.4
164,22.6,22.5
165,22.7,22.5
166,22.7,22.5
167,22.8,22.5
168,22.8,22.5
169,22.9,22.6
170,22.9,22.6
171,22.9,22.7
172,22.9,22.6
173,22.9,22.6
174,22.9,22.6
175,22.8,22.6
176,22.7,22.5
177,22.7,22.5
178,22.7,22.5
179,22.7,22.5
180,22.6,22.4
181,22.6,22.4
182,22.6,22.4
183,22.6,22.4
184,22.7,22.5
185,22.7,22.5
186,22.8,22.6
187,22.8,22.5
188,22.9,22.5
189,22.9,22.5
190,22.9,22.6
191,22.8,22.6
192,22.8,22.6
193,22.8,22.4
194,22.7,22.5
195,22.8,22.8
196,22.7,23
197,22.7,23
198,22.6,22.8
199,22.7,22.6
200,22.6,22.5
201,22.7,22.5
202,22.7,22.5
203,22.7,22.6
204,22.9,22.6
205,22.9,22.6
206,23,22.6
207,22.9,22.6
208,22.9,23.2
209,22.9,23.3
210,22.9,23.3
211,22.9,23.3
212,22.9,23.2
213,22.9,23.2
214,22.9,22.8
215,22.9,22.8
216,22.8,22.6
217,22.8,22.6
218,22.7,22.6
219,22.6,22.6
220,22.7,22.5
221,22.7,22.4
222,22.6,22.5
223,22.8,22.6
224,22.7,22.6
225,22.8,22.6
226,22.9,22.8
227,23,22.9
228,23,23.1
229,22.9,23
230,22.9,22.9
231,22.9,22.9
232,22.9,22.9
233,22.8,22.6
234,22.8,22.5
235,22.8,22.6
236,22.7,22.6
237,22.7,22.6
238,22.7,22.7
239,22.6,22.8
240,22.7,22.7
241,22.7,22.7
242,22.6,22.7
243,22.6,22.7
244,22.7,22.6
245,22.8,22.6
246,22.9,22.6
247,22.8,22.6
248,22.9,22.6
249,23,23
250,22.9,22.9
251,23,22.9
252,23,22.9
253,23,22.9
254,22.9,22.9
255,22.9,22.8
256,22.8,22.7
257,22.8,22.7
258,22.7,22.6
259,22.7,22.5
260,22.7,22.5
261,22.7,22.4
262,22.6,22.4
263,22.6,22.4
264,22.6,22.4
265,22.6,22.5
266,22.7,22.5
267,22.7,22.5
268,22.7,22.8
269,22.9,22.8
270,22.9,22.8
271,22.8,22.8
272,22.9,22.9
273,22.9,22.9
274,22.8,22.8
275,22.9,22.8
276,22.8,22.8
277,22.8,22.8
278,22.7,22.7
279,22.7,22.6
280,22.6,22.5
281,22.6,22.5
282,22.7,22.5
283,22.7,22.5
284,22.7,22.5
285,22.7,22.5
286,22.7,22.5
287,22.6,22.5
288,22.7,22.5
289,22.7,22.8
290,22.8,22.9
291,22.9,22.9
292,22.9,23
293,23.1,23
294,23,23
295,22.9,23
296,22.8,23.1
297,22.8,23.1
298,22.9,22.9
299,22.9,22.9
300,22.8,23
301,22.9,23
302,22.7,23
303,22.7,23
304,22.6,23
305,22.5,22.9
306,22.6,22.9
307,22.6,22.9
308,22.7,22.9
309,22.8,22.9
310,22.7,23.2
311,22.8,23.2
312,23,23.3
313,22.8,23.4
314,22.9,23.4
315,22.7,23.4
316,22.8,23.4
317,22.8,23.3
318,22.7,23.3
319,22.7,23.2
320,22.7,23.1
321,22.6,23
322,22.6,23
323,22.7,22.9
324,22.6,23
325,22.5,23
326,22.6,22.9
327,22.5,23
328,22.7,23
329,22.7,23
330,22.9,23.1
331,22.7,23.1
332,22.8,23.1
333,22.8,23.1
334,22.9,23.1
335,22.8,23.1
336,22.7,23.1
337,22.7,23
338,22.7,22.9
339,22.6,22.9
340,22.6,22.9
341,22.5,22.9
342,22.6,22.9
343,22.6,22.9
344,22.7,23
345,22.7,23
346,22.6,23.1
347,22.6,23
348,22.8,23.1
349,22.8,23.1
350,22.7,23.2
351,22.9,23.2
352,22.7,23.2
353,22.6,23.1
354,22.6,23
355,22.7,22.9
356,22.7,23
357,22.8,23
358,22.7,23
359,22.8,23
360,22.7,22.9
361,22.6,23
362,22.7,23
363,22.7,23
364,22.7,23.1
365,22.8,23
366,22.7,23
367,22.6,23
368,22.6,22.9
369,22.8,23
370,22.7,23
371,22.6,23
372,22.6,23
373,22.7,22.9
374,22.6,23
375,22.6,23
376,22.5,22.9
377,22.6,22.9
378,22.6,23
379,22.6,23
380,22.8,23
381,22.6,23
382,22.8,23
383,22.7,23
384,22.8,23
385,22.8,23
386,22.7,23
387,22.7,23
388,22.6,23
