t,sim,exp
1,36,28.9
2,34.4,30.3
3,35.6,31.9
4,35.6,33.2
5,35.8,34.2
6,35.8,35.2
7,35.9,35.9
8,36,36.4
9,36.1,36.9
10,36.2,37.3
11,36.3,37.6
12,36.4,37.9
13,36.4,38.1
14,36.4,38.3
15,36.4,38.5
16,36.4,38.6
17,36.5,38.7
18,36.4,38.8
19,36.4,38.9
20,36.5,39
21,36.6,39.1
22,36.6,39.2
23,36.7,39.2
24,36.7,39.3
25,36.9,39.4
26,37,39.5
27,37.1,39.5
28,37.1,39.6
29,37.2,39.6
30,37.2,39.7
31,37.2,39.7
32,37.2,39.8
33,37.2,39.8
34,37.3,39.9
35,37.3,39.9
36,37.3,39.9
37,37.4,39.9
38,37.4,40
39,37.4,40.1
40,37.5,40.1
41,37.6,40.1
42,37.7,40.1
43,37.8,40.1
44,37.9,40.2
45,38.1,40.3
46,38.3,40.3
47,38.5,40.4
48,38.8,40.5
49,39,40.6
50,39.1,40.6
51,39.1,40.7
52,39.1,40.7
53,39.1,40.8
54,39.2,40.8
55,39.3,40.9
56,39.3,40.9
57,39.4,41
58,39.3,41
59,39.3,41
60,39.3,41
61,39.3,41.1
62,39.4,41
63,39.4,41
64,39.4,41
65,39.4,41.1
66,39.4,41.1
67,39.4,41.1
68,39.4,41
69,39.4,41.1
70,39.4,41.1
71,39.4,41.1
72,39.4,41.1
73,39.4,41
74,39.4,41.1
75,39.4,41.1
76,39.4,41.1
77,39.4,41.1
78,39.4,41.1
79,39.4,41.2
80,39.4,41.2
81,39.4,41.2
82,39.4,41.1
83,39.4,41.2
84,39.4,41.2
85,39.4,41.2
86,39.4,41.2
87,39.4,41.1
88,39.4,41.1
89,39.4,41.1
90,39.4,41.1
91,39.4,41
92,39.4,41
93,39.4,41
94,39.4,41.1
95,39.4,41.1
96,39.4,41.2
97,39.4,41.2
98,39.4,41.2
99,39.4,41.1
100,39.4,41.1
101,39.4,41.2
102,39.4,41.1
103,39.4,41
104,39.4,41.1
105,39.4,41.1
106,39.4,41.1
107,39.5,41.2
108,39.5,41.2
109,39.5,41.1
110,39.5,41.2
111,39.5,41.3
112,39.5,41.2
113,39.4,41.2
114,39.4,41.2
115,39.4,41.2
116,39.3,41.2
117,39.3,41.1
118,39.3,41.1
119,39.3,41.2
120,39.3,41.2
121,39.3,41.2
122,39.4,41.2
123,39.5,41.2
124,39.5,41.2
125,39.5,41.2
126,39.5,41.2
127,39.5,41.2
128,39.4,41.2
129,39.4,41.2
130,39.4,41.2
131,39.4,41.2
132,39.4,41.2
133,39.5,41.2
134,39.5,41.2
135,39.5,41.2
136,39.5,41.2
137,39.5,41.2
138,39.5,41.2
139,39.4,41.2
140,39.4,41.2
141,39.4,41.2
142,39.4,41.2
143,39.3,41.2
144,39.3,41.1
145,39.3,41.1
146,39.3,41.1
147,39.4,41.1
148,39.4,41.1
149,39.4,41.2
150,39.5,41.2
151,39.5,41.2
152,39.6,41.2
153,39.6,41.3
154,39.5,41.3
155,39.5,41.3
156,39.5,41.3
157,39.5,41.3
158,39.5,41.3
159,39.4,41.3
160,39.4,41.3
161,39.4,41.3
162,39.3,41.2
