t,sim,exp
1,0.0706,0.361
2,0.405,0.361
3,0.466,0.361
4,0.45,0.361
5,0.466,0.362
6,0.482,0.363
7,0.476,0.363
8,0.492,0.364
9,0.503,0.364
10,0.503,0.364
11,0.507,0.364
12,0.498,0.364
13,0.504,0.364
14,0.504,0.364
15,0.504,0.364
16,0.511,0.364
17,0.501,0.364
18,0.51,0.364
19,0.502,0.365
20,0.509,0.365
21,0.496,0.364
22,0.513,0.365
23,0.509,0.365
24,0.509,0.365
25,0.499,0.364
26,0.501,0.364
27,0.488,0.364
28,0.497,0.365
29,0.503,0.364
30,0.498,0.364
31,0.509,0.364
32,0.504,0.364
33,0.494,0.364
34,0.498,0.364
35,0.501,0.364
36,0.506,0.364
37,0.512,0.364
38,0.489,0.364
39,0.497,0.364
40,0.509,0.364
41,0.501,0.364
42,0.508,0.364
43,0.501,0.364
44,0.492,0.364
45,0.49,0.364
46,0.477,0.364
47,0.48,0.365
48,0.481,0.365
49,0.481,0.366
50,0.476,0.366
51,0.476,0.366
52,0.474,0.365
53,0.472,0.365
54,0.477,0.366
55,0.488,0.366
56,0.486,0.366
57,0.491,0.366
58,0.489,0.366
59,0.5,0.366
60,0.496,0.366
61,0.498,0.366
62,0.495,0.366
63,0.487,0.366
64,0.483,0.365
65,0.494,0.365
66,0.487,0.365
67,0.485,0.365
68,0.484,0.365
69,0.49,0.365
70,0.485,0.366
71,0.495,0.366
72,0.494,0.365
73,0.491,0.365
74,0.487,0.366
75,0.492,0.366
76,0.494,0.366
77,0.483,0.366
78,0.489,0.366
79,0.489,0.366
80,0.486,0.366
81,0.488,0.366
82,0.492,0.366
83,0.494,0.366
84,0.488,0.366
85,0.489,0.366
86,0.483,0.365
87,0.485,0.365
88,0.493,0.365
89,0.487,0.365
90,0.491,0.365
91,0.487,0.365
92,0.489,0.365
93,0.489,0.365
94,0.486,0.365
95,0.482,0.366
96,0.49,0.366
97,0.488,0.366
98,0.494,0.366
99,0.487,0.366
100,0.479,0.366
101,0.495,0.365
102,0.489,0.366
103,0.489,0.365
104,0.486,0.365
105,0.494,0.365
106,0.49,0.366
