t,sim,exp
1,18.1,20.4
2,18.7,20.5
3,19.4,20.5
4,19.4,20.5
5,19.4,20.6
6,19.5,20.6
7,19.6,20.7
8,19.8,20.8
9,19.9,20.9
10,20.1,21
11,20.2,21.1
12,20.2,21.2
13,20.2,21.2
14,20.2,21.2
15,20.3,21.3
16,20.3,21.4
17,20.3,21.5
18,20.4,21.5
19,20.4,21.5
20,20.4,21.5
21,20.4,21.6
22,20.4,21.6
23,20.4,21.6
24,20.4,21.6
25,20.4,21.7
26,20.4,21.7
27,20.4,21.6
28,20.3,21.7
29,20.4,21.7
30,20.4,21.7
31,20.4,21.7
32,20.4,21.7
33,20.4,21.7
34,20.4,21.8
35,20.4,21.8
36,20.5,21.8
37,20.5,21.8
38,20.5,21.8
39,20.5,21.9
40,20.5,21.8
41,20.5,21.8
42,20.5,21.9
43,20.5,21.8
44,20.4,21.9
45,20.5,21.8
46,20.4,21.8
47,20.4,21.8
48,20.6,21.8
49,20.8,21.8
50,20.6,21.8
51,20.7,21.8
52,20.7,21.8
53,20.8,21.8
54,20.8,21.7
55,20.8,21.8
56,20.9,21.8
57,21.1,21.8
58,20.9,21.8
59,21,21.9
60,21,21.9
61,21.1,21.9
62,21,21.9
63,21.1,21.9
64,21.1,21.9
65,21.1,21.9
66,21.1,21.9
67,21.1,21.9
68,21.1,21.8
69,21.1,21.9
70,21.2,21.8
71,21.1,21.8
72,21.1,21.8
73,21.1,21.8
74,21.2,21.8
75,21.1,21.8
76,21.1,21.9
77,21.1,21.9
78,21.1,21.9
79,21.1,22
80,21.1,22
81,21.1,22
82,21.1,22
83,21.1,22
84,21.2,22
85,21.2,22
86,21.2,22
87,21.1,22
88,21,22
89,21.2,22
90,21.2,21.9
91,21.1,21.9
92,21.1,21.9
93,21.2,21.9
94,21.2,22
95,21.1,22
96,21.1,22
97,21.1,22
98,21.1,22
99,21.2,22
100,21.1,22.1
101,21.1,22
102,21.1,22
103,21.1,22
104,21.2,22
105,21.2,22
106,21.2,22
107,21.2,22.1
108,21.2,22.1
109,21.2,22
110,21.1,22
111,21,22.1
112,21,22.1
113,21.1,22.1
114,20.9,22
